Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
189,10.17,-0.3,Francis OBIKWELU,22 NOV 1978,POR,4,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1149
212,10.18,+1.5,Yohan BLAKE,26 DEC 1989,JAM,1h1,,Providenciales (TKS),07 APR 2007,1145
212,10.18,+1.7,Christopher WILLIAMS,15 MAR 1972,JAM,2,,Dakar (SEN),28 APR 2007,1145
212,10.18,+1.3,Dwight THOMAS,23 SEP 1980,JAM,5,,"National Stadium, Kingston (JAM)",05 MAY 2007,1145
212,10.18,+1.4,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Rio de Janeiro (BRA),13 MAY 2007,1145
212,10.18,-1.0,Nesta CARTER,11 OCT 1985,JAM,1,,Fortaleza (BRA),16 MAY 2007,1151
212,10.18,+0.4,Tyson GAY,09 AUG 1982,USA,2h2,,"Carson, CA (USA)",20 MAY 2007,1145
212,10.18,+1.7,Keston BLEDMAN,08 MAR 1988,TTO,1,,Port-of-Spain (TTO),27 MAY 2007,1145
212,10.18,+0.9,Kendall STEVENS,26 JAN 1983,USA,2h3,,"Indianapolis, IN (USA)",21 JUN 2007,1145
212,10.18,+1.0,Marvin ANDERSON,12 MAY 1982,JAM,5,,Kingston (JAM),23 JUN 2007,1145
212,10.18,+1.9,Paul HESSION,27 JAN 1983,IRL,2,,Vaasa (FIN),23 JUN 2007,1145
212,10.18,+0.6,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Algiers (ALG),19 JUL 2007,1145
212,10.18,+1.6,Henry VIZCAÍNO,16 MAY 1980,CUB,2h1,,Rio de Janeiro (BRA),23 JUL 2007,1145
212,10.18,+0.5,Michael RODGERS,24 APR 1985,USA,1sf,,Kaunas (LTU),25 JUL 2007,1145
212,10.18,0.0,Samuel FRANCIS,27 MAR 1987,QAT,1h4,,Amman (JOR),25 JUL 2007,1145
212,10.18,+1.8,Ángel David RODRÍGUEZ,25 APR 1980,ESP,5h2,,Zaragoza (ESP),28 JUL 2007,1145
212,10.18,-0.8,Francis OBIKWELU,22 NOV 1978,POR,2,,"Crystal Palace, London (GBR)",03 AUG 2007,1149
212,10.18,+0.7,Michael RODGERS,24 APR 1985,USA,1,,Castres (FRA),11 AUG 2007,1145
212,10.18,+0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,4sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1145
212,10.18,0.0,Wallace SPEARMON,24 DEC 1984,USA,6,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1145
212,10.18,-0.4,Marc BURNS,07 JAN 1983,TTO,1,,Linz (AUT),11 SEP 2007,1147
212,10.18,+0.7,Michael FRATER,06 OCT 1982,JAM,1,,"Stadio Quercia, Rovereto (ITA)",12 SEP 2007,1145
212,10.18,-0.3,Marc BURNS,07 JAN 1983,TTO,5,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1146
212,10.18,-0.3,Marlon DEVONISH,01 JUN 1976,GBR,5,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1146
212,10.18,-0.8,Michael FRATER,06 OCT 1982,JAM,2,,Daegu (KOR),03 OCT 2007,1149
236,10.19,+1.7,John WOODS,19 JUN 1982,USA,1,,"Greeley, CO (USA)",31 MAR 2007,1142
236,10.19,-0.1,Michael FRATER,06 OCT 1982,JAM,2,,Doha (QAT),11 MAY 2007,1142
236,10.19,+0.9,Demi OMOLE,29 JUL 1985,USA,1,,"University Park, PA (USA)",13 MAY 2007,1142
236,10.19,+1.1,Steve MULLINGS,29 NOV 1982,JAM,3h3,,"Carson, CA (USA)",20 MAY 2007,1142
236,10.19,+0.4,Clement CAMPBELL,19 DEC 1975,JAM,1,,Bottrop (GER),24 MAY 2007,1142
236,10.19,-0.4,Demi OMOLE,29 JUL 1985,USA,2,,"Columbia, MO (USA)",26 MAY 2007,1144
236,10.19,+0.5,Michael FRATER,06 OCT 1982,JAM,3,,Beograd (SRB),29 MAY 2007,1142
236,10.19,+0.5,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,4,,Beograd (SRB),29 MAY 2007,1142
236,10.19,+0.6,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1h4,,La Paz (BOL),01 JUN 2007,1142
236,10.19,+1.8,Orlando REID,03 JUL 1982,JAM,5sf1,,"Sacramento, CA (USA)",06 JUN 2007,1142
236,10.19,+0.9,Matic OSOVNIKAR,19 JAN 1980,SLO,2,,"Stadion Juliska, Praha (CZE)",13 JUN 2007,1142
236,10.19,+0.9,Ricardo WILLIAMS,29 SEP 1976,JAM,3,,"Stadion Juliska, Praha (CZE)",13 JUN 2007,1142
236,10.19,+1.0,Joshua ROSS,09 FEB 1981,AUS,1h2,,"Stadion Juliska, Praha (CZE)",13 JUN 2007,1142
236,10.19,+1.9,Garry JONES,24 JUL 1984,USA,5h2,,"Indianapolis, IN (USA)",21 JUN 2007,1142
236,10.19,-0.3,Yohan BLAKE,26 DEC 1989,JAM,2sf3,,Kingston (JAM),23 JUN 2007,1143
236,10.19,+2.0,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Zagreb (CRO),04 JUL 2007,1142
236,10.19,+0.5,Nesta CARTER,11 OCT 1985,JAM,5,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1142
236,10.19,+0.5,Simone COLLIO,27 DEC 1979,ITA,6,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1142
236,10.19,+1.5,Keston BLEDMAN,08 MAR 1988,TTO,1h4,,Rio de Janeiro (BRA),23 JUL 2007,1142
236,10.19,+1.5,Samuel FRANCIS,27 MAR 1987,QAT,1sf1,,Amman (JOR),26 JUL 2007,1142
236,10.19,+0.7,Dwight THOMAS,23 SEP 1980,JAM,2h1,,Heusden-Zolder (BEL),28 JUL 2007,1142
236,10.19,-0.6,Francis OBIKWELU,22 NOV 1978,POR,1h2,,"Crystal Palace, London (GBR)",03 AUG 2007,1145
236,10.19,-0.1,Darvis PATTON,04 DEC 1977,USA,2,,Osaka (JPN),23 AUG 2007,1142
236,10.19,+1.0,Tyson GAY,09 AUG 1982,USA,2h1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1142
236,10.19,+0.1,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,5sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1142
236,10.19,0.0,Tyrone EDGAR,29 MAR 1982,GBR,1,,Dubnica nad Váhom (SVK),16 SEP 2007,1142
262,10.20,+1.5,Nesta CARTER,11 OCT 1985,JAM,1,,Kingston (JAM),24 FEB 2007,1138
262,10.20,+1.8,Michael RODGERS,24 APR 1985,USA,1,,"Denton, TX (USA)",14 APR 2007,1138
262,10.20,+1.6,John WOODS,19 JUN 1982,USA,1,,"Laramie, WY (USA)",28 APR 2007,1138
262,10.20,-1.3,DaBryan BLANTON,03 JUL 1984,USA,1,,Baie Mahault (FRA),01 MAY 2007,1145
262,10.20,-0.1,Shawn CRAWFORD,14 JAN 1978,USA,3,,Doha (QAT),11 MAY 2007,1138
262,10.20,+1.4,Nesta CARTER,11 OCT 1985,JAM,2,,Rio de Janeiro (BRA),13 MAY 2007,1138
262,10.20,+1.3,Nesta CARTER,11 OCT 1985,JAM,1,,"Mangueirão, Belém (BRA)",20 MAY 2007,1138
262,10.20,+1.1,Dwight PHILLIPS,01 OCT 1977,USA,5h3,,"Carson, CA (USA)",20 MAY 2007,1138
262,10.20,+1.5,Joshua J. JOHNSON,10 MAY 1976,USA,1,,"Eugene, OR (USA)",27 MAY 2007,1138
262,10.20,-0.2,Garry JONES,24 JUL 1984,USA,2,,"Los Angeles, CA (USA)",03 JUN 2007,1139
262,10.20,+1.2,Rikki FIFTON,17 JUN 1985,GBR,1,,Genève (SUI),09 JUN 2007,1138
262,10.20,-1.1,Marlon DEVONISH,01 JUN 1976,GBR,1f2,,Oslo (NOR),15 JUN 2007,1144
262,10.20,+1.9,Carlos MOORE,08 MAY 1984,USA,6h2,,"Indianapolis, IN (USA)",21 JUN 2007,1138
262,10.20,+0.9,Dwight PHILLIPS,01 OCT 1977,USA,3h3,,"Indianapolis, IN (USA)",21 JUN 2007,1138
262,10.20,0.0,Asafa POWELL,23 NOV 1982,JAM,1h1,,Kingston (JAM),22 JUN 2007,1138
262,10.20,-1.8,Asafa POWELL,23 NOV 1982,JAM,1sf1,,Kingston (JAM),23 JUN 2007,1148
262,10.20,+0.6,Derrick ATKINS,05 JAN 1984,BAH,1h1,,Nassau (BAH),23 JUN 2007,1138
262,10.20,+1.9,Marc BURNS,07 JAN 1983,TTO,3sf1,,Port-of-Spain (TTO),23 JUN 2007,1138
262,10.20,+0.5,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3h2,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1138
262,10.20,+1.3,Michael FRATER,06 OCT 1982,JAM,4f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1138
262,10.20,+1.3,Steve MULLINGS,29 NOV 1982,JAM,4f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1138
262,10.20,+0.7,Wallace SPEARMON,24 DEC 1984,USA,4,,Rethymno (GRE),18 JUL 2007,1138
262,10.20,-0.2,Leroy DIXON,20 JUN 1983,USA,1,,Naimette-Xhovémont (BEL),25 JUL 2007,1139
262,10.20,+0.7,Demi OMOLE,29 JUL 1985,USA,3h1,,Heusden-Zolder (BEL),28 JUL 2007,1138
262,10.20,-0.1,Naoki TSUKAHARA,10 MAY 1985,JPN,2h7,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1138
262,10.20,-0.6,Anson HENRY,09 MAR 1979,CAN,3qf3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1141
262,10.20,+0.1,Anson HENRY,09 MAR 1979,CAN,6sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1138
262,10.20,+0.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,2,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1138
262,10.20,+0.1,Marlon DEVONISH,01 JUN 1976,GBR,3,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1138
262,10.20,+0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,4,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1138
262,10.20,0.0,Marc BURNS,07 JAN 1983,TTO,7,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1138
293,10.21,+1.8,Joshua ROSS,09 FEB 1981,AUS,1h2,,Perth (AUS),07 JAN 2007,1135
293,10.21,+1.7,Patrick JOHNSON,26 SEP 1972,AUS,2sf1,,Brisbane (AUS),10 MAR 2007,1135
293,10.21,+1.5,Greg BOLDEN,30 JUN 1984,USA,1,,"Lake Buena Vista, FL (USA)",23 MAR 2007,1135
293,10.21,-0.9,Yohan BLAKE,26 DEC 1989,JAM,1,,Kingston (JAM),31 MAR 2007,1140
293,10.21,+0.9,Travis PADGETT,13 DEC 1986,USA,1h,,"College Park, MD (USA)",20 APR 2007,1135
293,10.21,-0.1,Demi OMOLE,29 JUL 1985,USA,1,,"Des Moines, IA (USA)",28 APR 2007,1135
293,10.21,+1.8,Chris JOHNSON,28 APR 1982,USA,1,,"Monroe, LA (USA)",28 APR 2007,1135
293,10.21,-1.3,Terrence TRAMMELL,23 NOV 1978,USA,2,,Baie Mahault (FRA),01 MAY 2007,1142
293,10.21,-1.3,Clement CAMPBELL,19 DEC 1975,JAM,3,,Baie Mahault (FRA),01 MAY 2007,1142
293,10.21,+2.0,Mark JELKS,10 APR 1984,USA,3,,"Modesto, CA (USA)",05 MAY 2007,1135
293,10.21,-0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,4,,Doha (QAT),11 MAY 2007,1135
293,10.21,+1.7,Michael RODGERS,24 APR 1985,USA,1,,"Fresno, CA (USA)",25 MAY 2007,1135
293,10.21,+0.5,Michael GARVIN,29 SEP 1986,USA,2h,,"Gainesville, FL (USA)",25 MAY 2007,1135
293,10.21,+0.9,Jordan VADEN,15 SEP 1978,USA,4h3,,"Indianapolis, IN (USA)",21 JUN 2007,1135
293,10.21,-0.5,Darvis PATTON,04 DEC 1977,USA,1sf2,,Rio de Janeiro (BRA),23 JUL 2007,1138
293,10.21,+0.2,Leroy DIXON,20 JUN 1983,USA,2,,Heusden-Zolder (BEL),28 JUL 2007,1135
293,10.21,-0.3,Francis OBIKWELU,22 NOV 1978,POR,4f1,,Stockholm (SWE),07 AUG 2007,1136
293,10.21,-1.5,Matic OSOVNIKAR,19 JAN 1980,SLO,2h3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1144
293,10.21,-0.1,Henry VIZCAÍNO,16 MAY 1980,CUB,1h5,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1135
293,10.21,-1.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2h8,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1141
293,10.21,-0.3,Craig PICKERING,16 OCT 1986,GBR,1qf4,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1136
293,10.21,-0.3,Marc BURNS,07 JAN 1983,TTO,2qf4,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1136
293,10.21,+0.3,Marc BURNS,07 JAN 1983,TTO,4sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1135
293,10.21,+0.3,Kim COLLINS,05 APR 1976,SKN,5sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1135
317,10.22,-1.0,Joshua ROSS,09 FEB 1981,AUS,1,,Melbourne (AUS),02 MAR 2007,1138
317,10.22,+1.1,Franklin NAZARENO,24 APR 1987,ECU,1,,Cuenca (ECU),10 MAR 2007,1132
317,10.22,0.0,Travis PADGETT,13 DEC 1986,USA,1,,"Clemson, SC (USA)",24 MAR 2007,1132
317,10.22,+1.4,Demi OMOLE,29 JUL 1985,USA,1,,"Auburn, AL (USA)",07 APR 2007,1132
317,10.22,+0.8,Travis PADGETT,13 DEC 1986,USA,1,,"College Park, MD (USA)",21 APR 2007,1132
317,10.22,+1.7,Deji ALIU,22 NOV 1975,NGR,3,,Dakar (SEN),28 APR 2007,1132
317,10.22,-1.0,Darrel BROWN,11 OCT 1984,TTO,1h2,,Doha (QAT),11 MAY 2007,1138
317,10.22,+1.2,Shawn CRAWFORD,14 JAN 1978,USA,2,,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1132
317,10.22,+0.7,Craig PICKERING,16 OCT 1986,GBR,1,,Glasgow (GBR),03 JUN 2007,1132
317,10.22,0.0,Franklin NAZARENO,24 APR 1987,ECU,3,,Cochabamba (BOL),03 JUN 2007,1132
317,10.22,+1.8,Greg BOLDEN,30 JUN 1984,USA,7sf1,,"Sacramento, CA (USA)",06 JUN 2007,1132
317,10.22,0.0,Michael LEBLANC,25 FEB 1987,CAN,4,,"Sacramento, CA (USA)",08 JUN 2007,1132
317,10.22,-0.5,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Biberach (GER),16 JUN 2007,1135
317,10.22,+1.9,Kelly WILLIE,07 SEP 1982,USA,5h4,,"Indianapolis, IN (USA)",21 JUN 2007,1132
317,10.22,-0.5,J-Mee SAMUELS,20 MAY 1987,USA,5,,"Indianapolis, IN (USA)",22 JUN 2007,1135
317,10.22,-1.4,Trindon HOLLIDAY,27 APR 1986,USA,1sf1,,"Indianapolis, IN (USA)",22 JUN 2007,1140
317,10.22,+2.0,Simeon WILLIAMSON,16 JAN 1986,GBR,1,,Bedford (GBR),24 JUN 2007,1132
317,10.22,+0.3,Dwight THOMAS,23 SEP 1980,JAM,4,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1132
317,10.22,0.0,Mark JELKS,10 APR 1984,USA,5f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1132
317,10.22,+0.5,Michael FRATER,06 OCT 1982,JAM,7,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1132
317,10.22,+0.5,Shawn CRAWFORD,14 JAN 1978,USA,8,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1132
317,10.22,+0.8,Marc BURNS,07 JAN 1983,TTO,5,,Rethymno (GRE),18 JUL 2007,1132
317,10.22,+0.8,Christopher WILLIAMS,15 MAR 1972,JAM,6,,Rethymno (GRE),18 JUL 2007,1132
317,10.22,-0.1,Michael RODGERS,24 APR 1985,USA,1,,Olbia (ITA),21 JUL 2007,1132
317,10.22,-0.8,Nesta CARTER,11 OCT 1985,JAM,3,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1136
317,10.22,-0.2,Bernard WILLIAMS,19 JAN 1978,USA,2,,Naimette-Xhovémont (BEL),25 JUL 2007,1133
317,10.22,+0.2,Ricardo WILLIAMS,29 SEP 1976,JAM,3,,Heusden-Zolder (BEL),28 JUL 2007,1132
317,10.22,+0.2,Demi OMOLE,29 JUL 1985,USA,3,,Heusden-Zolder (BEL),28 JUL 2007,1132
317,10.22,-1.0,Nesta CARTER,11 OCT 1985,JAM,2f2,,Stockholm (SWE),07 AUG 2007,1138
317,10.22,-0.9,Simeon WILLIAMSON,16 JAN 1986,GBR,1,,Bangkok (THA),12 AUG 2007,1137
317,10.22,-1.5,Simone COLLIO,27 DEC 1979,ITA,3h3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1141
317,10.22,-1.0,Marc BURNS,07 JAN 1983,TTO,3h8,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1138
317,10.22,+1.1,Darvis PATTON,04 DEC 1977,USA,1f2,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1132
317,10.22,+0.7,Rikki FIFTON,17 JUN 1985,GBR,2,,"Stadio Quercia, Rovereto (ITA)",12 SEP 2007,1132
317,10.22,0.0,Churandy MARTINA,03 JUL 1984,AHO,5,,Shanghai (CHN),28 SEP 2007,1132
352,10.23,+2.0,Kerron CLEMENT,31 OCT 1985,USA,1,,"Coral Gables, FL (USA)",14 APR 2007,1128
352,10.23,+1.1,Jacoby FORD,27 JUL 1987,USA,2h,,"College Park, MD (USA)",20 APR 2007,1128
352,10.23,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Abuja (NGR),05 MAY 2007,1128
352,10.23,+0.4,Shingo SUETSUGU,02 JUN 1980,JPN,1f1,,Osaka (JPN),05 MAY 2007,1128
352,10.23,+1.3,Darvis PATTON,04 DEC 1977,USA,6,,"National Stadium, Kingston (JAM)",05 MAY 2007,1128
352,10.23,+0.1,Dennis BOONE,26 SEP 1986,USA,2,,"Durham, NC (USA)",12 MAY 2007,1128
352,10.23,+0.2,Naoki TSUKAHARA,10 MAY 1985,JPN,1,,Tokyo (JPN),19 MAY 2007,1128
352,10.23,+1.1,Garry JONES,24 JUL 1984,USA,7h1,,"Carson, CA (USA)",20 MAY 2007,1128
352,10.23,+0.4,Dwight THOMAS,23 SEP 1980,JAM,6h2,,"Carson, CA (USA)",20 MAY 2007,1128
352,10.23,-1.6,Francis OBIKWELU,22 NOV 1978,POR,1,,Albufeira (POR),26 MAY 2007,1137
352,10.23,-0.4,Andre STURDIVANT,05 JUL 1981,USA,2,,"Atlanta, GA (USA)",02 JUN 2007,1130
352,10.23,+1.8,Richard THOMPSON,07 JUN 1985,TTO,4sf2,,"Sacramento, CA (USA)",06 JUN 2007,1128
352,10.23,+1.2,Rynell PARSON,11 JUL 1990,USA,1,,"Indianapolis, IN (USA)",21 JUN 2007,1128
352,10.23,+1.9,Kyle FARMER,15 APR 1983,USA,6h4,,"Indianapolis, IN (USA)",21 JUN 2007,1128
352,10.23,-1.1,Walter DIX,31 JAN 1986,USA,3sf2,,"Indianapolis, IN (USA)",22 JUN 2007,1134
352,10.23,+0.9,Tyrone EDGAR,29 MAR 1982,GBR,1,,München (GER),23 JUN 2007,1128
352,10.23,+0.6,Darrel BROWN,11 OCT 1984,TTO,1sf2,,Port-of-Spain (TTO),23 JUN 2007,1128
352,10.23,+0.3,Matic OSOVNIKAR,19 JAN 1980,SLO,5,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1128
352,10.23,+0.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,6,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1128
352,10.23,-0.4,Craig PICKERING,16 OCT 1986,GBR,2h1,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1130
352,10.23,+0.1,Craig PICKERING,16 OCT 1986,GBR,1h5,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",12 JUL 2007,1128
352,10.23,+1.6,Simeon WILLIAMSON,16 JAN 1986,GBR,2sf2,,"Gyulai István Atlétika Stadion, Debrecen (HUN)",12 JUL 2007,1128
352,10.23,+0.5,Leonard SCOTT,19 JAN 1980,USA,9,,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1128
352,10.23,+0.2,Joshua ROSS,09 FEB 1981,AUS,1,,Lignano (ITA),15 JUL 2007,1128
352,10.23,-0.4,Marlon DEVONISH,01 JUN 1976,GBR,2,,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1130
352,10.23,+1.5,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,2h4,,Rio de Janeiro (BRA),23 JUL 2007,1128
352,10.23,-0.8,Michael FRATER,06 OCT 1982,JAM,4,,"Stade Louis II, Monaco (MON)",25 JUL 2007,1132
352,10.23,-0.2,Christopher WILLIAMS,15 MAR 1972,JAM,3,,Naimette-Xhovémont (BEL),25 JUL 2007,1129
352,10.23,-0.6,Craig PICKERING,16 OCT 1986,GBR,2h1,,"Crystal Palace, London (GBR)",03 AUG 2007,1131
352,10.23,-0.6,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2h2,,"Crystal Palace, London (GBR)",03 AUG 2007,1131
352,10.23,0.0,Isaac UCHENNA,04 OCT 1981,NGR,3,,Malles Venosta (ITA),04 AUG 2007,1128
352,10.23,-0.6,Nesta CARTER,11 OCT 1985,JAM,4qf3,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1131
352,10.23,-0.5,Matic OSOVNIKAR,19 JAN 1980,SLO,7,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1131
352,10.23,+0.1,Leroy DIXON,20 JUN 1983,USA,5,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1128
352,10.23,0.0,Simone COLLIO,27 DEC 1979,ITA,1,,Marano (ITA),14 SEP 2007,1128
352,10.23,-0.5,Michael FRATER,06 OCT 1982,JAM,4,,"Olympiastadion, Berlin (GER)",16 SEP 2007,1131
352,10.23,-0.3,Churandy MARTINA,03 JUL 1984,AHO,6,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1129
352,10.23,-1.4,Tyson GAY,09 AUG 1982,USA,1,,Yokohama (JPN),30 SEP 2007,1136
352,10.23,+0.4,Naoki TSUKAHARA,10 MAY 1985,JPN,1,,Akita (JPN),06 OCT 2007,1128
391,10.24,+0.9,Anthony ALOZIE,18 AUG 1986,NGR,2sf2,,Brisbane (AUS),10 MAR 2007,1125
391,10.24,+0.5,Bennie ROBINSON,06 JUL 1982,USA,1,,"Azusa, CA (USA)",13 APR 2007,1125
391,10.24,-0.1,Francis OBIKWELU,22 NOV 1978,POR,5,,Doha (QAT),11 MAY 2007,1125
391,10.24,+1.5,Rae Monzavous EDWARDS,07 MAY 1981,USA,2,,"Eugene, OR (USA)",27 MAY 2007,1125
391,10.24,-0.7,Jeff LAYNES,03 OCT 1970,USA,1,,"Provo, UT (USA)",02 JUN 2007,1129
391,10.24,+1.3,José Carlos MOREIRA,28 SEP 1983,BRA,1h1,,Cochabamba (BOL),03 JUN 2007,1125
391,10.24,+1.8,Michael GARVIN,29 SEP 1986,USA,9sf1,,"Sacramento, CA (USA)",06 JUN 2007,1125
391,10.24,+0.6,Marlon DEVONISH,01 JUN 1976,GBR,1,,Torino (ITA),08 JUN 2007,1125
391,10.24,0.0,Richard THOMPSON,07 JUN 1985,TTO,5,,"Sacramento, CA (USA)",08 JUN 2007,1125
391,10.24,+2.0,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Zhukovskiy (RUS),09 JUN 2007,1125
391,10.24,+1.4,Bryan BARNETT,10 FEB 1987,CAN,1,,Calgary (CAN),15 JUN 2007,1125
391,10.24,+1.2,Scott WIMS,30 MAY 1988,USA,2,,"Indianapolis, IN (USA)",21 JUN 2007,1125
391,10.24,+1.5,Kaaron CONWRIGHT,08 AUG 1976,USA,4h1,,"Indianapolis, IN (USA)",21 JUN 2007,1125
391,10.24,+1.9,Mardy SCALES,10 SEP 1981,USA,7h4,,"Indianapolis, IN (USA)",21 JUN 2007,1125
391,10.24,-0.1,Joshua J. JOHNSON,10 MAY 1976,USA,1,,Luzern (SUI),28 JUN 2007,1125
391,10.24,+0.3,Craig PICKERING,16 OCT 1986,GBR,7,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1125
391,10.24,+0.5,Darvis PATTON,04 DEC 1977,USA,4h2,,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1125
391,10.24,+0.4,Mickey GRIMES,10 OCT 1976,USA,2,,Cuxhaven (GER),14 JUL 2007,1125
391,10.24,-0.4,Francis OBIKWELU,22 NOV 1978,POR,3,,"EIS Don Valley Stadium, Sheffield (GBR)",15 JUL 2007,1127
391,10.24,-0.5,Brendan CHRISTIAN,11 DEC 1983,ANT,2sf2,,Rio de Janeiro (BRA),23 JUL 2007,1128
391,10.24,,Florin SUCIU,18 MAY 1983,ROU,1,,Bucureşti (ROU),27 JUL 2007,1125
391,10.24,+0.7,Bernard WILLIAMS,19 JAN 1978,USA,4h1,,Heusden-Zolder (BEL),28 JUL 2007,1125
391,10.24,-0.6,Tyrone EDGAR,29 MAR 1982,GBR,3h1,,"Crystal Palace, London (GBR)",03 AUG 2007,1128
391,10.24,+0.6,Shigeyuki KOJIMA,25 SEP 1979,JPN,2h1,,Kakogawa (JPN),05 AUG 2007,1125
391,10.24,-0.3,Michael FRATER,06 OCT 1982,JAM,5f1,,Stockholm (SWE),07 AUG 2007,1126
391,10.24,+0.1,Ricardo WILLIAMS,29 SEP 1976,JAM,1,,La Chaux-de-Fonds (SUI),12 AUG 2007,1125
391,10.24,+1.0,Craig PICKERING,16 OCT 1986,GBR,2h2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1125
391,10.24,-0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,3qf2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1128
391,10.24,+1.1,Tyrone EDGAR,29 MAR 1982,GBR,2f2,,"Letzigrund, Zürich (SUI)",07 SEP 2007,1125
391,10.24,0.0,Michael RODGERS,24 APR 1985,USA,2,,Dubnica nad Váhom (SVK),16 SEP 2007,1125
391,10.24,0.0,Joshua J. JOHNSON,10 MAY 1976,USA,6,,Shanghai (CHN),28 SEP 2007,1125
422,10.25,+1.5,Christian KRONE,30 AUG 1984,RSA,1,,Durban (RSA),30 MAR 2007,1122
422,10.25,+0.7,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,São Paulo (BRA),14 APR 2007,1122
422,10.25,+1.0,Carl BARRETT,21 APR 1975,JAM,1,,Kingston (JAM),05 MAY 2007,1122
422,10.25,-1.0,Shawn CRAWFORD,14 JAN 1978,USA,2h2,,Doha (QAT),11 MAY 2007,1128
422,10.25,-0.5,Mark JELKS,10 APR 1984,USA,1,,Santo Domingo (DOM),12 MAY 2007,1125
