Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
210,10.18,+0.1,Michael RODGERS,24 APR 1985,USA,3,,Daegu (KOR),19 MAY 2010,1145
210,10.18,-0.5,Lerone CLARKE,07 JUL 1981,JAM,2,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1148
210,10.18,+1.2,Ryan MOSELEY,08 OCT 1982,AUT,5h2,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1145
210,10.18,+0.6,Michael FRATER,06 OCT 1982,JAM,1,,Warszawa (POL),08 JUN 2010,1145
210,10.18,-0.9,Dwain CHAMBERS,05 APR 1978,GBR,1f1,,Istanbul (TUR),12 JUN 2010,1150
210,10.18,-0.3,Dwain CHAMBERS,05 APR 1978,GBR,1h7,,Birmingham (GBR),25 JUN 2010,1146
210,10.18,+1.3,Keston BLEDMAN,08 MAR 1988,TTO,1h3,,Port-of-Spain (TTO),26 JUN 2010,1145
210,10.18,+0.1,Oshane BAILEY,08 SEP 1989,JAM,3sf1,,Kingston (JAM),26 JUN 2010,1145
210,10.18,+0.8,Lerone CLARKE,07 JUL 1981,JAM,1sf2,,Kingston (JAM),26 JUN 2010,1145
210,10.18,-1.6,Michael RODGERS,24 APR 1985,USA,1,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1154
210,10.18,+1.7,Tobias UNGER,10 JUL 1979,GER,1h2,,Mannheim (GER),03 JUL 2010,1145
210,10.18,+1.6,Martial MBANDJOCK,14 OCT 1985,FRA,1h3,,Valence (FRA),08 JUL 2010,1145
210,10.18,-1.7,Trell KIMMONS,13 JUL 1985,USA,4,,"International Stadium, Gateshead (GBR)",10 JUL 2010,1155
210,10.18,-1.8,Mario FORSYTHE,30 OCT 1985,JAM,1,,Tanger (MAR),18 JUL 2010,1155
210,10.18,-1.0,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1151
210,10.18,-1.0,Martial MBANDJOCK,14 OCT 1985,FRA,3,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1151
210,10.18,-1.0,Francis OBIKWELU,22 NOV 1978,POR,4,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1151
210,10.18,-1.0,Dwain CHAMBERS,05 APR 1978,GBR,5,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1151
210,10.18,+1.9,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,4,,"Nyayo National Stadium, Nairobi (KEN)",29 JUL 2010,1145
210,10.18,+0.2,Marlon DEVONISH,01 JUN 1976,GBR,1f1,,Luzern (SUI),08 AUG 2010,1145
210,10.18,+0.1,Richard THOMPSON,07 JUN 1985,TTO,3,,"Olympiastadion, Berlin (GER)",22 AUG 2010,1145
210,10.18,-0.6,Christophe LEMAITRE,11 JUN 1990,FRA,1,,Milano (ITA),09 SEP 2010,1148
210,10.18,+0.7,Emmanuel CALLENDER,10 MAY 1984,TTO,2qf3,,New Delhi (IND),06 OCT 2010,1145
236,10.19,+0.8,Darvis PATTON,04 DEC 1977,USA,2,,"Lawrence, KS (USA)",17 APR 2010,1142
236,10.19,+0.8,Lerone CLARKE,07 JUL 1981,JAM,1,,Dakar (SEN),24 APR 2010,1142
236,10.19,+0.2,Lerone CLARKE,07 JUL 1981,JAM,1f1,,St-Martin (FRA),08 MAY 2010,1142
236,10.19,+1.3,Rondel SORRILLO,24 JAN 1986,TTO,3,,"Knoxville, TN (USA)",16 MAY 2010,1142
236,10.19,-3.2,Dwain CHAMBERS,05 APR 1978,GBR,1,,Uberlandia (BRA),26 MAY 2010,1161
236,10.19,+1.3,Luther AMBROSE,04 OCT 1988,USA,1h6,,"Greensboro, NC (USA)",27 MAY 2010,1142
236,10.19,+0.7,Lerone CLARKE,07 JUL 1981,JAM,1h1,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1142
236,10.19,+0.6,Lerone CLARKE,07 JUL 1981,JAM,5,,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1142
236,10.19,+0.4,Simone COLLIO,27 DEC 1979,ITA,1f1,,Rieti (ITA),23 JUN 2010,1142
236,10.19,-0.1,Michael RODGERS,24 APR 1985,USA,3f1,,Reims (FRA),30 JUN 2010,1142
236,10.19,+0.1,Michael FRATER,06 OCT 1982,JAM,1f1,,Velenje (SLO),01 JUL 2010,1142
236,10.19,0.0,Martial MBANDJOCK,14 OCT 1985,FRA,1sf2,,Valence (FRA),08 JUL 2010,1142
236,10.19,+1.7,Keston BLEDMAN,08 MAR 1988,TTO,4,,"Miramar, FL (USA)",09 JUL 2010,1142
236,10.19,+0.8,Aziz ZAKARI,02 SEP 1976,GHA,4f2,,Liège (BEL),13 JUL 2010,1142
236,10.19,+0.2,J-Mee SAMUELS,20 MAY 1987,USA,1,,Velletri (ITA),17 JUL 2010,1142
236,10.19,-1.4,Christophe LEMAITRE,11 JUN 1990,FRA,1h5,,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1150
236,10.19,-1.0,Martial MBANDJOCK,14 OCT 1985,FRA,1sf3,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1148
236,10.19,0.0,Michael FRATER,06 OCT 1982,JAM,1,,Bruxelles (BEL),08 AUG 2010,1142
236,10.19,-0.8,Sam EFFAH,29 DEC 1988,CAN,3f2,,"Letzigrund, Zürich (SUI)",19 AUG 2010,1146
236,10.19,-1.5,Michael FRATER,06 OCT 1982,JAM,2f1,,Dubnica nad Váhom (SVK),22 AUG 2010,1151
236,10.19,+0.6,Marlon DEVONISH,01 JUN 1976,GBR,1,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1142
236,10.19,+1.1,Marlon DEVONISH,01 JUN 1976,GBR,1h2,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1142
236,10.19,+0.6,Adrian GRIFFITH,11 NOV 1984,BAH,2h1,,New Delhi (IND),06 OCT 2010,1142
236,10.19,+0.5,Lerone CLARKE,07 JUL 1981,JAM,1qf4,,New Delhi (IND),06 OCT 2010,1142
260,10.20,+1.6,Cruz Rolando PALACIOS,03 MAY 1987,HON,1,,San Salvador (ESA),31 JAN 2010,1138
260,10.20,+1.3,Yohan BLAKE,26 DEC 1989,JAM,1f1,,Spanish Town (JAM),13 MAR 2010,1138
260,10.20,,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1,,Kaduna (NGR),27 MAR 2010,1138
260,10.20,+1.1,Marcus ROWLAND,11 MAR 1990,USA,1h3,,"Knoxville, TN (USA)",15 MAY 2010,1138
260,10.20,-1.0,Ahmad RASHAD,12 DEC 1987,USA,1,,"Berkeley, CA (USA)",16 MAY 2010,1144
260,10.20,-0.5,Dexter LEE,18 JAN 1991,JAM,3,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1141
260,10.20,+1.2,Dexter LEE,18 JAN 1991,JAM,2h2,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1138
260,10.20,-0.2,Dexter LEE,18 JAN 1991,JAM,1,,Spanish Town (JAM),12 JUN 2010,1139
260,10.20,+1.1,Emanuele DI GREGORIO,13 DEC 1980,ITA,3f1,,"Fana Stadion, Bergen (NOR)",19 JUN 2010,1138
260,10.20,-0.1,Michael RODGERS,24 APR 1985,USA,1h2,,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1138
260,10.20,+0.4,Kim COLLINS,05 APR 1976,SKN,2,,"Wattenscheid, Bochum (GER)",26 JUN 2010,1138
260,10.20,-0.2,Travis PADGETT,13 DEC 1986,USA,1h3,,Bottrop (GER),09 JUL 2010,1139
260,10.20,-0.3,Martial MBANDJOCK,14 OCT 1985,FRA,8,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1139
260,10.20,+0.7,Oshane BAILEY,08 SEP 1989,JAM,4,,Mayagüez (PUR),25 JUL 2010,1138
260,10.20,0.0,Mario FORSYTHE,30 OCT 1985,JAM,5,,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1138
260,10.20,+0.9,Michael FRATER,06 OCT 1982,JAM,1f1,,Fribourg (SUI),14 AUG 2010,1138
260,10.20,+0.1,Trell KIMMONS,13 JUL 1985,USA,4,,"Olympiastadion, Berlin (GER)",22 AUG 2010,1138
260,10.20,+0.4,Christophe LEMAITRE,11 JUN 1990,FRA,2,,Villeneuve d'Ascq (FRA),24 AUG 2010,1138
260,10.20,+0.1,Trell KIMMONS,13 JUL 1985,USA,7,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1138
260,10.20,+1.1,Emanuele DI GREGORIO,13 DEC 1980,ITA,6h2,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1138
260,10.20,+0.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1qf1,,New Delhi (IND),06 OCT 2010,1138
260,10.20,+0.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2,,New Delhi (IND),07 OCT 2010,1138
260,10.20,+0.9,Oshane BAILEY,08 SEP 1989,JAM,4sf2,,New Delhi (IND),07 OCT 2010,1138
283,10.21,,Benjamin ADUKWA,23 NOV 1989,NGR,2,,Kaduna (NGR),27 MAR 2010,1135
283,10.21,+0.6,Fred ROSE,29 JUL 1989,USA,1f2,,"Baton Rouge, LA (USA)",17 APR 2010,1135
283,10.21,-0.3,Steve MULLINGS,29 NOV 1982,JAM,4,,Baie Mahault (FRA),01 MAY 2010,1136
283,10.21,-0.2,Leroy DIXON,20 JUN 1983,USA,1f1,,"Irvine, CA (USA)",02 MAY 2010,1136
283,10.21,+0.2,Richard THOMPSON,07 JUN 1985,TTO,2f1,,St-Martin (FRA),08 MAY 2010,1135
283,10.21,+0.6,Leroy DIXON,20 JUN 1983,USA,1f1,,"Los Angeles, CA (USA)",08 MAY 2010,1135
283,10.21,+1.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1,,Manchester (GBR),16 MAY 2010,1135
283,10.21,+0.4,Emmanuel CALLENDER,10 MAY 1984,TTO,2f1,,Belém (BRA),19 MAY 2010,1135
283,10.21,+0.4,Derrick ATKINS,05 JAN 1984,BAH,3f1,,Belém (BRA),19 MAY 2010,1135
283,10.21,+1.2,Derrick ATKINS,05 JAN 1984,BAH,6f1,,Rio de Janeiro (BRA),23 MAY 2010,1135
283,10.21,+1.2,Nilson Andre DE OLIVEIRA,30 JAN 1986,BRA,7f1,,Rio de Janeiro (BRA),23 MAY 2010,1135
283,10.21,+0.7,Churandy MARTINA,03 JUL 1984,AHO,2h2,,"FBK Stadium, Hengelo (NED)",30 MAY 2010,1135
283,10.21,+0.6,Lerone CLARKE,07 JUL 1981,JAM,1,,Brazzaville (CGO),30 MAY 2010,1135
283,10.21,+0.5,Michael FRATER,06 OCT 1982,JAM,1,,Torino (ITA),12 JUN 2010,1135
283,10.21,+1.3,Simone COLLIO,27 DEC 1979,ITA,1h2,,Rieti (ITA),23 JUN 2010,1135
283,10.21,+1.2,Yi LAO,11 OCT 1985,CHN,1,,Chongqing (CHN),26 JUN 2010,1135
283,10.21,+0.2,Michael RODGERS,24 APR 1985,USA,1h2,,Barcelona (ESP),09 JUL 2010,1135
283,10.21,-0.7,Dexter LEE,18 JAN 1991,JAM,1,,"Croix-Bleue Medavie Stadium, Moncton (CAN)",21 JUL 2010,1139
283,10.21,+1.1,Keston BLEDMAN,08 MAR 1988,TTO,1h1,,Mayagüez (PUR),25 JUL 2010,1135
283,10.21,-1.5,Dwain CHAMBERS,05 APR 1978,GBR,1h1,,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1144
283,10.21,-1.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3sf1,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1142
283,10.21,+1.5,Sam EFFAH,29 DEC 1988,CAN,1,,Toronto (CAN),31 JUL 2010,1135
283,10.21,0.0,Michael RODGERS,24 APR 1985,USA,6,,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1135
283,10.21,-0.1,Steve MULLINGS,29 NOV 1982,JAM,1,,Amsterdam (NED),07 AUG 2010,1135
283,10.21,+0.7,Kimmari ROACH,17 APR 1989,JAM,1f1,,Sundsvall (SWE),08 AUG 2010,1135
283,10.21,-0.4,J-Mee SAMUELS,20 MAY 1987,USA,3h1,,"Crystal Palace, London (GBR)",13 AUG 2010,1137
283,10.21,-1.5,Michael RODGERS,24 APR 1985,USA,3f1,,Dubnica nad Váhom (SVK),22 AUG 2010,1144
283,10.21,+0.1,Dexter LEE,18 JAN 1991,JAM,8,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1135
283,10.21,+0.5,Marvin ANDERSON,12 MAY 1982,JAM,1,,Ljubljana (SLO),29 AUG 2010,1135
283,10.21,-0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5f1,,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1136
283,10.21,+0.8,Peter EMELIEZE,19 APR 1988,NGR,1h7,,New Delhi (IND),06 OCT 2010,1135
283,10.21,+0.9,Peter EMELIEZE,19 APR 1988,NGR,3qf2,,New Delhi (IND),06 OCT 2010,1135
315,10.22,+2.0,Luther AMBROSE,04 OCT 1988,USA,1h8,,"Austin, TX (USA)",02 APR 2010,1132
315,10.22,+1.9,Amr Ibrahim Mostafa SEOUD,10 JUN 1986,EGY,1,,"Walnut, CA (USA)",17 APR 2010,1132
315,10.22,-0.5,Jeff DEMPS,08 JAN 1990,USA,1,,"Gainesville, FL (USA)",17 APR 2010,1135
315,10.22,+0.3,Marcus ROWLAND,11 MAR 1990,USA,1h1,,"Greensboro, NC (USA)",27 MAY 2010,1132
315,10.22,-0.5,Trell KIMMONS,13 JUL 1985,USA,4,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1135
315,10.22,+0.7,Trell KIMMONS,13 JUL 1985,USA,2h1,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1132
315,10.22,+1.2,Mario FORSYTHE,30 OCT 1985,JAM,3h2,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1132
315,10.22,+0.1,Jerel HILL,13 SEP 1987,USA,1f2,,"Greensboro, NC (USA)",28 MAY 2010,1132
315,10.22,+1.1,Sam EFFAH,29 DEC 1988,CAN,1,,Edmonton (CAN),12 JUN 2010,1132
315,10.22,+0.5,Fabio CERUTTI,26 SEP 1985,ITA,1,,Avellino (ITA),16 JUN 2010,1132
315,10.22,-0.1,Mario FORSYTHE,30 OCT 1985,JAM,4f1,,Reims (FRA),30 JUN 2010,1132
315,10.22,-0.2,Emanuele DI GREGORIO,13 DEC 1980,ITA,2,,Grosseto (ITA),30 JUN 2010,1133
315,10.22,+1.2,Ronald POGNON,16 NOV 1982,FRA,1h1,,La Chaux-de-Fonds (SUI),04 JUL 2010,1132
315,10.22,+0.1,Trell KIMMONS,13 JUL 1985,USA,1,,Glasgow (GBR),07 JUL 2010,1132
315,10.22,+0.5,Ainsley WAUGH,17 SEP 1981,JAM,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1132
315,10.22,0.0,Simon MAGAKWE,14 MAY 1986,RSA,2,,Biberach (GER),09 JUL 2010,1132
315,10.22,+0.9,Simone COLLIO,27 DEC 1979,ITA,4,,Nuoro (ITA),14 JUL 2010,1132
315,10.22,,Ben Youssef MEITÉ,11 NOV 1986,CIV,1sf1,,"Nyayo National Stadium, Nairobi (KEN)",28 JUL 2010,1132
315,10.22,0.0,Travis PADGETT,13 DEC 1986,USA,7,,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1132
315,10.22,-0.7,Michael RODGERS,24 APR 1985,USA,3h1,,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1136
315,10.22,-0.3,Michael RODGERS,24 APR 1985,USA,3h2,,"Crystal Palace, London (GBR)",13 AUG 2010,1133
315,10.22,+0.9,Peter EMELIEZE,19 APR 1988,NGR,5sf2,,New Delhi (IND),07 OCT 2010,1132
337,10.23,+1.5,Matthew DAVIES,18 APR 1985,AUS,2,,Perth (AUS),19 FEB 2010,1128
337,10.23,+1.6,Brian MARIANO,22 JAN 1985,AHO,3f1,,"El Paso, TX (USA)",10 APR 2010,1128
337,10.23,+0.5,Javon YOUNG,21 AUG 1990,USA,1f1,,"Charleston, SC (USA)",17 APR 2010,1128
337,10.23,+0.4,Lee PROWELL,11 JAN 1975,GUY,1h5,,"New York, NY (USA)",18 APR 2010,1128
337,10.23,-0.9,Darvis PATTON,04 DEC 1977,USA,2f1,,Kingston (JAM),01 MAY 2010,1133
337,10.23,+1.1,Aaron ARMSTRONG,14 OCT 1977,TTO,1f1,,"Austin, TX (USA)",01 MAY 2010,1128
337,10.23,-0.5,Wallace SPEARMON,24 DEC 1984,USA,1f1,,"Houston, TX (USA)",06 MAY 2010,1131
337,10.23,+1.9,Luther AMBROSE,04 OCT 1988,USA,1,,"Denton, TX (USA)",09 MAY 2010,1128
337,10.23,+0.4,Lerone CLARKE,07 JUL 1981,JAM,4f1,,Belém (BRA),19 MAY 2010,1128
337,10.23,+1.2,Emmanuel CALLENDER,10 MAY 1984,TTO,8f1,,Rio de Janeiro (BRA),23 MAY 2010,1128
337,10.23,-0.1,Maurice MITCHELL,22 DEC 1989,USA,1h2,,"Greensboro, NC (USA)",27 MAY 2010,1128
337,10.23,+1.2,Tyrone EDGAR,29 MAR 1982,GBR,4h2,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1128
337,10.23,+0.1,Luther AMBROSE,04 OCT 1988,USA,2f2,,"Greensboro, NC (USA)",28 MAY 2010,1128
337,10.23,+2.0,Kukyoung KIM,19 APR 1991,KOR,1sf1,,Daegu (KOR),07 JUN 2010,1128
337,10.23,+0.2,James ELLINGTON,06 SEP 1985,GBR,1,,Genève (SUI),12 JUN 2010,1128
337,10.23,0.0,Rikki FIFTON,17 JUN 1985,GBR,1f1,,Genève (SUI),12 JUN 2010,1128
337,10.23,+1.1,Oshane BAILEY,08 SEP 1989,JAM,1f1,,"Clermont, FL (USA)",12 JUN 2010,1128
337,10.23,+1.1,Ángel David RODRÍGUEZ,25 APR 1980,ESP,4f1,,"Fana Stadion, Bergen (NOR)",19 JUN 2010,1128
337,10.23,-1.0,Travis PADGETT,13 DEC 1986,USA,1h1,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2010,1134
337,10.23,+1.0,Adrian GRIFFITH,11 NOV 1984,BAH,1f1,,Nassau (BAH),25 JUN 2010,1128
337,10.23,-0.6,James DASAOLU,05 SEP 1987,GBR,2,,Birmingham (GBR),26 JUN 2010,1131
337,10.23,+0.9,Kimmari ROACH,17 APR 1989,JAM,3,,Kingston (JAM),27 JUN 2010,1128
337,10.23,+1.0,Jan VELEBA,06 DEC 1986,CZE,1f1,,Pardubice (CZE),03 JUL 2010,1128
337,10.23,+0.4,Oshane BAILEY,08 SEP 1989,JAM,1,,Port-of-Spain (TTO),03 JUL 2010,1128
337,10.23,0.0,J-Mee SAMUELS,20 MAY 1987,USA,3,,Biberach (GER),09 JUL 2010,1128
337,10.23,-0.9,Michael RODGERS,24 APR 1985,USA,3,,Barcelona (ESP),09 JUL 2010,1133
337,10.23,-1.7,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5,,"International Stadium, Gateshead (GBR)",10 JUL 2010,1138
337,10.23,-2.0,Trell KIMMONS,13 JUL 1985,USA,3h2,,"International Stadium, Gateshead (GBR)",10 JUL 2010,1140
337,10.23,-0.6,Wallace SPEARMON,24 DEC 1984,USA,3,,Lignano Sabbiadoro (ITA),18 JUL 2010,1131
337,10.23,-0.7,Charles SILMON,04 JUL 1991,USA,2,,"Croix-Bleue Medavie Stadium, Moncton (CAN)",21 JUL 2010,1132
337,10.23,+1.9,Lerone CLARKE,07 JUL 1981,JAM,1h3,,Mayagüez (PUR),25 JUL 2010,1128
337,10.23,+1.4,Adrian GRIFFITH,11 NOV 1984,BAH,3h4,,Mayagüez (PUR),25 JUL 2010,1128
337,10.23,-1.4,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,2h5,,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1136
337,10.23,-0.1,Simone COLLIO,27 DEC 1979,ITA,3sf2,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1128
337,10.23,-0.1,Mario FORSYTHE,30 OCT 1985,JAM,3h2,,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1128
337,10.23,+0.4,Martial MBANDJOCK,14 OCT 1985,FRA,3,,Villeneuve d'Ascq (FRA),24 AUG 2010,1128
337,10.23,+1.1,Lerone CLARKE,07 JUL 1981,JAM,7h2,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1128
337,10.23,+0.7,Rae Monzavous EDWARDS,07 MAY 1981,USA,4,,"Poljud Stadion, Split (CRO)",04 SEP 2010,1128
337,10.23,+0.5,Aaron ARMSTRONG,14 OCT 1977,TTO,2qf4,,New Delhi (IND),06 OCT 2010,1128
376,10.24,+1.5,Darvis PATTON,04 DEC 1977,USA,1f1,,"Arlington, TX (USA)",27 MAR 2010,1125
376,10.24,+0.6,Luther AMBROSE,04 OCT 1988,USA,2,,"Austin, TX (USA)",03 APR 2010,1125
376,10.24,-0.2,Alonso EDWARD,08 DEC 1989,PAN,1,,Panama City (PAN),16 APR 2010,1126
376,10.24,-5.0,Nesta CARTER,11 OCT 1985,JAM,1f5,,Kingston (JAM),17 APR 2010,1155
376,10.24,-0.5,Keston BLEDMAN,08 MAR 1988,TTO,2,,"Gainesville, FL (USA)",17 APR 2010,1128
376,10.24,-0.3,Shawn CRAWFORD,14 JAN 1978,USA,5,,Baie Mahault (FRA),01 MAY 2010,1126
376,10.24,0.0,Michael FRATER,06 OCT 1982,JAM,1,,Osaka (JPN),08 MAY 2010,1125
376,10.24,+0.4,Oshane BAILEY,08 SEP 1989,JAM,1f7,,Kingston (JAM),08 MAY 2010,1125
376,10.24,-2.2,Christophe LEMAITRE,11 JUN 1990,FRA,1f1,,Vénissieux (FRA),09 MAY 2010,1138
376,10.24,+1.4,Charles SILMON,04 JUL 1991,USA,1,,"Albuquerque, NM (USA)",15 MAY 2010,1125
376,10.24,+1.3,Evander WELLS,07 DEC 1987,USA,4,,"Knoxville, TN (USA)",16 MAY 2010,1125
376,10.24,+1.1,Mario FORSYTHE,30 OCT 1985,JAM,1,,Rehlingen (GER),24 MAY 2010,1125
376,10.24,+1.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,5h2,,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010,1125
376,10.24,+1.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,6h2,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1125
376,10.24,-0.2,Nilson Andre DE OLIVEIRA,30 JAN 1986,BRA,1,,San Fernando (ESP),04 JUN 2010,1126
376,10.24,+1.2,Masashi ERIGUCHI,17 DEC 1988,JPN,1sf1,,Marugame (JPN),06 JUN 2010,1125
376,10.24,-0.2,Francis OBIKWELU,22 NOV 1978,POR,1f1,,Lisboa (POR),12 JUN 2010,1126
376,10.24,-1.0,Trell KIMMONS,13 JUL 1985,USA,2h1,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2010,1131
376,10.24,+1.5,Otis MCDANIEL,30 JUN 1986,USA,1f1,,Nivelles (BEL),26 JUN 2010,1125
376,10.24,+0.9,Lerone CLARKE,07 JUL 1981,JAM,4,,Kingston (JAM),27 JUN 2010,1125
376,10.24,-0.2,Fabio CERUTTI,26 SEP 1985,ITA,3,,Grosseto (ITA),30 JUN 2010,1126
376,10.24,+0.5,Leroy DIXON,20 JUN 1983,USA,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1125
376,10.24,-1.7,Ryan BAILEY,13 APR 1989,USA,6,,"International Stadium, Gateshead (GBR)",10 JUL 2010,1135
376,10.24,-2.0,Ryan BAILEY,13 APR 1989,USA,4h2,,"International Stadium, Gateshead (GBR)",10 JUL 2010,1137
376,10.24,-1.8,Leroy DIXON,20 JUN 1983,USA,2,,Tanger (MAR),18 JUL 2010,1135
376,10.24,,Simon MAGAKWE,14 MAY 1986,RSA,1sf2,,"Nyayo National Stadium, Nairobi (KEN)",28 JUL 2010,1125
376,10.24,-0.6,Justin GATLIN,10 FEB 1982,USA,1,,Rakvere (EST),03 AUG 2010,1128
376,10.24,+0.6,Ramil GULIYEV,29 MAY 1990,AZE,2,,Luzern (SUI),08 AUG 2010,1125
376,10.24,+0.1,Daniel BAILEY,09 SEP 1986,ANT,5,,"Olympiastadion, Berlin (GER)",22 AUG 2010,1125
376,10.24,+0.6,Rytis SAKALAUSKAS,27 JUN 1987,LTU,2,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1125
376,10.24,+1.0,Simone COLLIO,27 DEC 1979,ITA,6h1,,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1125
376,10.24,-0.3,Aaron ARMSTRONG,14 OCT 1977,TTO,6f1,,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1126
376,10.24,+0.3,Aaron ARMSTRONG,14 OCT 1977,TTO,3,,New Delhi (IND),07 OCT 2010,1125
376,10.24,+1.7,Yi LAO,11 OCT 1985,CHN,1,,Guangzhou (CHN),22 NOV 2010,1125
410,10.25,+1.8,Oshane BAILEY,08 SEP 1989,JAM,2,,Kingston (JAM),26 JAN 2010,1122
410,10.25,+0.2,Marcus ROWLAND,11 MAR 1990,USA,1h1,,"Philadelphia, PA (USA)",23 APR 2010,1122
410,10.25,-0.9,Richard THOMPSON,07 JUN 1985,TTO,3f1,,Kingston (JAM),01 MAY 2010,1127
410,10.25,+0.9,Ahmad RASHAD,12 DEC 1987,USA,1f1,,"Los Angeles, CA (USA)",01 MAY 2010,1122
410,10.25,+0.6,Maurice MITCHELL,22 DEC 1989,USA,1h1,,"Atlanta, GA (USA)",14 MAY 2010,1122
410,10.25,+1.9,Charles SILMON,04 JUL 1991,USA,1h2,,"Albuquerque, NM (USA)",14 MAY 2010,1122
410,10.25,+0.8,Oshane BAILEY,08 SEP 1989,JAM,1f5,,Spanish Town (JAM),15 MAY 2010,1122
410,10.25,+1.4,Rakieem SALAAM,05 APR 1990,USA,2,,"Columbia, MO (USA)",16 MAY 2010,1122
410,10.25,+0.4,Leroy DIXON,20 JUN 1983,USA,5f1,,Belém (BRA),19 MAY 2010,1122
410,10.25,+0.1,Trell KIMMONS,13 JUL 1985,USA,4,,Daegu (KOR),19 MAY 2010,1122
410,10.25,+1.2,Curtis MITCHELL,11 MAR 1989,USA,1f1,,"Austin, TX (USA)",28 MAY 2010,1122
410,10.25,+1.6,Nilson Andre DE OLIVEIRA,30 JAN 1986,BRA,3,,Maringa (BRA),30 MAY 2010,1122
410,10.25,+0.3,Giovanni TOMASICCHIO,27 MAR 1982,ITA,1f1,,Rieti (ITA),30 MAY 2010,1122
410,10.25,+1.8,Joshua NORMAN,26 JUL 1980,USA,1f1,,"Walnut, CA (USA)",06 JUN 2010,1122
410,10.25,+0.6,Mario FORSYTHE,30 OCT 1985,JAM,6,,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1122
410,10.25,+0.5,Ronald POGNON,16 NOV 1982,FRA,2,,Torino (ITA),12 JUN 2010,1122
410,10.25,+0.2,Rikki FIFTON,17 JUN 1985,GBR,2,,Genève (SUI),12 JUN 2010,1122
410,10.25,0.0,Mario FORSYTHE,30 OCT 1985,JAM,1f1,,Sotteville-lès-Rouen (FRA),12 JUN 2010,1122
410,10.25,+0.2,Dexter LEE,18 JAN 1991,JAM,1h5,,Spanish Town (JAM),12 JUN 2010,1122
410,10.25,-0.5,Joseph Obinna METU,12 JUL 1988,NGR,1,,Calabar (NGR),25 JUN 2010,1125
