Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
199,10.08,-0.4,Nesta CARTER,11 OCT 1985,JAM,1,,Edmonton (CAN),12 JUL 2015,1181
199,10.08,-0.3,Chijindu UJAH,05 MAR 1994,GBR,4,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1180
199,10.08,-0.8,Nesta CARTER,11 OCT 1985,JAM,7,,"Olympic Stadium, London (GBR)",24 JUL 2015,1183
199,10.08,-0.3,Nesta CARTER,11 OCT 1985,JAM,3h1,,"Olympic Stadium, London (GBR)",24 JUL 2015,1180
199,10.08,+0.8,Churandy MARTINA,03 JUL 1984,NED,1,,Amsterdam (NED),31 JUL 2015,1179
199,10.08,-0.4,Jak Ali HARVEY,04 MAY 1989,TUR,5sf1,,"National Stadium, Beijing (CHN)",23 AUG 2015,1181
216,10.09,+0.9,Akani SIMBINE,21 SEP 1993,RSA,1,,Potchefstroom (RSA),24 MAR 2015,1176
216,10.09,+0.3,Beejay LEE,05 MAR 1993,USA,1f3,,"Gainesville, FL (USA)",03 APR 2015,1176
216,10.09,-0.3,Akani SIMBINE,21 SEP 1993,RSA,1,,Stellenbosch (RSA),24 APR 2015,1177
216,10.09,+1.0,Kendal WILLIAMS,23 SEP 1995,USA,1f1,,"Austin, TX (USA)",02 MAY 2015,1176
216,10.09,-0.1,Wilfried KOFFI HUA,12 OCT 1987,CIV,1,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1176
216,10.09,-0.1,Kei TAKASE,25 NOV 1988,JPN,2,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1176
216,10.09,+1.3,Trayvon BROMELL,10 JUL 1995,USA,1h3,,"Ames, IA (USA)",16 MAY 2015,1176
216,10.09,+0.6,Richard KILTY,02 SEP 1989,GBR,1f1,,Gavardo (ITA),17 MAY 2015,1176
216,10.09,-0.3,Chijindu UJAH,05 MAR 1994,GBR,1,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1177
216,10.09,+1.9,Jimmy VICAUT,27 FEB 1992,FRA,4h1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1176
216,10.09,+1.0,Nesta CARTER,11 OCT 1985,JAM,3h2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1176
216,10.09,+0.9,Quentin BUTLER,18 SEP 1992,USA,3sf2,,"Eugene, OR (USA)",10 JUN 2015,1176
216,10.09,+1.4,Clayton VAUGHN,15 MAY 1992,USA,3sf3,,"Eugene, OR (USA)",10 JUN 2015,1176
216,10.09,+0.3,Keston BLEDMAN,08 MAR 1988,TTO,1h2,,Port-of-Spain (TTO),27 JUN 2015,1176
216,10.09,+1.1,Gavin SMELLIE,26 JUN 1986,CAN,1h1,,Edmonton (CAN),03 JUL 2015,1176
216,10.09,+1.9,Jason LIVERMORE,25 APR 1988,JAM,2h1,,"CIBC, Toronto (CAN)",21 JUL 2015,1176
216,10.09,+1.1,Antoine ADAMS,31 AUG 1988,SKN,3,,"CIBC, Toronto (CAN)",22 JUL 2015,1176
216,10.09,-0.8,Kim COLLINS,05 APR 1976,SKN,8,,"Olympic Stadium, London (GBR)",24 JUL 2015,1180
216,10.09,+1.8,Julian REUS,29 APR 1988,GER,1h1,,Nürnberg (GER),25 JUL 2015,1176
216,10.09,-0.1,Remontay MCCLAIN,21 SEP 1992,USA,1,,San José (CRC),08 AUG 2015,1176
216,10.09,-0.1,Akani SIMBINE,21 SEP 1993,RSA,3h1,,"National Stadium, Beijing (CHN)",22 AUG 2015,1176
216,10.09,-0.4,Churandy MARTINA,03 JUL 1984,NED,5sf3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1178
216,10.09,+1.4,Julian FORTE,07 JAN 1993,JAM,3,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1176
216,10.09,-0.6,Michael RODGERS,24 APR 1985,USA,2,,Paris (FRA),13 SEP 2015,1179
216,10.09,+0.3,Yoshihide KIRYU,15 DEC 1995,JPN,1f1,,Fuse (JPN),18 OCT 2015,1176
241,10.10,+0.7,Shavez HART,06 SEP 1992,BAH,2f6,,"Waco, TX (USA)",18 APR 2015,1172
241,10.10,+1.7,Jaylen BACON,05 AUG 1996,USA,2,,"Mobile, AL (USA)",08 MAY 2015,1172
241,10.10,-0.1,Bingtian SU,29 AUG 1989,CHN,3,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1172
241,10.10,+0.9,Diondre BATSON,13 JUL 1992,USA,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1172
241,10.10,+1.0,Richard KILTY,02 SEP 1989,GBR,4h2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1172
241,10.10,+0.9,Beejay LEE,05 MAR 1993,USA,4sf2,,"Eugene, OR (USA)",10 JUN 2015,1172
241,10.10,+1.4,Aaron BROWN,27 MAY 1992,CAN,1h3,,Edmonton (CAN),03 JUL 2015,1172
241,10.10,-0.6,Chijindu UJAH,05 MAR 1994,GBR,1,,Birmingham (GBR),05 JUL 2015,1175
241,10.10,0.0,Kemar BAILEY-COLE,10 JAN 1992,JAM,3f1,,Luzern (SUI),14 JUL 2015,1172
241,10.10,-0.3,Keston BLEDMAN,08 MAR 1988,TTO,5,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1173
241,10.10,+1.5,Keston BLEDMAN,08 MAR 1988,TTO,1sf1,,"CIBC, Toronto (CAN)",22 JUL 2015,1172
241,10.10,+0.4,Hassan TAFTIAN,04 MAY 1993,IRI,1,,Almaty (KAZ),25 JUL 2015,1172
241,10.10,+0.3,Michael RODGERS,24 APR 1985,USA,2,,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2015,1172
254,10.11,+0.3,Andre DE GRASSE,10 NOV 1994,CAN,2f3,,"Gainesville, FL (USA)",03 APR 2015,1169
254,10.11,+0.3,Kemarley BROWN,20 JUL 1992,JAM,1f4,,Kingston (JAM),11 APR 2015,1169
254,10.11,+1.4,Mosito LEHATA,08 APR 1989,LES,1f3,,Réduit (MRI),12 APR 2015,1169
254,10.11,+1.5,Marvin BRACY,15 DEC 1993,USA,2f1,,"Gainesville, FL (USA)",24 APR 2015,1169
254,10.11,+1.0,Ronnie BAKER,15 OCT 1993,USA,1f3,,"Gainesville, FL (USA)",24 APR 2015,1169
254,10.11,+1.8,Daniel BAILEY,09 SEP 1986,ANT,6f1,,"National Stadium, Kingston (JAM)",09 MAY 2015,1169
254,10.11,+1.5,Maurice EADDY,04 JUN 1995,USA,2,,"Greensboro, NC (USA)",17 MAY 2015,1169
254,10.11,+0.8,Kendal WILLIAMS,23 SEP 1995,USA,1qf2,,"Jacksonville, FL (USA)",29 MAY 2015,1169
254,10.11,+2.0,Chijindu UJAH,05 MAR 1994,GBR,6,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1169
254,10.11,+1.9,Keston BLEDMAN,08 MAR 1988,TTO,5h1,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1169
254,10.11,+1.3,Tevin HESTER,10 JAN 1994,USA,4h4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1169
254,10.11,+0.8,Kemar HYMAN,11 OCT 1989,CAY,2h1,,La Chaux-de-Fonds (SUI),05 JUL 2015,1169
254,10.11,+0.8,Jacques RIPARELLI,27 MAR 1983,ITA,3h1,,La Chaux-de-Fonds (SUI),05 JUL 2015,1169
254,10.11,+1.4,Isiah YOUNG,05 JAN 1990,USA,7,,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1169
254,10.11,-0.3,Nickel ASHMEADE,07 APR 1990,JAM,6,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1170
254,10.11,+0.4,Kim COLLINS,05 APR 1976,SKN,1h3,,Bellinzona (SUI),21 JUL 2015,1169
254,10.11,+1.5,Remontay MCCLAIN,21 SEP 1992,USA,2sf1,,"CIBC, Toronto (CAN)",22 JUL 2015,1169
254,10.11,-1.3,Jak Ali HARVEY,04 MAY 1989,TUR,1f3,,Erzurum (TUR),25 JUL 2015,1176
254,10.11,+0.5,Jak Ali HARVEY,04 MAY 1989,TUR,1f1,,Pitesti (ROU),01 AUG 2015,1169
254,10.11,-0.1,Ramon GITTENS,20 JUL 1987,BAR,2,,San José (CRC),08 AUG 2015,1169
254,10.11,-1.4,Tyson GAY,09 AUG 1982,USA,1h2,,"National Stadium, Beijing (CHN)",22 AUG 2015,1177
254,10.11,+1.8,Julian FORTE,07 JAN 1993,JAM,1h1,,Amsterdam (NED),05 SEP 2015,1169
254,10.11,-0.4,Ramon GITTENS,20 JUL 1987,BAR,6,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1171
254,10.11,-0.2,Michael RODGERS,24 APR 1985,USA,1,,Gateshead (GBR),12 SEP 2015,1170
278,10.12,+0.3,Julian FORTE,07 JAN 1993,JAM,2f4,,Kingston (JAM),11 APR 2015,1165
278,10.12,+1.0,Justin WALKER,30 NOV 1990,USA,2f1,,"Baton Rouge, LA (USA)",18 APR 2015,1165
278,10.12,+1.4,Clayton VAUGHN,15 MAY 1992,USA,2f3,,"Fort Worth, TX (USA)",02 MAY 2015,1165
278,10.12,+1.9,Ramil GULIYEV,29 MAY 1990,TUR,1f2,,Isparta (TUR),09 MAY 2015,1165
278,10.12,+0.4,Shavez HART,06 SEP 1992,BAH,1,,"Starkville, MS (USA)",16 MAY 2015,1165
278,10.12,+0.4,Jalen MILLER,17 JUN 1995,USA,2,,"Starkville, MS (USA)",16 MAY 2015,1165
278,10.12,+0.2,Daniel BAILEY,09 SEP 1986,ANT,4,,"National Stadium, Beijing (CHN)",20 MAY 2015,1165
278,10.12,-0.3,Akani SIMBINE,21 SEP 1993,RSA,2,,"FBK Stadium, Hengelo (NED)",24 MAY 2015,1166
278,10.12,+0.9,Tevin HESTER,10 JAN 1994,USA,1qf3,,"Jacksonville, FL (USA)",29 MAY 2015,1165
278,10.12,+1.3,Adam GEMILI,06 OCT 1993,GBR,1f7,,Bedford (GBR),31 MAY 2015,1165
278,10.12,-0.7,Femi OGUNODE,15 MAY 1991,QAT,1h3,,Wuhan (CHN),03 JUN 2015,1169
278,10.12,-0.3,Daniel BAILEY,09 SEP 1986,ANT,2f2,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1166
278,10.12,+1.4,Aaron ERNEST,08 NOV 1993,USA,4sf3,,"Eugene, OR (USA)",10 JUN 2015,1165
278,10.12,-1.7,Tyson GAY,09 AUG 1982,USA,1,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1175
278,10.12,+0.8,Nesta CARTER,11 OCT 1985,JAM,1h2,,Kingston (JAM),25 JUN 2015,1165
278,10.12,+0.2,Nickel ASHMEADE,07 APR 1990,JAM,1h4,,Kingston (JAM),25 JUN 2015,1165
278,10.12,-1.3,Nesta CARTER,11 OCT 1985,JAM,2sf1,,Kingston (JAM),26 JUN 2015,1172
278,10.12,+1.3,Churandy MARTINA,03 JUL 1984,NED,7,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1165
278,10.12,0.0,Kemarley BROWN,20 JUL 1992,JAM,2,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1165
278,10.12,+1.1,Ameer WEBB,19 MAR 1991,USA,1h2,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1165
278,10.12,+1.1,Keston BLEDMAN,08 MAR 1988,TTO,4,,"CIBC, Toronto (CAN)",22 JUL 2015,1165
278,10.12,-1.2,James DASAOLU,05 SEP 1987,GBR,5h2,,"Olympic Stadium, London (GBR)",24 JUL 2015,1172
278,10.12,+1.4,Yohan BLAKE,26 DEC 1989,JAM,1,,Dublin (IRL),24 JUL 2015,1165
278,10.12,-0.2,Julian REUS,29 APR 1988,GER,1,,Nürnberg (GER),25 JUL 2015,1166
278,10.12,+0.4,Reza GHASEMI,24 JUL 1987,IRI,2,,Almaty (KAZ),25 JUL 2015,1165
278,10.12,+1.7,Ben Youssef MEITÉ,11 NOV 1986,CIV,1,,Castres (FRA),29 JUL 2015,1165
278,10.12,-0.3,Richard KILTY,02 SEP 1989,GBR,4h3,,"National Stadium, Beijing (CHN)",22 AUG 2015,1166
278,10.12,-0.2,Levi Asher CADOGAN,08 NOV 1995,BAR,4h7,,"National Stadium, Beijing (CHN)",22 AUG 2015,1166
278,10.12,+0.8,Nesta CARTER,11 OCT 1985,JAM,2,,Amsterdam (NED),05 SEP 2015,1165
278,10.12,-1.1,Michael RODGERS,24 APR 1985,USA,2f2,,Padova (ITA),06 SEP 2015,1171
278,10.12,+0.3,Ben Youssef MEITÉ,11 NOV 1986,CIV,1sf1,,Brazzaville (CGO),13 SEP 2015,1165
309,10.13,-1.2,Akani SIMBINE,21 SEP 1993,RSA,1,,Pretoria (RSA),21 MAR 2015,1169
309,10.13,+1.5,Taffawee JOHNSON,10 MAR 1988,JAM,3,,"Greensboro, NC (USA)",17 MAY 2015,1162
309,10.13,-0.4,Isiah YOUNG,05 JAN 1990,USA,2,,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015,1164
309,10.13,+0.1,Kendal WILLIAMS,23 SEP 1995,USA,1h4,,"Jacksonville, FL (USA)",28 MAY 2015,1162
309,10.13,+1.5,James DASAOLU,05 SEP 1987,GBR,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1162
309,10.13,+1.9,Sven KNIPPHALS,20 SEP 1985,GER,1h4,,Regensburg (GER),06 JUN 2015,1162
309,10.13,+1.5,Anaso JOBODWANA,30 JUL 1992,RSA,2,,"Stadion Juliska, Praha (CZE)",08 JUN 2015,1162
309,10.13,-1.7,Keston BLEDMAN,08 MAR 1988,TTO,2,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1172
309,10.13,+0.8,Sheldon MITCHELL,19 JUL 1990,JAM,2h2,,Kingston (JAM),25 JUN 2015,1162
309,10.13,+1.5,Aaron BROWN,27 MAY 1992,CAN,2,,Edmonton (CAN),03 JUL 2015,1162
309,10.13,0.0,Chijindu UJAH,05 MAR 1994,GBR,4f1,,Luzern (SUI),14 JUL 2015,1162
309,10.13,0.0,Kim COLLINS,05 APR 1976,SKN,3f1,,Bellinzona (SUI),21 JUL 2015,1162
309,10.13,-0.1,Levi Asher CADOGAN,08 NOV 1995,BAR,3,,San José (CRC),08 AUG 2015,1162
309,10.13,-0.1,Jason LIVERMORE,25 APR 1988,JAM,4,,San José (CRC),08 AUG 2015,1162
309,10.13,-0.3,Peimeng ZHANG,13 MAR 1987,CHN,5h3,,"National Stadium, Beijing (CHN)",22 AUG 2015,1163
309,10.13,+0.3,James DASAOLU,05 SEP 1987,GBR,4h5,,"National Stadium, Beijing (CHN)",22 AUG 2015,1162
309,10.13,+1.8,Nesta CARTER,11 OCT 1985,JAM,2h1,,Amsterdam (NED),05 SEP 2015,1162
309,10.13,+1.1,Kim COLLINS,05 APR 1976,SKN,1,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1162
327,10.14,+0.3,Kemar BAILEY-COLE,10 JAN 1992,JAM,3f4,,Kingston (JAM),11 APR 2015,1159
327,10.14,+1.0,Aaron ERNEST,08 NOV 1993,USA,3f1,,"Baton Rouge, LA (USA)",18 APR 2015,1159
327,10.14,+0.1,Tevin HESTER,10 JAN 1994,USA,1f1,,"Philadelphia, PA (USA)",25 APR 2015,1159
327,10.14,+0.9,James DASAOLU,05 SEP 1987,GBR,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015,1159
327,10.14,+1.8,Senoj-Jay GIVANS,30 DEC 1993,JAM,1h2,,"Austin, TX (USA)",28 MAY 2015,1159
327,10.14,+0.9,Andrew FISHER,15 DEC 1991,JAM,8f1,,"Stadio Olimpico, Roma (ITA)",04 JUN 2015,1159
327,10.14,+1.4,Justin WALKER,30 NOV 1990,USA,2f1,,"Montverde, FL (USA)",06 JUN 2015,1159
327,10.14,0.0,James DASAOLU,05 SEP 1987,GBR,1,,Hérouville (FRA),18 JUN 2015,1159
327,10.14,+1.3,Justin WALKER,30 NOV 1990,USA,5h4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1159
327,10.14,+0.8,Tyquendo TRACEY,10 JUN 1993,JAM,3h2,,Kingston (JAM),25 JUN 2015,1159
327,10.14,+1.0,Michael FRATER,06 OCT 1982,JAM,4h3,,Kingston (JAM),25 JUN 2015,1159
327,10.14,+2.0,Noah LYLES,18 JUL 1997,USA,1,,"Eugene, OR (USA)",26 JUN 2015,1159
327,10.14,+1.8,Ronnie BAKER,15 OCT 1993,USA,1sf1,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1159
327,10.14,+1.4,Clayton VAUGHN,15 MAY 1992,USA,5,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1159
327,10.14,-0.4,Beejay LEE,05 MAR 1993,USA,2,,Edmonton (CAN),12 JUL 2015,1161
327,10.14,+1.9,Kemar HYMAN,11 OCT 1989,CAY,3h1,,"CIBC, Toronto (CAN)",21 JUL 2015,1159
327,10.14,+1.9,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,4h1,,"CIBC, Toronto (CAN)",21 JUL 2015,1159
327,10.14,+0.8,Reza GHASEMI,24 JUL 1987,IRI,1h3,,Almaty (KAZ),25 JUL 2015,1159
327,10.14,+0.5,Julian REUS,29 APR 1988,GER,3h4,,"National Stadium, Beijing (CHN)",22 AUG 2015,1159
327,10.14,-0.1,Nesta CARTER,11 OCT 1985,JAM,2,,Rovereto (ITA),08 SEP 2015,1159
327,10.14,+0.3,Wilfried KOFFI HUA,12 OCT 1987,CIV,2sf2,,Brazzaville (CGO),13 SEP 2015,1159
348,10.15,-1.5,Femi OGUNODE,15 MAY 1991,QAT,1f1,,"Tampa, FL (USA)",11 APR 2015,1164
348,10.15,+0.7,Senoj-Jay GIVANS,30 DEC 1993,JAM,3f6,,"Waco, TX (USA)",18 APR 2015,1155
348,10.15,+0.9,Harry ADAMS,27 NOV 1989,USA,1f1,,"Miramar, FL (USA)",27 APR 2015,1155
348,10.15,+1.9,Jamol JAMES,16 JUL 1992,TTO,1,,"Tempe, AZ (USA)",02 MAY 2015,1155
348,10.15,+1.5,Keith RICKS,09 OCT 1990,USA,4,,"Greensboro, NC (USA)",17 MAY 2015,1155
348,10.15,+1.6,Zharnel HUGHES,13 JUL 1995,AIA,1f1,,Kingston (JAM),30 MAY 2015,1155
348,10.15,+1.8,Peimeng ZHANG,13 MAR 1987,CHN,2,,Wuhan (CHN),04 JUN 2015,1155
348,10.15,+1.4,Jak Ali HARVEY,04 MAY 1989,TUR,3f1,,"Montverde, FL (USA)",06 JUN 2015,1155
348,10.15,+2.0,Julian FORTE,07 JAN 1993,JAM,7,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1155
348,10.15,-1.7,Nesta CARTER,11 OCT 1985,JAM,3,,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1165
348,10.15,+1.8,Brijesh LAWRENCE,27 DEC 1989,SKN,3f1,,Basseterre (SKN),13 JUN 2015,1155
348,10.15,+1.3,Ameer WEBB,19 MAR 1991,USA,6h4,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1155
348,10.15,+0.9,Tyquendo TRACEY,10 JUN 1993,JAM,6,,Kingston (JAM),26 JUN 2015,1155
348,10.15,+1.1,Marcus DUNCAN,04 DEC 1986,TTO,2f2,,Port-of-Spain (TTO),27 JUN 2015,1155
348,10.15,-0.2,Henricho BRUINTJIES,16 JUL 1993,RSA,2f2,,Velenje (SLO),01 JUL 2015,1156
348,10.15,+1.1,Akeem HAYNES,03 NOV 1992,CAN,2h1,,Edmonton (CAN),03 JUL 2015,1155
348,10.15,+0.8,Jak Ali HARVEY,04 MAY 1989,TUR,1f2,,Luzern (SUI),14 JUL 2015,1155
348,10.15,+1.1,Remontay MCCLAIN,21 SEP 1992,USA,5,,"CIBC, Toronto (CAN)",22 JUL 2015,1155
348,10.15,+1.5,Ramon GITTENS,20 JUL 1987,BAR,3sf1,,"CIBC, Toronto (CAN)",22 JUL 2015,1155
348,10.15,-1.2,Trell KIMMONS,13 JUL 1985,USA,6h2,,"Olympic Stadium, London (GBR)",24 JUL 2015,1162
348,10.15,+1.8,Ben Youssef MEITÉ,11 NOV 1986,CIV,1h2,,Castres (FRA),29 JUL 2015,1155
348,10.15,+1.1,Churandy MARTINA,03 JUL 1984,NED,1er1,,Mannheim (GER),08 AUG 2015,1155
348,10.15,-0.1,Kei TAKASE,25 NOV 1988,JPN,4h1,,"National Stadium, Beijing (CHN)",22 AUG 2015,1155
348,10.15,+0.9,Aaron BROWN,27 MAY 1992,CAN,7sf2,,"National Stadium, Beijing (CHN)",23 AUG 2015,1155
348,10.15,+0.8,Ramon GITTENS,20 JUL 1987,BAR,3,,Amsterdam (NED),05 SEP 2015,1155
373,10.16,+0.4,Beejay LEE,05 MAR 1993,USA,1f2,,"Tucson, AZ (USA)",11 APR 2015,1152
373,10.16,+1.3,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,1f1,,Medellín (COL),09 MAY 2015,1152
373,10.16,+0.6,Ramil GULIYEV,29 MAY 1990,TUR,1h2,,Isparta (TUR),09 MAY 2015,1152
373,10.16,+0.6,Christophe LEMAITRE,11 JUN 1990,FRA,1f1,,Vénissieux (FRA),10 MAY 2015,1152
373,10.16,+0.1,Andrew FISHER,15 DEC 1991,JAM,1,,George Town (CAY),16 MAY 2015,1152
373,10.16,+1.8,Kolby LISTENBEE,25 JAN 1994,USA,2h1,,"Ames, IA (USA)",16 MAY 2015,1152
373,10.16,+0.6,Beejay LEE,05 MAR 1993,USA,2,,"Los Angeles, CA (USA)",17 MAY 2015,1152
373,10.16,+1.5,Darrell WESH,21 FEB 1992,USA,5,,"Greensboro, NC (USA)",17 MAY 2015,1152
373,10.16,+1.6,Daniel BAILEY,09 SEP 1986,ANT,2f1,,Kingston (JAM),30 MAY 2015,1152
373,10.16,+1.7,Tremayne ACY,21 JAN 1995,USA,4sf1,,"Eugene, OR (USA)",10 JUN 2015,1152
373,10.16,0.0,Henricho BRUINTJIES,16 JUL 1993,RSA,2,,Hérouville (FRA),18 JUN 2015,1152
373,10.16,+1.6,Levi Asher CADOGAN,08 NOV 1995,BAR,1sf1,,St. Michael (BAR),20 JUN 2015,1152
373,10.16,+1.1,Rondel SORRILLO,24 JAN 1986,TTO,3f2,,Port-of-Spain (TTO),27 JUN 2015,1152
373,10.16,+1.5,Justyn WARNER,28 JUN 1987,CAN,3,,Edmonton (CAN),03 JUL 2015,1152
373,10.16,+0.8,Aziz OUHADI,24 JUL 1984,MAR,4h1,,La Chaux-de-Fonds (SUI),05 JUL 2015,1152
373,10.16,0.0,Ramil GULIYEV,29 MAY 1990,TUR,3,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1152
373,10.16,+1.8,Kukyoung KIM,19 APR 1991,KOR,2sf1,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1152
373,10.16,+1.4,Yazaldes NASCIMENTO,17 APR 1986,POR,6,,"Moratalaz, Madrid (ESP)",11 JUL 2015,1152
373,10.16,+1.6,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1f1,,Loughborough (GBR),18 JUL 2015,1152
373,10.16,+1.6,Sean SAFO-ANTWI,31 OCT 1990,GBR,2f1,,Loughborough (GBR),18 JUL 2015,1152
373,10.16,+1.9,Daniel BAILEY,09 SEP 1986,ANT,5h1,,"CIBC, Toronto (CAN)",21 JUL 2015,1152
373,10.16,0.0,Churandy MARTINA,03 JUL 1984,NED,1sf2,,Amsterdam (NED),31 JUL 2015,1152
373,10.16,-0.4,Sean SAFO-ANTWI,31 OCT 1990,GBR,1,,Bedford (GBR),01 AUG 2015,1154
373,10.16,+1.1,Julian REUS,29 APR 1988,GER,2er1,,Mannheim (GER),08 AUG 2015,1152
373,10.16,+0.8,Julian FORTE,07 JAN 1993,JAM,4,,Amsterdam (NED),05 SEP 2015,1152
373,10.16,+1.4,Rasheed DWYER,29 JAN 1989,JAM,4,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1152
373,10.16,+1.7,Barakat AL HARTHI,15 JUN 1988,OMA,1,,Mungyeong (KOR),06 OCT 2015,1152
400,10.17,+0.4,Rondel SORRILLO,24 JAN 1986,TTO,2f1,,"Gainesville, FL (USA)",03 APR 2015,1148
400,10.17,+0.7,Marc BURNS,07 JAN 1983,TTO,1,,"Auburn, AL (USA)",18 APR 2015,1148
400,10.17,+0.7,Quentin BUTLER,18 SEP 1992,USA,4f6,,"Waco, TX (USA)",18 APR 2015,1148
400,10.17,+1.5,Gerald PHIRI,06 OCT 1988,ZAM,3f1,,"Gainesville, FL (USA)",24 APR 2015,1148
400,10.17,+1.3,Walter DIX,31 JAN 1986,USA,1f2,,"Gainesville, FL (USA)",24 APR 2015,1148
400,10.17,+0.3,Trell KIMMONS,13 JUL 1985,USA,1f1,,"Starkville, MS (USA)",02 MAY 2015,1148
400,10.17,+0.4,Beejay LEE,05 MAR 1993,USA,2,,"Los Angeles, CA (USA)",03 MAY 2015,1148
400,10.17,-0.8,Keston BLEDMAN,08 MAR 1988,TTO,1f1,,Ponce (PUR),23 MAY 2015,1152
400,10.17,+1.4,Gavin SMELLIE,26 JUN 1986,CAN,1f2,,Windsor (CAN),23 MAY 2015,1148
400,10.17,+1.0,Roberto SKYERS,12 NOV 1991,CUB,1f1,,La Habana (CUB),26 MAY 2015,1148
400,10.17,+0.9,Ameer WEBB,19 MAR 1991,USA,2f1,,"Norwalk, CA (USA)",06 JUN 2015,1148
400,10.17,+1.0,Kim COLLINS,05 APR 1976,SKN,5h2,,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1148
400,10.17,+1.8,Jason ROGERS,31 AUG 1991,SKN,4f1,,Basseterre (SKN),13 JUN 2015,1148
400,10.17,+0.8,Alex WILSON,19 SEP 1990,SUI,5h1,,La Chaux-de-Fonds (SUI),05 JUL 2015,1148
400,10.17,0.0,Ronnie BAKER,15 OCT 1993,USA,4,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1148
400,10.17,+1.7,Jak Ali HARVEY,04 MAY 1989,TUR,1f1,,Kortrijk (BEL),11 JUL 2015,1148
400,10.17,-0.4,Justyn WARNER,28 JUN 1987,CAN,3,,Edmonton (CAN),12 JUL 2015,1150
400,10.17,-0.3,Emmanuel BIRON,29 JUL 1988,FRA,7,,"Stade Louis II, Monaco (MON)",17 JUL 2015,1149
400,10.17,+1.1,Beejay LEE,05 MAR 1993,USA,6,,"CIBC, Toronto (CAN)",22 JUL 2015,1148
400,10.17,+1.1,Jason LIVERMORE,25 APR 1988,JAM,7,,"CIBC, Toronto (CAN)",22 JUL 2015,1148
400,10.17,+1.5,Kemar HYMAN,11 OCT 1989,CAY,4sf1,,"CIBC, Toronto (CAN)",22 JUL 2015,1148
400,10.17,+0.4,Reynier MENA,21 NOV 1996,CUB,1,,Edmonton (CAN),31 JUL 2015,1148
400,10.17,-0.4,Ben Youssef MEITÉ,11 NOV 1986,CIV,6sf3,,"National Stadium, Beijing (CHN)",23 AUG 2015,1150
400,10.17,+1.1,Isiah YOUNG,05 JAN 1990,USA,2,,"Olympiastadion, Berlin (GER)",06 SEP 2015,1148
400,10.17,+1.4,Walter DIX,31 JAN 1986,USA,5,,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1148
400,10.17,-2.1,Ogho-Oghene EGWERO,26 NOV 1988,NGR,2,,Brazzaville (CGO),14 SEP 2015,1160
426,10.18,-0.8,Andrew FISHER,15 DEC 1991,JAM,1,,Kingston (JAM),31 MAR 2015,1149
426,10.18,+0.7,Michael MATHIEU,24 JUN 1984,BAH,2f1,,"Coral Gables, FL (USA)",11 APR 2015,1145
