Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
216,10.22,-0.8,Leonard SCOTT,19 JAN 1980,USA,1,,"Columbia, SC (USA)",13 MAY 2001,1136
216,10.22,,Philip MUKOMANA,21 APR 1974,ZIM,2,,Harare (ZIM),03 JUN 2001,1132
216,10.22,0.0,Llewellyn BREDWOOD,30 APR 1976,JAM,1h5,,Kingston (JAM),21 JUN 2001,1132
216,10.22,+0.7,Kenny BROKENBURR,29 OCT 1968,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1132
216,10.22,+0.9,Dwight THOMAS,23 SEP 1980,JAM,1sf2,,Kingston (JAM),22 JUN 2001,1132
216,10.22,+1.3,Matt SHIRVINGTON,25 OCT 1978,AUS,2,,Luzern (SUI),27 JUN 2001,1132
216,10.22,+0.2,Kim COLLINS,05 APR 1976,SKN,2f2,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1132
216,10.22,+1.6,Kenji NARA,26 DEC 1979,JPN,1,,Kitakami (JPN),14 JUL 2001,1132
216,10.22,+2.0,Joshua J. JOHNSON,10 MAY 1976,USA,3,,Heusden-Zolder (BEL),14 JUL 2001,1132
216,10.22,+2.0,Troy DOUGLAS,30 NOV 1962,NED,4,,Heusden-Zolder (BEL),14 JUL 2001,1132
216,10.22,+0.5,Francis OBIKWELU,22 NOV 1978,NGR,4,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1132
216,10.22,+0.9,Stéphan BUCKLAND,12 JAN 1977,MRI,1sf2,,Ottawa (CAN),21 JUL 2001,1132
216,10.22,+1.7,Łukasz CHYŁA,31 MAR 1981,POL,1,,Ottawa (CAN),28 JUL 2001,1132
216,10.22,0.0,Kim COLLINS,05 APR 1976,SKN,1h2,,Linz (AUT),20 AUG 2001,1132
216,10.22,0.0,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Malmö (SWE),20 AUG 2001,1132
236,10.23,+1.8,Raphael Raymundo DE OLIVEIRA,05 FEB 1979,BRA,2h1,,Sâo Caetano do Sul (BRA),21 APR 2001,1128
236,10.23,+0.2,Llewellyn BREDWOOD,30 APR 1976,JAM,1h1,,"Atlanta, GA (USA)",19 MAY 2001,1128
236,10.23,+0.5,Frédéric KRANTZ,13 SEP 1978,FRA,1,,Pessac (FRA),27 MAY 2001,1128
236,10.23,+1.6,Anninos MARKOULLIDES,08 FEB 1971,CYP,1,,"Stadio Olimpico, Serravalle (SMR)",30 MAY 2001,1128
236,10.23,+1.6,Lewis TURNER,1977,USA,2h2,,"Eugene, OR (USA)",31 MAY 2001,1128
236,10.23,+0.9,Jason GARDENER,17 SEP 1975,GBR,2sf1,,Sevilla (ESP),08 JUN 2001,1128
236,10.23,+0.9,Ricardo WILLIAMS,29 SEP 1976,JAM,2sf2,,Kingston (JAM),22 JUN 2001,1128
236,10.23,+1.9,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,2,,Almaty (KAZ),23 JUN 2001,1128
236,10.23,+1.3,André Domingos DA SILVA,26 NOV 1972,BRA,3,,Luzern (SUI),27 JUN 2001,1128
236,10.23,+0.2,Marcin KRZYWAŃSKI,29 AUG 1975,POL,1,,Bydgoszcz (POL),29 JUN 2001,1128
236,10.23,-0.4,Brian LEWIS,05 DEC 1974,USA,4,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1130
236,10.23,+1.6,Bernard WILLIAMS,19 JAN 1978,USA,3h1,,Oslo (NOR),13 JUL 2001,1128
236,10.23,+1.6,Shingo KAWABATA,15 MAY 1978,JPN,2,,Kitakami (JPN),14 JUL 2001,1128
236,10.23,+0.5,Ato BOLDON,30 DEC 1973,TTO,5,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1128
236,10.23,+0.2,Eric Pacome N'DRI,24 MAR 1978,CIV,2qf2,,Ottawa (CAN),20 JUL 2001,1128
236,10.23,-0.2,Bruny SURIN,12 JUL 1967,CAN,1sf1,,Ottawa (CAN),21 JUL 2001,1129
236,10.23,+1.5,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Calgary (CAN),30 JUL 2001,1128
236,10.23,-1.0,Marcus BRUNSON,24 APR 1978,USA,1qf2,,Beijing (CHN),27 AUG 2001,1134
236,10.23,-0.1,Frank FREDERICKS,02 OCT 1967,NAM,3,,Yokohama (JPN),15 SEP 2001,1128
255,10.24,0.0,Darrel BROWN,11 OCT 1984,TTO,1,,Bridgetown (BAR),14 APR 2001,1125
255,10.24,0.0,Brian LEWIS,05 DEC 1974,USA,3,,Madrid (ESP),26 MAY 2001,1125
255,10.24,-0.2,Francis OBIKWELU,22 NOV 1978,NGR,2,,Nürnberg (GER),17 JUN 2001,1126
255,10.24,+0.2,Jonathan CARTER,05 MAY 1972,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1125
255,10.24,+0.3,Joshua J. JOHNSON,10 MAY 1976,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1125
255,10.24,+0.9,Julien DUNKLEY,20 DEC 1975,JAM,3sf2,,Kingston (JAM),22 JUN 2001,1125
255,10.24,,Sean LAMBERT,16 AUG 1982,GRN,1,,St. George's (GRN),23 JUN 2001,1125
255,10.24,-0.7,Donovan BAILEY,16 DEC 1967,CAN,1,,Edmonton (CAN),24 JUN 2001,1129
255,10.24,+0.2,Christian MALCOLM,03 JUN 1979,GBR,3f2,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1125
255,10.24,+1.0,Oumar LOUM,31 DEC 1973,SEN,4,,St-Etienne (FRA),30 JUN 2001,1125
255,10.24,0.0,Deji ALIU,22 NOV 1975,NGR,3,,Rethymno (GRE),01 JUL 2001,1125
255,10.24,+1.1,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,1,,Västerås (SWE),03 JUL 2001,1125
255,10.24,+1.7,Christopher LAMBERT,06 APR 1981,GBR,4,,Birmingham (GBR),14 JUL 2001,1125
255,10.24,+1.6,Christopher LAMBERT,06 APR 1981,GBR,2sf2,,Birmingham (GBR),14 JUL 2001,1125
255,10.24,+0.5,Dennis MITCHELL,20 FEB 1966,USA,6,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1125
255,10.24,+0.8,Shawn CRAWFORD,14 JAN 1978,USA,1,,Cuxhaven (GER),21 JUL 2001,1125
255,10.24,+0.7,Eric Pacome N'DRI,24 MAR 1978,CIV,3,,Ottawa (CAN),21 JUL 2001,1125
255,10.24,-0.8,Ato BOLDON,30 DEC 1973,TTO,5f1,,"Crystal Palace, London (GBR)",22 JUL 2001,1129
255,10.24,+0.3,Christian MALCOLM,03 JUN 1979,GBR,2h4,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1125
255,10.24,-0.2,Aziz ZAKARI,02 SEP 1976,GHA,7,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1126
255,10.24,-1.7,Christian MALCOLM,03 JUN 1979,GBR,3sf2,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1135
255,10.24,0.0,Christopher WILLIAMS,15 MAR 1972,JAM,2h2,,Linz (AUT),20 AUG 2001,1125
255,10.24,0.0,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,2,,Malmö (SWE),20 AUG 2001,1125
278,10.25,+1.2,Pierre BROWNE,14 JAN 1980,CAN,1,,"Starkville, MS (USA)",17 MAR 2001,1122
278,10.25,+0.4,Kevin BRAUNSKILL,31 MAR 1969,USA,2,,Pretoria (RSA),23 MAR 2001,1122
278,10.25,+1.0,Patrick JOHNSON,26 SEP 1972,AUS,1sf1,,Brisbane (AUS),24 MAR 2001,1122
278,10.25,-1.5,Shawn CRAWFORD,14 JAN 1978,USA,1,,Stellenbosch (RSA),30 MAR 2001,1131
278,10.25,+0.8,Pierre BROWNE,14 JAN 1980,CAN,1,,"Starkville, MS (USA)",31 MAR 2001,1122
278,10.25,-1.5,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Réduit (MRI),08 APR 2001,1131
278,10.25,+0.3,Jacey HARPER,20 MAY 1980,TTO,1,,"Orlando, FL (USA)",21 APR 2001,1122
278,10.25,+1.1,Joshua J. JOHNSON,10 MAY 1976,USA,3,,"Philadelphia, PA (USA)",28 APR 2001,1122
278,10.25,,Darrel BROWN,11 OCT 1984,TTO,1,,Port-of-Spain (TTO),06 MAY 2001,1122
278,10.25,0.0,Leonard SCOTT,19 JAN 1980,USA,1h3,,"Columbia, SC (USA)",12 MAY 2001,1122
278,10.25,,DeMario WESLEY,20 APR 1980,USA,1,,"Odessa, TX (USA)",12 MAY 2001,1122
278,10.25,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,2,,Bridgetown (BAR),19 MAY 2001,1125
278,10.25,+1.5,Aaron EGBELE,29 JAN 1979,NGR,4,,"Fresno, CA (USA)",19 MAY 2001,1122
278,10.25,+1.6,Kenneth ANDAM,08 JAN 1976,GHA,3h2,,"Eugene, OR (USA)",31 MAY 2001,1122
278,10.25,-0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,1h2,,Tokyo (JPN),09 JUN 2001,1123
278,10.25,0.0,André Domingos DA SILVA,26 NOV 1972,BRA,1,,Avellino (ITA),13 JUN 2001,1122
278,10.25,+0.8,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1f2,,Helsinki (FIN),14 JUN 2001,1122
278,10.25,+0.1,Haijian CHEN,05 APR 1980,CHN,1,,Baoding (CHN),14 JUN 2001,1122
278,10.25,+0.6,Bruny SURIN,12 JUL 1967,CAN,1,,Villeneuve d'Ascq (FRA),17 JUN 2001,1122
278,10.25,+1.3,Obadele THOMPSON,30 MAR 1976,BAR,4,,Luzern (SUI),27 JUN 2001,1122
278,10.25,0.0,André Domingos DA SILVA,26 NOV 1972,BRA,1,,Velenje (SLO),29 JUN 2001,1122
278,10.25,+1.8,Antoine BOUSSOMBO,18 MAY 1968,GAB,1h2,,St-Etienne (FRA),30 JUN 2001,1122
278,10.25,+0.4,Frédéric KRANTZ,13 SEP 1978,FRA,1h3,,St-Etienne (FRA),30 JUN 2001,1122
278,10.25,0.0,Freddy MAYOLA,01 NOV 1977,CUB,4,,Rethymno (GRE),01 JUL 2001,1122
278,10.25,+1.6,Ibrahim MEITÉ,18 NOV 1976,CIV,1,,Reims (FRA),05 JUL 2001,1122
278,10.25,+2.0,Corné DU PLESSIS,20 MAR 1978,RSA,5,,Heusden-Zolder (BEL),14 JUL 2001,1122
278,10.25,+1.0,Dennis MITCHELL,20 FEB 1966,USA,2,,Cottbus (GER),18 JUL 2001,1122
278,10.25,,Chinedu ORIALA,17 DEC 1981,NGR,1,,Lagos (NGR),22 JUL 2001,1122
278,10.25,-0.4,Nobuharu ASAHARA,21 JUN 1972,JPN,1h6,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1124
278,10.25,+1.2,Jerome EYANA,05 JUL 1977,FRA,1h4,,Beijing (CHN),27 AUG 2001,1122
278,10.25,+2.0,Dejan VOJNOVIĆ,23 MAR 1975,CRO,h,,Tunis (TUN),11 SEP 2001,1122
278,10.25,+0.5,Hanzhao YIN,18 FEB 1976,CHN,1,,Guangzhou (CHN),18 NOV 2001,1122
278,10.25,+0.5,Yang II LIU,16 MAR 1980,CHN,2,,Guangzhou (CHN),18 NOV 2001,1122
311,10.26,+0.4,Terrance NEWMAN,04 SEP 1978,USA,1,,"Tucson, AZ (USA)",17 MAR 2001,1118
311,10.26,+0.4,Kenny BROKENBURR,29 OCT 1968,USA,3,,Pretoria (RSA),23 MAR 2001,1118
311,10.26,+0.9,Patrick JOHNSON,26 SEP 1972,AUS,2,,Brisbane (AUS),24 MAR 2001,1118
311,10.26,+1.0,Paul DI BELLA,12 FEB 1977,AUS,2sf1,,Brisbane (AUS),24 MAR 2001,1118
311,10.26,+0.7,Matt SHIRVINGTON,25 OCT 1978,AUS,1sf2,,Brisbane (AUS),24 MAR 2001,1118
311,10.26,-0.8,Devon WARD,10 NOV 1980,USA,1,,"Los Angeles, CA (USA)",24 MAR 2001,1122
311,10.26,+1.8,André Domingos DA SILVA,26 NOV 1972,BRA,3h1,,Sâo Caetano do Sul (BRA),21 APR 2001,1118
311,10.26,+1.6,Michael FRATER,06 OCT 1982,JAM,2,,"Arlington, TX (USA)",04 MAY 2001,1118
311,10.26,-0.8,Justin GATLIN,10 FEB 1982,USA,2,,"Columbia, SC (USA)",13 MAY 2001,1122
311,10.26,+2.0,Jabari FIELDS,10 SEP 1981,USA,2,,"Houston, TX (USA)",18 MAY 2001,1118
311,10.26,+1.8,Okechukwu Raymond EJIOGU,1976,NGR,1h3,,Palafrugell (ESP),19 MAY 2001,1118
311,10.26,-1.5,Lindel FRATER,13 NOV 1977,JAM,1sf2,,"Eugene, OR (USA)",01 JUN 2001,1127
311,10.26,0.0,Marcus BRUNSON,24 APR 1978,USA,3,,"Eugene, OR (USA)",02 JUN 2001,1118
311,10.26,0.0,Sean LAMBERT,16 AUG 1982,GRN,4,,"Eugene, OR (USA)",02 JUN 2001,1118
311,10.26,-0.9,Bruny SURIN,12 JUL 1967,CAN,1,,Burnaby (CAN),03 JUN 2001,1123
311,10.26,+0.3,Marco TORRIERI,14 MAY 1978,ITA,1,,Bressanone (ITA),16 JUN 2001,1118
311,10.26,+0.5,John ERTZGAARD,18 JUN 1977,NOR,2,,Vaasa (FIN),23 JUN 2001,1118
311,10.26,+0.5,Brian LEWIS,05 DEC 1974,USA,4f1,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1118
311,10.26,+0.5,Aziz ZAKARI,02 SEP 1976,GHA,5f1,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1118
311,10.26,+0.5,Marco TORRIERI,14 MAY 1978,ITA,6f1,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1118
311,10.26,+0.6,Tim GOEBEL,04 MAR 1982,GER,1sf2,,Stuttgart (GER),30 JUN 2001,1118
311,10.26,+1.0,Fabrice CALLIGNY,07 NOV 1981,FRA,5,,St-Etienne (FRA),30 JUN 2001,1118
311,10.26,+1.8,Christophe CHEVAL,25 FEB 1971,FRA,2h2,,St-Etienne (FRA),30 JUN 2001,1118
311,10.26,+1.5,Anthony FERRO,12 DEC 1980,BEL,1h1,,Bruxelles (BEL),30 JUN 2001,1118
311,10.26,-0.4,Marcus BRUNSON,24 APR 1978,USA,5,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2001,1120
311,10.26,0.0,Freddy MAYOLA,01 NOV 1977,CUB,1h1,,Getafe (ESP),10 JUL 2001,1118
311,10.26,+0.5,Antoine BOUSSOMBO,18 MAY 1968,GAB,1,,Limoges (FRA),11 JUL 2001,1118
311,10.26,+2.0,Aham OKEKE,19 AUG 1969,NOR,5,,Oslo (NOR),13 JUL 2001,1118
311,10.26,+0.6,Oumar LOUM,31 DEC 1973,SEN,2qf3,,Ottawa (CAN),20 JUL 2001,1118
311,10.26,,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Lagos (NGR),22 JUL 2001,1118
311,10.26,-0.9,Aziz ZAKARI,02 SEP 1976,GHA,1h2,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1123
311,10.26,-1.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,5sf1,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1125
311,10.26,+0.1,Nobuharu ASAHARA,21 JUN 1972,JPN,2h1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1118
311,10.26,+1.1,Stefano TILLI,22 AUG 1962,ITA,1,,Avezzano (ITA),19 AUG 2001,1118
311,10.26,0.0,Shawn CRAWFORD,14 JAN 1978,USA,3h2,,Linz (AUT),20 AUG 2001,1118
311,10.26,+0.3,Aziz ZAKARI,02 SEP 1976,GHA,2,,Padova (ITA),26 AUG 2001,1118
311,10.26,+1.3,Gabriel SIMON,25 OCT 1974,ARG,1,,Buenos Aires (ARG),03 NOV 2001,1118
311,10.26,+1.3,Heber VIERA,29 APR 1979,URU,2,,Buenos Aires (ARG),03 NOV 2001,1118
349,10.27,-0.4,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Roodeport (RSA),17 MAR 2001,1117
349,10.27,+0.9,Matt SHIRVINGTON,25 OCT 1978,AUS,1h3,,Brisbane (AUS),23 MAR 2001,1115
349,10.27,+0.9,Paul DI BELLA,12 FEB 1977,AUS,3,,Brisbane (AUS),24 MAR 2001,1115
349,10.27,-0.8,Darrell RIDEAUX,27 DEC 1979,USA,2,,"Los Angeles, CA (USA)",24 MAR 2001,1119
349,10.27,+0.7,Ja'Warren HOOKER,24 SEP 1978,USA,1h2,,"Palo Alto, CA (USA)",31 MAR 2001,1115
349,10.27,+1.2,Andre TOTTEN,17 JUL 1980,USA,3,,"Durham, NC (USA)",07 APR 2001,1115
349,10.27,+0.5,Jeffrey FOURTH,19 JUN 1979,USA,1,,"Columbia, SC (USA)",11 APR 2001,1115
349,10.27,+0.9,Aaron ARMSTRONG,14 OCT 1977,TTO,2,,"Gainesville, FL (USA)",21 APR 2001,1115
349,10.27,+1.3,Taiwo AJIBADE,17 JUN 1983,NGR,1,,"Des Moines, IA (USA)",28 APR 2001,1115
349,10.27,+1.8,Saidric WILLIAMS,16 DEC 1981,USA,1,,"Lubbock, TX (USA)",05 MAY 2001,1115
349,10.27,-1.2,Gerald WRIGHT,,USA,1,,"Tallahassee, FL (USA)",05 MAY 2001,1122
349,10.27,-0.1,Shawn CRAWFORD,14 JAN 1978,USA,4,,Osaka (JPN),12 MAY 2001,1115
349,10.27,-0.8,Josephus HOWARD,1978,USA,3,,"Columbia, SC (USA)",13 MAY 2001,1119
349,10.27,+1.9,Sultan MCCULLOUGH,12 FEB 1980,USA,1h2,,"Berkeley, CA (USA)",19 MAY 2001,1115
349,10.27,+1.8,Deji ALIU,22 NOV 1975,NGR,1,,Chania (GRE),04 JUN 2001,1115
349,10.27,-0.1,Dennis MITCHELL,20 FEB 1966,USA,3h1,,Athina (GRE),11 JUN 2001,1115
349,10.27,0.0,Donovan BAILEY,16 DEC 1967,CAN,1,,Strasbourg (FRA),19 JUN 2001,1115
349,10.27,+0.7,Terrence TRAMMELL,23 NOV 1978,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1115
349,10.27,+1.4,Frédéric KRANTZ,13 SEP 1978,FRA,3,,"Weserstadion, Bremen (GER)",23 JUN 2001,1115
349,10.27,+0.5,Obadele THOMPSON,30 MAR 1976,BAR,7f1,,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1115
349,10.27,+1.2,Troy DOUGLAS,30 NOV 1962,NED,1,,Tilburg (NED),07 JUL 2001,1115
349,10.27,-0.6,Jeff LAYNES,03 OCT 1970,USA,2,,Getafe (ESP),10 JUL 2001,1118
349,10.27,+0.1,Abu DUAH,05 JUN 1978,GHA,1,,Malles Venosta (ITA),14 JUL 2001,1115
349,10.27,+0.5,Christian MALCOLM,03 JUN 1979,GBR,2sf1,,Birmingham (GBR),14 JUL 2001,1115
349,10.27,+1.6,David PATROS,11 SEP 1977,FRA,1,,Castres (FRA),18 JUL 2001,1115
349,10.27,+0.5,Oumar LOUM,31 DEC 1973,SEN,1h3,,Ottawa (CAN),20 JUL 2001,1115
349,10.27,+0.6,Ibrahim MEITÉ,18 NOV 1976,CIV,3qf3,,Ottawa (CAN),20 JUL 2001,1115
349,10.27,0.0,Dwain CHAMBERS,05 APR 1978,GBR,2h9,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1115
349,10.27,+0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,6,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1115
349,10.27,+1.8,Maurizio CHECCUCCI,26 FEB 1974,ITA,4,,Rieti (ITA),02 SEP 2001,1115
379,10.28,+0.4,Kevin BRAUNSKILL,31 MAR 1969,USA,1h2,,Pretoria (RSA),23 MAR 2001,1112
379,10.28,,Kaaron CONWRIGHT,08 AUG 1976,USA,1,,"Northridge, CA (USA)",24 MAR 2001,1112
379,10.28,0.0,Marcus BRUNSON,24 APR 1978,USA,1,,"Tempe, AZ (USA)",31 MAR 2001,1112
379,10.28,+1.7,Lewis TURNER,1977,USA,2,,"Austin, TX (USA)",07 APR 2001,1112
379,10.28,+2.0,Gerald WILLIAMS,24 FEB 1978,USA,1,,"Azusa, CA (USA)",14 APR 2001,1112
379,10.28,+0.4,Dominic DEMERITTE,22 FEB 1978,BAH,1,,"Auburn, AL (USA)",21 APR 2001,1112
379,10.28,+0.7,Tim HARDEN,27 JAN 1974,USA,5,,"Walnut, CA (USA)",22 APR 2001,1112
379,10.28,+1.9,Marlon BARNABY,26 OCT 1979,JAM,1h3,,"Des Moines, IA (USA)",28 APR 2001,1112
379,10.28,+1.6,Christie VAN WYK,12 OCT 1977,NAM,3,,"Arlington, TX (USA)",04 MAY 2001,1112
379,10.28,+0.9,Sultan MCCULLOUGH,12 FEB 1980,USA,1,,"Los Angeles, CA (USA)",05 MAY 2001,1112
379,10.28,0.0,Tyson GAY,09 AUG 1982,USA,1,,"Lafayette, LA (USA)",09 MAY 2001,1112
379,10.28,+2.0,Anson HENRY,09 MAR 1979,CAN,1,,"Modesto, CA (USA)",12 MAY 2001,1112
379,10.28,+2.0,Anthony BUCHANAN,10 SEP 1981,USA,2,,"Modesto, CA (USA)",12 MAY 2001,1112
379,10.28,+1.5,Taiwo AJIBADE,17 JUN 1983,NGR,5,,"Fresno, CA (USA)",19 MAY 2001,1112
379,10.28,0.0,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,1,,Osaka (JPN),24 MAY 2001,1112
379,10.28,0.0,Dennis MITCHELL,20 FEB 1966,USA,4,,Madrid (ESP),26 MAY 2001,1112
379,10.28,0.0,Jason GARDENER,17 SEP 1975,GBR,2,,Ingolstadt (GER),27 MAY 2001,1112
379,10.28,+0.6,Marcus BRUNSON,24 APR 1978,USA,2sf1,,"Eugene, OR (USA)",01 JUN 2001,1112
379,10.28,-1.5,Kim COLLINS,05 APR 1976,SKN,2sf2,,"Eugene, OR (USA)",01 JUN 2001,1121
379,10.28,0.0,Lindel FRATER,13 NOV 1977,JAM,5,,"Eugene, OR (USA)",02 JUN 2001,1112
379,10.28,+0.9,Tim GOEBEL,04 MAR 1982,GER,1h2,,Dortmund (GER),09 JUN 2001,1112
379,10.28,+0.6,Christian MALCOLM,03 JUN 1979,GBR,2,,Villeneuve d'Ascq (FRA),17 JUN 2001,1112
379,10.28,+1.1,Floyd HEARD,24 MAR 1966,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1112
379,10.28,+0.7,Bryan HOWARD,07 OCT 1976,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1112
379,10.28,+0.7,Jeff LAYNES,03 OCT 1970,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1112
379,10.28,0.0,Darrel BROWN,11 OCT 1984,TTO,1,,Port-of-Spain (TTO),22 JUN 2001,1112
379,10.28,-0.3,André Domingos DA SILVA,26 NOV 1972,BRA,1h4,,Luzern (SUI),27 JUN 2001,1113
379,10.28,+1.2,Alexander KOSENKOW,14 MAR 1977,GER,2,,Stuttgart (GER),30 JUN 2001,1112
379,10.28,+2.0,Christopher LAMBERT,06 APR 1981,GBR,2h2,,Birmingham (GBR),13 JUL 2001,1112
379,10.28,0.0,Serge BENGONO,03 AUG 1977,CMR,1h5,,Ottawa (CAN),20 JUL 2001,1112
379,10.28,0.0,Bruny SURIN,12 JUL 1967,CAN,1h7,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1112
379,10.28,+0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,7,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1112
379,10.28,+0.3,Christopher WILLIAMS,15 MAR 1972,JAM,2,,Thessaloniki (GRE),22 AUG 2001,1112
379,10.28,+0.3,John BARBOUR,03 NOV 1980,GBR,3,,Thessaloniki (GRE),22 AUG 2001,1112
379,10.28,-0.3,Frank FREDERICKS,02 OCT 1967,NAM,1,,Lahti (FIN),26 AUG 2001,1113
379,10.28,+1.5,Jerome EYANA,05 JUL 1977,FRA,2sf1,,Beijing (CHN),28 AUG 2001,1112
379,10.28,+0.7,Marc BURNS,07 JAN 1983,TTO,1,,Santa Fé (ARG),18 OCT 2001,1112
379,10.28,+0.5,Peng WANG,16 DEC 1978,CHN,3,,Guangzhou (CHN),18 NOV 2001,1112
417,10.29,-0.1,Bradley AGNEW,21 FEB 1979,RSA,1,,Durban (RSA),04 MAR 2001,1108
417,10.29,+1.9,Paul DI BELLA,12 FEB 1977,AUS,3,,Perth (AUS),04 MAR 2001,1108
417,10.29,+0.1,Kenny BROKENBURR,29 OCT 1968,USA,1h1,,Pretoria (RSA),23 MAR 2001,1108
417,10.29,+0.3,Sean LAMBERT,16 AUG 1982,GRN,2,,"Knoxville, TN (USA)",13 APR 2001,1108
417,10.29,-0.1,Jonathan CARTER,05 MAY 1972,USA,1,,"Columbus, OH (USA)",06 MAY 2001,1108
417,10.29,-0.1,Nobuharu ASAHARA,21 JUN 1972,JPN,5,,Osaka (JPN),12 MAY 2001,1108
417,10.29,0.0,Jacey HARPER,20 MAY 1980,TTO,1,,"Atlanta, GA (USA)",19 MAY 2001,1108
417,10.29,+0.8,Terrance NEWMAN,04 SEP 1978,USA,1,,"College Station, TX (USA)",19 MAY 2001,1108
417,10.29,+1.9,Christian MALCOLM,03 JUN 1979,GBR,1,,Loughborough (GBR),20 MAY 2001,1108
417,10.29,+1.0,Eric Pacome N'DRI,24 MAR 1978,CIV,1,,Abbotsford (CAN),25 MAY 2001,1108
417,10.29,-0.1,Dennis MITCHELL,20 FEB 1966,USA,3,,Milano (ITA),06 JUN 2001,1108
417,10.29,+0.9,Tim GOEBEL,04 MAR 1982,GER,1,,Dortmund (GER),09 JUN 2001,1108
417,10.29,+0.9,Freddy MAYOLA,01 NOV 1977,CUB,2,,Dortmund (GER),09 JUN 2001,1108
417,10.29,+0.2,Tim HARDEN,27 JAN 1974,USA,h,,"Eugene, OR (USA)",21 JUN 2001,1108
417,10.29,+1.4,Marco TORRIERI,14 MAY 1978,ITA,4,,"Weserstadion, Bremen (GER)",23 JUN 2001,1108
417,10.29,+0.3,Nicolas MACROZONARIS,22 AUG 1980,CAN,h,,Edmonton (CAN),24 JUN 2001,1108
417,10.29,+0.3,Jermaine JOSEPH,25 JUL 1980,CAN,h,,Edmonton (CAN),24 JUN 2001,1108
417,10.29,0.0,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1,,Ludvika (SWE),27 JUN 2001,1108
417,10.29,+1.2,Marc BLUME,28 DEC 1973,GER,3,,Stuttgart (GER),30 JUN 2001,1108
417,10.29,0.0,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,1,,Alcalá de Henáres (ESP),30 JUN 2001,1108
417,10.29,0.0,Okechukwu Raymond EJIOGU,1976,NGR,2,,Alcalá de Henáres (ESP),30 JUN 2001,1108
417,10.29,+1.1,Salem Mubarak AL YAMI,09 FEB 1982,KSA,2,,Västerås (SWE),03 JUL 2001,1108
417,10.29,+2.0,Greg SADDLER,29 JUN 1974,USA,1,,Valencia (ESP),08 JUL 2001,1108
417,10.29,0.0,Deji ALIU,22 NOV 1975,NGR,2,,Nuoro (ITA),11 JUL 2001,1108
417,10.29,0.0,Stéphan BUCKLAND,12 JAN 1977,MRI,1h2,,Ottawa (CAN),20 JUL 2001,1108
417,10.29,0.0,Eric Pacome N'DRI,24 MAR 1978,CIV,2h2,,Ottawa (CAN),20 JUL 2001,1108
417,10.29,-0.3,Matt SHIRVINGTON,25 OCT 1978,AUS,1h3,,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1109
417,10.29,-1.7,Uchenna EMEDOLU,17 SEP 1976,NGR,4sf2,,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1118
