Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
200,10.21,-0.3,Linford CHRISTIE,02 APR 1960,GBR,1,,"Crystal Palace, London (GBR)",09 SEP 1994,1136
225,10.22,+1.1,Damien MARSH,28 MAR 1971,AUS,1,,Hobart (AUS),26 FEB 1994,1132
225,10.22,+1.0,Osmond EZINWA,22 NOV 1971,NGR,2,,"Walnut, CA (USA)",17 APR 1994,1132
225,10.22,0.0,Donovan POWELL,31 OCT 1971,JAM,1,,"Philadelphia, PA (USA)",30 APR 1994,1132
225,10.22,-1.2,Donovan BAILEY,16 DEC 1967,CAN,2,,Rehlingen (GER),23 MAY 1994,1139
225,10.22,+2.0,Raymond STEWART,18 MAR 1965,JAM,5,,San José (USA),28 MAY 1994,1132
225,10.22,+0.2,Calvin SMITH,08 JAN 1961,USA,4sf1,,Linz (AUT),04 JUL 1994,1132
225,10.22,+0.9,Michael GREEN,07 NOV 1970,JAM,4f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1132
225,10.22,+0.9,Calvin SMITH,08 JAN 1961,USA,5f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1132
225,10.22,+0.5,Daniel EFFIONG,17 JUN 1972,NGR,5,,"Durham, NC (USA)",13 AUG 1994,1132
225,10.22,-1.4,Olapade ADENIKEN,19 AUG 1969,NGR,3,,Zürich (SUI),17 AUG 1994,1140
235,10.23,+1.0,Jeff WILLIAMS,31 DEC 1965,USA,3,,"Walnut, CA (USA)",17 APR 1994,1128
235,10.23,+0.9,Tim HARDEN,27 JAN 1974,USA,1,,"Knoxville, TN (USA)",23 APR 1994,1128
235,10.23,+1.9,Ron CLARK,01 NOV 1969,USA,1,,"Arlington, TX (USA)",07 MAY 1994,1128
235,10.23,+0.1,Davidson EZINWA,22 NOV 1971,NGR,1,,"Los Angeles, CA (USA)",14 MAY 1994,1128
235,10.23,+1.3,Donovan POWELL,31 OCT 1971,JAM,3sf2,,"Boise, ID (USA)",03 JUN 1994,1128
235,10.23,+1.2,Jason JOHN,17 OCT 1971,GBR,5,,"Crystal Palace, London (GBR)",15 JUL 1994,1128
235,10.23,-1.9,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,4,,St. Petersburg (RUS),25 JUL 1994,1139
235,10.23,0.0,Michael GREEN,07 NOV 1970,JAM,2,,Moskva (RUS),31 JUL 1994,1128
235,10.23,-1.4,Dennis MITCHELL,20 FEB 1966,USA,4,,Zürich (SUI),17 AUG 1994,1136
235,10.23,+0.6,Deji ALIU,22 NOV 1975,NGR,h,,Victoria (CAN),22 AUG 1994,1128
235,10.23,+1.1,Terry WILLIAMS,15 NOV 1968,GBR,3qf4,,Victoria (CAN),22 AUG 1994,1128
235,10.23,+1.0,Sam JEFFERSON,19 APR 1971,USA,4f1,,"Olympiastadion, Berlin (GER)",30 AUG 1994,1128
247,10.24,+2.0,Andrew TYNES,13 FEB 1972,BAH,2,,"El Paso, TX (USA)",02 APR 1994,1125
247,10.24,+1.0,Mark WITHERSPOON,03 SEP 1963,USA,4,,"Walnut, CA (USA)",17 APR 1994,1125
247,10.24,+1.2,Sam JEFFERSON,19 APR 1971,USA,2,,"Houston, TX (USA)",07 MAY 1994,1125
247,10.24,+1.8,Marcus REED,17 JUL 1972,USA,1,,"Modesto, CA (USA)",14 MAY 1994,1125
247,10.24,+0.5,Leroy BURRELL,21 FEB 1967,USA,1,,Arnsberg (GER),29 MAY 1994,1125
247,10.24,+0.2,Tim HARDEN,27 JAN 1974,USA,2h1,,"Boise, ID (USA)",02 JUN 1994,1125
247,10.24,0.0,Linford CHRISTIE,02 APR 1960,GBR,h,,Nürnberg (GER),08 JUN 1994,1125
247,10.24,+0.2,Donovan BAILEY,16 DEC 1967,CAN,3f1,,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1125
247,10.24,+1.1,Nnamdi ANUSIM,11 JUL 1972,NGR,,,Lagos (NGR),09 JUN 1994,1125
247,10.24,+1.9,Marc BLUME,28 DEC 1973,GER,,,Duisburg (GER),12 JUN 1994,1125
247,10.24,+1.6,Ricky CARRIGAN,06 JUL 1973,USA,4h4,,"Knoxville, TN (USA)",15 JUN 1994,1125
247,10.24,+1.4,Daniel EFFIONG,17 JUN 1972,NGR,2,,Luzern (SUI),29 JUN 1994,1125
247,10.24,-0.2,Carl LEWIS,01 JUL 1961,USA,1,,Ingolstadt (GER),17 JUL 1994,1126
247,10.24,+1.8,Tim JACKSON,04 JUL 1969,AUS,3,,Tønsberg (NOR),20 JUL 1994,1125
247,10.24,+2.0,Hermann LOMBA,11 OCT 1960,FRA,1h4,,Annecy (FRA),23 JUL 1994,1125
247,10.24,+1.0,Andre CASON,20 JAN 1969,USA,1,,Jakarta (INA),30 JUL 1994,1125
247,10.24,+0.4,Kazuhiro TAKAHASHI,27 JUL 1976,JPN,1,,Toyama (JPN),02 AUG 1994,1125
247,10.24,-1.7,Olapade ADENIKEN,19 AUG 1969,NGR,2h1,,Zürich (SUI),17 AUG 1994,1135
247,10.24,-0.6,Donovan BAILEY,16 DEC 1967,CAN,5,,Paris (FRA),03 SEP 1994,1128
266,10.25,+0.5,Damien MARSH,28 MAR 1971,AUS,1,,Brisbane (AUS),05 FEB 1994,1122
266,10.25,+1.9,Henry NEAL,28 OCT 1970,USA,1,,"College Station, TX (USA)",16 APR 1994,1122
266,10.25,+1.0,Brian BRIDGEWATER,07 SEP 1970,USA,5,,"Walnut, CA (USA)",17 APR 1994,1122
266,10.25,+0.6,Leroy BURRELL,21 FEB 1967,USA,1,,"Philadelphia, PA (USA)",26 APR 1994,1122
266,10.25,+1.9,Vitaliy SAVIN,23 JAN 1966,KAZ,1,,Almaty (KAZ),21 MAY 1994,1122
266,10.25,+0.2,Terry BOWEN,15 SEP 1971,USA,3h1,,"Boise, ID (USA)",02 JUN 1994,1122
266,10.25,+0.2,Riley WASHINGTON,31 JUL 1973,USA,4h1,,"Boise, ID (USA)",02 JUN 1994,1122
266,10.25,+1.8,Alexandros TERZIAN,24 JUN 1968,GRE,1,,Valencia (ESP),11 JUN 1994,1122
266,10.25,+1.5,Alfred STUBBS,19 JUN 1974,BAH,1,,Nassau (BAH),17 JUN 1994,1122
266,10.25,+0.9,Glenroy GILBERT,31 AUG 1968,CAN,1h,,Ottawa (CAN),30 JUN 1994,1122
266,10.25,+0.9,Sam JEFFERSON,19 APR 1971,USA,6f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1122
266,10.25,+0.9,Emmanuel TUFFOUR,02 DEC 1966,GHA,7f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1122
266,10.25,+0.6,Vitaliy SAVIN,23 JAN 1966,KAZ,3sf1,,St. Petersburg (RUS),14 JUL 1994,1122
266,10.25,+1.2,Terry WILLIAMS,15 NOV 1968,GBR,1h1,,Bruxelles (BEL),16 JUL 1994,1122
266,10.25,-0.1,Donovan BAILEY,16 DEC 1967,CAN,2,,Nice (FRA),18 JUL 1994,1122
266,10.25,+1.8,Peter KARLSSON,23 NOV 1970,SWE,3,,Tønsberg (NOR),20 JUL 1994,1122
266,10.25,+1.2,Jason GARDENER,17 SEP 1975,GBR,2,,"Estadio Universitario, Lisboa (POR)",21 JUL 1994,1122
266,10.25,+0.7,Emmanuel TUFFOUR,02 DEC 1966,GHA,1,,Konstanz (GER),23 JUL 1994,1122
266,10.25,+1.9,Olapade ADENIKEN,19 AUG 1969,NGR,h,,Victoria (CAN),22 AUG 1994,1122
266,10.25,-0.6,Olapade ADENIKEN,19 AUG 1969,NGR,6,,Paris (FRA),03 SEP 1994,1125
266,10.25,-0.3,Olapade ADENIKEN,19 AUG 1969,NGR,2,,"Crystal Palace, London (GBR)",09 SEP 1994,1123
266,10.25,+1.2,Carlos GATS,11 DEC 1969,ARG,1,,Córdoba (ARG),08 OCT 1994,1122
266,10.25,+1.6,Yoshitaka ITO,23 JUN 1970,JPN,1,,Nagoya (JPN),31 OCT 1994,1122
289,10.26,+2.0,Travis GRANT,31 AUG 1972,USA,3,,"El Paso, TX (USA)",02 APR 1994,1118
289,10.26,+1.2,Aham OKEKE,19 AUG 1969,NOR,2,,"Fayetteville, AR (USA)",23 APR 1994,1118
289,10.26,+1.9,Clinton BUFUKU,06 FEB 1972,ZAM,2,,"Arlington, TX (USA)",07 MAY 1994,1118
289,10.26,+0.8,Sergiy OSOVICH,16 DEC 1973,UKR,2,,Kyiv (UKR),26 MAY 1994,1118
289,10.26,-0.2,Donovan BAILEY,16 DEC 1967,CAN,1,,Málaga (ESP),28 MAY 1994,1119
289,10.26,+1.4,Darren BRAITHWAITE,20 JAN 1969,GBR,4,,Bratislava (SVK),01 JUN 1994,1118
289,10.26,+1.3,Slip WATKINS,29 SEP 1967,USA,2,,Lapinlahti (FIN),26 JUN 1994,1118
289,10.26,+1.6,Jean-Charles TROUABAL,20 MAY 1965,FRA,2,,Noisy-le-Grand (FRA),02 JUL 1994,1118
289,10.26,+0.8,Andrey FEDORIV,11 AUG 1963,RUS,1sf2,,St. Petersburg (RUS),14 JUL 1994,1118
289,10.26,+1.2,Deworski ODOM,11 APR 1977,USA,3,,"Estadio Universitario, Lisboa (POR)",21 JUL 1994,1118
289,10.26,+0.5,Kennet KJENSLI,12 MAR 1969,NOR,2f2,,Lappeenranta (FIN),26 JUL 1994,1118
289,10.26,+1.7,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,2sf2,,"Olympiastadion, Helsinki (FIN)",08 AUG 1994,1118
289,10.26,-1.4,Donovan BAILEY,16 DEC 1967,CAN,5,,Zürich (SUI),17 AUG 1994,1126
302,10.27,+2.0,Salaam GARIBA,23 JAN 1969,GHA,2,,"Flagstaff, AZ (USA)",14 MAY 1994,1115
302,10.27,-2.6,Leroy BURRELL,21 FEB 1967,USA,1,,"New York, NY (USA)",22 MAY 1994,1130
302,10.27,+0.9,Sergey KORNELYUK,01 MAY 1969,BLR,1,,Biala Podlaska (POL),28 MAY 1994,1115
302,10.27,+0.2,Michael MARSH,04 AUG 1967,USA,4f1,,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1115
302,10.27,+1.6,Brian LEWIS,05 DEC 1974,USA,5h4,,"Knoxville, TN (USA)",15 JUN 1994,1115
302,10.27,+1.2,Jeff LAYNES,03 OCT 1970,USA,3h5,,"Knoxville, TN (USA)",15 JUN 1994,1115
302,10.27,-0.1,Jon DRUMMOND,09 SEP 1968,USA,3,,Nice (FRA),18 JUL 1994,1115
302,10.27,+0.8,Deji ALIU,22 NOV 1975,NGR,1sf2,,"Estadio Universitario, Lisboa (POR)",21 JUL 1994,1115
302,10.27,+0.5,Geir MOEN,26 JUN 1969,NOR,1qf3,,"Olympiastadion, Helsinki (FIN)",07 AUG 1994,1115
302,10.27,-2.4,Donovan BAILEY,16 DEC 1967,CAN,1h2,,Zürich (SUI),17 AUG 1994,1129
302,10.27,+1.5,Frank NWANKPA,26 MAY 1973,NGR,2h2,,Victoria (CAN),22 AUG 1994,1115
313,10.28,+1.4,Osmond EZINWA,22 NOV 1971,NGR,5,,Bratislava (SVK),01 JUN 1994,1112
313,10.28,+0.7,Aston MORGAN,18 FEB 1969,JAM,1,,Maia (POR),16 JUL 1994,1112
313,10.28,-0.1,Olapade ADENIKEN,19 AUG 1969,NGR,4,,Nice (FRA),18 JUL 1994,1112
313,10.28,0.0,Osmond EZINWA,22 NOV 1971,NGR,4,,"Stade Louis II, Monaco (MON)",02 AUG 1994,1112
313,10.28,-0.3,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,1qf2,,"Olympiastadion, Helsinki (FIN)",07 AUG 1994,1113
313,10.28,-2.5,Jon DRUMMOND,09 SEP 1968,USA,1h3,,Zürich (SUI),17 AUG 1994,1127
313,10.28,-0.1,Michael GREEN,07 NOV 1970,JAM,5,,Bruxelles (BEL),19 AUG 1994,1112
313,10.28,-0.3,Osmond EZINWA,22 NOV 1971,NGR,3,,Köln (GER),21 AUG 1994,1113
313,10.28,+2.0,Sanusi TURAY,14 APR 1968,SLE,h,,Victoria (CAN),22 AUG 1994,1112
313,10.28,+1.0,Donovan BAILEY,16 DEC 1967,CAN,5f1,,"Olympiastadion, Berlin (GER)",30 AUG 1994,1112
323,10.29,+1.1,Warren JOHNSON,07 NOV 1973,JAM,3,,Kingston (JAM),07 MAY 1994,1108
323,10.29,+1.6,Michael JOHNSON,13 SEP 1967,USA,5,,São Paulo (BRA),21 MAY 1994,1108
323,10.29,+1.4,Michael ROSSWESS,11 JUN 1965,GBR,6,,Bratislava (SVK),01 JUN 1994,1108
323,10.29,+0.2,Tim MONTGOMERY,28 JAN 1975,USA,2f2,,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1108
323,10.29,+1.6,Ibrahim MEITÉ,18 NOV 1976,CIV,4,,Noisy-le-Grand (FRA),02 JUL 1994,1108
323,10.29,+0.2,Calvin SMITH,08 JAN 1961,USA,8,,Linz (AUT),04 JUL 1994,1108
323,10.29,+0.8,Viktor MALCHUGIN,16 JAN 1961,RUS,2sf2,,St. Petersburg (RUS),14 JUL 1994,1108
323,10.29,+1.2,Obadele THOMPSON,30 MAR 1976,BAR,4,,"Estadio Universitario, Lisboa (POR)",21 JUL 1994,1108
323,10.29,+0.8,Geir MOEN,26 JUN 1969,NOR,1h2,,"Olympiastadion, Helsinki (FIN)",07 AUG 1994,1108
323,10.29,-1.4,Michael GREEN,07 NOV 1970,JAM,6,,Zürich (SUI),17 AUG 1994,1116
323,10.29,-2.5,Michael GREEN,07 NOV 1970,JAM,2h3,,Zürich (SUI),17 AUG 1994,1123
323,10.29,-1.6,Vitaliy SAVIN,23 JAN 1966,KAZ,2,,Hiroshima (JPN),11 OCT 1994,1117
323,10.29,+0.4,Robinson URRUTIA,19 FEB 1969,COL,1,,Valencia (VEN),22 NOV 1994,1108
336,10.30,+0.6,Slip WATKINS,29 SEP 1967,USA,1,,Helsinki (FIN),29 JUN 1994,1105
336,10.30,+0.2,Jeff WILLIAMS,31 DEC 1965,USA,5sf1,,Linz (AUT),04 JUL 1994,1105
336,10.30,+1.2,Carlton CHAMBERS,27 JUN 1975,CAN,5,,"Estadio Universitario, Lisboa (POR)",21 JUL 1994,1105
336,10.30,-2.5,Dennis MITCHELL,20 FEB 1966,USA,3h3,,Zürich (SUI),17 AUG 1994,1120
336,10.30,+1.0,Emmanuel TUFFOUR,02 DEC 1966,GHA,6f1,,"Olympiastadion, Berlin (GER)",30 AUG 1994,1105
