Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
207,10.12,-0.7,Jimmy VICAUT,27 FEB 1992,FRA,2,,"Olympiastadion, Helsinki (FIN)",28 JUN 2012,1169
207,10.12,+0.8,Kemar BAILEY-COLE,10 JAN 1992,JAM,2h2,,Kingston (JAM),28 JUN 2012,1165
207,10.12,+1.6,Lerone CLARKE,07 JUL 1981,JAM,4f1,,Luzern (SUI),17 JUL 2012,1165
207,10.12,+1.6,Daniel BAILEY,09 SEP 1986,ANT,5f1,,Luzern (SUI),17 JUL 2012,1165
207,10.12,+0.4,Daniel BAILEY,09 SEP 1986,ANT,2h4,,"Olympic Stadium, London (GBR)",04 AUG 2012,1165
207,10.12,+0.7,Michael FRATER,06 OCT 1982,JAM,3,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1165
207,10.12,0.0,Michael FRATER,06 OCT 1982,JAM,2f1,,Dubnica nad Váhom (SVK),26 AUG 2012,1165
207,10.12,0.0,Dwain CHAMBERS,05 APR 1978,GBR,3f1,,Dubnica nad Váhom (SVK),26 AUG 2012,1165
207,10.12,+0.1,Jimmy VICAUT,27 FEB 1992,FRA,3f1,,"Olympiastadion, Berlin (GER)",02 SEP 2012,1165
207,10.12,+0.1,Darvis PATTON,04 DEC 1977,USA,4f1,,"Olympiastadion, Berlin (GER)",02 SEP 2012,1165
207,10.12,+1.0,Lerone CLARKE,07 JUL 1981,JAM,1f1,,Rovereto (ITA),04 SEP 2012,1165
224,10.13,-0.3,Keston BLEDMAN,08 MAR 1988,TTO,1,,Port-of-Spain (TTO),22 APR 2012,1163
224,10.13,+0.9,Simon MAGAKWE,14 MAY 1986,RSA,1sf3,,Pretoria (RSA),04 MAY 2012,1162
224,10.13,0.0,Lerone CLARKE,07 JUL 1981,JAM,3f1,,Edmonton (CAN),16 JUN 2012,1162
224,10.13,+1.5,Maurice MITCHELL,22 DEC 1989,USA,2h3,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1162
224,10.13,+0.2,Richard THOMPSON,07 JUN 1985,TTO,1sf3,,Port-of-Spain (TTO),23 JUN 2012,1162
224,10.13,+1.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1sf1,,"Olympiastadion, Helsinki (FIN)",27 JUN 2012,1162
224,10.13,-1.2,Nesta CARTER,11 OCT 1985,JAM,3,,"Crystal Palace, London (GBR)",13 JUL 2012,1169
224,10.13,+0.4,James DASAOLU,05 SEP 1987,GBR,3h4,,"Olympic Stadium, London (GBR)",04 AUG 2012,1162
224,10.13,+2.0,Keston BLEDMAN,08 MAR 1988,TTO,3h7,,"Olympic Stadium, London (GBR)",04 AUG 2012,1162
224,10.13,+0.7,Ben Youssef MEITÉ,11 NOV 1986,CIV,5sf1,,"Olympic Stadium, London (GBR)",05 AUG 2012,1162
224,10.13,0.0,Michael FRATER,06 OCT 1982,JAM,2,,Linz (AUT),20 AUG 2012,1162
224,10.13,-0.1,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1162
224,10.13,-0.7,Kemar BAILEY-COLE,10 JAN 1992,JAM,1f2,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1166
237,10.14,+1.1,Kemar HYMAN,11 OCT 1989,CAY,2f1,,"Gainesville, FL (USA)",06 APR 2012,1159
237,10.14,+1.0,Sheldon MITCHELL,19 JUL 1990,JAM,2f2,,"National Stadium, Kingston (JAM)",05 MAY 2012,1159
237,10.14,+0.4,Jak Ali HARVEY,04 MAY 1989,JAM,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1159
237,10.14,+1.3,Emmanuel CALLENDER,10 MAY 1984,TTO,8,,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1159
237,10.14,+0.4,Christophe LEMAITRE,11 JUN 1990,FRA,1h3,,"Olympiastadion, Helsinki (FIN)",27 JUN 2012,1159
237,10.14,+0.1,Christophe LEMAITRE,11 JUN 1990,FRA,1sf2,,"Olympiastadion, Helsinki (FIN)",27 JUN 2012,1159
237,10.14,0.0,Nickel ASHMEADE,07 APR 1990,JAM,4,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1159
237,10.14,0.0,Michael FRATER,06 OCT 1982,JAM,5,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1159
237,10.14,+1.3,Gavin SMELLIE,26 JUN 1986,CAN,1f4,,Weinheim (GER),27 JUL 2012,1159
237,10.14,-1.4,Richard THOMPSON,07 JUN 1985,TTO,1h1,,"Olympic Stadium, London (GBR)",04 AUG 2012,1167
237,10.14,+0.7,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1159
237,10.14,-0.1,Keston BLEDMAN,08 MAR 1988,TTO,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1159
237,10.14,+0.7,Trell KIMMONS,13 JUL 1985,USA,2,,Padova (ITA),02 SEP 2012,1159
237,10.14,-0.4,Kim COLLINS,05 APR 1976,SKN,2,,"Sports Park Mladost, Zagreb (CRO)",04 SEP 2012,1161
237,10.14,-0.3,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,3,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1160
252,10.15,0.0,Simon MAGAKWE,14 MAY 1986,RSA,1,,Tshwane (RSA),05 APR 2012,1155
252,10.15,-0.7,Kemar HYMAN,11 OCT 1989,CAY,1h3,,"Charlottesville, VA (USA)",20 APR 2012,1159
252,10.15,+1.6,Charles SILMON,04 JUL 1991,USA,1f2,,"Waco, TX (USA)",21 APR 2012,1155
252,10.15,+1.8,Oshane BAILEY,08 SEP 1989,JAM,6f1,,"National Stadium, Kingston (JAM)",05 MAY 2012,1155
252,10.15,+1.8,Dexter LEE,18 JAN 1991,JAM,7f1,,"National Stadium, Kingston (JAM)",05 MAY 2012,1155
252,10.15,-1.9,Nickel ASHMEADE,07 APR 1990,JAM,2f2,,Ponce (PUR),12 MAY 2012,1166
252,10.15,+1.5,Zye BOEY,08 MAY 1989,USA,1sf3,,"Austin, TX (USA)",25 MAY 2012,1155
252,10.15,+1.2,Maurice MITCHELL,22 DEC 1989,USA,2sf3,,"Jacksonville, FL (USA)",25 MAY 2012,1155
252,10.15,+1.2,Darrell WESH,21 FEB 1992,USA,1h1,,"Des Moines, IA (USA)",06 JUN 2012,1155
252,10.15,+0.8,Rytis SAKALAUSKAS,27 JUN 1987,LTU,1f1,,Valmiera (LAT),08 JUN 2012,1155
252,10.15,+0.7,Trell KIMMONS,13 JUL 1985,USA,5f1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1155
252,10.15,+1.1,Jimmy VICAUT,27 FEB 1992,FRA,1,,Lille (FRA),09 JUN 2012,1155
252,10.15,0.0,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,4f1,,Edmonton (CAN),16 JUN 2012,1155
252,10.15,+0.2,Jak Ali HARVEY,04 MAY 1989,JAM,2h1,,Kingston (JAM),28 JUN 2012,1155
252,10.15,+1.3,Lerone CLARKE,07 JUL 1981,JAM,2h4,,Kingston (JAM),28 JUN 2012,1155
252,10.15,+1.0,Justyn WARNER,28 JUN 1987,CAN,1,,Calgary (CAN),29 JUN 2012,1155
252,10.15,+0.9,Keenan BROCK,01 JUN 1992,USA,2,,Irapuato (MEX),06 JUL 2012,1155
252,10.15,+0.7,Justyn WARNER,28 JUN 1987,CAN,1f1,,Toronto (CAN),11 JUL 2012,1155
252,10.15,-1.2,Michael FRATER,06 OCT 1982,JAM,4,,"Crystal Palace, London (GBR)",13 JUL 2012,1162
252,10.15,-1.5,Nesta CARTER,11 OCT 1985,JAM,2h1,,"Crystal Palace, London (GBR)",13 JUL 2012,1164
252,10.15,-0.7,Michael FRATER,06 OCT 1982,JAM,1h2,,"Crystal Palace, London (GBR)",13 JUL 2012,1159
252,10.15,-0.7,Tyson GAY,09 AUG 1982,USA,2h2,,"Crystal Palace, London (GBR)",13 JUL 2012,1159
252,10.15,+1.9,Jak Ali HARVEY,04 MAY 1989,JAM,4f1,,Szczecin (POL),21 JUL 2012,1155
252,10.15,+0.7,Darvis PATTON,04 DEC 1977,USA,4,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1155
252,10.15,0.0,Jason YOUNG,21 MAR 1991,JAM,3,,Linz (AUT),20 AUG 2012,1155
252,10.15,-0.7,Adam GEMILI,06 OCT 1993,GBR,2f2,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1159
252,10.15,-0.3,Lerone CLARKE,07 JUL 1981,JAM,4,,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1156
252,10.15,+1.0,James DASAOLU,05 SEP 1987,GBR,2f1,,Newcastle upon Tyne (GBR),15 SEP 2012,1155
280,10.16,+0.1,Isiah YOUNG,05 JAN 1990,USA,1f1,,"Starkville, MS (USA)",23 MAR 2012,1152
280,10.16,-0.9,Simon MAGAKWE,14 MAY 1986,RSA,1,,Johannesburg (RSA),27 APR 2012,1157
280,10.16,0.0,Ryota YAMAGATA,10 JUN 1992,JPN,1f1,,Hiroshima (JPN),29 APR 2012,1152
280,10.16,+1.0,Jak Ali HARVEY,04 MAY 1989,JAM,3f2,,"National Stadium, Kingston (JAM)",05 MAY 2012,1152
280,10.16,-0.7,Emmanuel CALLENDER,10 MAY 1984,TTO,1,,Uberlandia (BRA),13 MAY 2012,1156
280,10.16,+0.3,Jak Ali HARVEY,04 MAY 1989,JAM,3,,Daegu (KOR),16 MAY 2012,1152
280,10.16,-0.4,Nesta CARTER,11 OCT 1985,JAM,3,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1154
280,10.16,-0.1,Lerone CLARKE,07 JUL 1981,JAM,5,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1152
280,10.16,+1.4,Marcus ROWLAND,11 MAR 1990,USA,1h2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1152
280,10.16,+1.4,Walter DIX,31 JAN 1986,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1152
280,10.16,0.0,Michael RODGERS,24 APR 1985,USA,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1152
280,10.16,+1.8,Marc BURNS,07 JAN 1983,TTO,2h2,,"Moratalaz, Madrid (ESP)",07 JUL 2012,1152
280,10.16,-0.7,Trell KIMMONS,13 JUL 1985,USA,3h2,,"Crystal Palace, London (GBR)",13 JUL 2012,1156
280,10.16,+1.0,Gavin SMELLIE,26 JUN 1986,CAN,1,,Ottawa (CAN),14 JUL 2012,1152
280,10.16,-1.4,Gerald PHIRI,06 OCT 1988,ZAM,2h1,,"Olympic Stadium, London (GBR)",04 AUG 2012,1160
280,10.16,+1.5,Kemar HYMAN,11 OCT 1989,CAY,4h3,,"Olympic Stadium, London (GBR)",04 AUG 2012,1152
280,10.16,+0.7,Jimmy VICAUT,27 FEB 1992,FRA,6sf1,,"Olympic Stadium, London (GBR)",05 AUG 2012,1152
280,10.16,+1.0,Daniel BAILEY,09 SEP 1986,ANT,6sf2,,"Olympic Stadium, London (GBR)",05 AUG 2012,1152
280,10.16,+1.0,Calesio NEWMAN,20 AUG 1986,USA,2f1,,Rovereto (ITA),04 SEP 2012,1152
280,10.16,+1.0,Darvis PATTON,04 DEC 1977,USA,3f1,,Newcastle upon Tyne (GBR),15 SEP 2012,1152
300,10.17,+0.2,Michael GRANGER,17 MAR 1991,USA,1f1,,"Oxford, MS (USA)",14 APR 2012,1148
300,10.17,+1.9,Mickey GRIMES,10 OCT 1976,USA,1f1,,"Azusa, CA (USA)",20 APR 2012,1148
300,10.17,+1.2,Maurice MITCHELL,22 DEC 1989,USA,1h1,,"Charlottesville, VA (USA)",20 APR 2012,1148
300,10.17,-1.3,Rakieem SALAAM,05 APR 1990,USA,1h1,,"Auburn, AL (USA)",21 APR 2012,1155
300,10.17,-0.3,Sheldon MITCHELL,19 JUL 1990,JAM,2,,Port-of-Spain (TTO),22 APR 2012,1149
300,10.17,+1.6,Keenan BROCK,01 JUN 1992,USA,1,,"Baton Rouge, LA (USA)",13 MAY 2012,1148
300,10.17,-0.6,Nicholas WATSON,16 SEP 1989,JAM,1f1,,Kingston (JAM),19 MAY 2012,1151
300,10.17,+1.7,Ameer WEBB,19 MAR 1991,USA,1h6,,"Austin, TX (USA)",24 MAY 2012,1148
300,10.17,+0.5,Maurice MITCHELL,22 DEC 1989,USA,1h4,,"Jacksonville, FL (USA)",24 MAY 2012,1148
300,10.17,+0.8,Kim COLLINS,05 APR 1976,SKN,2,,Rabat (MAR),27 MAY 2012,1148
300,10.17,+1.2,Aaron ERNEST,08 NOV 1993,USA,2h1,,"Des Moines, IA (USA)",06 JUN 2012,1148
300,10.17,+1.8,Ángel David RODRÍGUEZ,25 APR 1980,ESP,1,,Monachil (ESP),09 JUN 2012,1148
300,10.17,+1.6,Philippe DEROSIER,11 APR 1984,USA,3h4,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1148
300,10.17,+1.7,Charles SILMON,04 JUL 1991,USA,3h5,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1148
300,10.17,+1.4,Jamol JAMES,16 JUL 1992,TTO,6f2,,Port-of-Spain (TTO),23 JUN 2012,1148
300,10.17,+0.2,Marc BURNS,07 JAN 1983,TTO,3sf2,,Port-of-Spain (TTO),23 JUN 2012,1148
300,10.17,-0.7,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,3,,"Olympiastadion, Helsinki (FIN)",28 JUN 2012,1152
300,10.17,+1.1,Jak Ali HARVEY,04 MAY 1989,JAM,8,,Kingston (JAM),29 JUN 2012,1148
300,10.17,+0.9,Charles SILMON,04 JUL 1991,USA,3,,Irapuato (MEX),06 JUL 2012,1148
300,10.17,+0.1,Aaron ERNEST,08 NOV 1993,USA,2,,"Estadio Olímpico, Barcelona (ESP)",11 JUL 2012,1148
300,10.17,+1.0,Calesio NEWMAN,20 AUG 1986,USA,4f1,,Newcastle upon Tyne (GBR),15 SEP 2012,1148
321,10.18,+1.5,Charles SILMON,04 JUL 1991,USA,1f1,,"Fort Worth, TX (USA)",16 MAR 2012,1145
321,10.18,+1.6,Sheldon MITCHELL,19 JUL 1990,JAM,3f4,,Kingston (JAM),14 APR 2012,1145
321,10.18,+1.6,Oshane BAILEY,08 SEP 1989,JAM,4f4,,Kingston (JAM),14 APR 2012,1145
321,10.18,-1.3,Keenan BROCK,01 JUN 1992,USA,2h1,,"Auburn, AL (USA)",21 APR 2012,1152
321,10.18,+1.3,Masashi ERIGUCHI,17 DEC 1988,JPN,1h1,,Hiroshima (JPN),29 APR 2012,1145
321,10.18,-2.0,Simon MAGAKWE,14 MAY 1986,RSA,1,,Pretoria (RSA),04 MAY 2012,1157
321,10.18,+0.3,Emmanuel CALLENDER,10 MAY 1984,TTO,1,,Belém (BRA),06 MAY 2012,1145
321,10.18,-1.9,Trell KIMMONS,13 JUL 1985,USA,3f2,,Ponce (PUR),12 MAY 2012,1156
321,10.18,+2.0,Aaron BROWN,27 MAY 1992,CAN,1,,"Eugene, OR (USA)",13 MAY 2012,1145
321,10.18,+1.2,James DASAOLU,05 SEP 1987,GBR,1,,Montgeron (FRA),13 MAY 2012,1145
321,10.18,+1.5,Rondel SORRILLO,24 JAN 1986,TTO,4f1,,"Clermont, FL (USA)",19 MAY 2012,1145
321,10.18,+1.5,Dentarius LOCKE,12 DEC 1989,USA,4f1,,"Clermont, FL (USA)",19 MAY 2012,1145
321,10.18,+1.3,Darrell WESH,21 FEB 1992,USA,1sf1,,"Jacksonville, FL (USA)",25 MAY 2012,1145
321,10.18,-0.6,Churandy MARTINA,03 JUL 1984,NED,1,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1148
321,10.18,+1.2,Warren FRASER,08 JUL 1991,BAH,3h1,,"Des Moines, IA (USA)",06 JUN 2012,1145
321,10.18,+1.4,Keenan BROCK,01 JUN 1992,USA,5h2,,"Des Moines, IA (USA)",06 JUN 2012,1145
321,10.18,+1.3,Everett WALKER,03 OCT 1990,USA,5h3,,"Des Moines, IA (USA)",06 JUN 2012,1145
321,10.18,-0.6,Jimmy VICAUT,27 FEB 1992,FRA,1h1,,Lille (FRA),09 JUN 2012,1148
321,10.18,+1.4,Jeff DEMPS,08 JAN 1990,USA,2h2,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1145
321,10.18,-0.2,Emmanuel CALLENDER,10 MAY 1984,TTO,1sf1,,Port-of-Spain (TTO),23 JUN 2012,1146
321,10.18,+1.4,Jimmy VICAUT,27 FEB 1992,FRA,1h1,,"Olympiastadion, Helsinki (FIN)",27 JUN 2012,1145
321,10.18,+0.2,Mario FORSYTHE,30 OCT 1985,JAM,3h1,,Kingston (JAM),28 JUN 2012,1145
321,10.18,+0.1,Michael RODGERS,24 APR 1985,USA,1,,Reims (FRA),04 JUL 2012,1145
321,10.18,0.0,Trell KIMMONS,13 JUL 1985,USA,7,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1145
321,10.18,-0.5,Adam GEMILI,06 OCT 1993,GBR,1sf2,,"Estadio Olímpico, Barcelona (ESP)",11 JUL 2012,1148
321,10.18,-1.5,Michael RODGERS,24 APR 1985,USA,3h1,,"Crystal Palace, London (GBR)",13 JUL 2012,1154
321,10.18,+0.7,James DASAOLU,05 SEP 1987,GBR,7sf1,,"Olympic Stadium, London (GBR)",05 AUG 2012,1145
321,10.18,+0.7,Suwaibou SANNEH,10 MAR 1990,GAM,8sf1,,"Olympic Stadium, London (GBR)",05 AUG 2012,1145
349,10.19,+0.2,Michael GRANGER,17 MAR 1991,USA,1f1,,"Oxford, MS (USA)",31 MAR 2012,1142
349,10.19,+1.5,Marek NIIT,09 AUG 1987,EST,1f1,,"Fayetteville, AR (USA)",31 MAR 2012,1142
349,10.19,+0.2,Isiah YOUNG,05 JAN 1990,USA,2f1,,"Oxford, MS (USA)",14 APR 2012,1142
349,10.19,0.0,Jeff DEMPS,08 JAN 1990,USA,1f1,,"Gainesville, FL (USA)",21 APR 2012,1142
349,10.19,+1.0,Jason YOUNG,21 MAR 1991,JAM,4f2,,"National Stadium, Kingston (JAM)",05 MAY 2012,1142
349,10.19,+0.7,Maurice MITCHELL,22 DEC 1989,USA,1h1,,"Atlanta, GA (USA)",11 MAY 2012,1142
349,10.19,+1.3,Abraham HALL,1993,USA,1,,"Austin, TX (USA)",12 MAY 2012,1142
349,10.19,+1.7,Andrew RILEY,06 SEP 1988,JAM,2h6,,"Austin, TX (USA)",24 MAY 2012,1142
349,10.19,-0.8,Kim COLLINS,05 APR 1976,SKN,2f1,,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1146
349,10.19,+1.2,Marcus ROWLAND,11 MAR 1990,USA,3sf3,,"Jacksonville, FL (USA)",25 MAY 2012,1142
349,10.19,+1.7,Tyreek HILL,01 MAR 1994,USA,1h2,,"Orlando, FL (USA)",26 MAY 2012,1142
349,10.19,+0.1,Julian FORTE,07 JAN 1993,JAM,1f1,,Kingston (JAM),26 MAY 2012,1142
349,10.19,-0.4,Marc BURNS,07 JAN 1983,TTO,2f1,,"Clermont, FL (USA)",09 JUN 2012,1144
349,10.19,-0.1,Aleksandr BREDNEV,04 FEB 1988,RUS,1h2,,Zhukovskiy (RUS),17 JUN 2012,1142
349,10.19,+0.8,Ogho-Oghene EGWERO,26 NOV 1988,NGR,2,,Calabar (NGR),22 JUN 2012,1142
349,10.19,+0.7,Calesio NEWMAN,20 AUG 1986,USA,3h1,,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1142
349,10.19,-0.6,Marcus ROWLAND,11 MAR 1990,USA,3sf3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1145
349,10.19,+0.2,Nesta CARTER,11 OCT 1985,JAM,1h3,,Kingston (JAM),28 JUN 2012,1142
349,10.19,+0.2,Asafa POWELL,23 NOV 1982,JAM,2h3,,Kingston (JAM),28 JUN 2012,1142
349,10.19,+1.5,Mario FORSYTHE,30 OCT 1985,JAM,5sf1,,Kingston (JAM),29 JUN 2012,1142
349,10.19,+0.8,Charles SILMON,04 JUL 1991,USA,1h2,,Irapuato (MEX),06 JUL 2012,1142
349,10.19,0.0,Jeremy BASCOM,15 OCT 1983,GUY,1,,"Omaha, NE (USA)",06 JUL 2012,1142
349,10.19,-1.2,Michael RODGERS,24 APR 1985,USA,5,,"Crystal Palace, London (GBR)",13 JUL 2012,1149
349,10.19,-1.2,Trell KIMMONS,13 JUL 1985,USA,6,,"Crystal Palace, London (GBR)",13 JUL 2012,1149
349,10.19,-0.7,Kim COLLINS,05 APR 1976,SKN,4h2,,"Crystal Palace, London (GBR)",13 JUL 2012,1146
349,10.19,+1.0,Jared CONNAUGHTON,20 JUL 1985,CAN,2,,Ottawa (CAN),14 JUL 2012,1142
349,10.19,+1.6,James DASAOLU,05 SEP 1987,GBR,6f1,,Luzern (SUI),17 JUL 2012,1142
349,10.19,+1.3,Bingtian SU,29 AUG 1989,CHN,3h6,,"Olympic Stadium, London (GBR)",04 AUG 2012,1142
349,10.19,+1.4,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,8,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1142
349,10.19,+0.1,Mario FORSYTHE,30 OCT 1985,JAM,5f1,,"Olympiastadion, Berlin (GER)",02 SEP 2012,1142
349,10.19,+0.5,Yoshihide KIRYU,15 DEC 1995,JPN,1,,Fukuroi (JPN),03 NOV 2012,1142
349,10.19,+1.3,Akani SIMBINE,21 SEP 1993,RSA,1,,Lusaka (ZAM),11 DEC 2012,1142
381,10.20,+0.9,Roscoe ENGEL,06 MAR 1989,RSA,2,,Port Elizabeth (RSA),14 APR 2012,1138
381,10.20,+1.0,Kimmari ROACH,17 APR 1989,JAM,5f2,,"National Stadium, Kingston (JAM)",05 MAY 2012,1138
381,10.20,+0.5,Kemar HYMAN,11 OCT 1989,CAY,5,,George Town (CAY),09 MAY 2012,1138
381,10.20,+1.3,Calesio NEWMAN,20 AUG 1986,USA,1h4,,"Greensboro, NC (USA)",13 MAY 2012,1138
381,10.20,+0.3,Richard THOMPSON,07 JUN 1985,TTO,4,,Daegu (KOR),16 MAY 2012,1138
381,10.20,+0.4,Ivory WILLIAMS,02 MAY 1985,USA,2f2,,Port-of-Spain (TTO),19 MAY 2012,1138
381,10.20,+0.8,Patrick Ike CHINEDU,26 APR 1984,NGR,1,,Tres Cantos (ESP),02 JUN 2012,1138
381,10.20,+0.6,Justyn WARNER,28 JUN 1987,CAN,4,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1138
381,10.20,+0.7,Daniel BAILEY,09 SEP 1986,ANT,6f1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1138
381,10.20,+0.3,Dariusz KUĆ,24 APR 1986,POL,1,,Bielsko-Biala (POL),15 JUN 2012,1138
381,10.20,+1.6,Christophe LEMAITRE,11 JUN 1990,FRA,1h2,,Angers (FRA),16 JUN 2012,1138
381,10.20,+1.5,Lucas JAKUBCZYK,28 APR 1985,GER,1h3,,"Wattenscheid, Bochum (GER)",16 JUN 2012,1138
381,10.20,+0.1,Rodney GREEN,08 DEC 1985,BAH,1h4,,Nassau (BAH),22 JUN 2012,1138
381,10.20,0.0,Adam GEMILI,06 OCT 1993,GBR,1sf1,,Birmingham (GBR),23 JUN 2012,1138
381,10.20,-0.6,Cordero GRAY,09 MAY 1989,USA,4sf3,,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1141
381,10.20,+1.5,Kimmari ROACH,17 APR 1989,JAM,6sf1,,Kingston (JAM),29 JUN 2012,1138
381,10.20,+1.0,Ian WARNER,15 MAY 1990,CAN,2,,Calgary (CAN),29 JUN 2012,1138
381,10.20,+0.7,Derrick ATKINS,05 JAN 1984,BAH,1er,,Moncton (CAN),05 JUL 2012,1138
381,10.20,0.0,Richard THOMPSON,07 JUN 1985,TTO,8,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1138
381,10.20,+0.8,Jamol JAMES,16 JUL 1992,TTO,1h3,,Irapuato (MEX),06 JUL 2012,1138
381,10.20,+1.4,Derrick ATKINS,05 JAN 1984,BAH,1,,Halifax (CAN),08 JUL 2012,1138
381,10.20,0.0,Kenroy ANDERSON,27 JUN 1987,JAM,1,,La Roche-sur-Yon (FRA),18 JUL 2012,1138
381,10.20,+0.7,Tobias UNGER,10 JUL 1979,GER,2f2,,Weinheim (GER),27 JUL 2012,1138
381,10.20,+1.3,Jared CONNAUGHTON,20 JUL 1985,CAN,2f4,,Weinheim (GER),27 JUL 2012,1138
381,10.20,0.0,Churandy MARTINA,03 JUL 1984,NED,3h5,,"Olympic Stadium, London (GBR)",04 AUG 2012,1138
381,10.20,+0.1,Michael FRATER,06 OCT 1982,JAM,6f1,,"Olympiastadion, Berlin (GER)",02 SEP 2012,1138
381,10.20,+0.7,Gerald PHIRI,06 OCT 1988,ZAM,3,,Padova (ITA),02 SEP 2012,1138
381,10.20,+1.0,Gerald PHIRI,06 OCT 1988,ZAM,3f1,,Rovereto (ITA),04 SEP 2012,1138
381,10.20,+1.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,4f1,,Rovereto (ITA),04 SEP 2012,1138
381,10.20,+1.5,Aldemir JUNIOR,08 JUN 1992,BRA,1,,Maringa (BRA),08 SEP 2012,1138
411,10.21,+0.1,Ryan MILUS,19 SEP 1990,USA,1f3,,"Tempe, AZ (USA)",24 MAR 2012,1135
411,10.21,+1.2,Keith RICKS,09 OCT 1990,USA,1h2,,"Charlottesville, VA (USA)",20 APR 2012,1135
411,10.21,+0.8,Maurice MITCHELL,22 DEC 1989,USA,2,,"Charlottesville, VA (USA)",21 APR 2012,1135
411,10.21,+1.3,Yusuke KOTANI,23 SEP 1989,JPN,2h1,,Hiroshima (JPN),29 APR 2012,1135
411,10.21,-0.2,Maurice MITCHELL,22 DEC 1989,USA,1,,"Atlanta, GA (USA)",12 MAY 2012,1136
411,10.21,+1.9,Ramon GITTENS,20 JUL 1987,BAR,1h3,,"Greensboro, NC (USA)",13 MAY 2012,1135
411,10.21,+1.5,Dexter LEE,18 JAN 1991,JAM,2f1,,Rio de Janeiro (BRA),20 MAY 2012,1135
411,10.21,0.0,Masashi ERIGUCHI,17 DEC 1988,JPN,1,,Amagasaki (JPN),20 MAY 2012,1135
411,10.21,+1.5,Jeff DEMPS,08 JAN 1990,USA,1h5,,"Jacksonville, FL (USA)",24 MAY 2012,1135
411,10.21,+1.4,Miguel LOPEZ,09 APR 1990,PUR,1f1,,Cochabamba (BOL),27 MAY 2012,1135
411,10.21,+1.2,Zye BOEY,08 MAY 1989,USA,4h1,,"Des Moines, IA (USA)",06 JUN 2012,1135
411,10.21,+0.7,Gerald PHIRI,06 OCT 1988,ZAM,7f1,,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,1135
411,10.21,+1.7,Brijesh LAWRENCE,27 DEC 1989,SKN,2f1,,Bird Rock (SKN),10 JUN 2012,1135
411,10.21,+0.4,Ashton EATON,21 JAN 1988,USA,1ce3,,"Hayward Field, Eugene, OR (USA)",22 JUN 2012,1135
411,10.21,-0.2,Aaron ARMSTRONG,14 OCT 1977,TTO,2sf1,,Port-of-Spain (TTO),23 JUN 2012,1136
411,10.21,+1.0,Nicholas WATSON,16 SEP 1989,JAM,5sf2,,Kingston (JAM),29 JUN 2012,1135
411,10.21,+1.7,Jacques RIPARELLI,27 MAR 1983,ITA,1,,Nembro (ITA),10 JUL 2012,1135
411,10.21,+1.3,Aaron ERNEST,08 NOV 1993,USA,1sf3,,"Estadio Olímpico, Barcelona (ESP)",11 JUL 2012,1135
