Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
202,10.20,+0.7,Asafa POWELL,23 NOV 1982,JAM,4,,Rieti (ITA),08 SEP 2002,1138
202,10.20,+2.0,Aziz ZAKARI,02 SEP 1976,GHA,5,,"Stade Charléty, Paris (FRA)",14 SEP 2002,1138
227,10.21,+1.2,Darvis PATTON,04 DEC 1977,USA,2h2,,Fort-de-France (FRA),27 APR 2002,1135
227,10.21,+1.4,Aaron ARMSTRONG,14 OCT 1977,TTO,2,,St-Martin (FRA),04 MAY 2002,1135
227,10.21,+1.1,Jonathan WADE,27 MAR 1984,USA,1,,"Baton Rouge, LA (USA)",04 MAY 2002,1135
227,10.21,+0.1,Aaron EGBELE,29 JAN 1979,NGR,1,,"El Paso, TX (USA)",04 MAY 2002,1135
227,10.21,-0.5,Deji ALIU,22 NOV 1975,NGR,2,,"Mangueirão, Belém (BRA)",05 MAY 2002,1138
227,10.21,+0.5,Michael FRATER,06 OCT 1982,JAM,1h,,"Louisville, KY (USA)",10 MAY 2002,1135
227,10.21,+1.5,Erick L. WILSON,20 JAN 1982,USA,1,,"Emporia, KS (USA)",11 MAY 2002,1135
227,10.21,,Nobuharu ASAHARA,21 JUN 1972,JPN,1,,Otsu (JPN),21 MAY 2002,1135
227,10.21,+2.0,Willie HORDGE,09 FEB 1984,USA,1,,"Albuquerque, NM (USA)",25 MAY 2002,1135
227,10.21,+0.4,Michael FRATER,06 OCT 1982,JAM,2sf2,,"Baton Rouge, LA (USA)",31 MAY 2002,1135
227,10.21,+0.4,Aristotelis GAVELAS,10 DEC 1978,GRE,1,,Trikala (GRE),15 JUN 2002,1135
227,10.21,+0.8,Kaaron CONWRIGHT,08 AUG 1976,USA,3h4,,"Palo Alto, CA (USA)",21 JUN 2002,1135
227,10.21,+0.9,Coby MILLER,19 OCT 1976,USA,2sf1,,"Palo Alto, CA (USA)",21 JUN 2002,1135
227,10.21,-0.1,Jon DRUMMOND,09 SEP 1968,USA,2f1,,Oslo (NOR),28 JUN 2002,1135
227,10.21,+0.1,Aziz ZAKARI,02 SEP 1976,GHA,2f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1135
227,10.21,+0.4,Jon DRUMMOND,09 SEP 1968,USA,5,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1135
227,10.21,+0.4,Deji ALIU,22 NOV 1975,NGR,6,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1135
227,10.21,+0.6,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Barletta (ITA),06 JUL 2002,1135
227,10.21,-0.1,Coby MILLER,19 OCT 1976,USA,2h1,,Stockholm (SWE),16 JUL 2002,1135
227,10.21,+1.9,Darrel BROWN,11 OCT 1984,TTO,1sf2,,"National Stadium, Kingston (JAM)",17 JUL 2002,1135
227,10.21,+0.8,Jason GARDENER,17 SEP 1975,GBR,3sf2,,Manchester (GBR),27 JUL 2002,1135
227,10.21,+0.5,Frank FREDERICKS,02 OCT 1967,NAM,3,,London (GBR),23 AUG 2002,1135
227,10.21,-0.6,Shawn CRAWFORD,14 JAN 1978,USA,4h1,,London (GBR),23 AUG 2002,1138
227,10.21,+2.0,Coby MILLER,19 OCT 1976,USA,6,,"Stade Charléty, Paris (FRA)",14 SEP 2002,1135
227,10.21,-1.4,Bernard WILLIAMS,19 JAN 1978,USA,1,,Yokohama (JPN),16 SEP 2002,1143
252,10.22,+2.0,Darrel BROWN,11 OCT 1984,TTO,1,,Port-of-Spain (TTO),23 FEB 2002,1132
252,10.22,+0.9,Darrel BROWN,11 OCT 1984,TTO,1,,Nassau (BAH),30 MAR 2002,1132
252,10.22,+1.8,Gerald WILLIAMS,24 FEB 1978,USA,5,,"Walnut, CA (USA)",21 APR 2002,1132
252,10.22,+1.6,Nobuharu ASAHARA,21 JUN 1972,JPN,4,,Fort-de-France (FRA),27 APR 2002,1132
252,10.22,+0.4,Pierre BROWNE,14 JAN 1980,CAN,3sf2,,"Baton Rouge, LA (USA)",31 MAY 2002,1132
252,10.22,+1.7,Marco TORRIERI,14 MAY 1978,ITA,1,,Roma (ITA),01 JUN 2002,1132
252,10.22,-0.2,Shawn CRAWFORD,14 JAN 1978,USA,5f1,,Athina (GRE),10 JUN 2002,1133
252,10.22,,Marc BURNS,07 JAN 1983,TTO,1,,Port-of-Spain (TTO),15 JUN 2002,1132
252,10.22,-1.7,Maurice GREENE,23 JUL 1974,USA,4h1,,"Palo Alto, CA (USA)",21 JUN 2002,1142
252,10.22,+0.9,Jon DRUMMOND,09 SEP 1968,USA,7f1,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1132
252,10.22,+0.6,Roland NÉMETH,19 SEP 1974,HUN,1h1,,Budapest (HUN),12 JUL 2002,1132
252,10.22,+1.6,Fabrice CALLIGNY,07 NOV 1981,FRA,3,,St-Etienne (FRA),13 JUL 2002,1132
252,10.22,+2.0,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,1h1,,St-Etienne (FRA),13 JUL 2002,1132
252,10.22,-0.1,Jon DRUMMOND,09 SEP 1968,USA,6,,Stockholm (SWE),16 JUL 2002,1132
252,10.22,+0.1,Coby MILLER,19 OCT 1976,USA,5,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1132
252,10.22,+0.8,Marcus BRUNSON,24 APR 1978,USA,3,,Tallinn (EST),21 JUL 2002,1132
252,10.22,+0.2,Jason GARDENER,17 SEP 1975,GBR,6,,Manchester (GBR),27 JUL 2002,1132
252,10.22,+0.3,Jason SMOOTS,13 JUL 1980,USA,1,,"San Antonio, TX (USA)",09 AUG 2002,1132
252,10.22,-0.5,Kim COLLINS,05 APR 1976,SKN,1,,Poznan (POL),18 AUG 2002,1135
252,10.22,+0.3,Coby MILLER,19 OCT 1976,USA,7,,Bruxelles (BEL),30 AUG 2002,1132
252,10.22,+1.4,Asafa POWELL,23 NOV 1982,JAM,3,,Padova (ITA),01 SEP 2002,1132
273,10.23,+1.0,Latonel WILLIAMS,03 JUN 1978,JAM,2,,"Starkville, MS (USA)",16 MAR 2002,1128
273,10.23,,Tamunosiki ATORUDIBO,21 MAR 1985,NGR,1,,Enugu (NGR),22 MAR 2002,1128
273,10.23,+0.7,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Maringa (BRA),13 APR 2002,1128
273,10.23,+1.6,Michael FRATER,06 OCT 1982,JAM,1,,"College Station, TX (USA)",13 APR 2002,1128
273,10.23,+0.9,Anthony BUCHANAN,10 SEP 1981,USA,2,,"Walnut, CA (USA)",21 APR 2002,1128
273,10.23,+1.6,Darvis PATTON,04 DEC 1977,USA,5,,Fort-de-France (FRA),27 APR 2002,1128
273,10.23,+0.1,Caimin DOUGLAS,11 MAY 1977,NED,2,,"El Paso, TX (USA)",04 MAY 2002,1128
273,10.23,0.0,Leonard SCOTT,19 JAN 1980,USA,2,,"Starkville, MS (USA)",12 MAY 2002,1128
273,10.23,+1.4,Aziz ZAKARI,02 SEP 1976,GHA,5,,"Portland, OR (USA)",18 MAY 2002,1128
273,10.23,-1.9,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Cochabamba (BOL),26 MAY 2002,1139
273,10.23,+1.2,Anson HENRY,09 MAR 1979,CAN,1h3,,"Baton Rouge, LA (USA)",30 MAY 2002,1128
273,10.23,+0.4,Leonard SCOTT,19 JAN 1980,USA,4sf2,,"Baton Rouge, LA (USA)",31 MAY 2002,1128
273,10.23,-0.1,Jason GARDENER,17 SEP 1975,GBR,1h3,,Manchester (GBR),15 JUN 2002,1128
273,10.23,,Darrel BROWN,11 OCT 1984,TTO,2,,Port-of-Spain (TTO),15 JUN 2002,1128
273,10.23,+0.9,Joshua J. JOHNSON,10 MAY 1976,USA,3sf1,,"Palo Alto, CA (USA)",21 JUN 2002,1128
273,10.23,+0.9,Kaaron CONWRIGHT,08 AUG 1976,USA,4sf1,,"Palo Alto, CA (USA)",21 JUN 2002,1128
273,10.23,-0.3,Joshua J. JOHNSON,10 MAY 1976,USA,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1129
273,10.23,+1.3,Marc BLUME,28 DEC 1973,GER,1h4,,"Wattenscheid, Bochum (GER)",05 JUL 2002,1128
273,10.23,0.0,Aaron ARMSTRONG,14 OCT 1977,TTO,7,,Nuoro (ITA),10 JUL 2002,1128
273,10.23,+0.9,Ato BOLDON,30 DEC 1973,TTO,8f1,,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1128
273,10.23,+1.0,Idrissa SANOU,12 JUN 1977,BUR,1h2,,St-Etienne (FRA),13 JUL 2002,1128
273,10.23,+1.6,Brendan CHRISTIAN,11 DEC 1983,ANT,1qf1,,"National Stadium, Kingston (JAM)",16 JUL 2002,1128
273,10.23,-1.3,Bernard WILLIAMS,19 JAN 1978,USA,2h2,,Stockholm (SWE),16 JUL 2002,1135
273,10.23,+1.7,Markus PÖYHÖNEN,25 OCT 1978,FIN,1,,Joensuu (FIN),20 JUL 2002,1128
273,10.23,-0.6,Jon DRUMMOND,09 SEP 1968,USA,5h1,,London (GBR),23 AUG 2002,1131
273,10.23,-0.5,Asafa POWELL,23 NOV 1982,JAM,1,,Avezzano (ITA),25 AUG 2002,1131
273,10.23,+0.3,Bernard WILLIAMS,19 JAN 1978,USA,8,,Bruxelles (BEL),30 AUG 2002,1128
273,10.23,+1.6,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Barquisimeto (VEN),26 OCT 2002,1128
301,10.24,+0.4,Anthony BUCHANAN,10 SEP 1981,USA,1,,"Westwood, CA (USA)",16 MAR 2002,1125
301,10.24,+0.8,Sherwin VRIES,22 MAR 1980,NAM,1,,Germiston (RSA),05 APR 2002,1125
301,10.24,+1.1,Jeffrey FOURTH,19 JUN 1979,USA,1,,Columbia (USA),10 APR 2002,1125
301,10.24,+1.3,Christian NSIAH,25 DEC 1975,GHA,2,,"Knoxville, TN (USA)",12 APR 2002,1125
301,10.24,+1.5,Brian JOHNSON,05 MAR 1980,USA,1,,"Baton Rouge, LA (USA)",13 APR 2002,1125
301,10.24,+1.5,Morne NAGEL,23 MAR 1978,RSA,1,,Cape Town (RSA),19 APR 2002,1125
301,10.24,-1.3,Frank FREDERICKS,02 OCT 1967,NAM,1,,La Gosier (FRA),01 MAY 2002,1132
301,10.24,+2.0,Kelly WILLIE,07 SEP 1982,USA,2,,"Albuquerque, NM (USA)",25 MAY 2002,1125
301,10.24,+0.7,Georgios THEODORIDIS,12 DEC 1972,GRE,3f2,,Athina (GRE),10 JUN 2002,1125
301,10.24,0.0,Ronald POGNON,16 NOV 1982,FRA,3,,Bordeaux (FRA),12 JUN 2002,1125
301,10.24,+1.2,Anson HENRY,09 MAR 1979,CAN,2,,Szombathely (HUN),14 JUL 2002,1125
301,10.24,-0.1,Darvis PATTON,04 DEC 1977,USA,3h1,,Stockholm (SWE),16 JUL 2002,1125
301,10.24,-0.1,Jon DRUMMOND,09 SEP 1968,USA,4h1,,Stockholm (SWE),16 JUL 2002,1125
301,10.24,+0.4,Georgios THEODORIDIS,12 DEC 1972,GRE,1h3,,"Olympiastadion, München (GER)",06 AUG 2002,1125
301,10.24,+0.1,Georgios THEODORIDIS,12 DEC 1972,GRE,2sf2,,"Olympiastadion, München (GER)",07 AUG 2002,1125
301,10.24,+1.7,Kazuki ISHIKURA,01 OCT 1980,JPN,1,,Hiroshima (JPN),17 AUG 2002,1125
301,10.24,+0.5,Shawn CRAWFORD,14 JAN 1978,USA,4,,London (GBR),23 AUG 2002,1125
301,10.24,+0.3,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,1,,Busan (KOR),08 OCT 2002,1125
301,10.24,+0.5,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,1sf2,,Busan (KOR),08 OCT 2002,1125
320,10.25,+0.8,Stéphan BUCKLAND,12 JAN 1977,MRI,2,,Germiston (RSA),05 APR 2002,1122
320,10.25,+0.6,Marcus BRUNSON,24 APR 1978,USA,3,,Pretoria (RSA),12 APR 2002,1122
320,10.25,+1.2,Deji ALIU,22 NOV 1975,NGR,3h2,,Fort-de-France (FRA),27 APR 2002,1122
320,10.25,+0.5,Aziz ZAKARI,02 SEP 1976,GHA,3,,Cayenne (GUY),04 MAY 2002,1122
320,10.25,-0.5,Cláudio Roberto SOUZA,14 OCT 1973,BRA,3,,"Mangueirão, Belém (BRA)",05 MAY 2002,1125
320,10.25,+1.9,Erick L. WILSON,20 JAN 1982,USA,1h1,,"Emporia, KS (USA)",11 MAY 2002,1122
320,10.25,+1.9,Nikela NDEBELE,1980,ZIM,1,,"Moscow, ID (USA)",11 MAY 2002,1122
320,10.25,+1.1,Leonard SCOTT,19 JAN 1980,USA,1h3,,"Starkville, MS (USA)",11 MAY 2002,1122
320,10.25,+0.2,Kenny BROKENBURR,29 OCT 1968,USA,1,,Bridgetown (BAR),18 MAY 2002,1122
320,10.25,+1.4,Greg SADDLER,29 JUN 1974,USA,6,,"Portland, OR (USA)",18 MAY 2002,1122
320,10.25,+0.4,Pierre BROWNE,14 JAN 1980,CAN,2h1,,"Baton Rouge, LA (USA)",30 MAY 2002,1122
320,10.25,+0.5,Dion CRABBE,10 MAR 1977,IVB,1sf1,,"Baton Rouge, LA (USA)",31 MAY 2002,1122
320,10.25,+0.5,Anson HENRY,09 MAR 1979,CAN,2sf1,,"Baton Rouge, LA (USA)",31 MAY 2002,1122
320,10.25,+0.4,Brian JOHNSON,05 MAR 1980,USA,5sf2,,"Baton Rouge, LA (USA)",31 MAY 2002,1122
320,10.25,+1.3,Frank FREDERICKS,02 OCT 1967,NAM,1,,Nice (FRA),08 JUN 2002,1122
320,10.25,+0.7,Aristotelis GAVELAS,10 DEC 1978,GRE,4f2,,Athina (GRE),10 JUN 2002,1122
320,10.25,+0.7,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,1h1,,Bordeaux (FRA),12 JUN 2002,1122
320,10.25,+0.9,Aaron ARMSTRONG,14 OCT 1977,TTO,5sf1,,"Palo Alto, CA (USA)",21 JUN 2002,1122
320,10.25,-0.7,Nicolas MACROZONARIS,22 AUG 1980,CAN,1h2,,Calgary (CAN),26 JUN 2002,1126
320,10.25,-0.4,Jason GARDENER,17 SEP 1975,GBR,1sf1,,Birmingham (GBR),13 JUL 2002,1124
320,10.25,+1.2,Roland NÉMETH,19 SEP 1974,HUN,3,,Szombathely (HUN),14 JUL 2002,1122
320,10.25,+1.0,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Patra (GRE),14 JUL 2002,1122
320,10.25,+1.8,Jason GARDENER,17 SEP 1975,GBR,1,,Heusden-Zolder (BEL),20 JUL 2002,1122
320,10.25,+1.0,Ronald POGNON,16 NOV 1982,FRA,1,,Castres (FRA),24 JUL 2002,1122
320,10.25,-0.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1h1,,Manchester (GBR),26 JUL 2002,1123
320,10.25,+1.0,Roland NÉMETH,19 SEP 1974,HUN,1h5,,"Olympiastadion, München (GER)",06 AUG 2002,1122
320,10.25,-0.1,Georgios THEODORIDIS,12 DEC 1972,GRE,1qf1,,"Olympiastadion, München (GER)",06 AUG 2002,1122
320,10.25,+0.5,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,5,,London (GBR),23 AUG 2002,1122
320,10.25,-0.2,Coby MILLER,19 OCT 1976,USA,3,,Liège (BEL),27 AUG 2002,1123
320,10.25,+1.3,Aziz ZAKARI,02 SEP 1976,GHA,3,,Rovereto (ITA),28 AUG 2002,1122
320,10.25,0.0,Freddy MAYOLA,01 NOV 1977,CUB,1,,La Habana (CUB),29 NOV 2002,1122
351,10.26,,DaBryan BLANTON,03 JUL 1984,USA,1,,"Dallas, TX (USA)",23 MAR 2002,1118
351,10.26,-0.4,Idrissa SANOU,12 JUN 1977,BUR,2,,Bamako (MLI),27 MAR 2002,1120
351,10.26,+1.1,Sean LAMBERT,16 AUG 1982,GRN,2,,"Knoxville, TN (USA)",06 APR 2002,1118
351,10.26,-0.1,Dwight PHILLIPS,01 OCT 1977,USA,1,,"Tempe, AZ (USA)",13 APR 2002,1118
351,10.26,-0.5,Uchenna EMEDOLU,17 SEP 1976,NGR,4,,"Mangueirão, Belém (BRA)",05 MAY 2002,1121
351,10.26,+1.9,Andrea COLOMBO,14 FEB 1974,ITA,4,,Mito (JPN),06 MAY 2002,1118
351,10.26,,Marlon BARNABY,26 OCT 1979,JAM,1,,"Bloomington, IN (USA)",11 MAY 2002,1118
351,10.26,+1.1,Dwight THOMAS,23 SEP 1980,JAM,1,,"Clemson, SC (USA)",11 MAY 2002,1118
351,10.26,,Allyn CONDON,24 AUG 1974,GBR,1,,Loughborough (GBR),18 MAY 2002,1118
351,10.26,+0.2,Marc BURNS,07 JAN 1983,TTO,2,,Bridgetown (BAR),18 MAY 2002,1118
351,10.26,+0.4,Terrance NEWMAN,04 SEP 1978,USA,4h1,,"Baton Rouge, LA (USA)",30 MAY 2002,1118
351,10.26,-0.3,Michael FRATER,06 OCT 1982,JAM,4h2,,"Baton Rouge, LA (USA)",30 MAY 2002,1119
351,10.26,-0.7,Frank FREDERICKS,02 OCT 1967,NAM,1,,Florø (NOR),01 JUN 2002,1122
351,10.26,+0.6,Kenny BROKENBURR,29 OCT 1968,USA,1h1,,Izegem (BEL),09 JUN 2002,1118
351,10.26,+1.4,Patrik LÖVGREN,12 OCT 1975,SWE,1h1,,Jönköping (SWE),19 JUN 2002,1118
351,10.26,,Saad Faraj AL SHAHWANI,20 DEC 1983,QAT,1,,Debrecen (HUN),20 JUN 2002,1118
351,10.26,+0.5,Dwight THOMAS,23 SEP 1980,JAM,1,,Chania (GRE),30 JUN 2002,1118
351,10.26,-0.3,Deji ALIU,22 NOV 1975,NGR,4f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1119
351,10.26,+0.1,Gennadiy CHERNOVOL,06 JUN 1976,KAZ,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1118
351,10.26,+0.4,Nobuharu ASAHARA,21 JUN 1972,JPN,7,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2002,1118
351,10.26,+0.5,Asafa POWELL,23 NOV 1982,JAM,2,,Malles Venosta (ITA),13 JUL 2002,1118
351,10.26,+1.2,Patrick JOHNSON,26 SEP 1972,AUS,4,,Szombathely (HUN),14 JUL 2002,1118
351,10.26,-1.3,Aziz ZAKARI,02 SEP 1976,GHA,3h2,,Stockholm (SWE),16 JUL 2002,1125
351,10.26,+1.6,Shingo KAWABATA,15 MAY 1978,JPN,1h2,,Sapporo (JPN),21 JUL 2002,1118
351,10.26,+0.8,Asafa POWELL,23 NOV 1982,JAM,4sf2,,Manchester (GBR),27 JUL 2002,1118
351,10.26,+1.9,Serge BENGONO,03 AUG 1977,CMR,1sf1,,Radés (TUN),06 AUG 2002,1118
351,10.26,-1.3,Deji ALIU,22 NOV 1975,NGR,2,,Helsinki (FIN),13 AUG 2002,1125
351,10.26,+1.5,Charles ALLEN,29 MAR 1977,CAN,1,,Fribourg (SUI),24 AUG 2002,1118
379,10.27,,Yhann PLUMMER,03 FEB 1983,JAM,h,,Spanish Town (JAM),28 FEB 2002,1115
379,10.27,,Chinedu ORIALA,17 DEC 1981,NGR,2,,Enugu (NGR),23 MAR 2002,1115
379,10.27,,Rae Monzavous EDWARDS,07 MAY 1981,USA,1,,"Overland Park, KS (USA)",30 MAR 2002,1115
379,10.27,+0.9,Terrence TRAMMELL,23 NOV 1978,USA,2,,"Austin, TX (USA)",06 APR 2002,1115
379,10.27,+0.6,Sherwin VRIES,22 MAR 1980,NAM,4,,Pretoria (RSA),12 APR 2002,1115
379,10.27,+1.5,Sherwin VRIES,22 MAR 1980,NAM,2,,Cape Town (RSA),19 APR 2002,1115
379,10.27,+0.8,Dwight THOMAS,23 SEP 1980,JAM,1,,"Charlottesville, VA (USA)",20 APR 2002,1115
379,10.27,+0.6,Chris JOHNSON,28 APR 1982,USA,1h2,,"New Orleans, LA (USA)",11 MAY 2002,1115
379,10.27,0.0,Salem Mubarak AL YAMI,09 FEB 1982,KSA,5,,Doha (QAT),15 MAY 2002,1115
379,10.27,+1.9,Yunbao SHEN,28 JUL 1976,CHN,1,,Wuxi (CHN),22 MAY 2002,1115
379,10.27,-0.3,Leonard SCOTT,19 JAN 1980,USA,6h2,,"Baton Rouge, LA (USA)",30 MAY 2002,1116
379,10.27,+0.2,Bernard WILLIAMS,19 JAN 1978,USA,1,,Torino (ITA),07 JUN 2002,1115
379,10.27,+1.0,Ivory WILLIAMS,02 MAY 1985,USA,2,,"Sacramento, CA (USA)",08 JUN 2002,1115
379,10.27,0.0,Frank FREDERICKS,02 OCT 1967,NAM,1h2,,Hamburg (GER),12 JUN 2002,1115
379,10.27,+0.5,Sunday EMMANUEL,08 OCT 1978,NGR,2,,"Stadion Juliska, Praha (CZE)",17 JUN 2002,1115
379,10.27,+0.8,Brian LEWIS,05 DEC 1974,USA,5h4,,"Palo Alto, CA (USA)",21 JUN 2002,1115
379,10.27,+0.7,Tyson GAY,09 AUG 1982,USA,2sf2,,"Palo Alto, CA (USA)",21 JUN 2002,1115
379,10.27,+0.2,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,1,,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1115
379,10.27,+0.7,Patrik LÖVGREN,12 OCT 1975,SWE,1,,Sevilla (ESP),22 JUN 2002,1115
379,10.27,-0.3,Nobuharu ASAHARA,21 JUN 1972,JPN,3,,Luzern (SUI),26 JUN 2002,1116
379,10.27,-0.3,Jon DRUMMOND,09 SEP 1968,USA,5f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1116
379,10.27,-0.1,Marc BLUME,28 DEC 1973,GER,1,,"Wattenscheid, Bochum (GER)",06 JUL 2002,1115
379,10.27,+0.1,Morne NAGEL,23 MAR 1978,RSA,4,,Rethymno (GRE),07 JUL 2002,1115
379,10.27,0.0,Darren CAMPBELL,12 SEP 1973,GBR,3,,Zagreb (CRO),08 JUL 2002,1115
379,10.27,0.0,Jamal Abdullah AL SAFFAR,24 OCT 1971,KSA,1,,Tampere (FIN),10 JUL 2002,1115
379,10.27,+1.1,Markus PÖYHÖNEN,25 OCT 1978,FIN,1h2,,Tampere (FIN),10 JUL 2002,1115
379,10.27,0.0,Eric NKANSAH,12 DEC 1974,GHA,1h2,,Malles Venosta (ITA),13 JUL 2002,1115
379,10.27,+1.2,Christie VAN WYK,12 OCT 1977,NAM,5,,Szombathely (HUN),14 JUL 2002,1115
379,10.27,+0.1,Jon DRUMMOND,09 SEP 1968,USA,6,,"Stade Louis II, Monaco (MON)",19 JUL 2002,1115
379,10.27,+0.3,Nicolas MACROZONARIS,22 AUG 1980,CAN,1h5,,Manchester (GBR),26 JUL 2002,1115
379,10.27,-0.3,Roland NÉMETH,19 SEP 1974,HUN,3,,"Olympiastadion, München (GER)",07 AUG 2002,1116
379,10.27,+0.5,Jon DRUMMOND,09 SEP 1968,USA,6,,London (GBR),23 AUG 2002,1115
379,10.27,-1.1,Frank FREDERICKS,02 OCT 1967,NAM,1h2,,London (GBR),23 AUG 2002,1121
379,10.27,+1.2,Patrick JOHNSON,26 SEP 1972,AUS,1,,Canberra (AUS),21 DEC 2002,1115
413,10.28,+1.5,Juan PITA,29 NOV 1979,CUB,1h1,,Camagüey (CUB),15 MAR 2002,1112
413,10.28,+1.1,Anthony BUCHANAN,10 SEP 1981,USA,1,,"Austin, TX (USA)",06 APR 2002,1112
413,10.28,+0.9,Tyrone EDGAR,29 MAR 1982,GBR,2,,"Auburn, AL (USA)",20 APR 2002,1112
413,10.28,+1.4,Jarmiene HOLLOWAY,06 MAR 1977,USA,3,,St-Martin (FRA),04 MAY 2002,1112
413,10.28,,Frank FREDERICKS,02 OCT 1967,NAM,1,,Port-of-Spain (TTO),04 MAY 2002,1112
413,10.28,+1.9,Hisashi MIYAZAKI,19 MAR 1981,JPN,5,,Mito (JPN),06 MAY 2002,1112
413,10.28,+1.5,Chaz CLEMONS,29 DEC 1980,USA,1,,"Baltimore, MD (USA)",10 MAY 2002,1112
413,10.28,+2.0,Jesús CARRION,18 JAN 1979,PUR,1h2,,Ciudad de Guatemala (GUA),11 MAY 2002,1112
413,10.28,+1.0,Dion CRABBE,10 MAR 1977,IVB,1h1,,"Starkville, MS (USA)",11 MAY 2002,1112
413,10.28,+0.4,Aaron EGBELE,29 JAN 1979,NGR,7h1,,"Baton Rouge, LA (USA)",30 MAY 2002,1112
413,10.28,+0.6,Curtis COLEMAN,10 MAR 1979,USA,1h2,,"Atlanta, GA (USA)",01 JUN 2002,1112
413,10.28,-1.0,Francis OBIKWELU,22 NOV 1978,NGR,1,,Milano (ITA),05 JUN 2002,1118
413,10.28,+1.4,Nobuhiro TAJIMA,07 NOV 1980,JPN,2,,Kanazawa (JPN),09 JUN 2002,1112
413,10.28,+1.5,Nobuhiro TAJIMA,07 NOV 1980,JPN,2h2,,Kanazawa (JPN),09 JUN 2002,1112
413,10.28,+0.3,Christopher LAMBERT,06 APR 1981,GBR,2,,Manchester (GBR),15 JUN 2002,1112
413,10.28,-3.0,Deji ALIU,22 NOV 1975,NGR,1sf1,,Lagos (NGR),20 JUN 2002,1130
413,10.28,+0.9,Kenny BROKENBURR,29 OCT 1968,USA,6sf1,,"Palo Alto, CA (USA)",21 JUN 2002,1112
413,10.28,0.0,Troy DOUGLAS,30 NOV 1962,NED,1,,Sittard (NED),06 JUL 2002,1112
413,10.28,0.0,Sherwin VRIES,22 MAR 1980,NAM,2,,Tampere (FIN),10 JUL 2002,1112
413,10.28,+1.5,Darren CAMPBELL,12 SEP 1973,GBR,2sf2,,Birmingham (GBR),13 JUL 2002,1112
413,10.28,+1.0,Stéphane CALI,26 APR 1972,FRA,2h2,,St-Etienne (FRA),13 JUL 2002,1112
413,10.28,+0.9,Roland NÉMETH,19 SEP 1974,HUN,1,,Debrecen (HUN),25 JUL 2002,1112
413,10.28,0.0,Pierre BROWNE,14 JAN 1980,CAN,3qf3,,Manchester (GBR),26 JUL 2002,1112
413,10.28,+0.7,Asafa POWELL,23 NOV 1982,JAM,3qf3,,Manchester (GBR),26 JUL 2002,1112
413,10.28,-0.1,Jason GARDENER,17 SEP 1975,GBR,2qf1,,"Olympiastadion, München (GER)",06 AUG 2002,1112
413,10.28,+0.9,Jason SMOOTS,13 JUL 1980,USA,1h3,,"San Antonio, TX (USA)",09 AUG 2002,1112
413,10.28,+1.5,Edson Luciano RIBEIRO,08 DEC 1972,BRA,1,,São Paulo (BRA),17 AUG 2002,1112
413,10.28,-0.5,Anatoliy DOVHAL,29 JAN 1976,UKR,2,,Poznan (POL),18 AUG 2002,1115
413,10.28,+0.5,Idrissa SANOU,12 JUN 1977,BUR,1,,La Chaux-de-Fonds (SUI),18 AUG 2002,1112
413,10.28,-0.3,Deji ALIU,22 NOV 1975,NGR,1,,Viareggio (ITA),23 AUG 2002,1113
413,10.28,-1.4,Nobuharu ASAHARA,21 JUN 1972,JPN,2,,Yokohama (JPN),16 SEP 2002,1120
413,10.28,+1.3,Matías USANDIVARAS,14 SEP 1981,ARG,1,,Rosario (ARG),12 OCT 2002,1112
445,10.29,+1.5,Paul DI BELLA,12 FEB 1977,AUS,1h,,Perth (AUS),16 MAR 2002,1108
445,10.29,,Jonathan WADE,27 MAR 1984,USA,2,,"Dallas, TX (USA)",23 MAR 2002,1108
445,10.29,0.0,Dwight PHILLIPS,01 OCT 1977,USA,1,,"Tempe, AZ (USA)",30 MAR 2002,1108
445,10.29,+0.9,Darvis PATTON,04 DEC 1977,USA,3,,"Austin, TX (USA)",06 APR 2002,1108
