Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
172,10.09,+0.4,Jehlani GORDON,01 DEC 2003,JAM,3h1,,"National Stadium, Kingston (JAM)",27 JUN 2024,1176
192,10.10,+0.9,Emmanuel Ekanem CONSIDER,01 DEC 2004,NGR,1f3,,"Navy New Sport Center, Lagos (NGR)",27 JAN 2024,1172
192,10.10,+0.9,José GONZÁLEZ,14 MAY 1995,DOM,1h3,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1172
192,10.10,+0.8,Kadrian GOLDSON,08 NOV 1997,JAM,4f1,,"National Stadium, Kingston (JAM)",11 MAY 2024,1172
192,10.10,+2.0,Ameer WEBB,19 MAR 1991,USA,5f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1172
192,10.10,+0.5,Patrick IZE-IYAMU,,USA,1,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1172
192,10.10,+1.0,Ryuichiro SAKAI,14 MAR 1998,JPN,2h2,,"National Stadium, Tokyo (JPN)",19 MAY 2024,1172
192,10.10,-0.1,Emmanuel ESEME,17 AUG 1993,CMR,1,,"Campo di Atletica, Asti (ITA)",23 MAY 2024,1172
192,10.10,0.0,Andre DE GRASSE,10 NOV 1994,CAN,1,,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1172
192,10.10,+1.7,Ojie EDOBURUN,02 JUN 1996,GBR,2er1,,"Lee Valley Athletics Centre, London (GBR)",02 JUN 2024,1172
192,10.10,+0.7,Arthur CISSÉ,29 DEC 1996,CIV,2h1,,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1172
192,10.10,+0.2,ZaChaeus BEARD,30 SEP 2000,USA,8,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1172
192,10.10,+1.1,Usheoritse ITSEKIRI,31 JAN 1998,NGR,2,,"Foote Field, Edmonton (CAN)",13 JUN 2024,1172
192,10.10,+1.2,Davonte HOWELL,28 OCT 2005,CAY,2f1,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1172
192,10.10,+1.2,Omari LEWIS,26 NOV 2001,TTO,3f1,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1172
192,10.10,+1.2,Simon VERHERSTRAETEN,14 JAN 1999,BEL,2f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1172
192,10.10,+0.6,Josephus LYLES,22 JUL 1998,USA,4h2,,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1172
192,10.10,+1.8,José GONZÁLEZ,14 MAY 1995,DOM,2h1,,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1172
192,10.10,+1.0,Tyquendo TRACEY,10 JUN 1993,JAM,3h3,,"National Stadium, Kingston (JAM)",27 JUN 2024,1172
192,10.10,+0.9,Aaron BROWN,27 MAY 1992,CAN,1h1,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1172
192,10.10,+0.9,Andre DE GRASSE,10 NOV 1994,CAN,1h1,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1172
192,10.10,+0.6,Kadrian GOLDSON,08 NOV 1997,JAM,3sf1,,"National Stadium, Kingston (JAM)",28 JUN 2024,1172
213,10.11,+0.5,Jiapeng CHEN,05 JUL 2002,CHN,3f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",23 MAR 2024,1169
213,10.11,+1.6,Fred KERLEY,07 MAY 1995,USA,1f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1169
213,10.11,+1.3,Yuki KOIKE,13 MAY 1995,JPN,3f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1169
213,10.11,-0.1,Fred KERLEY,07 MAY 1995,USA,3,,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1169
213,10.11,+0.9,Lamont Marcell JACOBS,26 SEP 1994,ITA,1f1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1169
213,10.11,+0.9,Andre DE GRASSE,10 NOV 1994,CAN,1f1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1169
213,10.11,+1.8,Sunday AKINTAN,29 NOV 2004,NGR,2f1,,"Dubai Police Club Stadium, Dubai (UAE)",03 MAY 2024,1169
213,10.11,+0.8,Felipe BARDI,08 OCT 1998,BRA,1h1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1169
213,10.11,+0.3,Shaun MASWANGANYI,01 FEB 2001,RSA,1f3,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1169
213,10.11,+0.6,Kyree KING,09 JUL 1994,USA,1,,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1169
213,10.11,+1.1,Chituru ALI,06 APR 1999,ITA,2,,"Stadio dei Marmi, Roma (ITA)",18 MAY 2024,1169
213,10.11,-0.8,Emmanuel ESEME,17 AUG 1993,CMR,1,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1173
213,10.11,+1.4,Nyckoles HARBOR,05 JUL 2005,USA,4sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1169
213,10.11,+1.4,Owen ANSAH,28 NOV 2000,GER,2f1,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1169
213,10.11,+1.3,Javari THOMAS,25 SEP 2001,JAM,1f1,,"National Stadium, Kingston (JAM)",25 MAY 2024,1169
213,10.11,+0.7,Chijindu UJAH,05 MAR 1994,GBR,2er1,,"London Marathon Community Track, London (GBR)",26 MAY 2024,1169
213,10.11,+1.7,Seye OGUNLEWE,30 AUG 1991,NGR,3,,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1169
213,10.11,+0.8,Gary Noa Jerrel BIBI,21 AUG 2000,MRI,1f2,,"Complexe athlétisme Europe, Colmar (FRA)",07 JUN 2024,1169
213,10.11,+0.7,Romell GLAVE,11 NOV 1999,GBR,1sf1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1169
213,10.11,+0.3,Chituru ALI,06 APR 1999,ITA,1sf2,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1169
213,10.11,+1.5,José GONZÁLEZ,14 MAY 1995,DOM,2,,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1169
213,10.11,+0.3,Kyree KING,09 JUL 1994,USA,4h1,,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1169
213,10.11,+1.0,Jazeel MURPHY,27 FEB 1994,JAM,4h3,,"National Stadium, Kingston (JAM)",27 JUN 2024,1169
213,10.11,+1.4,Jeff ERIUS,08 MAR 2004,FRA,2,,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1169
213,10.11,+0.9,Sandrey DAVISON,25 JAN 2003,JAM,7,,"National Stadium, Kingston (JAM)",28 JUN 2024,1169
213,10.11,+0.4,Jehlani GORDON,01 DEC 2003,JAM,3sf2,,"National Stadium, Kingston (JAM)",28 JUN 2024,1169
213,10.11,-0.1,Simon HANSEN,30 JUN 1998,DEN,1,,"Hvidovre Stadion, Hvidovre (DEN)",29 JUN 2024,1169
213,10.11,-0.1,Ryuichiro SAKAI,14 MAR 1998,JPN,1sf2,,"Denka Big Swan Stadium, Niigata (JPN)",29 JUN 2024,1169
213,10.11,+2.0,Emmanuel ESEME,17 AUG 1993,CMR,1,,"Stade Jean Adret, Sotteville-lès-Rouen (FRA)",04 JUL 2024,1169
242,10.12,+1.9,Andrew HUDSON,14 DEC 1996,JAM,2f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",16 MAR 2024,1165
242,10.12,+0.1,Shaun MASWANGANYI,01 FEB 2001,RSA,1f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1165
242,10.12,+1.7,Ryiem FORDE,23 MAY 2001,JAM,6f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1165
242,10.12,+1.3,Kyree KING,09 JUL 1994,USA,4f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1165
242,10.12,+1.6,Joshua HARTMANN,09 JUN 1999,GER,4f1,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1165
242,10.12,+1.4,Cejhae GREENE,06 OCT 1995,ANT,1h3,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1165
242,10.12,+2.0,Julius RIVERA,02 JAN 1995,PUR,6f1,,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1165
242,10.12,+0.2,Romell GLAVE,11 NOV 1999,GBR,1h1,,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1165
242,10.12,+1.4,Da'marcus FLEMING,21 DEC 2001,USA,5sf2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1165
242,10.12,+1.2,Ackeem BLAKE,21 JAN 2002,JAM,4,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1165
242,10.12,+1.9,Enoch ADEGOKE,08 MAR 2000,NGR,2f2,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1165
242,10.12,+0.7,Eugene AMO-DADZIE,22 JUN 1992,GBR,3er1,,"London Marathon Community Track, London (GBR)",26 MAY 2024,1165
242,10.12,+1.7,Eugene AMO-DADZIE,22 JUN 1992,GBR,4,,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1165
242,10.12,+1.8,Israel Okon SUNDAY,11 NOV 2006,NGR,1h3,,"University of Ghana Sports Stadium, Accra (GHA)",04 JUN 2024,1165
242,10.12,+0.3,ZaChaeus BEARD,30 SEP 2000,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1165
242,10.12,+1.5,Mark Otieno ODHIAMBO,11 MAY 1993,KEN,2,,"Nyayo National Stadium, Nairobi (KEN)",15 JUN 2024,1165
242,10.12,+1.2,Rikkoi BRATHWAITE,13 FEB 1999,IVB,4f1,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1165
242,10.12,+1.0,Eugene AMO-DADZIE,22 JUN 1992,GBR,1er1,,"Lee Valley Athletics Centre, London (GBR)",23 JUN 2024,1165
242,10.12,0.0,Paulo André CAMILO,20 AUG 1998,BRA,1sf3,,"CNDA, Bragança Paulista (BRA)",27 JUN 2024,1165
242,10.12,+0.9,Kadrian GOLDSON,08 NOV 1997,JAM,2h4,,"National Stadium, Kingston (JAM)",27 JUN 2024,1165
242,10.12,+1.0,Matteo MELLUZZO,29 JUL 2002,ITA,1,,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1165
263,10.13,+0.7,Claude Emmanuel ITOUNGUE BOGOGNIE,03 AUG 2001,CMR,1,,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 JAN 2024,1162
263,10.13,+0.4,Bayanda WALAZA,09 FEB 2006,RSA,1,,"Pilditch Stadium, Pretoria (RSA)",21 MAR 2024,1162
263,10.13,+0.5,Ryo WADA,18 MAY 2000,JPN,1f1,,"Athletic Park, Ageo (JPN)",07 APR 2024,1162
263,10.13,+0.1,Abdul-Rasheed SAMINU,06 OCT 2001,GHA,2f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1162
263,10.13,+1.2,Emanuel ARCHIBALD,09 SEP 1994,GUY,1f2,,"Stade Edmard Lama, Remire-Montjoly (FRA)",13 APR 2024,1162
263,10.13,-0.6,Christian COLEMAN,06 MAR 1996,USA,1,,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1165
263,10.13,+0.8,Jaleel CROAL,13 MAR 2003,IVB,2,,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1162
263,10.13,+1.1,Mccallum T'MARS,20 MAY 2004,USA,2h1,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1162
263,10.13,-1.5,Kayinsola AJAYI,14 SEP 2004,NGR,1h2,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1171
263,10.13,-0.5,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,1h4,,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1165
263,10.13,+0.5,Max THOMAS,24 FEB 2004,USA,2,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1162
263,10.13,+0.5,JC STEVENSON,02 JUN 2004,USA,3,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1162
263,10.13,+0.6,Letsile TEBOGO,07 JUN 2003,BOT,2,,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1162
263,10.13,+1.1,Matteo MELLUZZO,29 JUL 2002,ITA,3,,"Stadio dei Marmi, Roma (ITA)",18 MAY 2024,1162
263,10.13,+0.8,Malachi SNOW,,USA,1pr2,,"John McDonnell Field, Fayetteville, AR (USA)",22 MAY 2024,1162
263,10.13,+1.2,Sandrey DAVISON,25 JAN 2003,JAM,5,,"Hayward Field, Eugene, OR (USA)",25 MAY 2024,1162
263,10.13,+1.4,Robin GANTER,03 JAN 2001,GER,3f1,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1162
263,10.13,+1.7,Earl SIMMONDS,26 DEC 2001,VIN,1f4,,"National Stadium, Kingston (JAM)",25 MAY 2024,1162
263,10.13,-0.6,Eliezer ADJIBI,23 SEP 2000,CAN,2,,"Alumni Field, Windsor (CAN)",02 JUN 2024,1165
263,10.13,+0.3,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,3sf1,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1162
263,10.13,+0.5,Jhony RENTERIA,26 MAR 1997,COL,1f3,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",09 JUN 2024,1162
263,10.13,+1.4,Hiroki YANAGITA,25 JUL 2003,JPN,1f1,,"Lemon Gas Stadium, Hiratsuka (JPN)",15 JUN 2024,1162
263,10.13,+1.9,Yuhi MORI,14 DEC 2003,JPN,1h4,,"Lemon Gas Stadium, Hiratsuka (JPN)",15 JUN 2024,1162
263,10.13,+2.0,Terrence JONES,08 NOV 2002,BAH,1f2,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1162
263,10.13,+1.5,Arthur CISSÉ,29 DEC 1996,CIV,3,,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1162
263,10.13,+1.7,Joseph ODURO MANU,26 JUL 1996,GHA,1h1,,"Franklin Field, Philadelphia, PA (USA)",22 JUN 2024,1162
263,10.13,0.0,Joseph FAHNBULLEH,11 SEP 2001,LBR,1,,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1162
263,10.13,-0.7,Hygor Gabriel BEZERA,08 OCT 2002,BRA,2,,"CNDA, Bragança Paulista (BRA)",27 JUN 2024,1166
263,10.13,+1.0,Nigel ELLIS,08 AUG 1997,JAM,5h2,,"National Stadium, Kingston (JAM)",27 JUN 2024,1162
263,10.13,+1.0,Travis WILLIAMS,11 MAR 2003,JAM,5h3,,"National Stadium, Kingston (JAM)",27 JUN 2024,1162
263,10.13,+0.9,Pablo MATEO,01 FEB 2001,FRA,1h3,,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1162
263,10.13,+0.2,Eliezer ADJIBI,23 SEP 2000,CAN,1h2,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1162
263,10.13,+1.8,Earl SIMMONDS,26 DEC 2001,VIN,1,,"National Stadium, Kingston (JAM)",28 JUN 2024,1162
263,10.13,+1.4,Joseph Paul AMOAH,12 JAN 1997,GHA,1,,"Franklin Field, Philadelphia, PA (USA)",29 JUN 2024,1162
263,10.13,-0.2,Ryuichiro SAKAI,14 MAR 1998,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1163
298,10.14,+1.8,Josephus LYLES,22 JUL 1998,USA,1f5,,"Tom Tellez Track, Houston, TX (USA)",14 MAR 2024,1159
298,10.14,-0.8,Emmanuel ESEME,17 AUG 1993,CMR,1,,"University of Ghana Sports Stadium, Accra (GHA)",19 MAR 2024,1163
298,10.14,+0.1,Benjamin RICHARDSON,19 DEC 2003,RSA,1,,"Pilditch Stadium, Pretoria (RSA)",21 MAR 2024,1159
298,10.14,+1.5,Trayvion WHITE-AUSTIN,13 DEC 2000,USA,1f1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",23 MAR 2024,1159
298,10.14,+1.6,Paulo André CAMILO,20 AUG 1998,BRA,2f1,,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1159
298,10.14,+0.4,Shainer REGINFO MONTOYA,08 APR 2002,CUB,1f1,,"Pista Rafael Fortun Chacon, Camagüey (CUB)",10 APR 2024,1159
298,10.14,+0.8,Tapiwanashe MAKARAWU,14 AUG 2000,ZIM,1f1,,"John Jacobs Track Complex, Norman, OK (USA)",13 APR 2024,1159
298,10.14,+1.2,Kendal WILLIAMS,23 SEP 1995,USA,1h2,,"National Training Center, Clermont, FL (USA)",20 APR 2024,1159
298,10.14,+0.9,Zhenye XIE,17 AUG 1993,CHN,3f1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1159
298,10.14,+0.9,Trayvon BROMELL,10 JUL 1995,USA,3f1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1159
298,10.14,+1.8,Davian WILLEMS,17 JUN 2003,USA,2,,"Veterans Memorial Stadium, La Crosse, WI (USA)",10 MAY 2024,1159
298,10.14,-0.8,Felipe BARDI,08 OCT 1998,BRA,1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1163
298,10.14,+0.3,Malachi SNOW,,USA,1f1,,"Veterans Memorial Stadium, Clovis, CA (USA)",11 MAY 2024,1159
298,10.14,+0.5,David FOSTER,29 AUG 2003,USA,4,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1159
298,10.14,+1.8,Jeremiah AZU,15 MAY 2001,GBR,1h1,,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1159
298,10.14,+0.7,Seye OGUNLEWE,30 AUG 1991,NGR,4er1,,"London Marathon Community Track, London (GBR)",26 MAY 2024,1159
298,10.14,+0.9,Josephus LYLES,22 JUL 1998,USA,6,,"National Stadium, Kingston (JAM)",01 JUN 2024,1159
298,10.14,+1.7,Jimmy VICAUT,27 FEB 1992,FRA,5,,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1159
298,10.14,+0.3,Shaun MASWANGANYI,01 FEB 2001,RSA,2sf2,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1159
298,10.14,-0.3,Abdul-Rasheed SAMINU,06 OCT 2001,GHA,1sf3,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1160
298,10.14,+0.7,Henrik LARSSON,30 SEP 1999,SWE,2sf1,,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1159
298,10.14,0.0,Carlos Andrés PALACIOS,11 NOV 1999,COL,2,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",08 JUN 2024,1159
298,10.14,+0.4,Jhony RENTERIA,26 MAR 1997,COL,1h1,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",08 JUN 2024,1159
298,10.14,+1.2,Ronnie BAKER,15 OCT 1993,USA,2f3,,"McEachern High School, Powder Springs, GA (USA)",08 JUN 2024,1159
298,10.14,+0.9,Ameer WEBB,19 MAR 1991,USA,2h1,,"McEachern High School, Powder Springs, GA (USA)",08 JUN 2024,1159
298,10.14,+0.5,Neiker ABELLO,30 MAR 2000,COL,2f3,,"Gobierno Autónomo Municipal de Cochabamba, Cochabamba (BOL)",09 JUN 2024,1159
298,10.14,+1.1,Joseph Paul AMOAH,12 JAN 1997,GHA,3,,"Foote Field, Edmonton (CAN)",13 JUN 2024,1159
298,10.14,0.0,Kayinsola AJAYI,14 SEP 2004,NGR,1,,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1159
298,10.14,+1.2,Christopher BORZOR,11 APR 1999,HAI,5f1,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1159
298,10.14,+1.5,Benjamin AZAMATI,14 JAN 1998,GHA,4,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1159
298,10.14,-1.1,Ali Anwar Ali AL BALUSHI,09 FEB 2002,OMA,1,,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1165
298,10.14,-0.2,Arthur CISSÉ,29 DEC 1996,CIV,1f1,,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1160
298,10.14,+1.0,Benjamin RICHARDSON,19 DEC 2003,RSA,1h8,,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1159
298,10.14,+1.2,Joshua AZZOPARDI,27 NOV 1999,AUS,3f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1159
298,10.14,+0.1,Cooper BIBBS,14 APR 1998,USA,2h4,,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1159
298,10.14,+0.6,Sandrey DAVISON,25 JAN 2003,JAM,4sf1,,"National Stadium, Kingston (JAM)",28 JUN 2024,1159
298,10.14,+0.6,Jelani WALKER,10 JUN 1998,JAM,5sf1,,"National Stadium, Kingston (JAM)",28 JUN 2024,1159
298,10.14,-0.2,Akihiro HIGASHIDA,13 DEC 1995,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1160
298,10.14,-0.2,Hiroki YANAGITA,25 JUL 2003,JPN,3,,"Denka Big Swan Stadium, Niigata (JPN)",30 JUN 2024,1160
337,10.15,+1.9,Jacob DESPARD,20 NOV 1996,AUS,1f1,,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1155
337,10.15,+1.9,Joshua AZZOPARDI,27 NOV 1999,AUS,1f1,,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1155
337,10.15,+1.9,Alexander COLGAN,31 OCT 2004,AUS,1f1,,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1155
337,10.15,+1.8,Nigel ELLIS,08 AUG 1997,JAM,1h3,,"National Stadium, Kingston (JAM)",24 FEB 2024,1155
337,10.15,-0.1,Emmanuel ESEME,17 AUG 1993,CMR,1h1,,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1155
337,10.15,+0.5,Davonte HOWELL,28 OCT 2005,CAY,1,,"Kirani James Athletic Stadium, St. George's (GRN)",30 MAR 2024,1155
337,10.15,+1.7,Filippo TORTU,15 JUN 1998,ITA,7f1,,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1155
337,10.15,+1.4,Traunard FOLSON,2003,USA,1f5,,"John McDonnell Field, Fayetteville, AR (USA)",19 APR 2024,1155
337,10.15,-0.4,Sandrey DAVISON,25 JAN 2003,JAM,1f1,,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1157
337,10.15,+1.6,Trayvion WHITE-AUSTIN,13 DEC 2000,USA,1f2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1155
337,10.15,+1.7,Keli ZENG,28 SEP 2006,CHN,1sf1,,Dubai (UAE),25 APR 2024,1155
337,10.15,+0.9,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,5f1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1155
337,10.15,+1.0,Mason PHILLIPS,,USA,1,,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",27 APR 2024,1155
337,10.15,+0.1,Ibrahim FUSEINI,24 NOV 2002,GHA,1,,"Rice University Ley Track/Holloway Field, Houston, TX (USA)",09 MAY 2024,1155
337,10.15,+1.8,Gaofei SUI,19 APR 2001,CHN,1sf1,,"Sports Center, Bengbu (CHN)",10 MAY 2024,1155
337,10.15,+0.9,Neiker ABELLO,30 MAR 2000,COL,2h3,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1155
337,10.15,+0.6,Tyquendo TRACEY,10 JUN 1993,JAM,1f2,,"National Stadium, Kingston (JAM)",11 MAY 2024,1155
337,10.15,+0.6,Bryan LEVELL,23 DEC 2003,JAM,1f2,,"National Stadium, Kingston (JAM)",11 MAY 2024,1155
337,10.15,+0.3,Coby HILTON,08 APR 1998,USA,2,,"Stadion Eggenberg, Graz (AUT)",12 MAY 2024,1155
337,10.15,0.0,Yupun ABEYKOON,31 DEC 1994,SRI,1h1,,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1155
337,10.15,+0.7,Jamal MILLER,19 JUL 2000,JAM,3sf1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1155
337,10.15,+0.7,Cheickna TRAORE,21 OCT 2000,CIV,5sf3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1155
337,10.15,+1.9,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,3f2,,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1155
337,10.15,-0.9,Ronnie BAKER,15 OCT 1993,USA,2,,"Edwin Moses Track Morehouse College, B.T. Harvey Stadium, Atlanta, GA (USA)",31 MAY 2024,1160
337,10.15,+1.1,Usheoritse ITSEKIRI,31 JAN 1998,NGR,1h2,,"Alumni Field, Windsor (CAN)",02 JUN 2024,1155
337,10.15,+1.7,Eugene AMO-DADZIE,22 JUN 1992,GBR,1h2,,"Stadion Juliska, Praha (CZE)",03 JUN 2024,1155
337,10.15,+0.3,Wanya MCCOY,29 MAR 2003,BAH,3sf2,,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1155
337,10.15,+0.2,Lance LANG,01 FEB 2001,USA,9,,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1155
337,10.15,+1.1,Yuki KOIKE,13 MAY 1995,JPN,3f1,,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1155
337,10.15,+1.4,Andre DE GRASSE,10 NOV 1994,CAN,2h2,,"Paavo Nurmen Stadion, Turku (FIN)",18 JUN 2024,1155
337,10.15,+1.5,Joshua AZZOPARDI,27 NOV 1999,AUS,4,,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1155
337,10.15,0.0,Bayanda WALAZA,09 FEB 2006,RSA,1h7,,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1155
337,10.15,+1.1,Simon VERHERSTRAETEN,14 JAN 1999,BEL,1h3,,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1155
337,10.15,-0.1,Ronnie BAKER,15 OCT 1993,USA,2h5,,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1155
337,10.15,0.0,Emmanuel ESEME,17 AUG 1993,CMR,2,,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1155
337,10.15,+1.7,Franquelo PEREZ,19 JUL 2002,DOM,1h2,,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1155
337,10.15,+1.0,Shakur WILLIAMS,29 OCT 2001,JAM,6h2,,"National Stadium, Kingston (JAM)",27 JUN 2024,1155
337,10.15,+1.4,Dylan VERMONT,24 AUG 1999,FRA,3,,"Stade Josette et Roger Mikulak, Angers (FRA)",28 JUN 2024,1155
337,10.15,+0.2,Duan ASEMOTA,29 AUG 1996,CAN,2h2,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1155
337,10.15,+1.4,Jerome BLAKE,18 AUG 1995,CAN,1h3,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1155
