Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
207,10.17,+1.6,Konstantin RURAK,09 APR 1974,UKR,h,,Kyiv (UKR),03 AUG 2000,1148
207,10.17,+1.3,Venancio JOSÉ,19 APR 1976,ESP,1,,Castellón (ESP),09 AUG 2000,1148
207,10.17,-0.3,Bernard WILLIAMS,19 JAN 1978,USA,2,,Gateshead (GBR),28 AUG 2000,1149
207,10.17,-0.3,Kim COLLINS,05 APR 1976,SKN,7,,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1149
227,10.18,+0.9,Patrick JOHNSON,26 SEP 1972,AUS,qf,,Sydney (AUS),24 FEB 2000,1145
227,10.18,+2.0,Jerome AVERY,22 DEC 1978,USA,2,,"Fresno, CA (USA)",01 APR 2000,1145
227,10.18,+1.8,Shawn CRAWFORD,14 JAN 1978,USA,4,,"Durham, NC (USA)",08 APR 2000,1145
227,10.18,+1.3,Terrence TRAMMELL,23 NOV 1978,USA,h,,"Atlanta, GA (USA)",20 MAY 2000,1145
227,10.18,-0.6,Michael BENNETT,13 AUG 1978,USA,h,,"Iowa City, IA (USA)",20 MAY 2000,1148
227,10.18,+0.6,Bernard WILLIAMS,19 JAN 1978,USA,h,,"Durham, NC (USA)",01 JUN 2000,1145
227,10.18,+1.0,Floyd HEARD,24 MAR 1966,USA,2,,"Chapel Hill, NC (USA)",18 JUN 2000,1145
227,10.18,+0.4,Bruny SURIN,12 JUL 1967,CAN,2,,"Stade de France, Paris-St-Denis (FRA)",23 JUN 2000,1145
227,10.18,+2.0,Rae Monzavous EDWARDS,07 MAY 1981,USA,1,,"Denton, TX (USA)",23 JUN 2000,1145
227,10.18,+0.7,Andrew TYNES,13 FEB 1972,BAH,1,,"El Paso, TX (USA)",24 JUN 2000,1145
227,10.18,-0.2,Greg SADDLER,29 JUN 1974,USA,h,,Nürnberg (GER),25 JUN 2000,1146
227,10.18,+1.5,Michael MARSH,04 AUG 1967,USA,1,,"Portland, OR (USA)",25 JUN 2000,1145
227,10.18,+0.5,Jason GARDENER,17 SEP 1975,GBR,h,,Athina (GRE),28 JUN 2000,1145
227,10.18,+0.7,Obadele THOMPSON,30 MAR 1976,BAR,8f1,,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1145
227,10.18,-1.0,Dennis MITCHELL,20 FEB 1966,USA,2,,Zagreb (CRO),03 JUL 2000,1151
227,10.18,+0.3,Jonathan CARTER,05 MAY 1972,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1145
227,10.18,-1.7,Tim MONTGOMERY,28 JAN 1975,USA,6,,"Sacramento, CA (USA)",15 JUL 2000,1155
227,10.18,-0.1,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Medellín (COL),29 JUL 2000,1145
227,10.18,-0.1,Tim MONTGOMERY,28 JAN 1975,USA,2f1,,"Crystal Palace, London (GBR)",05 AUG 2000,1145
227,10.18,-1.6,Coby MILLER,19 OCT 1976,USA,3h2,,Zürich (SUI),11 AUG 2000,1154
227,10.18,-1.6,Jon DRUMMOND,09 SEP 1968,USA,4h2,,Zürich (SUI),11 AUG 2000,1154
227,10.18,-0.1,Dwain CHAMBERS,05 APR 1978,GBR,4,,"Stade Louis II, Monaco (MON)",18 AUG 2000,1145
227,10.18,+1.7,Venancio JOSÉ,19 APR 1976,ESP,1,,Barcelona (ESP),02 SEP 2000,1145
250,10.19,+0.9,Matthew QUINN,17 APR 1976,RSA,1,,Cape Town (RSA),31 MAR 2000,1142
250,10.19,+1.8,Niconnor ALEXANDER,04 FEB 1977,TTO,4,,"Walnut, CA (USA)",16 APR 2000,1142
250,10.19,,Ato BOLDON,30 DEC 1973,TTO,h,,Port-of-Spain (TTO),14 MAY 2000,1142
250,10.19,+1.0,Terrence TRAMMELL,23 NOV 1978,USA,h,,"Durham, NC (USA)",01 JUN 2000,1142
250,10.19,+1.6,Greg SADDLER,29 JUN 1974,USA,1,,Jena (GER),03 JUN 2000,1142
250,10.19,+1.2,Kaaron CONWRIGHT,08 AUG 1976,USA,3,,"Durham, NC (USA)",03 JUN 2000,1142
250,10.19,+1.0,Patrick JARRETT,02 OCT 1977,JAM,3,,"Chapel Hill, NC (USA)",18 JUN 2000,1142
250,10.19,-0.8,Dennis MITCHELL,20 FEB 1966,USA,5,,Athina (GRE),28 JUN 2000,1146
250,10.19,+0.7,Dennis MITCHELL,20 FEB 1966,USA,1f2,,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1142
250,10.19,-1.7,Bernard WILLIAMS,19 JAN 1978,USA,7,,"Sacramento, CA (USA)",15 JUL 2000,1152
250,10.19,-1.5,Curtis JOHNSON,24 DEC 1973,USA,sf,,"Sacramento, CA (USA)",15 JUL 2000,1151
250,10.19,-0.6,Dennis MITCHELL,20 FEB 1966,USA,sf,,"Sacramento, CA (USA)",15 JUL 2000,1145
250,10.19,-0.6,Bernard WILLIAMS,19 JAN 1978,USA,sf,,"Sacramento, CA (USA)",15 JUL 2000,1145
250,10.19,+1.5,Christian NSIAH,25 DEC 1975,GHA,1,,Lapinlahti (FIN),16 JUL 2000,1142
250,10.19,+0.9,Christopher WILLIAMS,15 MAR 1972,JAM,h,,Kingston (JAM),20 JUL 2000,1142
250,10.19,+0.5,Dwight THOMAS,23 SEP 1980,JAM,5,,Kingston (JAM),21 JUL 2000,1142
250,10.19,,Jean-Marie IRIE BI TRA,02 JUN 1973,BEL,1,,Abidjan (CIV),22 JUL 2000,1142
250,10.19,-0.7,Marc BLUME,28 DEC 1973,GER,1,,Braunschweig (GER),29 JUL 2000,1146
250,10.19,+0.9,Coby MILLER,19 OCT 1976,USA,6h1,,Stockholm (SWE),01 AUG 2000,1142
250,10.19,+1.9,Matt SHIRVINGTON,25 OCT 1978,AUS,f2,,"Crystal Palace, London (GBR)",05 AUG 2000,1142
250,10.19,+1.8,Nicolas MACROZONARIS,22 AUG 1980,CAN,h,,Victoria (CAN),12 AUG 2000,1142
250,10.19,-0.1,Darren CAMPBELL,12 SEP 1973,GBR,5,,"Stade Louis II, Monaco (MON)",18 AUG 2000,1142
250,10.19,+0.3,Shingo SUETSUGU,02 JUN 1980,JPN,2,,Tokyo (JPN),02 SEP 2000,1142
250,10.19,+1.2,Francesco SCUDERI,04 OCT 1977,ITA,1,,Milano (ITA),06 SEP 2000,1142
250,10.19,-0.3,Deji ALIU,22 NOV 1975,NGR,1,,Sydney (AUS),14 SEP 2000,1143
250,10.19,+0.3,Kim COLLINS,05 APR 1976,SKN,2qf2,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1142
250,10.19,+0.4,Darren CAMPBELL,12 SEP 1973,GBR,3sf1,,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1142
277,10.20,+1.5,Patrick JOHNSON,26 SEP 1972,AUS,sf,,Sydney (AUS),26 FEB 2000,1138
277,10.20,+1.8,Ja'Warren HOOKER,24 SEP 1978,USA,h,,"Des Moines, IA (USA)",28 APR 2000,1138
277,10.20,+0.9,Raphael Raymundo DE OLIVEIRA,05 FEB 1979,BRA,1,,Bogotá (COL),07 MAY 2000,1138
277,10.20,+1.3,Maurice GREENE,23 JUL 1974,USA,1h1,,Osaka (JPN),13 MAY 2000,1138
277,10.20,+1.1,Lawrence ARMSTRONG,19 MAR 1978,USA,h,,"Columbia, MO (USA)",20 MAY 2000,1138
277,10.20,+1.1,Ja'Warren HOOKER,24 SEP 1978,USA,h,,"Eugene, OR (USA)",20 MAY 2000,1138
277,10.20,,Aziz ZAKARI,02 SEP 1976,GHA,2,,Cayenne (GUY),21 MAY 2000,1138
277,10.20,+0.4,Michael BENNETT,13 AUG 1978,USA,sf,,"Durham, NC (USA)",02 JUN 2000,1138
277,10.20,+1.2,Lindel FRATER,13 NOV 1977,JAM,4,,"Durham, NC (USA)",03 JUN 2000,1138
277,10.20,+0.7,Tim MONTGOMERY,28 JAN 1975,USA,1,,Sevilla (ESP),09 JUN 2000,1138
277,10.20,,Angelos PAVLAKAKIS,07 NOV 1976,GRE,1,,Athina (GRE),21 JUN 2000,1138
277,10.20,+0.4,Ato BOLDON,30 DEC 1973,TTO,3,,"Stade de France, Paris-St-Denis (FRA)",23 JUN 2000,1138
277,10.20,+0.7,Wayne JOHNSON,17 JAN 1975,JAM,2,,"El Paso, TX (USA)",24 JUN 2000,1138
277,10.20,+0.4,Darren CAMPBELL,12 SEP 1973,GBR,3,,Nürnberg (GER),25 JUN 2000,1138
277,10.20,-0.7,Kenny BROKENBURR,29 OCT 1968,USA,2,,Luzern (SUI),27 JUN 2000,1142
277,10.20,+0.7,Kenny BROKENBURR,29 OCT 1968,USA,2f2,,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1138
277,10.20,+1.5,Shigeyuki KOJIMA,25 SEP 1979,JPN,1,,Kobe (JPN),02 JUL 2000,1138
277,10.20,-0.9,Stéphan BUCKLAND,12 JAN 1977,MRI,2,,Algiers (ALG),11 JUL 2000,1143
277,10.20,-0.6,Mickey GRIMES,10 OCT 1976,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1141
277,10.20,+0.4,Tim HARDEN,27 JAN 1974,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1138
277,10.20,+0.3,Floyd HEARD,24 MAR 1966,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1138
277,10.20,-1.7,Dennis MITCHELL,20 FEB 1966,USA,8,,"Sacramento, CA (USA)",15 JUL 2000,1148
277,10.20,-0.6,John CAPEL,27 OCT 1978,USA,sf,,"Sacramento, CA (USA)",15 JUL 2000,1141
277,10.20,-0.6,Michael MARSH,04 AUG 1967,USA,sf,,"Sacramento, CA (USA)",15 JUL 2000,1141
277,10.20,+1.0,Donovan POWELL,31 OCT 1971,JAM,sf,,Kingston (JAM),21 JUL 2000,1138
277,10.20,+0.6,Matt SHIRVINGTON,25 OCT 1978,AUS,2f2,,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,1138
277,10.20,-0.7,Konstantinos KENTERIS,11 JUL 1973,GRE,1,,Athina (GRE),29 JUL 2000,1142
277,10.20,+0.4,Bernard WILLIAMS,19 JAN 1978,USA,4h2,,Stockholm (SWE),01 AUG 2000,1138
277,10.20,-0.1,Darren CAMPBELL,12 SEP 1973,GBR,3f1,,"Crystal Palace, London (GBR)",05 AUG 2000,1138
277,10.20,-0.5,Antoine BOUSSOMBO,18 MAY 1968,GAB,h,,La Chaux-de-Fonds (SUI),13 AUG 2000,1141
277,10.20,-0.1,Tim MONTGOMERY,28 JAN 1975,USA,6,,"Stade Louis II, Monaco (MON)",18 AUG 2000,1138
277,10.20,+0.4,Greg SADDLER,29 JUN 1974,USA,4,,Leverkusen (GER),20 AUG 2000,1138
277,10.20,-0.2,Donovan BAILEY,16 DEC 1967,CAN,6f1,,"Olympiastadion, Berlin (GER)",01 SEP 2000,1139
277,10.20,-0.2,Francis OBIKWELU,22 NOV 1978,NGR,7f1,,"Olympiastadion, Berlin (GER)",01 SEP 2000,1139
277,10.20,-1.0,Jon DRUMMOND,09 SEP 1968,USA,1h9,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1144
277,10.20,+0.3,Bruny SURIN,12 JUL 1967,CAN,3qf2,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1138
277,10.20,+0.4,Kim COLLINS,05 APR 1976,SKN,4sf1,,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1138
314,10.21,+2.0,Patrick JOHNSON,26 SEP 1972,AUS,h,,Canberra (AUS),15 JAN 2000,1135
314,10.21,+0.8,Donovan BAILEY,16 DEC 1967,CAN,h,,Fort-de-France (FRA),29 APR 2000,1135
314,10.21,+1.5,Christopher WILLIAMS,15 MAR 1972,JAM,1,,"Irvine, CA (USA)",07 MAY 2000,1135
314,10.21,+0.6,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Medellín (COL),13 MAY 2000,1135
314,10.21,+0.8,Lawrence ARMSTRONG,19 MAR 1978,USA,1,,"Columbia, MO (USA)",21 MAY 2000,1135
314,10.21,+1.0,Kenneth ANDAM,08 JAN 1976,GHA,h,,"Durham, NC (USA)",01 JUN 2000,1135
314,10.21,+0.5,Lawrence ARMSTRONG,19 MAR 1978,USA,sf,,"Durham, NC (USA)",02 JUN 2000,1135
314,10.21,+1.0,Justin ANDERSON,09 OCT 1979,USA,1,,"Norwalk, CA (USA)",04 JUN 2000,1135
314,10.21,+0.5,Jarmiene HOLLOWAY,06 MAR 1977,USA,2,,Nassau (BAH),09 JUN 2000,1135
314,10.21,+0.4,Darren CAMPBELL,12 SEP 1973,GBR,4,,Helsinki (FIN),15 JUN 2000,1135
314,10.21,+2.0,Akihiro YASUI,02 OCT 1977,JPN,1,,Otsu (JPN),24 JUN 2000,1135
314,10.21,+1.9,Bernard WILLIAMS,19 JAN 1978,USA,4,,"Eugene, OR (USA)",24 JUN 2000,1135
314,10.21,+1.5,John CAPEL,27 OCT 1978,USA,2,,"Portland, OR (USA)",25 JUN 2000,1135
314,10.21,+0.7,Kenny BROKENBURR,29 OCT 1968,USA,h,,Luzern (SUI),27 JUN 2000,1135
314,10.21,-1.0,Aziz ZAKARI,02 SEP 1976,GHA,3,,Zagreb (CRO),03 JUL 2000,1141
314,10.21,+2.0,Anil KUMAR,28 AUG 1973,IND,1,,Bengaluru (IND),05 JUL 2000,1135
314,10.21,+1.0,Christian NSIAH,25 DEC 1975,GHA,1,,Tampere (FIN),19 JUL 2000,1135
314,10.21,+0.4,Marcin NOWAK,02 AUG 1977,POL,h,,Kraków (POL),04 AUG 2000,1135
314,10.21,+1.1,Venancio JOSÉ,19 APR 1976,ESP,2,,Lisboa (POR),05 AUG 2000,1135
314,10.21,-0.1,Ato BOLDON,30 DEC 1973,TTO,4f1,,"Crystal Palace, London (GBR)",05 AUG 2000,1135
314,10.21,+0.7,Dennis MITCHELL,20 FEB 1966,USA,5,,Linz (AUT),08 AUG 2000,1135
314,10.21,-1.6,Tim MONTGOMERY,28 JAN 1975,USA,5h2,,Zürich (SUI),11 AUG 2000,1144
314,10.21,-0.2,Kenny BROKENBURR,29 OCT 1968,USA,2f2,,"Olympiastadion, Berlin (GER)",01 SEP 2000,1136
314,10.21,+0.2,Kim COLLINS,05 APR 1976,SKN,1,,Brisbane (AUS),08 SEP 2000,1135
314,10.21,+0.2,Darren CAMPBELL,12 SEP 1973,GBR,1qf5,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1135
339,10.22,+0.4,Freddy MAYOLA,01 NOV 1977,CUB,h,,Camagüey (CUB),10 MAR 2000,1132
339,10.22,+1.7,Tre GARDNER,25 OCT 1979,USA,1,,"Waco, TX (USA)",25 MAR 2000,1132
339,10.22,+1.0,Sultan MCCULLOUGH,12 FEB 1980,USA,2,,"Los Angeles, CA (USA)",01 APR 2000,1132
339,10.22,+0.5,Bernard WILLIAMS,19 JAN 1978,USA,1,,"Knoxville, TN (USA)",14 APR 2000,1132
339,10.22,-0.3,Shawn CRAWFORD,14 JAN 1978,USA,1,,"Clemson, SC (USA)",14 MAY 2000,1133
339,10.22,+0.6,Darvis PATTON,04 DEC 1977,USA,2,,"El Paso, TX (USA)",20 MAY 2000,1132
339,10.22,+0.8,Chris CHANDLER,27 OCT 1978,USA,2,,"Columbia, MO (USA)",21 MAY 2000,1132
339,10.22,+0.6,Lindel FRATER,13 NOV 1977,JAM,h,,"Durham, NC (USA)",01 JUN 2000,1132
339,10.22,+0.4,Leonard MYLES-MILLS,05 SEP 1973,GHA,5,,Helsinki (FIN),15 JUN 2000,1132
339,10.22,-0.9,Travis GRANT,31 AUG 1972,USA,1,,"Indianapolis, IN (USA)",24 JUN 2000,1137
339,10.22,+1.3,Dennis MITCHELL,20 FEB 1966,USA,h,,Athina (GRE),28 JUN 2000,1132
339,10.22,+0.9,Terrence TRAMMELL,23 NOV 1978,USA,2,,"Palo Alto, CA (USA)",01 JUL 2000,1132
339,10.22,+0.6,Vincent HENDERSON,20 OCT 1972,USA,1f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1132
339,10.22,,Sunday EMMANUEL,08 OCT 1978,NGR,2,,Lagos (NGR),22 JUL 2000,1132
339,10.22,0.0,Roland NÉMETH,19 SEP 1974,HUN,1,,Budapest (HUN),22 JUL 2000,1132
339,10.22,+0.9,David PATROS,11 SEP 1977,FRA,h,,Castres (FRA),27 JUL 2000,1132
339,10.22,,Marcin NOWAK,02 AUG 1977,POL,1,,Kraków (POL),04 AUG 2000,1132
339,10.22,+1.1,Stéphan BUCKLAND,12 JAN 1977,MRI,3,,Lisboa (POR),05 AUG 2000,1132
339,10.22,+0.8,Aziz ZAKARI,02 SEP 1976,GHA,3qf3,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1132
358,10.23,+1.0,Matt SHIRVINGTON,25 OCT 1978,AUS,2,,Perth (AUS),05 FEB 2000,1128
358,10.23,+0.2,Chris DONALDSON,26 MAY 1975,NZL,qf,,Sydney (AUS),24 FEB 2000,1128
358,10.23,+0.3,Freddy MAYOLA,01 NOV 1977,CUB,1,,Manaus (BRA),25 MAR 2000,1128
358,10.23,+0.5,Tony MCCALL,16 JUN 1974,USA,2,,"Knoxville, TN (USA)",14 APR 2000,1128
358,10.23,0.0,Ja'Warren HOOKER,24 SEP 1978,USA,2,,"Tempe, AZ (USA)",15 APR 2000,1128
358,10.23,+1.3,Obadele THOMPSON,30 MAR 1976,BAR,2h1,,Osaka (JPN),13 MAY 2000,1128
358,10.23,-1.8,Francis OBIKWELU,22 NOV 1978,NGR,1,,St. Antonio (POR),27 MAY 2000,1138
358,10.23,+1.4,Andrea COLOMBO,14 FEB 1974,ITA,1,,Milano (ITA),03 JUN 2000,1128
358,10.23,+0.4,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1h2,,Helsinki (FIN),15 JUN 2000,1128
358,10.23,+2.0,Andra FIFER,22 MAY 1981,USA,2,,"Denton, TX (USA)",23 JUN 2000,1128
358,10.23,+1.9,Terrence TRAMMELL,23 NOV 1978,USA,5,,"Eugene, OR (USA)",24 JUN 2000,1128
358,10.23,+0.4,Bruny SURIN,12 JUL 1967,CAN,4,,Nürnberg (GER),25 JUN 2000,1128
358,10.23,+1.4,John MURAY,06 JUN 1978,INA,3,,Sidoarjo (INA),26 JUN 2000,1128
358,10.23,+1.3,Angelos PAVLAKAKIS,07 NOV 1976,GRE,h,,Athina (GRE),28 JUN 2000,1128
358,10.23,-0.1,Obadele THOMPSON,30 MAR 1976,BAR,5,,Nice (FRA),08 JUL 2000,1128
358,10.23,+1.0,Jonathan CARTER,05 MAY 1972,USA,2,,"Flagstaff, AZ (USA)",08 JUL 2000,1128
358,10.23,+1.0,Shomari WILSON,06 JUN 1976,USA,2,,"Flagstaff, AZ (USA)",08 JUL 2000,1128
358,10.23,-0.7,Greg SADDLER,29 JUN 1974,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1132
358,10.23,-0.8,Terrence TRAMMELL,23 NOV 1978,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1132
358,10.23,-1.5,Tim MONTGOMERY,28 JAN 1975,USA,sf,,"Sacramento, CA (USA)",15 JUL 2000,1137
358,10.23,+0.8,Dwight THOMAS,23 SEP 1980,JAM,h,,Kingston (JAM),20 JUL 2000,1128
358,10.23,+0.8,Ricardo WILLIAMS,29 SEP 1976,JAM,h,,Kingston (JAM),20 JUL 2000,1128
358,10.23,,Deji ALIU,22 NOV 1975,NGR,3,,Lagos (NGR),22 JUL 2000,1128
358,10.23,+0.5,Marcin NOWAK,02 AUG 1977,POL,1,,Tel Aviv (ISR),24 JUL 2000,1128
358,10.23,+0.2,Coby MILLER,19 OCT 1976,USA,4f1,,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,1128
358,10.23,+0.8,Matthew QUINN,17 APR 1976,RSA,1,,Santry (IRL),29 JUL 2000,1128
358,10.23,+0.2,Dennis MITCHELL,20 FEB 1966,USA,1,,Hechtel (BEL),05 AUG 2000,1128
358,10.23,+1.5,Venancio JOSÉ,19 APR 1976,ESP,h,,Castellón (ESP),09 AUG 2000,1128
358,10.23,-0.2,Ato BOLDON,30 DEC 1973,TTO,8f1,,"Olympiastadion, Berlin (GER)",01 SEP 2000,1129
358,10.23,-0.5,Obadele THOMPSON,30 MAR 1976,BAR,1h4,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1131
358,10.23,-1.7,Leonard MYLES-MILLS,05 SEP 1973,GHA,2qf1,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1138
358,10.23,+0.8,Lindel FRATER,13 NOV 1977,JAM,4qf3,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1128
390,10.24,+0.4,Matt SHIRVINGTON,25 OCT 1978,AUS,2,,Canberra (AUS),15 JAN 2000,1125
390,10.24,+0.1,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Roodeport (RSA),13 MAR 2000,1125
390,10.24,0.0,Patrick VAN BALKOM,14 SEP 1974,NED,1,,Pretoria (RSA),24 MAR 2000,1125
390,10.24,+0.3,Cláudio Roberto SOUZA,14 OCT 1973,BRA,2,,Manaus (BRA),25 MAR 2000,1125
390,10.24,+1.8,Kaaron CONWRIGHT,08 AUG 1976,USA,6,,"Walnut, CA (USA)",16 APR 2000,1125
390,10.24,+0.6,Lawrence ARMSTRONG,19 MAR 1978,USA,h,,"Austin, TX (USA)",21 APR 2000,1125
390,10.24,-0.4,Bruny SURIN,12 JUL 1967,CAN,3,,Osaka (JPN),13 MAY 2000,1127
390,10.24,-0.6,Bruny SURIN,12 JUL 1967,CAN,1h2,,Osaka (JPN),13 MAY 2000,1128
390,10.24,+1.8,Terrence TRAMMELL,23 NOV 1978,USA,3,,"Baton Rouge, LA (USA)",14 MAY 2000,1125
390,10.24,+1.8,Pierre BROWNE,14 JAN 1980,CAN,4,,"Baton Rouge, LA (USA)",14 MAY 2000,1125
390,10.24,+1.6,Dennis MITCHELL,20 FEB 1966,USA,3,,"Atlanta, GA (USA)",20 MAY 2000,1125
390,10.24,+1.8,Dennis MITCHELL,20 FEB 1966,USA,h,,"Atlanta, GA (USA)",03 JUN 2000,1125
390,10.24,+1.2,Daymond CARROLL,27 APR 1977,USA,5,,"Durham, NC (USA)",03 JUN 2000,1125
390,10.24,+1.1,Ian MACKIE,27 FEB 1975,GBR,1,,Bedford (GBR),04 JUN 2000,1125
390,10.24,+1.7,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,2,,Arles (FRA),04 JUN 2000,1125
390,10.24,+1.0,Christopher WILLIAMS,15 MAR 1972,JAM,2,,"Norwalk, CA (USA)",04 JUN 2000,1125
390,10.24,+0.7,Brian LEWIS,05 DEC 1974,USA,2,,Sevilla (ESP),09 JUN 2000,1125
390,10.24,+1.4,Deji ALIU,22 NOV 1975,NGR,5,,Chania (GRE),14 JUN 2000,1125
390,10.24,+0.2,Kenny BROKENBURR,29 OCT 1968,USA,6,,"Raleigh, NC (USA)",17 JUN 2000,1125
390,10.24,+0.6,Patrick JARRETT,02 OCT 1977,JAM,h,,"Chapel Hill, NC (USA)",18 JUN 2000,1125
390,10.24,+0.4,Greg SADDLER,29 JUN 1974,USA,4,,"Stade de France, Paris-St-Denis (FRA)",23 JUN 2000,1125
390,10.24,-0.9,Joshua J. JOHNSON,10 MAY 1976,USA,2,,"Indianapolis, IN (USA)",24 JUN 2000,1130
390,10.24,,Obadele THOMPSON,30 MAR 1976,BAR,1,,Bridgetown (BAR),25 JUN 2000,1125
390,10.24,+0.9,Jeff LAYNES,03 OCT 1970,USA,3,,"Palo Alto, CA (USA)",01 JUL 2000,1125
390,10.24,+0.2,Oumar LOUM,31 DEC 1973,SEN,2,,Ciudad de México (MEX),02 JUL 2000,1125
390,10.24,-0.1,Roland NÉMETH,19 SEP 1974,HUN,6,,Nice (FRA),08 JUL 2000,1125
390,10.24,+1.7,Shomari WILSON,06 JUN 1976,USA,h,,"Flagstaff, AZ (USA)",08 JUL 2000,1125
390,10.24,+0.3,Kaaron CONWRIGHT,08 AUG 1976,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1125
390,10.24,+0.4,Bryan HOWARD,07 OCT 1976,USA,h,,"Sacramento, CA (USA)",14 JUL 2000,1125
390,10.24,+1.0,Llewellyn BREDWOOD,30 APR 1976,JAM,h,,Kingston (JAM),20 JUL 2000,1125
390,10.24,-0.4,Konstantin RURAK,09 APR 1974,UKR,2,,Budapest (HUN),22 JUL 2000,1127
390,10.24,+1.4,Geir MOEN,26 JUN 1969,NOR,1,,Uddevalla (SWE),22 JUL 2000,1125
390,10.24,0.0,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Bugeat (FRA),23 JUL 2000,1125
390,10.24,+0.2,Geir MOEN,26 JUN 1969,NOR,5f1,,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,1125
390,10.24,+0.4,Dwain CHAMBERS,05 APR 1978,GBR,5h2,,Stockholm (SWE),01 AUG 2000,1125
390,10.24,+1.3,Stéphane CALI,26 APR 1972,FRA,h,,Nice (FRA),04 AUG 2000,1125
390,10.24,-1.6,Bernard WILLIAMS,19 JAN 1978,USA,6h2,,Zürich (SUI),11 AUG 2000,1134
390,10.24,-0.8,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,3,,Birmingham (GBR),12 AUG 2000,1129
390,10.24,-0.3,Maurice GREENE,23 JUL 1974,USA,3,,Gateshead (GBR),28 AUG 2000,1126
390,10.24,+1.0,Llewellyn BREDWOOD,30 APR 1976,JAM,h,,Brisbane (AUS),10 SEP 2000,1125
390,10.24,+1.9,Lindel FRATER,13 NOV 1977,JAM,h,,Brisbane (AUS),10 SEP 2000,1125
390,10.24,+1.9,Ibrahim MEITÉ,18 NOV 1976,CIV,4h8,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1125
390,10.24,+0.2,Curtis JOHNSON,24 DEC 1973,USA,2qf5,,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1125
390,10.24,-0.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1sf1,,"E.Nacional, Santiago de Chile (CHI)",18 OCT 2000,1126
434,10.25,+1.0,Matthew QUINN,17 APR 1976,RSA,1,,Bloemfontein (RSA),04 FEB 2000,1122
434,10.25,+1.6,Antoine BOUSSOMBO,18 MAY 1968,GAB,3,,Melbourne (AUS),02 MAR 2000,1122
434,10.25,+0.1,Matthew QUINN,17 APR 1976,RSA,2,,Roodeport (RSA),13 MAR 2000,1122
434,10.25,+0.1,Oumar LOUM,31 DEC 1973,SEN,3,,Roodeport (RSA),13 MAR 2000,1122
434,10.25,0.0,Matthew QUINN,17 APR 1976,RSA,2,,Pretoria (RSA),24 MAR 2000,1122
434,10.25,+0.2,Elston CAWLEY,24 JUN 1976,JAM,1,,"Arlington, TX (USA)",25 MAR 2000,1122
434,10.25,0.0,Ja'Warren HOOKER,24 SEP 1978,USA,1,,"Eugene, OR (USA)",22 APR 2000,1122
434,10.25,+0.8,Zhou WEI,06 MAR 1976,CHN,1,,Tianjin (CHN),03 MAY 2000,1122
434,10.25,+0.6,Sultan MCCULLOUGH,12 FEB 1980,USA,1,,"Los Angeles, CA (USA)",06 MAY 2000,1122
434,10.25,+0.7,Justin ANDERSON,09 OCT 1979,USA,1,,"Bakersfield, CA (USA)",19 MAY 2000,1122
434,10.25,+1.9,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1,,Loughborough (GBR),21 MAY 2000,1122
434,10.25,+1.9,Masahiko FUKUNAGA,25 JUL 1979,JPN,1,,Ageo (JPN),27 MAY 2000,1122
434,10.25,+0.5,Ja'Warren HOOKER,24 SEP 1978,USA,h,,"Durham, NC (USA)",01 JUN 2000,1122
