Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
216,10.28,+1.3,Attila KOVÁCS,02 SEP 1960,HUN,1,,Miskolc (HUN),16 JUL 1988,1112
216,10.28,-2.8,Sven MATTHES,23 AUG 1969,GDR,2,,"Laurentian University Stadium, Sudbury (CAN)",28 JUL 1988,1128
216,10.28,+0.8,Andreas BERGER,09 JUN 1961,AUT,4f2,,"Letzigrund, Zürich (SUI)",17 AUG 1988,1112
216,10.28,+1.4,Shinji AOTO,07 MAY 1967,JPN,1,,Tokyo (JPN),11 SEP 1988,1112
216,10.28,,Calvin SMITH,08 JAN 1961,USA,1h2,,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1112
226,10.29,+0.9,Carl LEWIS,01 JUL 1961,USA,5,,"Walnut, CA (USA)",24 APR 1988,1108
226,10.29,+0.9,Henry THOMAS,10 JUL 1967,USA,6,,"Walnut, CA (USA)",24 APR 1988,1108
226,10.29,,Woody HOLMAN,02 MAY 1968,USA,2,,"Odessa, TX (USA)",20 MAY 1988,1108
226,10.29,+0.1,Aleksey GRAUDYN,28 APR 1968,URS,1,,Moskva (URS),04 JUN 1988,1108
226,10.29,+0.2,Ron BROWN,31 MAR 1961,USA,4,,"Westwood, CA (USA)",05 JUN 1988,1108
226,10.29,+0.3,Ron BROWN,31 MAR 1961,USA,1,,"Tucson, AZ (USA)",11 JUN 1988,1108
226,10.29,+1.3,Vladimir KRYLOV,26 FEB 1964,URS,3,,Tallinn (EST),04 JUL 1988,1108
226,10.29,+1.3,Vladimir MURAVYOV,30 SEP 1959,URS,4,,Tallinn (EST),04 JUL 1988,1108
226,10.29,+0.7,Arnaldo DA SILVA OLIVEIRA,26 MAR 1964,BRA,2,,Barcelona (ESP),13 JUL 1988,1108
226,10.29,-1.1,Chidi IMOH,27 AUG 1963,NGR,1f1,,Budapest (HUN),12 AUG 1988,1114
226,10.29,+0.8,Robson DA SILVA,04 SEP 1964,BRA,5f2,,"Letzigrund, Zürich (SUI)",17 AUG 1988,1108
226,10.29,+0.5,Olapade ADENIKEN,19 AUG 1969,NGR,1,,Bern (SUI),23 AUG 1988,1108
238,10.30,+0.1,Robert HACKETT,03 AUG 1964,USA,1,,Rehlingen (GER),23 MAY 1988,1105
238,10.30,+0.7,Leandro PENALVER,23 MAY 1961,CUB,1,,Athina (GRE),04 JUN 1988,1105
238,10.30,+1.5,Attila KOVÁCS,02 SEP 1960,HUN,4,,Schwechat (AUT),15 JUN 1988,1105
238,10.30,+0.2,Stefano TILLI,22 AUG 1962,ITA,2,,Formia (ITA),19 JUN 1988,1105
238,10.30,,Iziak ADEYANJU,24 FEB 1959,NGR,1h1,,Bauchi (NGR),30 JUN 1988,1105
238,10.30,-0.6,Lee MCNEILL,02 DEC 1964,USA,1h3,,"Indianapolis, IN (USA)",15 JUL 1988,1108
238,10.30,+0.8,Sven MATTHES,23 AUG 1969,GDR,2sf2,,"Laurentian University Stadium, Sudbury (CAN)",28 JUL 1988,1105
238,10.30,+0.8,Emmit KING,24 MAR 1959,USA,6f2,,"Letzigrund, Zürich (SUI)",17 AUG 1988,1105
238,10.30,+0.2,Olapade ADENIKEN,19 AUG 1969,NGR,2qf4,,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1105
