Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
204,10.19,+1.2,Luca VERDECCHIA,24 MAY 1978,ITA,2h1,,Avezzano (ITA),20 AUG 2006,1142
217,10.20,+1.2,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1h4,,Melbourne (AUS),19 MAR 2006,1138
217,10.20,+1.7,Ernest WIGGINS,18 JUN 1982,USA,1,,"Gainesville, FL (USA)",01 APR 2006,1138
217,10.20,+0.1,Anthony BUCHANAN,10 SEP 1981,USA,5,,"Modesto, CA (USA)",06 MAY 2006,1138
217,10.20,+1.5,Terrence TRAMMELL,23 NOV 1978,USA,8,,"Carson, CA (USA)",21 MAY 2006,1138
217,10.20,+1.7,Chauncey HARRIS,21 SEP 1983,USA,4h,,"Knoxville, TN (USA)",26 MAY 2006,1138
217,10.20,+1.6,Terrence TRAMMELL,23 NOV 1978,USA,2h1,,Oslo (NOR),02 JUN 2006,1138
217,10.20,-1.6,Nesta CARTER,11 OCT 1985,JAM,1,,Spanish Town (JAM),04 JUN 2006,1147
217,10.20,+0.1,Tyrone EDGAR,29 MAR 1982,GBR,3sf2,,"Sacramento, CA (USA)",08 JUN 2006,1138
217,10.20,+1.5,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,5,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1138
217,10.20,+0.2,Francis OBIKWELU,22 NOV 1978,POR,1,,Thessaloniki (GRE),17 JUN 2006,1138
217,10.20,+0.2,Jordan VADEN,15 SEP 1978,USA,2h5,,"Indianapolis, IN (USA)",23 JUN 2006,1138
217,10.20,-0.4,Deji ALIU,22 NOV 1975,NGR,5,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1140
217,10.20,+1.2,Clement CAMPBELL,19 DEC 1975,JAM,1h1,,"Walnut, CA (USA)",15 JUL 2006,1138
217,10.20,+0.3,Carlos MOORE,08 MAY 1984,USA,1,,"Walnut, CA (USA)",16 JUL 2006,1138
217,10.20,+0.8,Dariusz KUĆ,24 APR 1986,POL,1,,Bydgoszcz (POL),21 JUL 2006,1138
217,10.20,+2.0,Kelly WILLIE,07 SEP 1982,USA,5,,Rethymno (GRE),21 JUL 2006,1138
217,10.20,-0.9,Francis OBIKWELU,22 NOV 1978,POR,1,,Seia (POR),22 JUL 2006,1143
217,10.20,+2.0,Jacey HARPER,20 MAY 1980,TTO,3sf1,,Cartagena de Indias (COL),25 JUL 2006,1138
217,10.20,-0.7,Dwight THOMAS,23 SEP 1980,JAM,3h1,,"Crystal Palace, London (GBR)",28 JUL 2006,1142
217,10.20,+0.1,Leonard SCOTT,19 JAN 1980,USA,2,,Linz (AUT),22 AUG 2006,1138
217,10.20,-0.5,Jason SMOOTS,13 JUL 1980,USA,6,,"Olympiastadion, Berlin (GER)",03 SEP 2006,1141
217,10.20,+0.4,Christopher WILLIAMS,15 MAR 1972,JAM,4,,Shanghai (CHN),23 SEP 2006,1138
239,10.21,+1.8,Marlon DEVONISH,01 JUN 1976,GBR,2qf4,,Melbourne (AUS),19 MAR 2006,1135
239,10.21,-0.6,Uchenna EMEDOLU,17 SEP 1976,NGR,2sf1,,Melbourne (AUS),20 MAR 2006,1138
239,10.21,,Brandon MYERS,21 NOV 1987,USA,1,,"Prairie View, TX (USA)",01 APR 2006,1135
239,10.21,+1.8,Yhann PLUMMER,03 FEB 1983,JAM,1,,"Houston, TX (USA)",06 MAY 2006,1135
239,10.21,+1.6,DaBryan BLANTON,03 JUL 1984,USA,6,,"Modesto, CA (USA)",06 MAY 2006,1135
239,10.21,+1.1,Uchenna EMEDOLU,17 SEP 1976,NGR,2h1,,Doha (QAT),12 MAY 2006,1135
239,10.21,-0.3,Dwight THOMAS,23 SEP 1980,JAM,1,,Xalapa (MEX),13 MAY 2006,1136
239,10.21,-0.5,Demi OMOLE,29 JUL 1985,USA,3,,"Sacramento, CA (USA)",10 JUN 2006,1138
239,10.21,-0.4,Marlon DEVONISH,01 JUN 1976,GBR,6,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1137
239,10.21,+0.1,Churandy MARTINA,03 JUL 1984,AHO,8f1,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1135
239,10.21,+1.6,Jan ŽUMER,09 JUN 1982,SLO,1,,Novo Mesto (SLO),12 JUL 2006,1135
239,10.21,0.0,Dwight THOMAS,23 SEP 1980,JAM,5f2,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1135
239,10.21,+1.9,Carlos MOORE,08 MAY 1984,USA,1h3,,"Walnut, CA (USA)",15 JUL 2006,1135
239,10.21,-0.7,Jordan VADEN,15 SEP 1978,USA,1,,Naimette-Xhovémont (BEL),19 JUL 2006,1139
239,10.21,-0.6,Chinedu ORIALA,17 DEC 1981,NGR,1h1,,Nürnberg (GER),30 JUL 2006,1138
239,10.21,+1.3,Dariusz KUĆ,24 APR 1986,POL,6,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1135
239,10.21,+1.1,Yaozu YANG,09 JAN 1981,CHN,6,,"Olympic Stadium, Athina (GRE)",16 SEP 2006,1135
239,10.21,-0.5,Leonard SCOTT,19 JAN 1980,USA,1,,Daegu (KOR),28 SEP 2006,1138
257,10.22,+1.9,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1,,Melbourne (AUS),18 FEB 2006,1132
257,10.22,+0.9,Uchenna EMEDOLU,17 SEP 1976,NGR,4,,Melbourne (AUS),20 MAR 2006,1132
257,10.22,+0.9,Aziz ZAKARI,02 SEP 1976,GHA,5,,Melbourne (AUS),20 MAR 2006,1132
257,10.22,-0.6,Marc BURNS,07 JAN 1983,TTO,2,,"National Stadium, Kingston (JAM)",06 MAY 2006,1135
257,10.22,-0.3,Marquis DAVIS,14 AUG 1980,USA,2,,Xalapa (MEX),13 MAY 2006,1133
257,10.22,+0.3,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,Ponce (PUR),26 MAY 2006,1132
257,10.22,-0.6,Xavier CARTER,08 DEC 1985,USA,1,,"Knoxville, TN (USA)",27 MAY 2006,1135
257,10.22,+0.1,Ronald POGNON,16 NOV 1982,FRA,1,,Villeneuve d'Ascq (FRA),09 JUN 2006,1132
257,10.22,-0.2,Marcus BRUNSON,24 APR 1978,USA,1h2,,"Indianapolis, IN (USA)",23 JUN 2006,1133
257,10.22,+1.9,Tim ABEYIE,07 NOV 1982,GHA,2f1,,Málaga (ESP),28 JUN 2006,1132
257,10.22,-0.4,Dwight THOMAS,23 SEP 1980,JAM,7,,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1134
257,10.22,+0.8,Bernard WILLIAMS,19 JAN 1978,USA,3,,Luzern (SUI),06 JUL 2006,1132
257,10.22,+1.3,Kostyantyn VASYUKOV,10 JAN 1981,UKR,1,,Kyiv (UKR),14 JUL 2006,1132
257,10.22,+0.3,Clement CAMPBELL,19 DEC 1975,JAM,2,,"Walnut, CA (USA)",16 JUL 2006,1132
257,10.22,+1.7,Ronald POGNON,16 NOV 1982,FRA,1sf1,,Nancy (FRA),21 JUL 2006,1132
257,10.22,-0.6,Marcus BRUNSON,24 APR 1978,USA,7,,"Crystal Palace, London (GBR)",28 JUL 2006,1135
257,10.22,+1.7,Jacey HARPER,20 MAY 1980,TTO,3,,Port-of-Spain (TTO),06 AUG 2006,1132
257,10.22,-0.6,Jason SMOOTS,13 JUL 1980,USA,1,,Zagreb (CRO),31 AUG 2006,1135
257,10.22,-0.6,Francis OBIKWELU,22 NOV 1978,POR,2,,Zagreb (CRO),31 AUG 2006,1135
257,10.22,+0.5,Ronald POGNON,16 NOV 1982,FRA,1,,"Stade Raymond Petit, Tomblaine (FRA)",05 SEP 2006,1132
277,10.23,+1.9,Daniel BATMAN,20 MAR 1981,AUS,4h,,Canberra (AUS),26 JAN 2006,1128
277,10.23,+1.2,Uchenna EMEDOLU,17 SEP 1976,NGR,2h4,,Melbourne (AUS),19 MAR 2006,1128
277,10.23,+1.3,Marlon DEVONISH,01 JUN 1976,GBR,1h5,,Melbourne (AUS),19 MAR 2006,1128
277,10.23,+1.8,Joshua ROSS,09 FEB 1981,AUS,3qf4,,Melbourne (AUS),19 MAR 2006,1128
277,10.23,+1.8,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Réduit (MRI),09 APR 2006,1128
277,10.23,+0.6,Carlos MOORE,08 MAY 1984,USA,1,,"Walnut, CA (USA)",15 APR 2006,1128
277,10.23,+1.2,Bernard WILLIAMS,19 JAN 1978,USA,2,,Fort-de-France (FRA),29 APR 2006,1128
277,10.23,-1.2,Phillip FRANCIS,26 APR 1983,USA,1,,"Los Angeles, CA (USA)",29 APR 2006,1135
277,10.23,+1.8,Jamaal CHARLES,27 DEC 1986,USA,1,,"Waco, TX (USA)",14 MAY 2006,1128
277,10.23,+1.0,Chrisdon HARGRETT,02 AUG 1984,USA,3,,"Greensboro, NC (USA)",27 MAY 2006,1128
277,10.23,+1.8,Garry JONES,24 JUL 1984,USA,1,,"Provo, UT (USA)",27 MAY 2006,1128
277,10.23,0.0,José Carlos MOREIRA,28 SEP 1983,BRA,1,,La Paz (BOL),07 JUN 2006,1128
277,10.23,+0.2,Travis PADGETT,13 DEC 1986,USA,1h1,,"Sacramento, CA (USA)",08 JUN 2006,1128
277,10.23,+0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,2,,Villeneuve d'Ascq (FRA),09 JUN 2006,1128
277,10.23,+0.2,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Salamanca (ESP),05 JUL 2006,1128
277,10.23,+1.2,Carlos MOORE,08 MAY 1984,USA,2,,Santo Domingo (DOM),07 JUL 2006,1128
277,10.23,+0.9,Marc BURNS,07 JAN 1983,TTO,3f2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1128
277,10.23,+1.8,Ricardo WILLIAMS,29 SEP 1976,JAM,1,,Albertville (FRA),12 JUL 2006,1128
277,10.23,+1.0,Tyrone EDGAR,29 MAR 1982,GBR,2,,Manchester (GBR),15 JUL 2006,1128
277,10.23,+0.2,Trell KIMMONS,13 JUL 1985,USA,1,,Lignano (ITA),16 JUL 2006,1128
277,10.23,+1.0,Dariusz KUĆ,24 APR 1986,POL,1h1,,Bydgoszcz (POL),21 JUL 2006,1128
277,10.23,0.0,Deji ALIU,22 NOV 1975,NGR,1h3,,Malles Venosta (ITA),22 JUL 2006,1128
277,10.23,-0.6,Ainsley WAUGH,17 SEP 1981,JAM,1h2,,Heusden-Zolder (BEL),22 JUL 2006,1131
277,10.23,-0.3,Kaaron CONWRIGHT,08 AUG 1976,USA,2,,Thessaloniki (GRE),24 JUL 2006,1129
277,10.23,+1.7,Pierre BROWNE,14 JAN 1980,CAN,1sf,,Ottawa (CAN),04 AUG 2006,1128
277,10.23,+1.5,Dariusz KUĆ,24 APR 1986,POL,3sf1,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1128
277,10.23,+1.0,Matic OSOVNIKAR,19 JAN 1980,SLO,2sf2,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1128
277,10.23,-1.0,Dwight THOMAS,23 SEP 1980,JAM,2f2,,Zürich (SUI),18 AUG 2006,1134
277,10.23,-0.7,Marc BURNS,07 JAN 1983,TTO,4,,"Stade Louis II, Monaco (MON)",20 AUG 2006,1132
277,10.23,+0.3,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,8,,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1128
277,10.23,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,3,,Rieti (ITA),27 AUG 2006,1128
277,10.23,-0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,7,,"Olympiastadion, Berlin (GER)",03 SEP 2006,1131
277,10.23,+0.4,Ronald POGNON,16 NOV 1982,FRA,5,,Shanghai (CHN),23 SEP 2006,1128
310,10.24,0.0,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1sf2,,Abuja (NGR),11 FEB 2006,1125
310,10.24,-0.6,Aziz ZAKARI,02 SEP 1976,GHA,3sf1,,Melbourne (AUS),20 MAR 2006,1128
310,10.24,-0.7,José Carlos MOREIRA,28 SEP 1983,BRA,1,,São Paulo (BRA),08 APR 2006,1129
310,10.24,+1.0,Marquis DAVIS,14 AUG 1980,USA,1,,"Coral Gables, FL (USA)",15 APR 2006,1125
310,10.24,+1.9,Joshua NORMAN,26 JUL 1980,USA,1,,"Walnut, CA (USA)",15 APR 2006,1125
310,10.24,+1.1,Rodney MARTIN,22 DEC 1982,USA,2,,"Philadelphia, PA (USA)",29 APR 2006,1125
310,10.24,+0.2,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Abuja (NGR),06 MAY 2006,1125
310,10.24,0.0,Ainsley WAUGH,17 SEP 1981,JAM,2,,Fortaleza (BRA),17 MAY 2006,1125
310,10.24,-0.6,Mardy SCALES,10 SEP 1981,USA,1,,Carolina (PUR),18 MAY 2006,1128
310,10.24,-1.4,Jason SMOOTS,13 JUL 1980,USA,1,,"Mangueirão, Belém (BRA)",21 MAY 2006,1133
310,10.24,+1.0,Leroy DIXON,20 JUN 1983,USA,4,,"Greensboro, NC (USA)",27 MAY 2006,1125
310,10.24,+1.0,Greg BOLDEN,30 JUN 1984,USA,5,,"Greensboro, NC (USA)",27 MAY 2006,1125
310,10.24,-0.6,Demi OMOLE,29 JUL 1985,USA,2,,"Knoxville, TN (USA)",27 MAY 2006,1128
310,10.24,-0.5,Travis PADGETT,13 DEC 1986,USA,4,,"Sacramento, CA (USA)",10 JUN 2006,1128
310,10.24,+1.5,Kaaron CONWRIGHT,08 AUG 1976,USA,6,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1125
310,10.24,+1.9,Ronny OSTWALD,07 APR 1974,GER,1,,Regensburg (GER),17 JUN 2006,1125
310,10.24,+0.2,Kelly WILLIE,07 SEP 1982,USA,3h5,,"Indianapolis, IN (USA)",23 JUN 2006,1125
310,10.24,-1.2,Jordan VADEN,15 SEP 1978,USA,2sf2,,"Indianapolis, IN (USA)",23 JUN 2006,1132
310,10.24,+0.4,Dwight THOMAS,23 SEP 1980,JAM,1f2,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1125
310,10.24,+0.5,Francis OBIKWELU,22 NOV 1978,POR,7f1,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1125
310,10.24,-0.7,Nesta CARTER,11 OCT 1985,JAM,2,,Naimette-Xhovémont (BEL),19 JUL 2006,1129
310,10.24,-0.7,Ainsley WAUGH,17 SEP 1981,JAM,3,,Naimette-Xhovémont (BEL),19 JUL 2006,1129
310,10.24,+1.0,Ángel David RODRÍGUEZ,25 APR 1980,ESP,1,,Zaragoza (ESP),22 JUL 2006,1125
310,10.24,+0.7,Trell KIMMONS,13 JUL 1985,USA,2f2,,Stockholm (SWE),25 JUL 2006,1125
310,10.24,+1.3,Dwain CHAMBERS,05 APR 1978,GBR,1h4,,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1125
310,10.24,+1.3,Dwain CHAMBERS,05 APR 1978,GBR,7,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1125
310,10.24,-1.0,Jason SMOOTS,13 JUL 1980,USA,3f2,,Zürich (SUI),18 AUG 2006,1131
310,10.24,+0.9,Marc BURNS,07 JAN 1983,TTO,8,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1125
338,10.25,+1.9,Daniel BATMAN,20 MAR 1981,AUS,2,,Melbourne (AUS),18 FEB 2006,1122
338,10.25,+1.2,Anson HENRY,09 MAR 1979,CAN,3h4,,Melbourne (AUS),19 MAR 2006,1122
338,10.25,+0.3,Michael FRATER,06 OCT 1982,JAM,1qf1,,Melbourne (AUS),19 MAR 2006,1122
338,10.25,+2.0,Kelly WILLIE,07 SEP 1982,USA,1,,"Baton Rouge, LA (USA)",25 MAR 2006,1122
338,10.25,-1.1,Jerome AVERY,22 DEC 1978,USA,1,,"East Lansing, MI (USA)",15 APR 2006,1128
338,10.25,-0.3,Yaozu YANG,09 JAN 1981,CHN,1,,Chongqing (CHN),22 APR 2006,1123
338,10.25,+1.2,Ricardo WILLIAMS,29 SEP 1976,JAM,2,,"Fort Worth, TX (USA)",22 APR 2006,1122
338,10.25,+1.1,Anthony BUCHANAN,10 SEP 1981,USA,3,,"Philadelphia, PA (USA)",29 APR 2006,1122
338,10.25,+1.0,Ricardo WILLIAMS,29 SEP 1976,JAM,1,,"Arlington, TX (USA)",06 MAY 2006,1122
338,10.25,+1.6,Kaaron CONWRIGHT,08 AUG 1976,USA,7,,"Modesto, CA (USA)",06 MAY 2006,1122
338,10.25,-0.3,DaBryan BLANTON,03 JUL 1984,USA,3,,Xalapa (MEX),13 MAY 2006,1123
338,10.25,+1.4,Phillip FRANCIS,26 APR 1983,USA,1,,"Eugene, OR (USA)",14 MAY 2006,1122
338,10.25,+1.0,Jeff LAYNES,03 OCT 1970,USA,2,,"Los Angeles, CA (USA)",04 JUN 2006,1122
338,10.25,+1.4,Kaaron CONWRIGHT,08 AUG 1976,USA,1,,"Stadion Juliska, Praha (CZE)",05 JUN 2006,1122
338,10.25,0.0,Heber VIERA,29 APR 1979,URU,2,,La Paz (BOL),07 JUN 2006,1122
338,10.25,+0.6,Tim ABEYIE,07 NOV 1982,GBR,1,,Kassel (GER),08 JUN 2006,1122
338,10.25,+0.2,Tim ABEYIE,07 NOV 1982,GBR,1h1,,Kassel (GER),08 JUN 2006,1122
338,10.25,-0.6,Xavier CARTER,08 DEC 1985,USA,1h3,,"Sacramento, CA (USA)",08 JUN 2006,1125
338,10.25,0.0,Erik WIJMEERSCH,23 JAN 1970,BEL,1,,Genève (SUI),11 JUN 2006,1122
338,10.25,0.0,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Velenje (SLO),23 JUN 2006,1122
338,10.25,-0.1,Leonard SCOTT,19 JAN 1980,USA,2h4,,"Indianapolis, IN (USA)",23 JUN 2006,1122
338,10.25,-1.2,Jason SMOOTS,13 JUL 1980,USA,3sf2,,"Indianapolis, IN (USA)",23 JUN 2006,1129
338,10.25,-0.3,Jacey HARPER,20 MAY 1980,TTO,1,,"Bacolet, Scarborough (TTO)",24 JUN 2006,1123
338,10.25,0.0,Jason SMOOTS,13 JUL 1980,USA,6f2,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1122
338,10.25,+1.5,John WOODS,19 JUN 1982,USA,1,,Kortrijk (BEL),14 JUL 2006,1122
338,10.25,+1.1,Dwain CHAMBERS,05 APR 1978,GBR,2sf1,,Manchester (GBR),15 JUL 2006,1122
338,10.25,-1.0,Jordan VADEN,15 SEP 1978,USA,1h1,,Naimette-Xhovémont (BEL),19 JUL 2006,1128
338,10.25,+1.9,Oudére KANKARAFOU,08 DEC 1983,FRA,1sf2,,Nancy (FRA),21 JUL 2006,1122
338,10.25,-0.1,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Heusden-Zolder (BEL),22 JUL 2006,1122
338,10.25,+1.1,Jan ŽUMER,09 JUN 1982,SLO,1,,Wolfsberg (AUT),28 JUL 2006,1122
338,10.25,-0.6,Deji ALIU,22 NOV 1975,NGR,2h1,,Nürnberg (GER),30 JUL 2006,1125
338,10.25,+0.9,Francis OBIKWELU,22 NOV 1978,POR,1h6,,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1122
338,10.25,+1.5,Dwain CHAMBERS,05 APR 1978,GBR,4sf1,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1122
338,10.25,-1.0,Derrick ATKINS,05 JAN 1984,BAH,4f2,,Zürich (SUI),18 AUG 2006,1128
338,10.25,-1.0,Ronald POGNON,16 NOV 1982,FRA,5f2,,Zürich (SUI),18 AUG 2006,1128
338,10.25,+1.0,Daniel Alfonso GRUESO,30 JUL 1985,COL,1,,Medellín (COL),02 SEP 2006,1122
338,10.25,+1.1,Naoki TSUKAHARA,10 MAY 1985,JPN,1,,Hiratsuka (JPN),09 SEP 2006,1122
375,10.26,+1.7,Matt SHIRVINGTON,25 OCT 1978,AUS,5h,,Canberra (AUS),26 JAN 2006,1118
375,10.26,0.0,Uchenna EMEDOLU,17 SEP 1976,NGR,1sf1,,Abuja (NGR),11 FEB 2006,1118
375,10.26,+1.9,Joshua ROSS,09 FEB 1981,AUS,3,,Melbourne (AUS),18 FEB 2006,1118
375,10.26,+1.9,Adam MILLER,22 JUN 1984,AUS,3,,Melbourne (AUS),18 FEB 2006,1118
375,10.26,+0.9,Patrick JOHNSON,26 SEP 1972,AUS,6,,Melbourne (AUS),20 MAR 2006,1118
375,10.26,+0.2,Patrick JOHNSON,26 SEP 1972,AUS,3sf2,,Melbourne (AUS),20 MAR 2006,1118
375,10.26,+0.2,Anson HENRY,09 MAR 1979,CAN,4sf2,,Melbourne (AUS),20 MAR 2006,1118
375,10.26,0.0,Michael RODGERS,24 APR 1985,USA,1,,"Edwardsville, IL (USA)",08 APR 2006,1118
375,10.26,+0.4,Uchenna EMEDOLU,17 SEP 1976,NGR,1,,Dakar (SEN),29 APR 2006,1118
375,10.26,+0.2,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,2,,Abuja (NGR),06 MAY 2006,1118
375,10.26,,Carlos MOORE,08 MAY 1984,USA,1,,"Los Angeles, CA (USA)",13 MAY 2006,1118
375,10.26,+1.1,Ronald POGNON,16 NOV 1982,FRA,1,,Montgeron (FRA),14 MAY 2006,1118
375,10.26,0.0,Christopher WILLIAMS,15 MAR 1972,JAM,3,,Fortaleza (BRA),17 MAY 2006,1118
375,10.26,+1.0,Willie PERRY,16 MAY 1987,USA,6,,"Greensboro, NC (USA)",27 MAY 2006,1118
375,10.26,+1.1,Caimin DOUGLAS,11 MAY 1977,NED,1,,Kalamata (GRE),03 JUN 2006,1118
375,10.26,+1.0,Wesley FELIX,21 JUL 1983,USA,3,,"Los Angeles, CA (USA)",04 JUN 2006,1118
375,10.26,+1.4,Pierre BROWNE,14 JAN 1980,CAN,2,,"Stadion Juliska, Praha (CZE)",05 JUN 2006,1118
375,10.26,-1.8,Francis OBIKWELU,22 NOV 1978,POR,1,,Rivas (ESP),08 JUN 2006,1128
375,10.26,-0.8,Walter DIX,31 JAN 1986,USA,3sf1,,"Sacramento, CA (USA)",08 JUN 2006,1122
375,10.26,-1.2,Shawn CRAWFORD,14 JAN 1978,USA,2,,"Indianapolis, IN (USA)",23 JUN 2006,1125
375,10.26,+0.1,Shawn CRAWFORD,14 JAN 1978,USA,1h1,,"Indianapolis, IN (USA)",23 JUN 2006,1118
375,10.26,-1.2,Kaaron CONWRIGHT,08 AUG 1976,USA,4sf2,,"Indianapolis, IN (USA)",23 JUN 2006,1125
375,10.26,0.0,Nesta CARTER,11 OCT 1985,JAM,2,,Kingston (JAM),24 JUN 2006,1118
375,10.26,+0.8,Christian MALCOLM,03 JUN 1979,GBR,4,,Luzern (SUI),06 JUL 2006,1118
375,10.26,+1.2,Chrisdon HARGRETT,02 AUG 1984,USA,3,,Santo Domingo (DOM),07 JUL 2006,1118
375,10.26,+0.7,Carlos MOORE,08 MAY 1984,USA,2sf2,,Santo Domingo (DOM),07 JUL 2006,1118
375,10.26,-0.8,Trell KIMMONS,13 JUL 1985,USA,1,,Nuoro (ITA),12 JUL 2006,1122
375,10.26,+1.8,John WOODS,19 JUN 1982,USA,2,,Albertville (FRA),12 JUL 2006,1118
375,10.26,+1.6,Mark FINDLAY,20 MAR 1978,GBR,1,,Loughborough (GBR),26 JUL 2006,1118
375,10.26,+0.7,Ronald POGNON,16 NOV 1982,FRA,1h2,,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1118
375,10.26,+1.0,Francis OBIKWELU,22 NOV 1978,POR,8f1,,Zürich (SUI),18 AUG 2006,1118
375,10.26,+1.2,Emmanuel Felix CHILAKA,21 DEC 1983,NGR,3h1,,Avezzano (ITA),20 AUG 2006,1118
375,10.26,+0.1,Dwight THOMAS,23 SEP 1980,JAM,3,,Linz (AUT),22 AUG 2006,1118
375,10.26,+1.5,Shingo SUETSUGU,02 JUN 1980,JPN,1sf3,,Kobe (JPN),07 OCT 2006,1118
409,10.27,+0.5,Sherwin VRIES,22 MAR 1980,RSA,1,,Secunda (RSA),20 JAN 2006,1115
409,10.27,-0.6,Marlon DEVONISH,01 JUN 1976,GBR,4sf1,,Melbourne (AUS),20 MAR 2006,1118
409,10.27,+0.9,José Carlos MOREIRA,28 SEP 1983,BRA,1sf1,,São Paulo (BRA),08 APR 2006,1115
409,10.27,,John BIACOFSKY,15 JUN 1983,USA,1,,"Alliance, OH (USA)",08 APR 2006,1115
409,10.27,+1.9,Chauncey HARRIS,21 SEP 1983,USA,2,,"El Paso, TX (USA)",15 APR 2006,1115
409,10.27,-0.1,Joshua NORMAN,26 JUL 1980,USA,1,,"Lawrence, KS (USA)",22 APR 2006,1115
409,10.27,+1.2,DaBryan BLANTON,03 JUL 1984,USA,3,,Fort-de-France (FRA),29 APR 2006,1115
409,10.27,+1.1,Bernard WILLIAMS,19 JAN 1978,USA,3h1,,Doha (QAT),12 MAY 2006,1115
409,10.27,+0.7,Willie PERRY,16 MAY 1987,USA,3,,"Fayetteville, AR (USA)",14 MAY 2006,1115
409,10.27,+1.7,Rubin WILLIAMS,09 JUL 1983,USA,7h,,"Knoxville, TN (USA)",26 MAY 2006,1115
409,10.27,+1.0,Jordan VADEN,15 SEP 1978,USA,3f1,,"Eugene, OR (USA)",28 MAY 2006,1115
409,10.27,,Marquis DAVIS,14 AUG 1980,USA,1,,Torino (ITA),06 JUN 2006,1115
409,10.27,+0.1,Kaaron CONWRIGHT,08 AUG 1976,USA,3,,Villeneuve d'Ascq (FRA),09 JUN 2006,1115
409,10.27,-0.5,Jamaal CHARLES,27 DEC 1986,USA,5,,"Sacramento, CA (USA)",10 JUN 2006,1118
409,10.27,-1.2,Jordan VADEN,15 SEP 1978,USA,3,,"Indianapolis, IN (USA)",23 JUN 2006,1122
409,10.27,-0.1,Bernard WILLIAMS,19 JAN 1978,USA,3h4,,"Indianapolis, IN (USA)",23 JUN 2006,1115
409,10.27,+0.3,Mario FORSYTHE,30 OCT 1985,JAM,1sf1,,Kingston (JAM),24 JUN 2006,1115
409,10.27,+0.5,Michael FRATER,06 OCT 1982,JAM,1sf2,,Kingston (JAM),24 JUN 2006,1115
409,10.27,-0.3,Richard THOMPSON,07 JUN 1985,TTO,2,,"Bacolet, Scarborough (TTO)",24 JUN 2006,1116
409,10.27,+0.1,Marc BURNS,07 JAN 1983,TTO,9f1,,"Stade de France, Paris-St-Denis (FRA)",08 JUL 2006,1115
409,10.27,+0.5,Jaysuma SAIDY NDURE,01 JAN 1984,GAM,1,,Göteborg (SWE),08 JUL 2006,1115
409,10.27,+0.5,Ronald POGNON,16 NOV 1982,FRA,8f1,,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1115
409,10.27,+0.8,David ALERTE,18 SEP 1984,FRA,1,,Dreux (FRA),14 JUL 2006,1115
409,10.27,+0.4,Christian MALCOLM,03 JUN 1979,GBR,1sf3,,Manchester (GBR),15 JUL 2006,1115
409,10.27,+1.7,Dimitri DEMONIERE,28 MAR 1979,FRA,2sf1,,Nancy (FRA),21 JUL 2006,1115
409,10.27,+0.2,Xavier CARTER,08 DEC 1985,USA,6f1,,Stockholm (SWE),25 JUL 2006,1115
409,10.27,+1.5,Anatoliy DOVHAL,29 JAN 1976,UKR,5sf1,,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1115
409,10.27,0.0,Michael FRATER,06 OCT 1982,JAM,4,,Rieti (ITA),27 AUG 2006,1115
409,10.27,-0.9,Andrew HOWE,12 MAY 1985,ITA,1,,Isili (ITA),02 SEP 2006,1120
