Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
425,10.27,+0.8,Randall EVANS,26 OCT 1970,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1115
425,10.27,-0.8,Eric NKANSAH,12 DEC 1974,GHA,1,,Freistett (GER),27 JUN 1999,1119
425,10.27,-0.2,Matthew QUINN,17 APR 1976,RSA,3f1,,Gateshead (GBR),27 JUN 1999,1116
425,10.27,+1.3,John ERTZGAARD,18 JUN 1977,NOR,1,,Oslo (NOR),30 JUN 1999,1115
425,10.27,-0.6,Seun OGUNKOYA,28 DEC 1977,NGR,5,,St-Denis (FRA),03 JUL 1999,1118
425,10.27,-0.7,Koji ITO,29 JAN 1970,JPN,4,,Nice (FRA),17 JUL 1999,1119
425,10.27,+0.1,Akin Ibukun AKINREMI,26 MAR 1976,NGR,h,,"Flagstaff, AZ (USA)",17 JUL 1999,1115
425,10.27,+0.1,Mickey GRIMES,10 OCT 1976,USA,2,,"Flagstaff, AZ (USA)",19 JUL 1999,1115
425,10.27,+0.4,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,7,,Winnipeg (CAN),25 JUL 1999,1115
425,10.27,+1.9,Piotr BALCERZAK,25 JUN 1975,POL,3,,Chania (GRE),28 JUL 1999,1115
425,10.27,+0.4,John ERTZGAARD,18 JUN 1977,NOR,1h3,,"Ullevi Stadium, Göteborg (SWE)",29 JUL 1999,1115
425,10.27,-0.3,John ERTZGAARD,18 JUN 1977,NOR,2sf2,,"Ullevi Stadium, Göteborg (SWE)",29 JUL 1999,1116
425,10.27,0.0,Francis OBIKWELU,22 NOV 1978,NGR,sf,,Lagos (NGR),30 JUL 1999,1115
425,10.27,-0.7,Jason GARDENER,17 SEP 1975,GBR,3h1,,Stockholm (SWE),30 JUL 1999,1119
425,10.27,+0.4,Darren CAMPBELL,12 SEP 1973,GBR,4,,Malmö (SWE),02 AUG 1999,1115
425,10.27,-0.2,Trevino BETTY,10 OCT 1972,CAN,1,,Monachil (ESP),10 AUG 1999,1116
425,10.27,-0.7,Jason GARDENER,17 SEP 1975,GBR,1h2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1119
425,10.27,-0.2,Tim MONTGOMERY,28 JAN 1975,USA,1h4,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1116
425,10.27,+1.5,Dwain CHAMBERS,05 APR 1978,GBR,3,,Glasgow (GBR),03 SEP 1999,1115
425,10.27,0.0,Frank FREDERICKS,02 OCT 1967,NAM,qf,,Johannesburg (RSA),14 SEP 1999,1115
466,10.28,+0.6,Frank FREDERICKS,02 OCT 1967,NAM,1,,Auckland (NZL),17 FEB 1999,1112
466,10.28,+1.3,Chris DONALDSON,26 MAY 1975,NZL,2,,Sydney (AUS),20 FEB 1999,1112
466,10.28,+1.8,Paul HENDERSON,13 MAR 1971,AUS,h,,Sydney (AUS),05 MAR 1999,1112
466,10.28,+1.8,Bryan HOWARD,07 OCT 1976,USA,1,,"Waco, TX (USA)",20 MAR 1999,1112
466,10.28,0.0,Brian LEWIS,05 DEC 1974,USA,1,,"Philadelphia, PA (USA)",24 APR 1999,1112
466,10.28,+0.5,Marlon DEVONISH,01 JUN 1976,GBR,1,,"Irvine, CA (USA)",02 MAY 1999,1112
466,10.28,+1.7,Tomari CASELLAS,,USA,2,,"Walnut, CA (USA)",08 MAY 1999,1112
466,10.28,+0.7,Deji ALIU,22 NOV 1975,NGR,3,,Doha (QAT),13 MAY 1999,1112
466,10.28,+1.6,Patrick JARRETT,02 OCT 1977,JAM,1,,"Emporia, KS (USA)",29 MAY 1999,1112
466,10.28,+1.5,Sunday EMMANUEL,08 OCT 1978,NGR,1,,Warszawa (POL),12 JUN 1999,1112
466,10.28,+1.1,Seun OGUNKOYA,28 DEC 1977,NGR,6,,Nürnberg (GER),13 JUN 1999,1112
466,10.28,+1.1,Patrick SCHNEIDER,21 DEC 1972,GER,7,,Nürnberg (GER),13 JUN 1999,1112
466,10.28,+1.1,Freddy MAYOLA,01 NOV 1977,CUB,1,,Ciudad de México (MEX),19 JUN 1999,1112
466,10.28,+0.8,David OAKS,12 MAY 1972,USA,sf,,"Eugene, OR (USA)",25 JUN 1999,1112
466,10.28,-0.9,Nathanael ESPRIT,07 MAY 1978,AHO,1,,Apeldoorn (NED),26 JUN 1999,1117
466,10.28,+1.9,Angelos PAVLAKAKIS,07 NOV 1976,GRE,1,,Istanbul (TUR),26 JUN 1999,1112
466,10.28,-0.2,Deji ALIU,22 NOV 1975,NGR,4f1,,Gateshead (GBR),27 JUN 1999,1113
466,10.28,+1.3,Patrick STEVENS,31 JAN 1968,BEL,2,,Oslo (NOR),30 JUN 1999,1112
466,10.28,+0.6,Roland NÉMETH,19 SEP 1974,HUN,h,,Budapest (HUN),03 JUL 1999,1112
466,10.28,-0.6,Obadele THOMPSON,30 MAR 1976,BAR,6,,St-Denis (FRA),03 JUL 1999,1115
466,10.28,-0.6,Tony MCCALL,16 JUN 1974,USA,4,,Zagreb (CRO),05 JUL 1999,1115
466,10.28,+1.0,Marlon DEVONISH,01 JUN 1976,GBR,7,,Luzern (SUI),05 JUL 1999,1112
466,10.28,-0.1,Greg SADDLER,29 JUN 1974,USA,h,,Malles Venosta (ITA),17 JUL 1999,1112
466,10.28,+1.8,Shomari WILSON,06 JUN 1976,USA,h,,"Flagstaff, AZ (USA)",17 JUL 1999,1112
466,10.28,+0.9,Hanzhao YIN,18 FEB 1976,CHN,4,,Tel Aviv (ISR),18 JUL 1999,1112
466,10.28,-1.0,Bernard WILLIAMS,19 JAN 1978,USA,sf,,Winnipeg (CAN),24 JUL 1999,1118
466,10.28,+2.0,Marc BLUME,28 DEC 1973,GER,2,,Hamburg (GER),29 JUL 1999,1112
466,10.28,+0.7,Christian MALCOLM,03 JUN 1979,GBR,2,,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1112
466,10.28,+0.7,Marcin NOWAK,02 AUG 1977,POL,2,,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1112
466,10.28,0.0,Angelos PAVLAKAKIS,07 NOV 1976,GRE,sf,,Athina (GRE),07 AUG 1999,1112
466,10.28,0.0,Piotr BALCERZAK,25 JUN 1975,POL,1,,Montauban (FRA),07 AUG 1999,1112
466,10.28,+0.6,Kareem STREETE-THOMPSON,30 MAR 1973,CAY,1,,Hechtel (BEL),07 AUG 1999,1112
466,10.28,-0.7,Roland NÉMETH,19 SEP 1974,HUN,2h2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1116
466,10.28,+0.1,Nathanael ESPRIT,07 MAY 1978,AHO,2h9,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1112
466,10.28,+0.8,Ibrahim MEITÉ,18 NOV 1976,CIV,2h10,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1112
466,10.28,+0.8,Matthew QUINN,17 APR 1976,RSA,3h10,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1112
466,10.28,+0.3,Andrea COLOMBO,14 FEB 1974,ITA,1,,Rovereto (ITA),01 SEP 1999,1112
466,10.28,+1.5,Ian MACKIE,27 FEB 1975,GBR,4,,Glasgow (GBR),03 SEP 1999,1112
466,10.28,+2.0,André Domingos DA SILVA,26 NOV 1972,BRA,h,,Barletta (ITA),09 SEP 1999,1112
466,10.28,0.0,Serge BENGONO,03 AUG 1977,CMR,5,,Johannesburg (RSA),15 SEP 1999,1112
466,10.28,+2.0,Akihiro YASUI,02 OCT 1977,JPN,1,,Hikone (JPN),09 OCT 1999,1112
466,10.28,0.0,Akihiro YASUI,02 OCT 1977,JPN,h,,Kumamoto (JPN),24 OCT 1999,1112
508,10.29,+1.3,Kim COLLINS,05 APR 1976,SKN,1,,"Tucson, AZ (USA)",20 MAR 1999,1108
508,10.29,+0.6,Renward WELLS,23 FEB 1970,BAH,1,,"Williamsburg, VA (USA)",03 APR 1999,1108
508,10.29,-1.0,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,1,,Rio de Janeiro (BRA),25 APR 1999,1114
508,10.29,+1.6,Hiroshi NAGASHIMA,03 OCT 1978,JPN,3,,Hiroshima (JPN),29 APR 1999,1108
508,10.29,+1.6,Hiroyasu TSUCHIE,14 JUN 1974,JPN,4,,Hiroshima (JPN),29 APR 1999,1108
508,10.29,+1.9,Tatsuhiko WATANABE,01 JUN 1976,JPN,3,,Mito (JPN),05 MAY 1999,1108
508,10.29,+1.1,Nathanael ESPRIT,07 MAY 1978,AHO,1,,"College Station, TX (USA)",08 MAY 1999,1108
508,10.29,+1.7,Ibrahim MEITÉ,18 NOV 1976,CIV,3,,"Walnut, CA (USA)",08 MAY 1999,1108
508,10.29,+0.5,Obadiah COOPER,08 MAR 1970,USA,h,,"Atlanta, GA (USA)",22 MAY 1999,1108
508,10.29,+1.6,Deworski ODOM,11 APR 1977,USA,2,,"Emporia, KS (USA)",29 MAY 1999,1108
508,10.29,+1.6,Nathanael ESPRIT,07 MAY 1978,AHO,sf,,"Boise, ID (USA)",04 JUN 1999,1108
508,10.29,+1.6,Leonard SCOTT,19 JAN 1980,USA,sf,,"Boise, ID (USA)",04 JUN 1999,1108
508,10.29,-2.2,Obadele THOMPSON,30 MAR 1976,BAR,1,,"New York, NY (USA)",06 JUN 1999,1121
508,10.29,+1.5,Piotr BALCERZAK,25 JUN 1975,POL,2,,Warszawa (POL),12 JUN 1999,1108
508,10.29,-0.2,Bernard WILLIAMS,19 JAN 1978,USA,4,,"Raleigh, NC (USA)",12 JUN 1999,1109
508,10.29,+1.2,Erik WIJMEERSCH,23 JAN 1970,BEL,1,,Oordegem (BEL),19 JUN 1999,1108
508,10.29,-0.9,Patrick VAN BALKOM,14 SEP 1974,NED,2,,Apeldoorn (NED),26 JUN 1999,1113
508,10.29,-0.8,Piotr BALCERZAK,25 JUN 1975,POL,1,,Meilen (SUI),27 JUN 1999,1112
508,10.29,0.0,G. Chintake DE ZOYSA,19 NOV 1971,SRI,1,,Chennai (IND),15 JUL 1999,1108
508,10.29,-0.4,Aleksandr SLYUNKOV,06 NOV 1976,BLR,1,,Staiki (BLR),16 JUL 1999,1110
508,10.29,-0.7,Eric NKANSAH,12 DEC 1974,GHA,5,,Nice (FRA),17 JUL 1999,1112
508,10.29,-1.0,Patrick JARRETT,02 OCT 1977,JAM,sf,,Winnipeg (CAN),24 JUL 1999,1114
508,10.29,+1.9,Anthony DEES,06 AUG 1963,USA,4,,Chania (GRE),28 JUL 1999,1108
508,10.29,+0.7,John ERTZGAARD,18 JUN 1977,NOR,4,,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1108
508,10.29,+1.1,Carlos BERLANGA,09 JUN 1972,ESP,h,,Monachil (ESP),10 AUG 1999,1108
508,10.29,+0.1,Leonard MYLES-MILLS,05 SEP 1973,GHA,3h9,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1108
508,10.29,+0.3,Nathanael ESPRIT,07 MAY 1978,AHO,6qf2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1108
508,10.29,-0.6,Piotr BALCERZAK,25 JUN 1975,POL,6qf3,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1111
508,10.29,-0.2,Marcin NOWAK,02 AUG 1977,POL,6qf5,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1109
508,10.29,+0.9,Gábor DOBOS,21 FEB 1976,HUN,3,,Bellinzona (SUI),01 SEP 1999,1108
508,10.29,+0.1,Matt SHIRVINGTON,25 OCT 1978,AUS,4,,Bruxelles (BEL),03 SEP 1999,1108
508,10.29,+0.1,Marcin NOWAK,02 AUG 1977,POL,1,,Wrocław (POL),11 SEP 1999,1108
540,10.30,+1.3,David BAXTER,27 MAR 1977,AUS,3,,Sydney (AUS),20 FEB 1999,1105
540,10.30,+0.7,Marcus LA GRANGE,12 DEC 1977,RSA,1,,Durban (RSA),05 MAR 1999,1105
540,10.30,+1.2,Llewellyn HERBERT,21 JUL 1977,RSA,3,,Bloemfontein (RSA),17 APR 1999,1105
540,10.30,+0.9,Llewellyn BREDWOOD,30 APR 1976,JAM,1,,"Tampa, FL (USA)",01 MAY 1999,1105
540,10.30,+0.5,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,,"Austin, TX (USA)",02 MAY 1999,1105
540,10.30,+0.2,Kim COLLINS,05 APR 1976,SKN,h,,"Edwardsville, IL (USA)",14 MAY 1999,1105
540,10.30,0.0,Mickey GRIMES,10 OCT 1976,USA,1,,"Northridge, CA (USA)",15 MAY 1999,1105
540,10.30,+1.7,Michael MARTIN,17 FEB 1977,USA,1,,"Baton Rouge, LA (USA)",21 MAY 1999,1105
540,10.30,-1.2,Marcel CARTER,26 MAR 1971,USA,1,,"Atlanta, GA (USA)",22 MAY 1999,1112
540,10.30,+0.7,Anthony DEES,06 AUG 1963,USA,h,,"Atlanta, GA (USA)",22 MAY 1999,1105
540,10.30,+0.4,Brian HARRISON,12 OCT 1978,USA,2,,"Tempe, AZ (USA)",22 MAY 1999,1105
540,10.30,+1.6,Gabriel OKON,15 MAR 1966,NGR,1,,Enskede (SWE),27 MAY 1999,1105
540,10.30,-2.2,Bruny SURIN,12 JUL 1967,CAN,2,,"New York, NY (USA)",06 JUN 1999,1118
540,10.30,+0.5,Antoine BOUSSOMBO,18 MAY 1968,GAB,1,,Dreux (FRA),11 JUN 1999,1105
540,10.30,-0.1,Randall EVANS,26 OCT 1970,USA,1,,"Houston, TX (USA)",11 JUN 1999,1105
540,10.30,0.0,Seun OGUNKOYA,28 DEC 1977,NGR,f1,,Athina (GRE),16 JUN 1999,1105
540,10.30,0.0,Patrick JARRETT,02 OCT 1977,JAM,1,,Kingston (JAM),18 JUN 1999,1105
540,10.30,0.0,Christopher WILLIAMS,15 MAR 1972,JAM,h,,Kingston (JAM),18 JUN 1999,1105
540,10.30,+0.6,Tony MCCALL,16 JUN 1974,USA,h,,"Eugene, OR (USA)",24 JUN 1999,1105
540,10.30,+0.9,Martijn UNGERER,06 JUN 1978,NED,sf,,Apeldoorn (NED),26 JUN 1999,1105
540,10.30,-0.5,Sunday EMMANUEL,08 OCT 1978,NGR,2,,Dortmund (GER),26 JUN 1999,1108
540,10.30,+0.7,Marcin URBAŚ,17 SEP 1976,POL,h,,Kraków (POL),02 JUL 1999,1105
540,10.30,+0.6,Kevin BRAUNSKILL,31 MAR 1969,USA,h,,Budapest (HUN),03 JUL 1999,1105
540,10.30,+0.1,John CAPEL,27 OCT 1978,USA,qf,,Palma de Mallorca (ESP),10 JUL 1999,1105
540,10.30,+1.0,Kevin LITTLE,03 APR 1968,USA,2,,Casablanca (MAR),13 JUL 1999,1105
540,10.30,+0.1,Dwight FERGUSON,16 MAY 1970,BAH,4,,"Flagstaff, AZ (USA)",17 JUL 1999,1105
540,10.30,+0.2,Milton MALLARD,24 NOV 1973,USA,2,,Schapbach (GER),25 JUL 1999,1105
540,10.30,+0.7,Patrik LÖVGREN,12 OCT 1975,SWE,2,,Lappeenranta (FIN),25 JUL 1999,1105
540,10.30,-0.9,Obadele THOMPSON,30 MAR 1976,BAR,1f2,,Linz (AUT),26 JUL 1999,1110
540,10.30,+0.7,Jerome EYANA,05 JUL 1977,FRA,3sf1,,"Ullevi Stadium, Göteborg (SWE)",29 JUL 1999,1105
540,10.30,-1.0,Piotr BALCERZAK,25 JUN 1975,POL,1,,Patra (GRE),01 AUG 1999,1111
540,10.30,+0.4,Curtis JOHNSON,24 DEC 1973,USA,5,,Malmö (SWE),02 AUG 1999,1105
540,10.30,+0.6,Patrick STEVENS,31 JAN 1968,BEL,2,,Hechtel (BEL),07 AUG 1999,1105
540,10.30,+0.6,Troy DOUGLAS,30 NOV 1962,NED,3,,Hechtel (BEL),07 AUG 1999,1105
540,10.30,+0.2,Donovan BAILEY,16 DEC 1967,CAN,3,,Köln (GER),08 AUG 1999,1105
540,10.30,-0.2,Carlos BERLANGA,09 JUN 1972,ESP,2,,Monachil (ESP),10 AUG 1999,1106
540,10.30,+1.7,Daniel EFFIONG,17 JUN 1972,NGR,2,,La Chaux-de-Fonds (SUI),15 AUG 1999,1105
540,10.30,+1.7,Donovan BAILEY,16 DEC 1967,CAN,3,,La Chaux-de-Fonds (SUI),15 AUG 1999,1105
540,10.30,-0.6,Maurice GREENE,23 JUL 1974,USA,1h1,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1108
540,10.30,-0.7,Christoforos CHOIDES,10 SEP 1978,GRE,3h2,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1109
540,10.30,+0.8,Gábor DOBOS,21 FEB 1976,HUN,4h10,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1105
540,10.30,-0.1,Georgios THEODORIDIS,12 DEC 1972,GRE,6qf1,,"La Cartuja, Sevilla (ESP)",21 AUG 1999,1105
540,10.30,+0.3,André Domingos DA SILVA,26 NOV 1972,BRA,2,,Rovereto (ITA),01 SEP 1999,1105
540,10.30,+0.1,Patrick STEVENS,31 JAN 1968,BEL,5,,Bruxelles (BEL),03 SEP 1999,1105
540,10.30,-0.2,Shigeyuki KOJIMA,25 SEP 1979,JPN,h,,Tokyo (JPN),10 SEP 1999,1106
540,10.30,+1.0,Vitaliy MEDVEDEV,06 JAN 1977,KAZ,1,,Bishkek (KGZ),06 OCT 1999,1105
