Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
362,10.16,+0.1,Ryuichiro SAKAI,14 MAR 1998,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",17 JUL 2021,1152
362,10.16,+1.4,Raymond EKEVWO,23 MAR 1999,NGR,1f1,,"Bolles HS Track, Jacksonville, FL (USA)",17 JUL 2021,1152
362,10.16,+0.1,Zhenye XIE,17 AUG 1993,CHN,5h3,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1152
362,10.16,-0.2,Filippo TORTU,15 JUN 1998,ITA,7sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1153
362,10.16,+1.0,Dominik ZÁLESKÝ,23 AUG 1995,CZE,1,,Zlín (CZE),14 AUG 2021,1152
362,10.16,0.0,Tommy RAMDHAN,28 NOV 1996,GBR,2f1,,"Stade Jean Jacoby, Schifflange (LUX)",22 AUG 2021,1152
362,10.16,0.0,Jeremiah AZU,15 MAY 2001,GBR,2,,"Olympiastadion, Berlin (GER)",12 SEP 2021,1152
396,10.17,+1.4,Favour Oghene Tejiri ASHE,28 APR 2002,NGR,1h3,,"Yabatech Sport Complex, Lagos (NGR)",30 MAR 2021,1148
396,10.17,+1.6,Felipe BARDI,08 OCT 1998,BRA,2,,"CVEATC, Chula Vista, CA (USA)",03 APR 2021,1148
396,10.17,-0.2,Noah LYLES,18 JUL 1997,USA,2,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1149
396,10.17,-0.4,Andrew HUDSON,14 DEC 1996,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,1150
396,10.17,+2.0,Joshua WASHINGTON,28 AUG 1995,USA,7f1,,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,1148
396,10.17,+0.1,Mark Otieno ODHIAMBO,11 MAY 1993,KEN,1,,"Mandela National Stadium, Kampala (UGA)",24 APR 2021,1148
396,10.17,+1.5,Jimmy VICAUT,27 FEB 1992,FRA,4,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,1148
396,10.17,+1.3,Trayvon BROMELL,10 JUL 1995,USA,1h3,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,1148
396,10.17,-0.1,Bismark BOATENG,15 MAR 1992,CAN,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",01 MAY 2021,1148
396,10.17,+0.3,Christopher BELCHER,29 JAN 1994,USA,3h1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1148
396,10.17,+0.8,Terrance LAIRD,12 OCT 1998,USA,1h3,,"Cushing Stadium, College Station, TX (USA)",14 MAY 2021,1148
396,10.17,+1.6,Kasaun JAMES,22 DEC 1997,USA,2,,"Paul Derr TF Facility, Raleigh, NC (USA)",15 MAY 2021,1148
396,10.17,+1.4,Andre DE GRASSE,10 NOV 1994,CAN,3f1,,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1148
396,10.17,+0.5,Nickel ASHMEADE,07 APR 1990,JAM,3,,"Boston, MA (USA)",23 MAY 2021,1148
396,10.17,+1.0,Ferdinand OMANYALA,02 JAN 1996,KEN,1sf1,,"Nyayo National Stadium, Nairobi (KEN)",27 MAY 2021,1148
396,10.17,+1.6,Zachary JEWELL,1998,USA,4h1,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1148
396,10.17,+0.7,Oshane BAILEY,08 SEP 1989,JAM,1f1,,"National Stadium, Kingston (JAM)",29 MAY 2021,1148
396,10.17,+0.7,Nigel ELLIS,08 AUG 1997,JAM,1f1,,"National Stadium, Kingston (JAM)",29 MAY 2021,1148
396,10.17,+1.7,Kirk WILSON,27 MAY 1991,USA,2,,"CVEATC, Chula Vista, CA (USA)",30 MAY 2021,1148
396,10.17,+1.3,Kojo MUSAH,15 APR 1996,DEN,1f1,,"Mestský Stadion Sletište, Kladno (CZE)",15 JUN 2021,1148
396,10.17,+1.5,Benjamin RICHARDSON,19 DEC 2003,RSA,1f6,,"Bestmed Tuks Stadium, Pretoria (RSA)",19 JUN 2021,1148
396,10.17,-0.3,Jaylen BACON,05 AUG 1996,USA,7sf1,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1149
396,10.17,-0.4,Shuhei TADA,24 JUN 1996,JPN,1sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1150
396,10.17,+0.8,Travis COLLINS,28 MAY 1996,USA,1f2,,"The Bahamas National Stadium, Nassau (BAH)",28 JUN 2021,1148
396,10.17,+0.2,Bolade AJOMALE,31 AUG 1995,CAN,1,,"Complexe Sportif Claude-Robillard, Montréal (CAN)",29 JUN 2021,1148
396,10.17,+1.9,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,1f1,,Castellón (ESP),29 JUN 2021,1148
396,10.17,+1.2,Kukyoung KIM,19 APR 1991,KOR,1h1,,Goseong (KOR),07 JUL 2021,1148
396,10.17,+0.3,Filippo TORTU,15 JUN 1998,ITA,7,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1148
396,10.17,+0.1,Elijah HALL,22 AUG 1994,USA,2h1,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1148
396,10.17,+0.4,Michael RODGERS,24 APR 1985,USA,6,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1148
396,10.17,+0.5,Rasheed DWYER,29 JAN 1989,JAM,1h2,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1148
396,10.17,+0.5,Jazeel MURPHY,27 FEB 1994,JAM,1h2,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1148
396,10.17,-0.4,Paulo André CAMILO,20 AUG 1998,BRA,3h6,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1150
396,10.17,-0.2,Femi OGUNODE,15 MAY 1991,QAT,8sf2,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1149
396,10.17,+0.7,Arthur CISSÉ,29 DEC 1996,CIV,3,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1148
396,10.17,-0.5,Justin GATLIN,10 FEB 1982,USA,4,,"Stadio Colbachini, Padova (ITA)",05 SEP 2021,1151
396,10.17,+0.8,Kyree KING,09 JUL 1994,USA,4,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1148
396,10.17,+1.4,Hassan TAFTIAN,04 MAY 1993,IRI,1,,"Imam Reza Stadium, Mashhad (IRI)",02 OCT 2021,1148
434,10.18,+1.3,Shaun MASWANGANYI,01 FEB 2001,RSA,1f3,,"Tom Tellez Track, Houston, TX (USA)",18 MAR 2021,1145
434,10.18,+1.0,Jaylen BACON,05 AUG 1996,USA,2f1,,"National Training Center, Clermont, FL (USA)",04 APR 2021,1145
434,10.18,+0.4,Rohan BROWNING,31 DEC 1997,AUS,1sf1,,"SOPAC, Sydney (AUS)",17 APR 2021,1145
434,10.18,+1.4,Isiah YOUNG,05 JAN 1990,USA,5f1,,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,1145
434,10.18,+1.7,Shaun MASWANGANYI,01 FEB 2001,RSA,2f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",17 APR 2021,1145
434,10.18,+1.9,Jaylen BACON,05 AUG 1996,USA,8,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1145
434,10.18,+1.0,Chris ROYSTER,24 JAN 1992,USA,4h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1145
434,10.18,+1.5,Filippo TORTU,15 JUN 1998,ITA,1h1,,"Stadio Guidobaldi, Rieti (ITA)",22 MAY 2021,1145
434,10.18,-0.3,Ryiem FORDE,23 MAY 2001,JAM,2,,"Boston, MA (USA)",23 MAY 2021,1146
434,10.18,+0.3,Nickel ASHMEADE,07 APR 1990,JAM,3h2,,"Boston, MA (USA)",23 MAY 2021,1145
434,10.18,+1.9,Samson COLEBROOKE,10 MAY 1997,BAH,3pr2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1145
434,10.18,+1.9,Travis COLLINS,28 MAY 1996,USA,1pr3,,"Cushing Stadium, College Station, TX (USA)",26 MAY 2021,1145
434,10.18,+0.6,Tajay GAYLE,02 AUG 1996,JAM,1f2,,"National Stadium, Kingston (JAM)",29 MAY 2021,1145
434,10.18,+0.6,Alonso EDWARD,08 DEC 1989,PAN,1,,"x-bionic sphere, Šamorín (SVK)",02 JUN 2021,1145
434,10.18,-0.7,Emmanuel MATADI,15 APR 1991,LBR,1,,"Grosics Gyula Stadion, Tatabánya (HUN)",05 JUN 2021,1149
434,10.18,+2.0,Akihiro HIGASHIDA,13 DEC 1995,JPN,4f1,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1145
434,10.18,+1.7,Yuki KOIKE,13 MAY 1995,JPN,2h2,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1145
434,10.18,+0.9,Taylor BANKS,10 OCT 2000,USA,2sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1145
434,10.18,-0.3,Paulo André CAMILO,20 AUG 1998,BRA,1sf1,,"COTP Stadium, São Paulo (BRA)",11 JUN 2021,1146
434,10.18,+2.0,Nolton SHELVIN,08 FEB 2001,USA,6h3,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1145
434,10.18,+0.7,Kyree KING,09 JUL 1994,USA,6sf2,,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1145
434,10.18,+0.2,Paulo André CAMILO,20 AUG 1998,BRA,1h1,,"Estádio José Vieira de Carvalho, Maia (POR)",23 JUN 2021,1145
434,10.18,+1.2,Oshane BAILEY,08 SEP 1989,JAM,4sf1,,"National Stadium, Kingston (JAM)",25 JUN 2021,1145
434,10.18,+0.4,Mouhamadou FALL,25 FEB 1992,FRA,1h1,,"Stade Josette et Roger Mikulak, Angers (FRA)",26 JUN 2021,1145
434,10.18,-0.8,Aaron BROWN,27 MAY 1992,CAN,5,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1149
434,10.18,-0.8,Jerome BLAKE,18 AUG 1995,CAN,6,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1149
434,10.18,+0.1,Chris ROYSTER,24 JAN 1992,USA,4,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1145
434,10.18,-0.4,Zhiqiang WU,10 APR 1994,CHN,1,,Hangzhou (CHN),09 JUL 2021,1147
434,10.18,+1.4,Akihiro HIGASHIDA,13 DEC 1995,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",17 JUL 2021,1145
434,10.18,+0.5,Jevaughn MINZIE,20 JUL 1995,JAM,3h2,,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1145
434,10.18,+0.2,Zhiqiang WU,10 APR 1994,CHN,4h1,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1145
434,10.18,+0.9,Arthur CISSÉ,29 DEC 1996,CIV,6sf3,,"National Stadium, Tokyo (JPN)",01 AUG 2021,1145
434,10.18,-0.8,Yoshihide KIRYU,15 DEC 1995,JPN,1,,"Prefectural Stadium, Fukui (JPN)",28 AUG 2021,1149
434,10.18,+0.1,Akani SIMBINE,21 SEP 1993,RSA,6,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1145
434,10.18,-0.4,Rohan BROWNING,31 DEC 1997,AUS,6,,"Letzigrund, Zürich (SUI)",09 SEP 2021,1147
434,10.18,0.0,Julian WAGNER,18 MAR 1998,GER,3,,"Olympiastadion, Berlin (GER)",12 SEP 2021,1145
434,10.18,+1.2,Adam THOMAS,15 APR 1995,GBR,1er1,,"Stratford Community Track, London (GBR)",12 SEP 2021,1145
434,10.18,+1.0,Jak Ali HARVEY,04 MAY 1989,TUR,1,,Izmir (TUR),14 SEP 2021,1145
434,10.18,-0.1,Guanfeng CHEN,05 FEB 2000,CHN,1sf2,,Xi'an (CHN),20 SEP 2021,1145
434,10.18,+0.1,Zhiqiang WU,10 APR 1994,CHN,3,,Xi'an (CHN),21 SEP 2021,1145
474,10.19,-0.1,Oblique SEVILLE,16 MAR 2001,JAM,2f7,,"National Stadium, Kingston (JAM)",13 MAR 2021,1142
474,10.19,-0.4,Zhenye XIE,17 AUG 1993,CHN,1f3,,Shenzhen (CHN),20 MAR 2021,1144
474,10.19,+1.8,Christopher VALDEZ,01 NOV 1994,DOM,1f1,,"Estadio Luguelín Santos, Bayaguana (DOM)",27 MAR 2021,1142
474,10.19,+2.0,Felipe BARDI,08 OCT 1998,BRA,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",10 APR 2021,1142
474,10.19,-0.1,Mark Otieno ODHIAMBO,11 MAY 1993,KEN,1h2,,"National Heroes Stadium, Lusaka (ZAM)",10 APR 2021,1142
474,10.19,+1.4,Brandon CARNES,06 MAR 1995,USA,2f4,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",17 APR 2021,1142
474,10.19,-0.2,Emmanuel MATADI,15 APR 1991,LBR,3,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1143
474,10.19,+1.5,Tavarius WRIGHT,,USA,5,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",30 APR 2021,1142
474,10.19,+1.0,Jaylen BACON,05 AUG 1996,USA,5h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1142
474,10.19,+0.3,Guanfeng CHEN,05 FEB 2000,CHN,1,,Chengdu (CHN),14 MAY 2021,1142
474,10.19,+1.9,Davonte BURNETT,27 FEB 2000,USA,1h3,,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",15 MAY 2021,1142
474,10.19,0.0,Shuhei TADA,24 JUN 1996,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2021,1142
474,10.19,+0.5,Josephus LYLES,22 JUL 1998,USA,4,,"Boston, MA (USA)",23 MAY 2021,1142
474,10.19,+1.3,Javonte' HARDING,29 AUG 2001,USA,1pr1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1142
474,10.19,+1.9,Dedrick VANOVER,,USA,1pr5,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1142
474,10.19,+1.9,Tinotenda MATIYENGA,09 JUL 1999,ZIM,2pr3,,"Cushing Stadium, College Station, TX (USA)",26 MAY 2021,1142
474,10.19,+1.6,Elliott CUMMINGS,,USA,7h2,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",28 MAY 2021,1142
474,10.19,+1.3,Devin QUINN,08 JUN 1996,USA,5,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1142
474,10.19,+0.2,Gift LEOTLELA,12 MAY 1998,RSA,3,,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021,1142
474,10.19,+0.4,Marvin SCHULTE,19 FEB 1999,GER,1,,"Eintracht-Stadion, Braunschweig (GER)",05 JUN 2021,1142
474,10.19,+0.4,Davonte BURNETT,27 FEB 2000,USA,5,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1142
474,10.19,+0.4,Matthew BOLING,20 JUN 2000,USA,6,,"Hayward Field, Eugene, OR (USA)",11 JUN 2021,1142
474,10.19,0.0,Femi OGUNODE,15 MAY 1991,QAT,1,,"Stadion Radés, Radés (TUN)",17 JUN 2021,1142
474,10.19,+0.2,Bruno DEDE,07 OCT 1999,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",25 JUN 2021,1142
474,10.19,+1.8,Arthur CISSÉ,29 DEC 1996,CIV,1,,"Stadion Manfort, Leverkusen (GER)",27 JUN 2021,1142
474,10.19,-0.8,Marvin BRACY,15 DEC 1993,USA,7,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1146
474,10.19,+1.2,Kukyoung KIM,19 APR 1991,KOR,1,,Goseong (KOR),07 JUL 2021,1142
474,10.19,+1.6,Jeremiah AZU,15 MAY 2001,GBR,1h2,,"Kadrioru staadion, Tallinn (EST)",08 JUL 2021,1142
474,10.19,-0.4,Hassan TAFTIAN,04 MAY 1993,IRI,4h6,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1144
474,10.19,-1.0,Jerome BLAKE,18 AUG 1995,CAN,2h1,,"Christian Brothers HS, Memphis, TN (USA)",15 AUG 2021,1148
474,10.19,-0.2,Letsile TEBOGO,07 JUN 2003,BOT,1,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 AUG 2021,1143
474,10.19,-0.8,Julian WAGNER,18 MAR 1998,GER,1h1,,"Stade Jean Jacoby, Schifflange (LUX)",22 AUG 2021,1146
474,10.19,+0.7,Jimmy VICAUT,27 FEB 1992,FRA,4,,"Stade Charléty, Paris (FRA)",28 AUG 2021,1142
474,10.19,+0.2,Julian FORTE,07 JAN 1993,JAM,3,,"Stadio Quercia, Rovereto (ITA)",31 AUG 2021,1142
474,10.19,+0.1,Mouhamadou FALL,25 FEB 1992,FRA,7,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1142
474,10.19,-0.5,Yuki KOIKE,13 MAY 1995,JPN,1f1,,"Yanmar Stadium Nagai, Osaka (JPN)",25 SEP 2021,1145
510,10.20,+0.2,Rohan BROWNING,31 DEC 1997,AUS,1,,"Olympic Stadium, Sydney (AUS)",06 MAR 2021,1138
510,10.20,+1.5,Xavier NAIRNE,02 OCT 2000,JAM,1f3,,"Aztrack Sports Deck, San Diego, CA (USA)",27 MAR 2021,1138
510,10.20,-3.0,Gift LEOTLELA,12 MAY 1998,RSA,2,,"Bestmed Tuks Stadium, Pretoria (RSA)",27 MAR 2021,1156
510,10.20,+0.3,Christopher VALDEZ,01 NOV 1994,DOM,f2,,Ibagué (COL),23 APR 2021,1138
510,10.20,+1.8,Denzell FEAGIN,2000,USA,1,,"Cowley Sport Complex, Arkansas City, KS (USA)",30 APR 2021,1138
510,10.20,+1.1,Courtney LINDSEY,18 NOV 1998,USA,1f1,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",01 MAY 2021,1138
510,10.20,+1.9,Brendon RODNEY,09 APR 1992,CAN,4f5,,"GC Foster College, Spanish Town (JAM)",08 MAY 2021,1138
510,10.20,+1.8,Bralon ROBINSON,,USA,2,,"PVAMU Track Stadium, Prairie View, TX (USA)",08 MAY 2021,1138
510,10.20,+1.6,Dondra SWINT,09 SEP 1997,USA,3,,"Paul Derr TF Facility, Raleigh, NC (USA)",15 MAY 2021,1138
510,10.20,+0.7,Diogo ANTUNES,02 NOV 1992,POR,1f4,,"Estádio 1o de Maio, Lisboa (POR)",15 MAY 2021,1138
510,10.20,+1.9,Demarius SMITH,25 DEC 1998,USA,1h3,,"RV Christian Track, Manhattan, KS (USA)",15 MAY 2021,1138
510,10.20,+2.0,Jordan BOOKER,,USA,1h3,,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",15 MAY 2021,1138
510,10.20,+0.5,Joseph Paul AMOAH,12 JAN 1997,GHA,1,,"Irwin Belk Track, Greensboro, NC (USA)",16 MAY 2021,1138
510,10.20,+1.3,Lance LANG,01 FEB 2001,USA,2pr1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1138
510,10.20,+1.6,Andrew ROBERTSON,17 DEC 1990,GBR,1f2,,"Elena Venizelou National Stadium, Chania (GRE)",30 MAY 2021,1138
510,10.20,+0.2,Josephus LYLES,22 JUL 1998,USA,5f1,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1138
510,10.20,-0.1,Jerome BLAKE,18 AUG 1995,CAN,2h3,,"National Training Center, Clermont, FL (USA)",30 MAY 2021,1138
510,10.20,+1.3,Chris ROYSTER,24 JAN 1992,USA,6,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1138
510,10.20,+0.2,Amaury GOLITIN,28 JAN 1997,FRA,4,,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021,1138
510,10.20,-0.7,Alonso EDWARD,08 DEC 1989,PAN,2,,"Grosics Gyula Stadion, Tatabánya (HUN)",05 JUN 2021,1142
510,10.20,+0.4,Lucas ANSAH-PEPRAH,16 JAN 2000,GER,2,,"Eintracht-Stadion, Braunschweig (GER)",05 JUN 2021,1138
510,10.20,+1.0,Godson Oke OGHENEBRUME,27 MAY 2003,NGR,2sf2,,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,1138
510,10.20,-0.3,Cravon GILLESPIE,31 JUL 1996,USA,3h1,,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1139
510,10.20,+1.0,Senoj-Jay GIVANS,30 DEC 1993,JAM,2h3,,"National Stadium, Kingston (JAM)",24 JUN 2021,1138
510,10.20,-0.4,Benjamin RICHARDSON,19 DEC 2003,RSA,1,,"McArthur Stadium, Potchefstroom (RSA)",26 JUN 2021,1140
510,10.20,-1.4,Rohan BROWNING,31 DEC 1997,AUS,1,,"Barlow Park, Cairns (AUS)",11 JUL 2021,1146
510,10.20,+0.5,Andrew ROBERTSON,17 DEC 1990,GBR,1,,"Bedford Athletic Stadium, Bedford (GBR)",17 JUL 2021,1138
510,10.20,+0.5,Eugene AMO-DADZIE,22 JUN 1992,GBR,2,,"Bedford Athletic Stadium, Bedford (GBR)",17 JUL 2021,1138
510,10.20,+0.8,Kojo MUSAH,15 APR 1996,DEN,4h7,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1138
510,10.20,-0.2,Reece PRESCOD,29 FEB 1996,GBR,1,,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",15 AUG 2021,1139
510,10.20,+1.2,Romell GLAVE,11 NOV 1999,JAM,1h3,,"Cardiff Athletic Stadium, Cardiff (GBR)",15 AUG 2021,1138
510,10.20,0.0,Julian FORTE,07 JAN 1993,JAM,3f1,,"Lantos Mihály Sportközpont, Budapest (HUN)",24 AUG 2021,1138
510,10.20,0.0,Nigel ELLIS,08 AUG 1997,JAM,4f1,,"Lantos Mihály Sportközpont, Budapest (HUN)",24 AUG 2021,1138
510,10.20,+0.6,William REAIS,04 MAY 1999,SUI,1,,"Sport Arena, Nottwil (SUI)",04 SEP 2021,1138
510,10.20,+0.8,Julian FORTE,07 JAN 1993,JAM,5,,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1138
510,10.20,+1.2,Michael RODGERS,24 APR 1985,USA,6,,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1138
546,10.21,+1.0,Jack HALE,22 MAY 1998,AUS,1,,"AIS Athletics Track, Canberra (AUS)",25 FEB 2021,1135
546,10.21,+1.3,Tosin OGUNODE,02 MAR 1994,QAT,1f4,,"Bestmed Tuks Stadium, Pretoria (RSA)",27 FEB 2021,1135
546,10.21,+0.7,Matthew BOLING,20 JUN 2000,USA,2f1,,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021,1135
546,10.21,+0.3,Emmanuel MATADI,15 APR 1991,LBR,2h1,,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1135
546,10.21,+0.1,Javonte' HARDING,29 AUG 2001,USA,1,,"Irwin Belk Track, Greensboro, NC (USA)",08 MAY 2021,1135
546,10.21,+1.0,Bryce ROBINSON,13 NOV 1993,USA,6h2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1135
546,10.21,+1.3,Matthew BOLING,20 JUN 2000,USA,1h1,,"Cushing Stadium, College Station, TX (USA)",14 MAY 2021,1135
546,10.21,+1.0,Marvin SCHULTE,19 FEB 1999,GER,1f1,,"Sepp-Herberger-Stadion, Weinheim (GER)",22 MAY 2021,1135
546,10.21,+0.5,Jaylen BACON,05 AUG 1996,USA,5,,"Boston, MA (USA)",23 MAY 2021,1135
546,10.21,+0.5,Romell GLAVE,11 NOV 1999,JAM,1er1,,"Lee Valley Athletics Centre, London (GBR)",26 MAY 2021,1135
546,10.21,+1.6,Tinotenda MATIYENGA,09 JUL 1999,ZIM,5h1,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1135
546,10.21,-0.7,Jacolby SHELTON,,USA,2h2,,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1139
546,10.21,+0.7,Emmanuel MATADI,15 APR 1991,LBR,1h2,,"Grosics Gyula Stadion, Tatabánya (HUN)",05 JUN 2021,1135
546,10.21,+1.7,Bryan LEVELL,23 DEC 2003,JAM,1f3,,"National Stadium, Kingston (JAM)",05 JUN 2021,1135
546,10.21,+1.7,Akihiro HIGASHIDA,13 DEC 1995,JPN,3h2,,"Athletic Stadium, Tottori (JPN)",06 JUN 2021,1135
546,10.21,+0.9,Joseph Paul AMOAH,12 JAN 1997,GHA,3sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1135
546,10.21,+0.9,Joseph FAHNBULLEH,11 SEP 2001,USA,3sf1,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1135
546,10.21,0.0,Terrance LAIRD,12 OCT 1998,USA,2sf3,,"Hayward Field, Eugene, OR (USA)",09 JUN 2021,1135
546,10.21,0.0,Jerry JAKPA,22 MAY 1998,NGR,2sf1,,"Yabatech Sport Complex, Lagos (NGR)",17 JUN 2021,1135
546,10.21,+1.7,Kojo MUSAH,15 APR 1996,DEN,1f1,,"Beroe Stadium, Stara Zagora (BUL)",19 JUN 2021,1135
546,10.21,-1.1,Gift LEOTLELA,12 MAY 1998,RSA,1h1,,"Estadio Vallehermoso, Madrid (ESP)",19 JUN 2021,1141
546,10.21,-0.4,Bruno DEDE,07 OCT 1999,JPN,2sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",24 JUN 2021,1137
546,10.21,+1.6,Cejhae GREENE,06 OCT 1995,ANT,h2,,"The Bahamas National Stadium, Nassau (BAH)",25 JUN 2021,1135
546,10.21,+1.5,Bismark BOATENG,15 MAR 1992,CAN,1h1,,"Bolles HS Track, Jacksonville, FL (USA)",27 JUN 2021,1135
546,10.21,+1.9,Jordan ANTHONY,29 JUN 2004,USA,1,,"Hayward Field, Eugene, OR (USA)",02 JUL 2021,1135
546,10.21,-0.1,Nigel ELLIS,08 AUG 1997,JAM,1,,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",03 JUL 2021,1135
546,10.21,+1.2,Justin GATLIN,10 FEB 1982,USA,6,,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1135
546,10.21,+0.1,Chris ROYSTER,24 JAN 1992,USA,3h1,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1135
546,10.21,+0.4,Isiah YOUNG,05 JAN 1990,USA,7,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1135
546,10.21,+0.4,Adam GEMILI,06 OCT 1993,GBR,8,,"International Stadium, Gateshead (GBR)",13 JUL 2021,1135
546,10.21,+0.1,Eugene AMO-DADZIE,22 JUN 1992,GBR,1sf3,,"Bedford Athletic Stadium, Bedford (GBR)",17 JUL 2021,1135
546,10.21,+0.2,Chun-Han YANG,01 JAN 1997,TPE,5h1,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1135
546,10.21,0.0,Jason ROGERS,31 AUG 1991,SKN,3h4,,"National Stadium, Tokyo (JPN)",31 JUL 2021,1135
546,10.21,-0.2,Jeremiah AZU,15 MAY 2001,GBR,1f1,,"Lee Valley Athletics Centre, London (GBR)",04 AUG 2021,1136
546,10.21,-1.7,Julian WAGNER,18 MAR 1998,GER,1h7,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 AUG 2021,1145
546,10.21,0.0,Reece PRESCOD,29 FEB 1996,GBR,5f1,,"Lantos Mihály Sportközpont, Budapest (HUN)",24 AUG 2021,1135
