Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
436,10.27,0.0,Raymond STEWART,18 MAR 1965,JAM,4f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1115
436,10.27,+0.6,Sam JEFFERSON,19 APR 1971,USA,1,,"Houston, TX (USA)",06 JUN 1997,1115
436,10.27,+0.4,Deji ALIU,22 NOV 1975,NGR,3,,Bratislava (SVK),10 JUN 1997,1115
436,10.27,+1.7,Anninos MARKOULLIDES,08 FEB 1971,CYP,4h2,,Bratislava (SVK),10 JUN 1997,1115
436,10.27,+1.6,Gentry BRADLEY,19 JAN 1974,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1115
436,10.27,0.0,Stéphane CALI,26 APR 1972,FRA,h,,Bari (ITA),16 JUN 1997,1115
436,10.27,-0.4,Brian LEWIS,05 DEC 1974,USA,3,,Helsinki (FIN),18 JUN 1997,1117
436,10.27,+1.2,Ryszard PILARCZYK,05 NOV 1975,POL,1,,Bydgoszcz (POL),20 JUN 1997,1115
436,10.27,+1.1,Ryszard PILARCZYK,05 NOV 1975,POL,h,,Bydgoszcz (POL),20 JUN 1997,1115
436,10.27,+0.3,Olapade ADENIKEN,19 AUG 1969,NGR,4,,Lagos (NGR),27 JUN 1997,1115
436,10.27,+1.3,Misael ORTIZ,04 NOV 1978,CUB,1,,La Habana (CUB),05 JUL 1997,1115
436,10.27,+0.9,Kenny BROKENBURR,29 OCT 1968,USA,2f2,,Stockholm (SWE),07 JUL 1997,1115
436,10.27,+0.9,Deji ALIU,22 NOV 1975,NGR,3f2,,Stockholm (SWE),07 JUL 1997,1115
436,10.27,-0.8,Linford CHRISTIE,02 APR 1960,GBR,1,,Byrkjelo (NOR),13 JUL 1997,1119
436,10.27,+0.3,Issa-Aimé NTHEPÉ,26 JUN 1973,CMR,1,,Toulouse (FRA),18 JUL 1997,1115
436,10.27,-2.1,Carlton CHAMBERS,27 JUN 1975,CAN,4,,Abbotsford (CAN),19 JUL 1997,1127
436,10.27,-0.3,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,4qf4,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1116
436,10.27,+0.8,Ryszard PILARCZYK,05 NOV 1975,POL,2,,Kraków (POL),18 AUG 1997,1115
436,10.27,+0.8,Marcin KRZYWAŃSKI,29 AUG 1975,POL,3,,Kraków (POL),18 AUG 1997,1115
436,10.27,+0.2,Eric NKANSAH,12 DEC 1974,GHA,7,,Bruxelles (BEL),22 AUG 1997,1115
436,10.27,-0.7,Bruny SURIN,12 JUL 1967,CAN,6,,Köln (GER),24 AUG 1997,1119
436,10.27,+0.9,Tony MCCALL,16 JUN 1974,USA,4,,La Chaux-de-Fonds (SUI),24 AUG 1997,1115
436,10.27,+0.2,Dennis MITCHELL,20 FEB 1966,USA,4,,Tokyo (JPN),06 SEP 1997,1115
436,10.27,+0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,5,,Tokyo (JPN),06 SEP 1997,1115
436,10.27,0.0,Gong WEI,06 JAN 1979,CHN,sf2,,Shanghai (CHN),17 OCT 1997,1115
436,10.27,0.0,Gong WEI,06 JAN 1979,CHN,3,,Shanghai (CHN),18 OCT 1997,1115
469,10.28,-0.7,David OAKS,12 MAY 1972,USA,1,,Christchurch (NZL),14 JAN 1997,1116
469,10.28,-1.0,David OAKS,12 MAY 1972,USA,1,,Auckland (NZL),24 JAN 1997,1118
469,10.28,+0.4,Steve BRIMACOMBE,07 MAY 1971,AUS,h,,Sydney (AUS),27 JAN 1997,1112
469,10.28,0.0,Uche OLISA,29 DEC 1975,NGR,h,,Benin City (NGR),21 MAR 1997,1112
469,10.28,0.0,Chinedu ORIALA,17 DEC 1981,NGR,h,,Benin City (NGR),21 MAR 1997,1112
469,10.28,+0.3,Michael MARTIN,17 FEB 1977,USA,1,,"Austin, TX (USA)",05 APR 1997,1112
469,10.28,-1.4,André Domingos DA SILVA,26 NOV 1972,BRA,1,,Sao Leopoldo (BRA),12 APR 1997,1120
469,10.28,+0.3,Jason SHELTON,19 MAR 1974,JAM,2,,"El Paso, TX (USA)",12 APR 1997,1112
469,10.28,+2.0,John GEORGE,07 JUL 1975,USA,1,,"New Orleans, LA (USA)",18 APR 1997,1112
469,10.28,0.0,Okechukwu Raymond EJIOGU,1976,NGR,3,,Enugu (NGR),26 APR 1997,1112
469,10.28,+0.6,Maurice GREENE,23 JUL 1974,USA,2,,"Philadelphia, PA (USA)",26 APR 1997,1112
469,10.28,+1.5,Andrew TYNES,13 FEB 1972,BAH,5,,Fort-de-France (FRA),01 MAY 1997,1112
469,10.28,+1.0,Konstantin RURAK,09 APR 1974,UKR,1,,Odesa (UKR),16 MAY 1997,1112
469,10.28,+0.3,Eric NKANSAH,12 DEC 1974,GHA,1,,Villach (AUT),29 MAY 1997,1112
469,10.28,+0.6,Donovan BAILEY,16 DEC 1967,CAN,2,,Moskva (RUS),08 JUN 1997,1112
469,10.28,+1.4,Seun OGUNKOYA,28 DEC 1977,NGR,3,,Padova (ITA),08 JUN 1997,1112
469,10.28,+0.4,Stéphane CALI,26 APR 1972,FRA,3,,Bari (ITA),16 JUN 1997,1112
469,10.28,-1.2,Seun OGUNKOYA,28 DEC 1977,NGR,3,,Lisboa (POR),20 JUN 1997,1119
469,10.28,+0.6,Francis OBIKWELU,22 NOV 1978,NGR,h,,Lisboa (POR),20 JUN 1997,1112
469,10.28,+0.8,Joseph STYLES,02 NOV 1970,BAH,h,,Nassau (BAH),21 JUN 1997,1112
469,10.28,+1.4,Luis Alberto PÉREZ-RIONDA,16 AUG 1969,CUB,1,,San Juan (PUR),26 JUN 1997,1112
469,10.28,+1.5,Hisashi MIYAZAKI,19 MAR 1981,JPN,1,,Kurube (JPN),29 JUN 1997,1112
469,10.28,+1.2,Erik WIJMEERSCH,23 JAN 1970,BEL,h,,Oordegem (BEL),29 JUN 1997,1112
469,10.28,+0.3,Frutos FEO,01 JAN 1972,ESP,1,,Alcalá de Henáres (ESP),05 JUL 1997,1112
469,10.28,+0.9,Tim HARDEN,27 JAN 1974,USA,4f2,,Stockholm (SWE),07 JUL 1997,1112
469,10.28,-1.4,Ian MACKIE,27 FEB 1975,GBR,1,,Birmingham (GBR),12 JUL 1997,1120
469,10.28,+1.2,Geir MOEN,26 JUN 1969,NOR,1,,Overhalla (NOR),18 JUL 1997,1112
469,10.28,+1.1,Julian GOLDING,17 FEB 1975,GBR,2,,Montauban (FRA),22 JUL 1997,1112
469,10.28,0.0,Aziz ZAKARI,02 SEP 1976,GHA,3,,Gladbeck (GER),23 JUL 1997,1112
469,10.28,-0.7,André Domingos DA SILVA,26 NOV 1972,BRA,1h1,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1116
469,10.28,+0.6,Sergejs INŠAKOVS,27 DEC 1971,LAT,4h9,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1112
469,10.28,+0.4,Andrea AMICI,19 OCT 1971,ITA,3,,Bellinzona (SUI),18 AUG 1997,1112
469,10.28,0.0,Ryszard PILARCZYK,05 NOV 1975,POL,3,,Bitburg (GER),22 AUG 1997,1112
469,10.28,+0.9,Emmanuel BANGUÉ,21 JUL 1971,FRA,5,,La Chaux-de-Fonds (SUI),24 AUG 1997,1112
469,10.28,+0.6,Vitaliy MEDVEDEV,06 JAN 1977,KAZ,1,,Almaty (KAZ),17 SEP 1997,1112
469,10.28,0.0,Shugang HUANG,01 FEB 1975,CHN,4,,Shanghai (CHN),18 OCT 1997,1112
505,10.29,+1.2,Chris CUMMINGS,05 JAN 1974,USA,1,,"Tallahassee, FL (USA)",21 MAR 1997,1108
505,10.29,+0.5,Ronnie POWELL,04 NOV 1972,USA,1,,"Austin, TX (USA)",05 APR 1997,1108
505,10.29,+0.1,Dennis MITCHELL,20 FEB 1966,USA,2,,Mito (JPN),05 MAY 1997,1108
505,10.29,-0.7,Tim MONTGOMERY,28 JAN 1975,USA,h,,Mito (JPN),05 MAY 1997,1112
505,10.29,-0.5,Percival SPENCER,24 FEB 1975,JAM,h,,"San Diego, CA (USA)",22 MAY 1997,1111
505,10.29,+1.9,Angelos PAVLAKAKIS,07 NOV 1976,GRE,2,,Chania (GRE),31 MAY 1997,1108
505,10.29,-0.6,Bruny SURIN,12 JUL 1967,CAN,5,,St-Denis (FRA),02 JUN 1997,1111
505,10.29,+0.7,Innocent ASONZE,30 DEC 1972,NGR,1,,La Spezia (ITA),07 JUN 1997,1108
505,10.29,+1.6,Tony SIMMONS,08 DEC 1974,USA,h,,"Indianapolis, IN (USA)",12 JUN 1997,1108
505,10.29,-1.4,Tim MONTGOMERY,28 JAN 1975,USA,1h2,,Helsinki (FIN),18 JUN 1997,1116
505,10.29,-0.4,Sergiy OSOVICH,16 DEC 1973,UKR,h,,Lisboa (POR),20 JUN 1997,1110
505,10.29,+1.4,Jason SHELTON,19 MAR 1974,JAM,2,,San Juan (PUR),26 JUN 1997,1108
505,10.29,+1.2,Stefano TILLI,22 AUG 1962,ITA,1,,Milano (ITA),04 JUL 1997,1108
505,10.29,+0.5,Aleksandr PORKHOMOVSKIY,12 AUG 1972,RUS,2,,Tula (RUS),08 JUL 1997,1108
505,10.29,+2.0,Ousmane DIARRA,30 SEP 1966,MLI,3,,Sierra Nevada (ESP),09 JUL 1997,1108
505,10.29,-0.1,Raymond STEWART,18 MAR 1965,JAM,1,,Arnhem (NED),12 JUL 1997,1108
505,10.29,-1.4,Darren CAMPBELL,12 SEP 1973,GBR,2,,Birmingham (GBR),12 JUL 1997,1116
505,10.29,-2.1,Glenroy GILBERT,31 AUG 1968,CAN,5,,Abbotsford (CAN),19 JUL 1997,1120
505,10.29,+0.5,Aziz ZAKARI,02 SEP 1976,GHA,5qf6,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1108
505,10.29,+0.2,Michael MARSH,04 AUG 1967,USA,8,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1108
505,10.29,-0.8,Angelos PAVLAKAKIS,07 NOV 1976,GRE,5sf1,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1112
505,10.29,+0.1,Jean-Olivier ZIRIGNON,27 APR 1971,CIV,1,,Namur (BEL),14 AUG 1997,1108
505,10.29,+0.4,Innocent ASONZE,30 DEC 1972,NGR,4,,Bellinzona (SUI),18 AUG 1997,1108
505,10.29,+0.2,Nobuharu ASAHARA,21 JUN 1972,JPN,8,,Bruxelles (BEL),22 AUG 1997,1108
505,10.29,0.0,Antoine BOUSSOMBO,18 MAY 1968,GAB,h,,Antananarivo (MAD),03 SEP 1997,1108
505,10.29,-1.1,Osmond EZINWA,22 NOV 1971,NGR,1,,Madrid (ESP),05 SEP 1997,1114
505,10.29,+1.4,Chris HUFFINS,19 APR 1970,USA,ce,,Talence (FRA),13 SEP 1997,1108
505,10.29,+1.2,Matt SHIRVINGTON,25 OCT 1978,AUS,1,,Sydney (AUS),12 OCT 1997,1108
533,10.30,+1.0,Linford CHRISTIE,02 APR 1960,GBR,1,,Hobart (AUS),15 FEB 1997,1105
533,10.30,0.0,Patrick STEVENS,31 JAN 1968,BEL,2,,Pretoria (RSA),02 APR 1997,1105
533,10.30,+2.0,Sebastian KEITEL,14 FEB 1973,CHI,1,,Mar del Plata (ARG),04 APR 1997,1105
533,10.30,+1.5,Jone DELAI,05 SEP 1967,FIJ,4,,"Fresno, CA (USA)",05 APR 1997,1105
533,10.30,+1.1,Greg SADDLER,29 JUN 1974,USA,h,,"Fresno, CA (USA)",05 APR 1997,1105
533,10.30,0.0,Alvis WHITTED,04 SEP 1974,USA,h,,"Atlanta, GA (USA)",18 APR 1997,1105
533,10.30,+2.0,Linford CHRISTIE,02 APR 1960,GBR,1,,Enfield (GBR),03 MAY 1997,1105
533,10.30,0.0,Eric NKANSAH,12 DEC 1974,GHA,1,,Speyer (GER),16 MAY 1997,1105
533,10.30,+0.3,Francis OBIKWELU,22 NOV 1978,NGR,1,,Lisboa (POR),17 MAY 1997,1105
533,10.30,+1.0,Dorian HOOKER,11 APR 1974,USA,1,,"Kent, OH (USA)",17 MAY 1997,1105
533,10.30,+2.0,Byron COPELAND,28 JUL 1974,USA,1,,"Raleigh, NC (USA)",17 MAY 1997,1105
533,10.30,0.0,Bruny SURIN,12 JUL 1967,CAN,5f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1105
533,10.30,0.0,Christian MALCOLM,03 JUN 1979,GBR,1,,Bad Homburg (GER),07 JUN 1997,1105
533,10.30,+1.3,Jason LIVINGSTON,17 MAR 1971,GBR,1,,Barcelona (ESP),11 JUN 1997,1105
533,10.30,+1.2,Jason LIVINGSTON,17 MAR 1971,GBR,h,,Barcelona (ESP),11 JUN 1997,1105
533,10.30,-1.1,Vincent HENDERSON,20 OCT 1972,USA,sf,,"Indianapolis, IN (USA)",12 JUN 1997,1111
533,10.30,-1.4,Brian LEWIS,05 DEC 1974,USA,2h2,,Helsinki (FIN),18 JUN 1997,1113
533,10.30,+0.3,Osmond EZINWA,22 NOV 1971,NGR,5,,Lagos (NGR),27 JUN 1997,1105
533,10.30,+2.0,Osmond EZINWA,22 NOV 1971,NGR,5h2,,Oslo (NOR),04 JUL 1997,1105
533,10.30,+1.2,Per Ivar SIVLE,26 JUL 1970,NOR,2,,Overhalla (NOR),18 JUL 1997,1105
533,10.30,0.0,Patrick WEIMER,28 APR 1977,GER,1,,Troisdorf (GER),19 JUL 1997,1105
533,10.30,-2.1,O'Brian GIBBONS,01 NOV 1970,CAN,6,,Abbotsford (CAN),19 JUL 1997,1117
533,10.30,+0.8,Paulo NEVES,12 NOV 1974,POR,1,,Maia (POR),22 JUL 1997,1105
533,10.30,-0.6,Patrick STEVENS,31 JAN 1968,BEL,2h5,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1108
533,10.30,+0.7,Yiannis ZISIMIDES,17 AUG 1967,CYP,4h10,,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1105
533,10.30,-0.8,Obadele THOMPSON,30 MAR 1976,BAR,6sf1,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1109
533,10.30,+0.5,Sayon COOPER,26 APR 1974,LBR,7sf2,,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1105
533,10.30,-0.2,Innocent ASONZE,30 DEC 1972,NGR,h,,Bellinzona (SUI),18 AUG 1997,1106
533,10.30,+0.6,Stefano TILLI,22 AUG 1962,ITA,3,,Rovereto (ITA),20 AUG 1997,1105
533,10.30,+0.4,Marc BLUME,28 DEC 1973,GER,5,,Leverkusen (GER),20 AUG 1997,1105
533,10.30,-0.2,Patrik LÖVGREN,12 OCT 1975,SWE,4,,Malmö (SWE),20 AUG 1997,1106
533,10.30,+1.2,Darren CAMPBELL,12 SEP 1973,GBR,5,,Kingston (JAM),19 SEP 1997,1105
533,10.30,-1.1,Leonardo PREVOST,13 JUN 1971,CUB,1,,Medellín (COL),27 SEP 1997,1111
533,10.30,+1.8,Nobuharu ASAHARA,21 JUN 1972,JPN,sf,,Tokyo (JPN),05 OCT 1997,1105
533,10.30,0.0,Shida SHEN,26 AUG 1970,CHN,h,,Shanghai (CHN),17 OCT 1997,1105
533,10.30,0.0,Shugang HUANG,01 FEB 1975,CHN,h,,Shanghai (CHN),17 OCT 1997,1105
533,10.30,0.0,Shida SHEN,26 AUG 1970,CHN,5,,Shanghai (CHN),18 OCT 1997,1105
533,10.30,+2.0,Sebastian KEITEL,14 FEB 1973,CHI,1,,Santiago de Chile (CHI),29 NOV 1997,1105
