Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
213,10.18,+1.7,Jason SMOOTS,13 JUL 1980,USA,4sf2,,"Carson, CA (USA)",25 JUN 2005,1145
213,10.18,+1.8,Leonard SCOTT,19 JAN 1980,USA,7f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1145
213,10.18,+0.5,John CAPEL,27 OCT 1978,USA,3,,Rethymno (GRE),10 JUL 2005,1145
213,10.18,-0.3,Churandy MARTINA,03 JUL 1984,AHO,2,,Heusden-Zolder (BEL),23 JUL 2005,1146
213,10.18,+0.1,Rae Monzavous EDWARDS,07 MAY 1981,USA,3,,Helsinki (FIN),25 JUL 2005,1145
213,10.18,+0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,5sf1,,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1145
213,10.18,-0.6,Leonard SCOTT,19 JAN 1980,USA,7,,"Stade Louis II, Monaco (MON)",10 SEP 2005,1148
226,10.19,+1.1,Daniel BATMAN,20 MAR 1981,AUS,2,,Perth (AUS),22 JAN 2005,1142
226,10.19,+1.9,James MCSWAIN,20 JAN 1984,USA,1,,"Walnut, CA (USA)",17 APR 2005,1142
226,10.19,+1.1,Shingo SUETSUGU,02 JUN 1980,JPN,1h3,,Hiroshima (JPN),29 APR 2005,1142
226,10.19,+1.4,Aaron EGBELE,29 JAN 1979,NGR,4,,Fort-de-France (FRA),30 APR 2005,1142
226,10.19,+0.2,Rae Monzavous EDWARDS,07 MAY 1981,USA,3,,"Estadio Luguelín Santos, Bayaguana (DOM)",14 MAY 2005,1142
226,10.19,+1.7,Tyson GAY,09 AUG 1982,USA,1,,"Nashville, TN (USA)",15 MAY 2005,1142
226,10.19,+1.5,Leroy DIXON,20 JUN 1983,USA,2h,,"New York, NY (USA)",27 MAY 2005,1142
226,10.19,+1.0,Deji ALIU,22 NOV 1975,NGR,1,,Lugano (SUI),04 JUN 2005,1142
226,10.19,-0.2,Aziz ZAKARI,02 SEP 1976,GHA,1,,Arnhem (NED),22 JUN 2005,1143
226,10.19,-1.5,Marlon DEVONISH,01 JUN 1976,GBR,1sf3,,Manchester (GBR),09 JUL 2005,1151
226,10.19,+1.0,Uchenna EMEDOLU,17 SEP 1976,NGR,2,,Thessaloniki (GRE),17 JUL 2005,1142
226,10.19,-0.3,John CAPEL,27 OCT 1978,USA,4h1,,"Crystal Palace, London (GBR)",22 JUL 2005,1143
226,10.19,+0.5,Michael FRATER,06 OCT 1982,JAM,4h2,,"Crystal Palace, London (GBR)",22 JUL 2005,1142
226,10.19,+0.1,Dwight THOMAS,23 SEP 1980,JAM,2f1,,Stockholm (SWE),26 JUL 2005,1142
226,10.19,+0.9,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,3h2,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1142
226,10.19,-1.4,Jason GARDENER,17 SEP 1975,GBR,1h8,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1150
226,10.19,-1.2,Leonard SCOTT,19 JAN 1980,USA,1qf2,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1149
226,10.19,+0.7,Francis OBIKWELU,22 NOV 1978,POR,1qf3,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1142
226,10.19,0.0,Marc BURNS,07 JAN 1983,TTO,7,,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1142
245,10.20,+1.1,Joseph BATANGDON,29 JUL 1978,CMR,3,,Perth (AUS),22 JAN 2005,1138
245,10.20,+1.0,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Bamako (MLI),06 APR 2005,1138
245,10.20,-0.2,John CAPEL,27 OCT 1978,USA,1,,Baie Mahault (FRA),01 MAY 2005,1139
245,10.20,-0.2,Jason SMOOTS,13 JUL 1980,USA,2,,"Modesto, CA (USA)",07 MAY 2005,1139
245,10.20,+0.5,Uchenna EMEDOLU,17 SEP 1976,NGR,4,,Doha (QAT),13 MAY 2005,1138
245,10.20,-0.9,Francis OBIKWELU,22 NOV 1978,POR,2h1,,Doha (QAT),13 MAY 2005,1143
245,10.20,-0.8,Joshua J. JOHNSON,10 MAY 1976,USA,1,,Fortaleza (BRA),18 MAY 2005,1142
245,10.20,+0.7,Churandy MARTINA,03 JUL 1984,AHO,1,,Willemstad (AHO),03 JUN 2005,1138
245,10.20,+0.6,Michael FRATER,06 OCT 1982,JAM,3,,Ostrava (CZE),09 JUN 2005,1138
245,10.20,+0.4,Francis OBIKWELU,22 NOV 1978,POR,2h1,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1138
245,10.20,+1.2,Leonard SCOTT,19 JAN 1980,USA,1h3,,"Carson, CA (USA)",24 JUN 2005,1138
245,10.20,+1.9,Henry VIZCAÍNO,16 MAY 1980,CUB,4,,Nassau (BAH),09 JUL 2005,1138
245,10.20,+0.8,Ainsley WAUGH,17 SEP 1981,JAM,1,,Meilen (SUI),10 JUL 2005,1138
245,10.20,+0.7,J-Mee SAMUELS,20 MAY 1987,USA,1,,Windsor (CAN),30 JUL 2005,1138
245,10.20,+0.9,Patrick JOHNSON,26 SEP 1972,AUS,2h3,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1138
245,10.20,-1.0,Marlon DEVONISH,01 JUN 1976,GBR,5qf4,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1144
245,10.20,+0.4,Aziz ZAKARI,02 SEP 1976,GHA,8,,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1138
262,10.21,+1.0,Idrissa SANOU,12 JUN 1977,BUR,2,,Bamako (MLI),06 APR 2005,1135
262,10.21,+0.8,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1,,La Mecque (KSA),13 APR 2005,1135
262,10.21,-0.9,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,3h1,,Doha (QAT),13 MAY 2005,1140
262,10.21,+0.1,Uchenna EMEDOLU,17 SEP 1976,NGR,3h2,,Doha (QAT),13 MAY 2005,1135
262,10.21,-0.2,DaBryan BLANTON,03 JUL 1984,USA,1,,"Norman, OK (USA)",28 MAY 2005,1136
262,10.21,+1.5,Patrick JOHNSON,26 SEP 1972,AUS,1,,"Sacramento, CA (USA)",28 MAY 2005,1135
262,10.21,-0.4,Walter DIX,31 JAN 1986,USA,1,,"Sacramento, CA (USA)",10 JUN 2005,1137
262,10.21,+1.6,Uchenna EMEDOLU,17 SEP 1976,NGR,7,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1135
262,10.21,+0.4,Rae Monzavous EDWARDS,07 MAY 1981,USA,2h2,,"Carson, CA (USA)",24 JUN 2005,1135
262,10.21,+1.9,Coby MILLER,19 OCT 1976,USA,4sf3,,"Carson, CA (USA)",25 JUN 2005,1135
262,10.21,+1.9,Brian LEWIS,05 DEC 1974,USA,5sf3,,"Carson, CA (USA)",25 JUN 2005,1135
262,10.21,+1.3,Tobias UNGER,10 JUL 1979,GER,1h3,,"Wattenscheid, Bochum (GER)",02 JUL 2005,1135
262,10.21,0.0,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1qf3,,Abuja (NGR),08 JUL 2005,1135
262,10.21,+1.9,Derrick ATKINS,05 JAN 1984,BAH,5,,Nassau (BAH),09 JUL 2005,1135
262,10.21,+0.1,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,4,,Helsinki (FIN),25 JUL 2005,1135
277,10.22,+1.1,Ambrose EZENWA,10 APR 1977,NGR,4,,Perth (AUS),22 JAN 2005,1132
277,10.22,+0.5,Joshua ROSS,09 FEB 1981,AUS,1,,Sydney (AUS),05 MAR 2005,1132
277,10.22,,Ivory WILLIAMS,02 MAY 1985,USA,1,,"Arkansas City, KS (USA)",02 APR 2005,1132
277,10.22,+0.9,Walter DIX,31 JAN 1986,USA,1,,"Tallahassee, FL (USA)",23 APR 2005,1132
277,10.22,0.0,Trell KIMMONS,13 JUL 1985,USA,1,,"Athens, GA (USA)",07 MAY 2005,1132
277,10.22,-0.2,Mark JELKS,10 APR 1984,USA,3,,"Modesto, CA (USA)",07 MAY 2005,1133
277,10.22,+1.8,Brian LEWIS,05 DEC 1974,USA,4,,Rio de Janeiro (BRA),15 MAY 2005,1132
277,10.22,+1.5,Chris JOHNSON,28 APR 1982,USA,1,,"New Orleans, LA (USA)",15 MAY 2005,1132
277,10.22,+1.1,Craig PICKERING,16 OCT 1986,GBR,1,,Loughborough (GBR),22 MAY 2005,1132
277,10.22,0.0,Brian LEWIS,05 DEC 1974,USA,1,,"Mangueirão, Belém (BRA)",22 MAY 2005,1132
277,10.22,+0.9,Michael MITCHELL,16 MAY 1981,USA,3,,"Carson, CA (USA)",22 MAY 2005,1132
277,10.22,+1.3,Walter DIX,31 JAN 1986,USA,1,,"New York, NY (USA)",28 MAY 2005,1132
277,10.22,+0.7,Marlon DEVONISH,01 JUN 1976,GBR,1h5,,Bedford (GBR),29 MAY 2005,1132
277,10.22,+0.6,Deji ALIU,22 NOV 1975,NGR,4,,Ostrava (CZE),09 JUN 2005,1132
277,10.22,+1.0,Kevon PIERRE,30 MAR 1982,TTO,5,,Port-of-Spain (TTO),25 JUN 2005,1132
277,10.22,+0.6,Simone COLLIO,27 DEC 1979,ITA,7f1,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1132
277,10.22,-0.7,Michael FRATER,06 OCT 1982,JAM,1,,Madrid (ESP),16 JUL 2005,1136
277,10.22,-0.3,Patrick JOHNSON,26 SEP 1972,AUS,3,,Heusden-Zolder (BEL),23 JUL 2005,1133
277,10.22,0.0,Coby MILLER,19 OCT 1976,USA,1h1,,Heusden-Zolder (BEL),23 JUL 2005,1132
277,10.22,+0.9,J-Mee SAMUELS,20 MAY 1987,USA,1h8,,"Greensboro, NC (USA)",24 JUL 2005,1132
277,10.22,+0.7,Ainsley WAUGH,17 SEP 1981,JAM,1,,Tallinn (EST),16 AUG 2005,1132
277,10.22,-1.8,Francis OBIKWELU,22 NOV 1978,POR,2,,Zürich (SUI),19 AUG 2005,1142
277,10.22,-1.8,Aziz ZAKARI,02 SEP 1976,GHA,3,,Zürich (SUI),19 AUG 2005,1142
277,10.22,-0.4,Ronald POGNON,16 NOV 1982,FRA,5,,Shanghai (CHN),17 SEP 2005,1134
301,10.23,+0.8,Walter DIX,31 JAN 1986,USA,1h2,,"Tallahassee, FL (USA)",22 APR 2005,1128
301,10.23,+1.5,Wesley FELIX,21 JUL 1983,USA,1,,"Los Angeles, CA (USA)",30 APR 2005,1128
301,10.23,+1.0,Marlon DEVONISH,01 JUN 1976,GBR,1sf1,,Bedford (GBR),29 MAY 2005,1128
301,10.23,-0.4,Mark JELKS,10 APR 1984,USA,5,,"New York, NY (USA)",11 JUN 2005,1130
301,10.23,+1.6,Ke JIN,13 JAN 1984,CHN,1sf2,,Shijiazhuang (CHN),19 JUN 2005,1128
301,10.23,+1.2,Vicente LENILSON DE LIMA,04 JUN 1977,BRA,1,,São Paulo (BRA),19 JUN 2005,1128
301,10.23,+1.2,Eddy DE LEPINE,30 MAR 1984,FRA,1,,Bondoufle (FRA),02 JUL 2005,1128
301,10.23,+0.1,Brian LEWIS,05 DEC 1974,USA,1f2,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1128
301,10.23,+0.1,Rae Monzavous EDWARDS,07 MAY 1981,USA,2f2,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1128
301,10.23,,Deji ALIU,22 NOV 1975,NGR,2sf1,,Abuja (NGR),09 JUL 2005,1128
301,10.23,+0.5,Churandy MARTINA,03 JUL 1984,AHO,2sf1,,Nassau (BAH),09 JUL 2005,1128
301,10.23,+0.8,Chris JOHNSON,28 APR 1982,USA,2,,Meilen (SUI),10 JUL 2005,1128
301,10.23,-0.7,Coby MILLER,19 OCT 1976,USA,2,,Madrid (ESP),16 JUL 2005,1132
301,10.23,+0.6,Shawn CRAWFORD,14 JAN 1978,USA,2h1,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1128
301,10.23,-1.8,Michael FRATER,06 OCT 1982,JAM,4,,Zürich (SUI),19 AUG 2005,1138
316,10.24,-0.7,Joshua ROSS,09 FEB 1981,AUS,1sf1,,Sydney (AUS),05 MAR 2005,1129
316,10.24,0.0,Marc BURNS,07 JAN 1983,TTO,1,,"Tempe, AZ (USA)",16 APR 2005,1125
316,10.24,+1.0,Maurice GREENE,23 JUL 1974,USA,1h1,,Fort-de-France (FRA),30 APR 2005,1125
316,10.24,+0.7,Ronald POGNON,16 NOV 1982,FRA,1h2,,Fort-de-France (FRA),30 APR 2005,1125
316,10.24,+1.5,Phillip FRANCIS,26 APR 1983,USA,2,,"Los Angeles, CA (USA)",30 APR 2005,1125
316,10.24,-0.1,Wesley FELIX,21 JUL 1983,USA,1,,"Westwood, CA (USA)",15 MAY 2005,1125
316,10.24,+0.9,Mark JELKS,10 APR 1984,USA,4,,"Carson, CA (USA)",22 MAY 2005,1125
316,10.24,+1.0,Aaron EGBELE,29 JAN 1979,NGR,2,,Kalamata (GRE),30 MAY 2005,1125
316,10.24,-0.4,Aaron ARMSTRONG,14 OCT 1977,TTO,6,,"New York, NY (USA)",11 JUN 2005,1127
316,10.24,+1.6,Deji ALIU,22 NOV 1975,NGR,8,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1125
316,10.24,+1.1,Simeon WILLIAMSON,16 JAN 1986,GBR,1,,Bedford (GBR),02 JUL 2005,1125
316,10.24,+0.1,John CAPEL,27 OCT 1978,USA,3f2,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1125
316,10.24,-1.1,Jason GARDENER,17 SEP 1975,GBR,1sf1,,Manchester (GBR),09 JUL 2005,1131
316,10.24,+1.9,Lerone CLARKE,07 JUL 1981,JAM,6,,Nassau (BAH),09 JUL 2005,1125
316,10.24,+0.3,Lueyi DOVY,10 NOV 1975,FRA,1,,Angers (FRA),15 JUL 2005,1125
316,10.24,+1.3,Matic OSOVNIKAR,19 JAN 1980,SLO,1h1,,Maribor (SLO),23 JUL 2005,1125
316,10.24,+1.6,Ainsley WAUGH,17 SEP 1981,JAM,2f2,,Stockholm (SWE),26 JUL 2005,1125
316,10.24,-1.2,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,2qf2,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1132
316,10.24,+0.5,Marlon DEVONISH,01 JUN 1976,GBR,6sf1,,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1125
316,10.24,+1.7,Simone COLLIO,27 DEC 1979,ITA,1,,La Chaux-de-Fonds (SUI),21 AUG 2005,1125
336,10.25,0.0,Idrissa SANOU,12 JUN 1977,BUR,1h2,,La Mecque (KSA),12 APR 2005,1122
336,10.25,+1.9,Rodney MARTIN,22 DEC 1982,USA,1,,"Knoxville, TN (USA)",16 APR 2005,1122
336,10.25,+0.5,Dwight PHILLIPS,01 OCT 1977,USA,1h3,,Fort-de-France (FRA),30 APR 2005,1122
336,10.25,+0.2,Kim COLLINS,05 APR 1976,SKN,4,,"Estadio Luguelín Santos, Bayaguana (DOM)",14 MAY 2005,1122
336,10.25,+1.3,Mark FINDLAY,20 MAR 1978,GBR,1,,Bedford (GBR),29 MAY 2005,1122
336,10.25,+1.3,Marlon DEVONISH,01 JUN 1976,GBR,2,,Bedford (GBR),29 MAY 2005,1122
336,10.25,-0.3,Cláudio Roberto SOUZA,14 OCT 1973,BRA,1sf1,,Cochabamba (BOL),29 MAY 2005,1123
336,10.25,-0.4,Wesley FELIX,21 JUL 1983,USA,2,,"Sacramento, CA (USA)",10 JUN 2005,1124
336,10.25,-0.1,Christian MALCOLM,03 JUN 1979,GBR,1,,Firenze (ITA),17 JUN 2005,1122
336,10.25,+1.1,Guus HOOGMOED,27 SEP 1981,NED,2,,Leiria (POR),18 JUN 2005,1122
336,10.25,-0.3,Michael FRATER,06 OCT 1982,JAM,1sf1,,Kingston (JAM),25 JUN 2005,1123
336,10.25,+1.0,Demi OMOLE,29 JUL 1985,USA,5sf1,,"Carson, CA (USA)",25 JUN 2005,1122
336,10.25,+1.7,John WOODS,19 JUN 1982,USA,5sf2,,"Carson, CA (USA)",25 JUN 2005,1122
336,10.25,+1.7,Leroy DIXON,20 JUN 1983,USA,6sf2,,"Carson, CA (USA)",25 JUN 2005,1122
336,10.25,+1.1,Uchenna EMEDOLU,17 SEP 1976,NGR,6,,"Stade de France, Paris-St-Denis (FRA)",01 JUL 2005,1122
336,10.25,+1.3,Joseph BATANGDON,29 JUL 1978,CMR,1sf1,,Angers (FRA),15 JUL 2005,1122
336,10.25,-1.4,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Malles Venosta (ITA),16 JUL 2005,1130
336,10.25,+1.0,Marc BURNS,07 JAN 1983,TTO,3,,Thessaloniki (GRE),17 JUL 2005,1122
336,10.25,+0.1,Mark JELKS,10 APR 1984,USA,5,,Helsinki (FIN),25 JUL 2005,1122
336,10.25,+0.9,Darrel BROWN,11 OCT 1984,TTO,3h3,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1122
336,10.25,+0.4,Marlon DEVONISH,01 JUN 1976,GBR,1h6,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1122
336,10.25,+0.7,Shawn CRAWFORD,14 JAN 1978,USA,2qf3,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1122
336,10.25,+1.4,Mark JELKS,10 APR 1984,USA,3,,Malmö (SWE),16 AUG 2005,1122
336,10.25,+0.5,Tyson GAY,09 AUG 1982,USA,5,,Linz (AUT),23 AUG 2005,1122
360,10.26,+0.7,Kelly WILLIE,07 SEP 1982,USA,1h1,,"Austin, TX (USA)",08 APR 2005,1118
360,10.26,+0.3,Salem Mubarak AL YAMI,09 FEB 1982,KSA,1h1,,La Mecque (KSA),12 APR 2005,1118
360,10.26,+1.9,Derrick JOHNSON,07 MAR 1982,USA,2,,"Knoxville, TN (USA)",16 APR 2005,1118
360,10.26,+0.5,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,5,,Doha (QAT),13 MAY 2005,1118
360,10.26,0.0,Michael FRATER,06 OCT 1982,JAM,2,,"Mangueirão, Belém (BRA)",22 MAY 2005,1118
360,10.26,+1.4,Lerone CLARKE,07 JUL 1981,JAM,1h1,,"Abilene, TX (USA)",26 MAY 2005,1118
360,10.26,+1.5,Greg BOLDEN,30 JUN 1984,USA,1h3,,"Abilene, TX (USA)",26 MAY 2005,1118
360,10.26,0.0,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1,,Dessau (GER),27 MAY 2005,1118
360,10.26,+1.5,Rodney MARTIN,22 DEC 1982,USA,3h,,"New York, NY (USA)",27 MAY 2005,1118
360,10.26,+0.8,Patrick JARRETT,02 OCT 1977,JAM,1,,Kassel (GER),10 JUN 2005,1118
360,10.26,+0.4,Aaron EGBELE,29 JAN 1979,NGR,3h1,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1118
360,10.26,+1.9,Patrick JARRETT,02 OCT 1977,JAM,4h2,,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1118
360,10.26,+1.9,Freddy MAYOLA,01 NOV 1977,CUB,h1,,Salamanca (ESP),06 JUL 2005,1118
360,10.26,+0.1,Bernard WILLIAMS,19 JAN 1978,USA,4f2,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1118
360,10.26,-1.0,Jason GARDENER,17 SEP 1975,GBR,1,,Manchester (GBR),09 JUL 2005,1124
360,10.26,+1.3,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1h4,,Manchester (GBR),09 JUL 2005,1118
360,10.26,+1.6,Mark LEWIS-FRANCIS,04 SEP 1982,GBR,1sf2,,Manchester (GBR),09 JUL 2005,1118
360,10.26,-0.7,Joshua ROSS,09 FEB 1981,AUS,3,,Madrid (ESP),16 JUL 2005,1122
360,10.26,+0.7,Justyn WARNER,28 JUN 1987,CAN,2,,Windsor (CAN),30 JUL 2005,1118
360,10.26,-1.8,Leonard SCOTT,19 JAN 1980,USA,5,,Zürich (SUI),19 AUG 2005,1128
360,10.26,+0.7,Ainsley WAUGH,17 SEP 1981,JAM,1f2,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1118
360,10.26,+0.7,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,2f2,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1118
360,10.26,-1.9,Justin GATLIN,10 FEB 1982,USA,1,,Daegu (KOR),23 SEP 2005,1129
360,10.26,+1.2,Shingo SUETSUGU,02 JUN 1980,JPN,1sf1,,Marugame (JPN),25 SEP 2005,1118
384,10.27,-2.6,Patrick JOHNSON,26 SEP 1972,AUS,1sf2,,Sydney (AUS),05 MAR 2005,1130
384,10.27,-3.5,Morne NAGEL,23 MAR 1978,RSA,1,,Stellenbosch (RSA),11 MAR 2005,1136
384,10.27,+1.4,Coby MILLER,19 OCT 1976,USA,1,,"Azusa, CA (USA)",09 APR 2005,1115
384,10.27,,Yhann PLUMMER,03 FEB 1983,JAM,h,,"New Orleans, LA (USA)",10 APR 2005,1115
384,10.27,+0.8,Idrissa SANOU,12 JUN 1977,BUR,2,,La Mecque (KSA),13 APR 2005,1115
384,10.27,+1.8,Darvis PATTON,04 DEC 1977,USA,7,,Kingston (JAM),07 MAY 2005,1115
384,10.27,-0.8,Michael FRATER,06 OCT 1982,JAM,2,,Fortaleza (BRA),18 MAY 2005,1119
384,10.27,+0.9,Kaaron CONWRIGHT,08 AUG 1976,USA,5,,"Carson, CA (USA)",22 MAY 2005,1115
384,10.27,-0.3,Basílio Emilio DE MORAES JÚNIOR,11 MAY 1982,BRA,2sf1,,Cochabamba (BOL),29 MAY 2005,1116
384,10.27,+1.3,Kaaron CONWRIGHT,08 AUG 1976,USA,5,,"Palo Alto, CA (USA)",30 MAY 2005,1115
384,10.27,+1.3,Patrick JOHNSON,26 SEP 1972,AUS,6,,"Palo Alto, CA (USA)",30 MAY 2005,1115
384,10.27,+1.5,Kaaron CONWRIGHT,08 AUG 1976,USA,1,,"Los Angeles, CA (USA)",05 JUN 2005,1115
384,10.27,+0.8,Pierre BROWNE,14 JAN 1980,CAN,2,,Kassel (GER),10 JUN 2005,1115
384,10.27,,Tlhalosang MOLAPISI,15 MAR 1973,BOT,2,,Windhoek (NAM),12 JUN 2005,1115
384,10.27,-0.8,Kai HU,04 AUG 1982,CHN,1,,Shijiazhuang (CHN),19 JUN 2005,1119
384,10.27,+1.2,Mardy SCALES,10 SEP 1981,USA,2h3,,"Carson, CA (USA)",24 JUN 2005,1115
384,10.27,+0.3,Walter DIX,31 JAN 1986,USA,1h4,,"Carson, CA (USA)",24 JUN 2005,1115
384,10.27,+0.2,Jason GARDENER,17 SEP 1975,GBR,2,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1115
384,10.27,+1.1,Craig PICKERING,16 OCT 1986,GBR,2,,Bedford (GBR),02 JUL 2005,1115
384,10.27,+1.9,Leigh JULIUS,25 MAR 1985,RSA,1h3,,Lapinlahti (FIN),03 JUL 2005,1115
384,10.27,+0.6,Kim COLLINS,05 APR 1976,SKN,8f1,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1115
384,10.27,+2.0,Tatsuro YOSHINO,11 SEP 1982,JPN,1h4,,Sapporo (JPN),10 JUL 2005,1115
384,10.27,+1.5,Matic OSOVNIKAR,19 JAN 1980,SLO,1,,Maribor (SLO),23 JUL 2005,1115
384,10.27,+0.1,Coby MILLER,19 OCT 1976,USA,5,,Oslo (NOR),29 JUL 2005,1115
384,10.27,+0.6,Simone COLLIO,27 DEC 1979,ITA,3h1,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1115
384,10.27,-2.0,Justin GATLIN,10 FEB 1982,USA,1qf1,,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1127
384,10.27,+0.5,Joshua ROSS,09 FEB 1981,AUS,7sf1,,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1115
384,10.27,+0.5,Uchenna EMEDOLU,17 SEP 1976,NGR,7,,Rieti (ITA),28 AUG 2005,1115
384,10.27,+0.6,Aziz ZAKARI,02 SEP 1976,GHA,7f1,,"Olympiastadion, Berlin (GER)",04 SEP 2005,1115
413,10.28,-3.5,Sherwin VRIES,22 MAR 1980,RSA,2,,Stellenbosch (RSA),11 MAR 2005,1133
413,10.28,+1.6,Solomon NORMAN,07 NOV 1985,USA,,,"Waco, TX (USA)",26 MAR 2005,1112
413,10.28,+1.7,Pierre BROWNE,14 JAN 1980,CAN,1,,"Starkville, MS (USA)",02 APR 2005,1112
413,10.28,+1.0,Brian LEWIS,05 DEC 1974,USA,2,,Osaka (JPN),07 MAY 2005,1112
413,10.28,-0.9,Ronald POGNON,16 NOV 1982,FRA,4h1,,Doha (QAT),13 MAY 2005,1117
413,10.28,0.0,Tyson GAY,09 AUG 1982,USA,3h3,,"Nashville, TN (USA)",14 MAY 2005,1112
413,10.28,-0.3,Marvin ANDERSON,12 MAY 1982,JAM,1h3,,"Westwood, CA (USA)",14 MAY 2005,1113
413,10.28,+0.2,DaBryan BLANTON,03 JUL 1984,USA,1,,"Manhattan, KS (USA)",15 MAY 2005,1112
413,10.28,0.0,Joshua J. JOHNSON,10 MAY 1976,USA,3,,"Mangueirão, Belém (BRA)",22 MAY 2005,1112
413,10.28,+1.8,James MCSWAIN,20 JAN 1984,USA,1h1,,"Eugene, OR (USA)",27 MAY 2005,1112
413,10.28,+1.4,Kevon PIERRE,30 MAR 1982,TTO,4h,,"New York, NY (USA)",27 MAY 2005,1112
413,10.28,+1.3,Brian JOHNSON,05 MAR 1980,USA,7,,"Palo Alto, CA (USA)",30 MAY 2005,1112
413,10.28,-3.1,Christian MALCOLM,03 JUN 1979,GBR,1,,Bratislava (SVK),07 JUN 2005,1130
413,10.28,-0.3,Patrick JARRETT,02 OCT 1977,JAM,1h1,,Kassel (GER),10 JUN 2005,1113
413,10.28,-0.4,Demi OMOLE,29 JUL 1985,USA,3,,"Sacramento, CA (USA)",10 JUN 2005,1114
413,10.28,-0.9,Stéphan BUCKLAND,12 JAN 1977,MRI,1,,Avellino (ITA),15 JUN 2005,1117
413,10.28,+1.8,Freddy MAYOLA,01 NOV 1977,CUB,1,,Bilbao (ESP),18 JUN 2005,1112
413,10.28,+1.3,Hank PALMER,16 MAR 1985,CAN,1,,St. Laurent (CAN),22 JUN 2005,1112
413,10.28,-0.3,Brian LEWIS,05 DEC 1974,USA,3h5,,"Carson, CA (USA)",24 JUN 2005,1113
413,10.28,+0.1,Lerone CLARKE,07 JUL 1981,JAM,4,,Kingston (JAM),25 JUN 2005,1112
413,10.28,+0.1,Ainsley WAUGH,17 SEP 1981,JAM,5,,Kingston (JAM),25 JUN 2005,1112
413,10.28,0.0,Derrick ATKINS,05 JAN 1984,BAH,1,,Freeport (BAH),25 JUN 2005,1112
413,10.28,+1.0,Joshua J. JOHNSON,10 MAY 1976,USA,6sf1,,"Carson, CA (USA)",25 JUN 2005,1112
413,10.28,0.0,Marlon DEVONISH,01 JUN 1976,GBR,1h2,,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1112
413,10.28,+1.3,Alexander KOSENKOW,14 MAR 1977,GER,2h3,,"Wattenscheid, Bochum (GER)",02 JUL 2005,1112
413,10.28,+0.6,Mark JELKS,10 APR 1984,USA,9f1,,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1112
413,10.28,,Deji ALIU,22 NOV 1975,NGR,3,,Abuja (NGR),09 JUL 2005,1112
413,10.28,,Aaron EGBELE,29 JAN 1979,NGR,3sf1,,Abuja (NGR),09 JUL 2005,1112
413,10.28,0.0,Patrick JOHNSON,26 SEP 1972,AUS,1f2,,Zagreb (CRO),11 JUL 2005,1112
