Rank,Mark,WIND,Competitor,DOB,Nat,Pos,,Venue,Date,Results Score
211,10.14,+1.0,John TEETERS,19 MAY 1993,USA,1h1,,"Lubbock, TX (USA)",17 MAY 2014,1159
211,10.14,+0.7,John TEETERS,19 MAY 1993,USA,1h1,,"Fayetteville, AR (USA)",29 MAY 2014,1159
211,10.14,+0.8,Clayton VAUGHN,15 MAY 1992,USA,2sf1,,"Fayetteville, AR (USA)",30 MAY 2014,1159
211,10.14,+1.7,Daniel TALBOT,01 MAY 1991,GBR,2f5,,Bedford (GBR),31 MAY 2014,1159
211,10.14,+0.4,Antoine ADAMS,31 AUG 1988,SKN,2f2,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1159
211,10.14,+0.9,Sean SAFO-ANTWI,31 OCT 1990,GBR,2f1,,Regensburg (GER),07 JUN 2014,1159
211,10.14,+0.6,Oshane BAILEY,08 SEP 1989,JAM,2f11,,Kingston (JAM),07 JUN 2014,1159
211,10.14,+1.6,Femi OGUNODE,15 MAY 1991,QAT,2,,"Le Grand Stade, Marrakech (MAR)",08 JUN 2014,1159
211,10.14,+0.6,Remontay MCCLAIN,21 SEP 1992,USA,1f4,,"Chula Vista, CA (USA)",14 JUN 2014,1159
211,10.14,+0.7,Warren FRASER,08 JUL 1991,BAH,2,,Nassau (BAH),27 JUN 2014,1159
211,10.14,+0.3,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2,,Birmingham (GBR),29 JUN 2014,1159
211,10.14,+0.1,Kemar BAILEY-COLE,10 JAN 1992,JAM,5,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1159
211,10.14,-0.8,Kemar BAILEY-COLE,10 JAN 1992,JAM,5,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2014,1163
211,10.14,+0.9,Christophe LEMAITRE,11 JUN 1990,FRA,1,,Reims (FRA),12 JUL 2014,1159
211,10.14,+1.5,Christophe LEMAITRE,11 JUN 1990,FRA,1h2,,Reims (FRA),12 JUL 2014,1159
211,10.14,-0.1,Kim COLLINS,05 APR 1976,SKN,5,,Linz (AUT),14 JUL 2014,1159
211,10.14,+0.6,Marvin BRACY,15 DEC 1993,USA,2,,"Mangueirão, Belém (BRA)",10 AUG 2014,1159
211,10.14,-0.2,Justin GATLIN,10 FEB 1982,USA,1h2,,Amsterdam (NED),22 AUG 2014,1160
211,10.14,-0.3,Nesta CARTER,11 OCT 1985,JAM,6f1,,"Letzigrund, Zürich (SUI)",28 AUG 2014,1160
211,10.14,+0.9,Michael RODGERS,24 APR 1985,USA,1,,Angers (FRA),30 AUG 2014,1159
211,10.14,+0.1,Ryota YAMAGATA,10 JUN 1992,JPN,1sf2,,Kumagaya (JPN),05 SEP 2014,1159
211,10.14,+0.7,Ryan BAILEY,13 APR 1989,USA,3f1,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1159
211,10.14,-0.2,Femi OGUNODE,15 MAY 1991,QAT,1h4,,Incheon (KOR),27 SEP 2014,1160
239,10.15,,Daniel BAILEY,09 SEP 1986,ANT,1,,Kingston (JAM),08 FEB 2014,1155
239,10.15,+1.5,Reginald LEWIS,18 AUG 1993,USA,2,,"Austin, TX (USA)",29 MAR 2014,1155
239,10.15,+0.9,Andre DE GRASSE,10 NOV 1994,CAN,2,,"Mesa, AZ (USA)",17 MAY 2014,1155
239,10.15,+0.1,Keston BLEDMAN,08 MAR 1988,TTO,1h1,,"Clermont, FL (USA)",31 MAY 2014,1155
239,10.15,+0.4,Kim COLLINS,05 APR 1976,SKN,4f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1155
239,10.15,+1.4,Yoshihide KIRYU,15 DEC 1995,JPN,1h4,,Fukushima (JPN),07 JUN 2014,1155
239,10.15,+1.0,Ramon GITTENS,20 JUL 1987,BAR,1h4,,Regensburg (GER),07 JUN 2014,1155
239,10.15,+1.4,Bingtian SU,29 AUG 1989,CHN,7,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1155
239,10.15,+1.8,Shavez HART,06 SEP 1992,BAH,5,,"Eugene, OR (USA)",13 JUN 2014,1155
239,10.15,+1.3,Bingtian SU,29 AUG 1989,CHN,2,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1155
239,10.15,+1.7,Kemar HYMAN,11 OCT 1989,CAY,1f1,,Cork (IRL),08 JUL 2014,1155
239,10.15,+0.4,Asafa POWELL,23 NOV 1982,JAM,2,,Heusden-Zolder (BEL),19 JUL 2014,1155
239,10.15,-0.8,Adam GEMILI,06 OCT 1993,GBR,1h6,,"Hampden Park, Glasgow (GBR)",27 JUL 2014,1159
239,10.15,+0.7,Ramon GITTENS,20 JUL 1987,BAR,4sf2,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1155
239,10.15,-1.9,Michael RODGERS,24 APR 1985,USA,3,,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1166
239,10.15,+2.0,Isidro MONTOYA,03 NOV 1990,COL,1h1,,Cali (COL),29 AUG 2014,1155
239,10.15,-0.2,Richard THOMPSON,07 JUN 1985,TTO,1,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1156
239,10.15,+0.7,Christophe LEMAITRE,11 JUN 1990,FRA,3f2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1155
239,10.15,+0.4,Kei TAKASE,25 NOV 1988,JPN,3,,Incheon (KOR),28 SEP 2014,1155
258,10.16,+1.3,Jevaughn MINZIE,20 JUL 1995,JAM,2,,Kingston (JAM),28 MAR 2014,1152
258,10.16,+1.5,Tevin HESTER,10 JAN 1994,USA,3,,"Austin, TX (USA)",29 MAR 2014,1152
258,10.16,+1.4,Cordero GRAY,09 MAY 1989,USA,1f2,,"Austin, TX (USA)",29 MAR 2014,1152
258,10.16,+1.0,James ELLINGTON,06 SEP 1985,GBR,1f1,,"Gainesville, FL (USA)",04 APR 2014,1152
258,10.16,-0.1,Trayvon BROMELL,10 JUL 1995,USA,1f3,,"Gainesville, FL (USA)",04 APR 2014,1152
258,10.16,+1.3,David WINTERS,19 FEB 1994,USA,1f1,,"Wichita, KS (USA)",12 APR 2014,1152
258,10.16,0.0,Aaron BROWN,27 MAY 1992,CAN,2f1,,"Walnut, CA (USA)",19 APR 2014,1152
258,10.16,+1.0,Dentarius LOCKE,12 DEC 1989,USA,1,,"Chapel Hill, NC (USA)",19 APR 2014,1152
258,10.16,+1.6,Richard THOMPSON,07 JUN 1985,TTO,2f1,,"Baton Rouge, LA (USA)",19 APR 2014,1152
258,10.16,+2.0,Trayvon BROMELL,10 JUL 1995,USA,1h4,,"Des Moines, IA (USA)",25 APR 2014,1152
258,10.16,+1.4,Keith RICKS,09 OCT 1990,USA,1,,"Radford, VA (USA)",26 APR 2014,1152
258,10.16,+1.4,Justin WALKER,30 NOV 1990,USA,1h3,,"Conway, SC (USA)",10 MAY 2014,1152
258,10.16,+1.0,Devin JENKINS,06 FEB 1994,USA,2,,"Atlanta, GA (USA)",16 MAY 2014,1152
258,10.16,+1.5,Aaron BROWN,27 MAY 1992,CAN,1h2,,"Pullman, WA (USA)",17 MAY 2014,1152
258,10.16,-0.4,Senoj-Jay GIVANS,30 DEC 1993,JAM,1sf3,,"Fayetteville, AR (USA)",30 MAY 2014,1154
258,10.16,+0.9,Kemar BAILEY-COLE,10 JAN 1992,JAM,2f13,,Kingston (JAM),31 MAY 2014,1152
258,10.16,+1.0,Sean SAFO-ANTWI,31 OCT 1990,GBR,2h4,,Regensburg (GER),07 JUN 2014,1152
258,10.16,+1.6,Kemar BAILEY-COLE,10 JAN 1992,JAM,3,,"Le Grand Stade, Marrakech (MAR)",08 JUN 2014,1152
258,10.16,0.0,Brijesh LAWRENCE,27 DEC 1989,SKN,3,,Basseterre (SKN),22 JUN 2014,1152
258,10.16,-1.5,Kemar BAILEY-COLE,10 JAN 1992,JAM,3,,Kingston (JAM),27 JUN 2014,1161
258,10.16,+1.3,Chijindu UJAH,05 MAR 1994,GBR,1sf1,,Birmingham (GBR),29 JUN 2014,1152
258,10.16,+1.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1sf2,,Birmingham (GBR),29 JUN 2014,1152
258,10.16,-0.5,Richard THOMPSON,07 JUN 1985,TTO,2,,Montreuil-sous-Bois (FRA),07 JUL 2014,1155
258,10.16,+0.6,Kemar BAILEY-COLE,10 JAN 1992,JAM,1h1,,"Hampden Park, Glasgow (GBR)",27 JUL 2014,1152
258,10.16,+0.2,Keston BLEDMAN,08 MAR 1988,TTO,1h9,,"Hampden Park, Glasgow (GBR)",27 JUL 2014,1152
258,10.16,0.0,Antoine ADAMS,31 AUG 1988,SKN,4,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1152
258,10.16,+1.6,Mark JELKS,10 APR 1984,NGR,1sf2,,"Le Grand Stade, Marrakech (MAR)",10 AUG 2014,1152
258,10.16,+0.4,Rae Monzavous EDWARDS,07 MAY 1981,NGR,3,,"Le Grand Stade, Marrakech (MAR)",11 AUG 2014,1152
258,10.16,+0.4,Christophe LEMAITRE,11 JUN 1990,FRA,1h1,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1152
258,10.16,+1.9,Ojie EDOBURUN,02 JUN 1996,GBR,2sf1,,Bedford (GBR),23 AUG 2014,1152
258,10.16,0.0,Chijindu UJAH,05 MAR 1994,GBR,1f2,,"Letzigrund, Zürich (SUI)",28 AUG 2014,1152
258,10.16,-0.2,Dentarius LOCKE,12 DEC 1989,USA,2,,"Olympiastadion, Berlin (GER)",31 AUG 2014,1153
290,10.17,+1.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,2f1,,"Gainesville, FL (USA)",04 APR 2014,1148
290,10.17,+1.8,Henricho BRUINTJIES,16 JUL 1993,RSA,2sf3,,Pretoria (RSA),11 APR 2014,1148
290,10.17,+1.4,Daniel TALBOT,01 MAY 1991,GBR,1h3,,"Clermont, FL (USA)",26 APR 2014,1148
290,10.17,+1.8,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1h6,,"Clermont, FL (USA)",10 MAY 2014,1148
290,10.17,0.0,Mark JELKS,10 APR 1984,USA,1,,"Atlanta, GA (USA)",16 MAY 2014,1148
290,10.17,+1.0,Chijindu UJAH,05 MAR 1994,GBR,1f1,,Loughborough (GBR),18 MAY 2014,1148
290,10.17,+1.8,Emre Zafer BARNES,07 NOV 1988,JAM,1f12,,Kingston (JAM),24 MAY 2014,1148
290,10.17,-1.2,Dentarius LOCKE,12 DEC 1989,USA,1h2,,"Jacksonville, FL (USA)",29 MAY 2014,1155
290,10.17,+0.9,Gil ROBERTS,15 MAR 1989,USA,1h2,,"Clermont, FL (USA)",31 MAY 2014,1148
290,10.17,0.0,Trentavis FRIDAY,05 JUN 1995,USA,1f4,,"Kernersville, NC (USA)",31 MAY 2014,1148
290,10.17,+0.4,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1h2,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1148
290,10.17,+1.6,Gerald PHIRI,06 OCT 1988,ZAM,4,,"Le Grand Stade, Marrakech (MAR)",08 JUN 2014,1148
290,10.17,-1.1,Charles SILMON,04 JUL 1991,USA,1h3,,"Sacramento, CA (USA)",26 JUN 2014,1154
290,10.17,+1.7,Marvin BRACY,15 DEC 1993,USA,5sf2,,"Sacramento, CA (USA)",27 JUN 2014,1148
290,10.17,-0.4,Nesta CARTER,11 OCT 1985,JAM,3sf2,,Kingston (JAM),27 JUN 2014,1150
290,10.17,+1.8,Yadier LUIS,01 MAR 1989,CUB,1,,La Habana (CUB),27 JUN 2014,1148
290,10.17,+1.8,Lucas JAKUBCZYK,28 APR 1985,GER,2sf2,,Ulm (GER),26 JUL 2014,1148
290,10.17,0.0,Mark JELKS,10 APR 1984,NGR,5,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1148
290,10.17,+0.7,Aaron BROWN,27 MAY 1992,CAN,5sf2,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1148
290,10.17,+0.6,Dentarius LOCKE,12 DEC 1989,USA,3,,"Mangueirão, Belém (BRA)",10 AUG 2014,1148
290,10.17,-1.2,Wilfried KOFFI HUA,12 OCT 1987,CIV,1sf1,,"Le Grand Stade, Marrakech (MAR)",10 AUG 2014,1155
290,10.17,-1.6,Daniel BAILEY,09 SEP 1986,ANT,1h3,,Ciudad de México (MEX),15 AUG 2014,1157
290,10.17,0.0,Marvin BRACY,15 DEC 1993,USA,2f1,,Amsterdam (NED),22 AUG 2014,1148
290,10.17,+0.7,Jak Ali HARVEY,04 MAY 1989,TUR,4f2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1148
290,10.17,+1.2,Ryota YAMAGATA,10 JUN 1992,JPN,1sf1,,Incheon (KOR),28 SEP 2014,1148
290,10.17,+0.2,Peimeng ZHANG,13 MAR 1987,CHN,3sf2,,Incheon (KOR),28 SEP 2014,1148
290,10.17,0.0,Ryota YAMAGATA,10 JUN 1992,JPN,1,,Nagasaki (JPN),19 OCT 2014,1148
317,10.18,+1.8,Just'N THYMES,24 JAN 1994,USA,1f1,,"Riverside, CA (USA)",08 MAR 2014,1145
317,10.18,+0.7,Odean SKEEN,28 AUG 1994,JAM,1f1,,"El Paso, TX (USA)",22 MAR 2014,1145
317,10.18,0.0,Shavez HART,06 SEP 1992,BAH,1f2,,"Tempe, AZ (USA)",12 APR 2014,1145
317,10.18,0.0,Sean MCLEAN,23 MAR 1992,USA,3f1,,"Walnut, CA (USA)",19 APR 2014,1145
317,10.18,+1.7,Jevaughn MINZIE,20 JUL 1995,JAM,1,,Fort-de-France (FRA),19 APR 2014,1145
317,10.18,-0.7,Aaron BROWN,27 MAY 1992,CAN,1,,"Los Angeles, CA (USA)",04 MAY 2014,1149
317,10.18,+0.4,Julian FORTE,07 JAN 1993,JAM,1f8,,Kingston (JAM),10 MAY 2014,1145
317,10.18,+0.8,Nic BOWENS,28 JUN 1993,USA,1,,"Laramie, WY (USA)",17 MAY 2014,1145
317,10.18,0.0,Michael RODGERS,24 APR 1985,USA,3,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,1145
317,10.18,0.0,Peimeng ZHANG,13 MAR 1987,CHN,4,,Beijing (CHN),21 MAY 2014,1145
317,10.18,+0.4,Trayvon BROMELL,10 JUL 1995,USA,1h4,,"Fayetteville, AR (USA)",29 MAY 2014,1145
317,10.18,+0.8,Bryce ROBINSON,13 NOV 1993,USA,3sf1,,"Fayetteville, AR (USA)",30 MAY 2014,1145
317,10.18,-0.4,Trayvon BROMELL,10 JUL 1995,USA,2sf3,,"Fayetteville, AR (USA)",30 MAY 2014,1147
317,10.18,+1.1,Daniel TALBOT,01 MAY 1991,GBR,1er4,,Bedford (GBR),31 MAY 2014,1145
317,10.18,+0.9,Oshane BAILEY,08 SEP 1989,JAM,3f13,,Kingston (JAM),31 MAY 2014,1145
317,10.18,+0.4,Maurice MITCHELL,22 DEC 1989,USA,5f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1145
317,10.18,+0.9,Deji TOBAIS,31 OCT 1991,GBR,3f1,,Regensburg (GER),07 JUN 2014,1145
317,10.18,+0.4,Jason ROGERS,31 AUG 1991,SKN,2h2,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1145
317,10.18,+0.6,Shavez HART,06 SEP 1992,BAH,2h3,,"Eugene, OR (USA)",11 JUN 2014,1145
317,10.18,-0.8,Ogho-Oghene EGWERO,26 NOV 1988,NGR,1f1,,Warri (NGR),13 JUN 2014,1149
317,10.18,+1.4,Kieran DALY,28 SEP 1992,GBR,1,,Bedford (GBR),21 JUN 2014,1145
317,10.18,+0.7,Adrian GRIFFITH,11 NOV 1984,BAH,3,,Nassau (BAH),27 JUN 2014,1145
317,10.18,+0.3,Chijindu UJAH,05 MAR 1994,GBR,3,,Birmingham (GBR),29 JUN 2014,1145
317,10.18,+0.1,Akani SIMBINE,21 SEP 1993,RSA,6,,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1145
317,10.18,0.0,Jason LIVERMORE,25 APR 1988,JAM,6,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1145
317,10.18,-0.5,Antoine ADAMS,31 AUG 1988,SKN,2sf3,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1148
317,10.18,-0.4,Dwain CHAMBERS,05 APR 1978,GBR,1h2,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1147
317,10.18,0.0,Churandy MARTINA,03 JUL 1984,NED,2f2,,"Letzigrund, Zürich (SUI)",28 AUG 2014,1145
317,10.18,+0.7,Warren FRASER,08 JUL 1991,BAH,5f2,,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1145
317,10.18,-0.1,Peimeng ZHANG,13 MAR 1987,CHN,6,,"Le Grand Stade, Marrakech (MAR)",13 SEP 2014,1145
317,10.18,+0.4,Peimeng ZHANG,13 MAR 1987,CHN,4,,Incheon (KOR),28 SEP 2014,1145
317,10.18,0.0,Kei TAKASE,25 NOV 1988,JPN,2,,Nagasaki (JPN),19 OCT 2014,1145
349,10.19,,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f1,,Florø (NOR) (i),15 FEB 2014,1142
349,10.19,+1.5,Devin JENKINS,06 FEB 1994,USA,4,,"Austin, TX (USA)",29 MAR 2014,1142
349,10.19,+0.9,Trayvon BROMELL,10 JUL 1995,USA,1,,"Des Moines, IA (USA)",26 APR 2014,1142
349,10.19,+1.4,Aleixo Platini MENGA,29 SEP 1987,GER,h3,,"Clermont, FL (USA)",26 APR 2014,1142
349,10.19,+0.4,James ELLINGTON,06 SEP 1985,GBR,2h7,,"Clermont, FL (USA)",26 APR 2014,1142
349,10.19,0.0,Bingtian SU,29 AUG 1989,CHN,5,,Beijing (CHN),21 MAY 2014,1142
349,10.19,+1.8,Michael O'HARA,29 SEP 1996,JAM,2f12,,Kingston (JAM),24 MAY 2014,1142
349,10.19,+0.5,Clayton VAUGHN,15 MAY 1992,USA,1h6,,"Fayetteville, AR (USA)",29 MAY 2014,1142
349,10.19,+1.5,Aaron ERNEST,08 NOV 1993,USA,1qf1,,"Jacksonville, FL (USA)",30 MAY 2014,1142
349,10.19,+1.4,Churandy MARTINA,03 JUL 1984,NED,8,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1142
349,10.19,+1.4,James ELLINGTON,06 SEP 1985,GBR,9,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1142
349,10.19,+0.1,Chijindu UJAH,05 MAR 1994,GBR,2h1,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1142
349,10.19,+1.6,Alonso EDWARD,08 DEC 1989,PAN,5,,"Le Grand Stade, Marrakech (MAR)",08 JUN 2014,1142
349,10.19,+0.1,Ramon GITTENS,20 JUL 1987,BAR,1,,Rehlingen (GER),09 JUN 2014,1142
349,10.19,-0.6,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,5,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1145
349,10.19,+1.1,Ángel David RODRÍGUEZ,25 APR 1980,ESP,1h1,,Salamanca (ESP),12 JUN 2014,1142
349,10.19,+1.8,Clayton VAUGHN,15 MAY 1992,USA,6,,"Eugene, OR (USA)",13 JUN 2014,1142
349,10.19,+0.6,Gil ROBERTS,15 MAR 1989,USA,2f4,,"Chula Vista, CA (USA)",14 JUN 2014,1142
349,10.19,-0.4,Simon MAGAKWE,14 MAY 1986,RSA,4,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1144
349,10.19,-0.4,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,5,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1144
349,10.19,0.0,Andrew HINDS,25 APR 1984,BAR,1f2,,St. Michael (BAR),21 JUN 2014,1142
349,10.19,+1.3,Ramon GITTENS,20 JUL 1987,BAR,3,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2014,1142
349,10.19,+1.6,Jalen MILLER,17 JUN 1995,USA,2h1,,"Eugene, OR (USA)",05 JUL 2014,1142
349,10.19,+1.5,Daniel BAILEY,09 SEP 1986,ANT,1,,Basseterre (SKN),06 JUL 2014,1142
349,10.19,+1.5,Julian FORTE,07 JAN 1993,JAM,2f1,,Sundsvall (SWE),20 JUL 2014,1142
349,10.19,+1.2,Sheldon MITCHELL,19 JUL 1990,JAM,1f1,,Joensuu (FIN),24 JUL 2014,1142
349,10.19,-0.5,Richard THOMPSON,07 JUN 1985,TTO,3sf3,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1145
349,10.19,+0.4,Simon MAGAKWE,14 MAY 1986,RSA,4,,"Le Grand Stade, Marrakech (MAR)",11 AUG 2014,1142
349,10.19,0.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,1h5,,"Letzigrund, Zürich (SUI)",12 AUG 2014,1142
349,10.19,+0.5,Marvin BRACY,15 DEC 1993,USA,1h1,,Amsterdam (NED),22 AUG 2014,1142
349,10.19,+0.6,Kim COLLINS,05 APR 1976,SKN,9,,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1142
380,10.20,+1.6,Kemarley BROWN,20 JUL 1992,JAM,1f3,,"Sacramento, CA (USA)",01 MAR 2014,1138
380,10.20,+0.7,Akani SIMBINE,21 SEP 1993,RSA,1sf2,,Pretoria (RSA),14 MAR 2014,1138
380,10.20,+0.9,Reginald LEWIS,18 AUG 1993,USA,2h1,,"Austin, TX (USA)",28 MAR 2014,1138
380,10.20,+1.5,Antwan WRIGHT,17 NOV 1993,USA,5,,"Austin, TX (USA)",29 MAR 2014,1138
380,10.20,+0.2,Johnathan SMITH,15 SEP 1992,USA,1f1,,"Athens, GA (USA)",12 APR 2014,1138
380,10.20,+0.6,Dentarius LOCKE,12 DEC 1989,USA,1h3,,"Chapel Hill, NC (USA)",18 APR 2014,1138
380,10.20,-0.5,Alonso EDWARD,08 DEC 1989,PAN,2f1,,"Gainesville, FL (USA)",19 APR 2014,1141
380,10.20,+1.5,Gavin SMELLIE,26 JUN 1986,CAN,5f1,,"Clermont, FL (USA)",26 APR 2014,1138
380,10.20,+1.9,Martin KELLER,26 SEP 1986,GER,1f2,,"Clermont, FL (USA)",26 APR 2014,1138
380,10.20,+0.7,Jaysuma SAIDY NDURE,01 JAN 1984,NOR,1f1,,"Baton Rouge, LA (USA)",03 MAY 2014,1138
380,10.20,+0.8,Isaac MAKWALA,24 SEP 1985,BOT,1,,Gaborone (BOT),03 MAY 2014,1138
380,10.20,+1.9,Mark JELKS,10 APR 1984,USA,1,,"Charlottesville, VA (USA)",09 MAY 2014,1138
380,10.20,+1.5,Martin KELLER,26 SEP 1986,GER,5f1,,"Clermont, FL (USA)",10 MAY 2014,1138
380,10.20,+1.5,Marvin BRACY,15 DEC 1993,USA,5f1,,"Clermont, FL (USA)",10 MAY 2014,1138
380,10.20,+1.0,Everett WALKER,03 OCT 1990,USA,2h1,,"Lubbock, TX (USA)",17 MAY 2014,1138
380,10.20,+1.5,Oshane BAILEY,08 SEP 1989,JAM,2f10,,Kingston (JAM),17 MAY 2014,1138
380,10.20,0.0,Bingtian SU,29 AUG 1989,CHN,4,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,1138
380,10.20,+1.1,Chris ROYSTER,24 JAN 1992,USA,1qf2,,"Jacksonville, FL (USA)",30 MAY 2014,1138
380,10.20,+1.5,Christian BLUM,10 MAR 1987,GER,1f1,,Weinheim (GER),31 MAY 2014,1138
380,10.20,+0.4,Simon MAGAKWE,14 MAY 1986,RSA,6f1,,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1138
380,10.20,+0.4,Churandy MARTINA,03 JUL 1984,NED,3h2,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1138
380,10.20,+0.4,James ELLINGTON,06 SEP 1985,GBR,4h2,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1138
380,10.20,+0.4,Bingtian SU,29 AUG 1989,CHN,5h2,,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1138
380,10.20,+1.2,Ramil GULIYEV,29 MAY 1990,TUR,1h2,,Hérouville (FRA),12 JUN 2014,1138
380,10.20,+1.4,Darryl HARAWAY,20 MAR 1997,USA,1,,"Greensboro, NC (USA)",15 JUN 2014,1138
380,10.20,+1.4,Richard THOMPSON,07 JUN 1985,TTO,2sf3,,Port-of-Spain (TTO),21 JUN 2014,1138
380,10.20,+0.2,Ramon GITTENS,20 JUL 1987,BAR,1sf1,,St. Michael (BAR),21 JUN 2014,1138
380,10.20,-0.8,Chijindu UJAH,05 MAR 1994,GBR,6,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2014,1142
380,10.20,+1.7,Ramon GITTENS,20 JUL 1987,BAR,2f1,,Cork (IRL),08 JUL 2014,1138
380,10.20,+0.1,Warren FRASER,08 JUL 1991,BAH,1f1,,Dublin (IRL),11 JUL 2014,1138
380,10.20,+0.2,Adam GEMILI,06 OCT 1993,GBR,1f1,,Loughborough (GBR),19 JUL 2014,1138
380,10.20,+1.2,Julian REUS,29 APR 1988,GER,1h1,,Ulm (GER),26 JUL 2014,1138
380,10.20,+1.1,Kemar HYMAN,11 OCT 1989,CAY,1h4,,"Hampden Park, Glasgow (GBR)",27 JUL 2014,1138
380,10.20,0.0,Warren FRASER,08 JUL 1991,BAH,7,,"Hampden Park, Glasgow (GBR)",28 JUL 2014,1138
380,10.20,+2.0,Harry AIKINES-ARYEETEY,29 AUG 1988,GBR,5,,"Olympiastadion, Stockholm (SWE)",21 AUG 2014,1138
380,10.20,0.0,Churandy MARTINA,03 JUL 1984,NED,3f1,,Amsterdam (NED),22 AUG 2014,1138
380,10.20,-0.4,Ryota YAMAGATA,10 JUN 1992,JPN,1,,Kumagaya (JPN),06 SEP 2014,1140
417,10.21,+1.8,Simon MAGAKWE,14 MAY 1986,RSA,1f1,,Perth (AUS),22 FEB 2014,1135
417,10.21,+0.5,Maurice MITCHELL,22 DEC 1989,USA,1h1,,"Joplin, MO (USA)",25 APR 2014,1135
417,10.21,-1.8,Akani SIMBINE,21 SEP 1993,RSA,1,,Pretoria (RSA),25 APR 2014,1145
417,10.21,+1.4,Julian REUS,29 APR 1988,GER,h6,,"Clermont, FL (USA)",26 APR 2014,1135
417,10.21,-1.9,Andrew FISHER,15 DEC 1991,JAM,2f2,,"National Stadium, Kingston (JAM)",03 MAY 2014,1146
417,10.21,+1.0,Trevorano MACKEY,05 JAN 1992,BAH,2f1,,"Lubbock, TX (USA)",03 MAY 2014,1135
417,10.21,-0.2,Richard THOMPSON,07 JUN 1985,TTO,1,,Ponce (PUR),17 MAY 2014,1136
417,10.21,+1.6,Aska CAMBRIDGE,31 MAY 1993,JPN,2,,Saitama (JPN),17 MAY 2014,1135
417,10.21,+0.7,Ronnie BAKER,15 OCT 1993,USA,2h1,,"Fayetteville, AR (USA)",29 MAY 2014,1135
417,10.21,+0.9,Adam HARRIS,21 JUL 1987,GUY,2h2,,"Clermont, FL (USA)",31 MAY 2014,1135
417,10.21,+0.9,Rondel SORRILLO,24 JAN 1986,TTO,2f1,,"Clermont, FL (USA)",07 JUN 2014,1135
417,10.21,-0.5,Yoshihide KIRYU,15 DEC 1995,JPN,1sf1,,Fukushima (JPN),08 JUN 2014,1138
417,10.21,-1.9,Yohan BLAKE,26 DEC 1989,JAM,2,,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1146
417,10.21,+0.6,Jared WARE,12 MAY 1986,USA,3f4,,"Chula Vista, CA (USA)",14 JUN 2014,1135
417,10.21,-0.4,Sean SAFO-ANTWI,31 OCT 1990,GBR,6,,"Mestský Stadion, Ostrava (CZE)",17 JUN 2014,1137
