Year,Average Age mean,Average Net Result mean,Average Mark var,current_match_ranking mean,current_match_ranking min,Average Mark min,Nation mean,Athlete,Years to Olympics,Finalist_Weight
2011.0,19.0,10.035,0.0008,2.0,1.0,10.25,1162.025794,1.0,2.0,0.0
2012.0,19.4,10.009,0.004533333,2.5,1.0,10.09,1162.025794,1.0,1.0,0.0
2013.0,20.5,10.03333333,0.006584091,1.916666667,1.0,10.01,1162.025794,1.0,4.0,0.0
2014.0,21.55555556,10.08666667,0.003136111,2.0,1.0,10.07,1162.025794,1.0,3.0,0.0
2015.0,23.0,9.955,0.002758333,3.0,1.0,10.03,1162.025794,1.0,2.0,0.0
2016.0,23.72727273,10.00363636,0.012609091,3.0,1.0,9.95,1162.025794,1.0,1.0,0.0
2017.0,24.33333333,10.02,0.025633333,3.666666667,2.0,9.98,1162.025794,1.0,5.0,0.0
2018.0,25.66666667,10.16333333,0.002946667,1.833333333,1.0,10.12,1162.025794,1.0,4.0,0.0
2019.0,26.75,10.0475,0.008244697,2.416666667,1.0,9.96,1162.025794,1.0,3.0,0.0
2020.0,28.0,10.074,0.00207,2.8,1.0,10.15,1162.025794,1.0,2.0,0.0
2021.0,28.5,10.0375,0.0017,3.75,1.0,10.08,1162.025794,1.0,1.0,0.0
2012.0,19.0,10.06,0.009309695,1.0,1.0,10.19,1179.629412,2.0,1.0,0.0
2013.0,19.0,9.75,0.009309695,2.0,2.0,10.24,1179.629412,2.0,4.0,1.0
2014.0,20.0,10.15142857,0.005687912,2.071428571,1.0,10.02,1179.629412,2.0,3.0,1.0
2015.0,21.0,10.12904762,0.00965368,2.045454545,1.0,9.97,1179.629412,2.0,2.0,1.0
2016.0,22.0,10.02631579,0.015516374,2.105263158,1.0,9.89,1179.629412,2.0,1.0,1.0
2017.0,23.0,9.9925,0.006402917,2.1875,1.0,9.92,1179.629412,2.0,5.0,1.0
2018.0,24.0,10.0405,0.006448421,2.45,1.0,9.93,1179.629412,2.0,4.0,1.0
2019.0,25.1875,10.010625,0.006398333,2.5625,1.0,9.92,1179.629412,2.0,3.0,1.0
2020.0,26.0,10.02,0.010680952,1.0,1.0,9.91,1179.629412,2.0,2.0,1.0
2021.0,27.0,10.015625,0.013688971,2.294117647,1.0,9.82,1179.629412,2.0,1.0,1.0
2013.0,18.0,9.795,0.013696667,1.166666667,1.0,9.96,1162.025794,3.0,4.0,1.0
2014.0,19.0,9.96,0.013233333,1.333333333,1.0,10.03,1162.025794,3.0,3.0,1.0
2015.0,20.0,9.852352941,0.008750735,1.529411765,1.0,9.75,1162.025794,3.0,2.0,1.0
2016.0,21.0,9.974166667,0.009154545,2.083333333,1.0,9.91,1162.025794,3.0,1.0,1.0
2017.0,22.0,9.9475,0.027392857,2.0,1.0,9.69,1162.025794,3.0,5.0,1.0
2018.0,23.0,10.15,0.0025,5.0,3.0,10.15,1162.025794,3.0,4.0,1.0
2019.0,24.0,10.01769231,0.005357692,2.307692308,1.0,9.9,1162.025794,3.0,3.0,1.0
2020.0,25.0,9.905,0.0121,1.75,1.0,9.97,1162.025794,3.0,2.0,1.0
2021.0,26.0,9.903076923,0.0193,2.076923077,1.0,9.74,1162.025794,3.0,1.0,1.0
2017.0,20.0,10.15875,0.001171429,1.375,1.0,10.19,1147.590476,4.0,5.0,0.0
2018.0,21.0,10.03533333,0.008538095,2.785714286,1.0,9.94,1147.590476,4.0,4.0,0.0
2019.0,22.0,10.12909091,0.011272727,3.045454545,1.0,9.93,1147.590476,4.0,3.0,0.0
2020.0,23.0,10.208,0.00837,1.6,1.0,10.04,1147.590476,4.0,2.0,0.0
2021.0,24.0,9.997272727,0.007805455,2.545454545,1.0,10.01,1147.590476,4.0,1.0,0.0
2002.0,19.0,10.164,0.002581818,2.272727273,1.0,10.12,1169.777336,5.0,3.0,0.0
2003.0,20.0,10.02777778,0.003444444,1.666666667,1.0,10.02,1169.777336,5.0,2.0,0.0
2004.0,21.0,10.01857143,0.013191209,1.357142857,1.0,9.87,1169.777336,5.0,1.0,0.0
2005.0,22.0,9.77125,0.013335714,1.25,1.0,9.77,1169.777336,5.0,4.0,1.0
2006.0,23.0,9.9435,0.021019737,1.0,1.0,9.77,1169.777336,5.0,3.0,1.0
2007.0,24.0,9.962666667,0.020180952,1.2,1.0,9.74,1169.777336,5.0,2.0,1.0
2008.0,25.0,9.939047619,0.020424762,1.476190476,1.0,9.72,1169.777336,5.0,1.0,1.0
2009.0,26.0,9.988695652,0.015120949,2.043478261,1.0,9.82,1169.777336,5.0,4.0,1.0
2010.0,27.0,9.829,0.015826667,1.2,1.0,9.72,1169.777336,5.0,3.0,1.0
2011.0,28.0,9.849090909,0.005681818,1.181818182,1.0,9.78,1169.777336,5.0,2.0,1.0
2012.0,29.0,9.914444444,0.011536111,1.888888889,1.0,9.85,1169.777336,5.0,1.0,1.0
2014.0,31.0,10.015,0.019783929,2.125,1.0,9.87,1169.777336,5.0,3.0,0.0
2015.0,32.0,9.972105263,0.006745029,1.631578947,1.0,9.81,1169.777336,5.0,2.0,0.0
2016.0,33.0,9.98,0.00675,1.928571429,1.0,9.92,1169.777336,5.0,1.0,0.0
2017.0,34.0,10.15142857,0.002195238,2.857142857,1.0,10.08,1169.777336,5.0,5.0,0.0
2018.0,35.0,10.25,0.011582845,4.0,4.0,10.24,1169.777336,5.0,4.0,0.0
2019.0,36.0,10.12125,0.007507143,2.75,1.0,10.02,1169.777336,5.0,3.0,0.0
2021.0,38.0,9.62,0.011582845,2.0,2.0,10.07,1169.777336,5.0,1.0,0.0
1992.0,18.0,10.15333333,0.0019,1.0,1.0,10.22,1162.476471,6.0,1.0,0.0
1993.0,19.0,10.16,0.007109192,1.0,1.0,10.23,1162.476471,6.0,4.0,1.0
1994.0,20.0,9.903333333,0.001733333,3.0,2.0,10.07,1162.476471,6.0,3.0,1.0
1995.0,21.0,10.116875,0.00728,1.875,1.0,10.01,1162.476471,6.0,2.0,1.0
1996.0,22.0,10.00842105,0.00845614,2.117647059,1.0,9.9,1162.476471,6.0,1.0,1.0
1997.0,23.0,9.97,0.013641818,2.545454545,1.0,9.87,1162.476471,6.0,4.0,0.0
1998.0,24.0,9.985714286,0.010754762,1.65,1.0,9.86,1162.476471,6.0,3.0,0.0
1999.0,25.0,9.92125,0.012869643,1.375,1.0,9.86,1162.476471,6.0,2.0,0.0
2000.0,26.0,10.02952381,0.008049048,2.277777778,1.0,9.95,1162.476471,6.0,1.0,0.0
2001.0,27.0,10.05882353,0.013577941,2.235294118,1.0,9.88,1162.476471,6.0,4.0,1.0
2002.0,28.0,10.06,0.0002,7.0,6.0,10.23,1162.476471,6.0,3.0,1.0
2003.0,29.0,10.13285714,0.006047619,4.285714286,1.0,10.09,1162.476471,6.0,2.0,1.0
2004.0,30.0,10.14,0.0008,1.5,1.0,10.09,1162.476471,6.0,1.0,1.0
1996.0,19.0,10.24,0.004641093,1.0,1.0,10.3,1142.260684,7.0,1.0,0.0
1997.0,20.0,10.24333333,0.000233333,3.666666667,3.0,10.26,1142.260684,7.0,4.0,0.0
1998.0,21.66666667,10.20666667,0.0048,1.0,1.0,10.17,1142.260684,7.0,3.0,0.0
1999.0,22.0,9.76,0.004641093,5.0,5.0,10.08,1142.260684,7.0,2.0,0.0
2000.0,23.25,10.12416667,0.003420455,2.583333333,1.0,10.06,1142.260684,7.0,1.0,0.0
2001.0,24.1,10.151,0.006689211,2.4,1.0,10.04,1142.260684,7.0,4.0,1.0
2002.0,25.07692308,10.12230769,0.001985897,3.615384615,2.0,10.13,1142.260684,7.0,3.0,1.0
2003.0,26.0,10.1975,0.010199583,2.75,1.0,9.98,1142.260684,7.0,2.0,1.0
2004.0,27.14285714,10.20761905,0.007575714,2.238095238,1.0,10.0,1142.260684,7.0,1.0,1.0
2005.0,28.15789474,10.06736842,0.009832164,2.631578947,1.0,9.99,1142.260684,7.0,4.0,0.0
2006.0,29.0,10.215,0.0002,4.0,3.0,10.22,1142.260684,7.0,3.0,0.0
2008.0,31.2,10.094,0.00143,2.2,1.0,10.15,1142.260684,7.0,1.0,0.0
2009.0,32.0,10.1775,0.006758333,1.0,1.0,10.12,1142.260684,7.0,4.0,0.0
2010.0,33.125,10.1775,0.004742857,2.0,1.0,10.12,1142.260684,7.0,3.0,0.0
2011.0,34.16666667,10.015,0.002466667,1.666666667,1.0,10.16,1142.260684,7.0,2.0,0.0
1998.0,20.0,9.95125,0.005992857,2.2,1.0,10.03,1168.445443,8.0,3.0,0.0
1999.0,21.0,10.026,0.005601111,3.571428571,1.0,10.08,1168.445443,8.0,2.0,0.0
2000.0,22.0,10.04695652,0.007622134,2.875,1.0,9.99,1168.445443,8.0,1.0,0.0
2001.0,23.0,10.00333333,0.008652857,1.95,1.0,9.94,1168.445443,8.0,4.0,0.0
2002.0,24.0,10.09736842,0.007811696,2.315789474,1.0,9.99,1168.445443,8.0,3.0,0.0
2003.0,25.0,10.05555556,0.003261438,2.444444444,1.0,10.04,1168.445443,8.0,2.0,0.0
2004.0,26.0,10.13,0.00403,3.4,2.0,10.04,1168.445443,8.0,1.0,0.0
2005.0,27.0,10.13333333,0.000433333,2.666666667,1.0,10.26,1168.445443,8.0,4.0,0.0
2006.0,28.0,10.17285714,0.001947619,3.571428571,2.0,10.17,1168.445443,8.0,3.0,0.0
2007.0,29.0,10.165,0.00068,3.5,2.0,10.22,1168.445443,8.0,2.0,0.0
2008.0,30.0,10.12333333,0.0019,2.5,2.0,10.21,1168.445443,8.0,1.0,0.0
2009.0,31.0,9.9575,0.005066667,4.25,1.0,10.14,1168.445443,8.0,4.0,0.0
1994.0,19.0,10.11,0.006602206,5.0,5.0,10.27,1168.445443,9.0,3.0,0.0
1995.0,20.0,9.75,0.012433333,2.333333333,1.0,10.03,1168.445443,9.0,2.0,0.0
1996.0,21.0,10.09909091,0.009469091,2.333333333,1.0,10.03,1168.445443,9.0,1.0,0.0
1997.0,22.0,10.18,0.007363187,2.75,1.0,10.0,1168.445443,9.0,4.0,0.0
1998.0,23.0,10.04652174,0.006931225,2.857142857,1.0,9.98,1168.445443,9.0,3.0,0.0
1999.0,24.0,10.086875,0.008413333,2.769230769,1.0,10.0,1168.445443,9.0,2.0,0.0
2000.0,25.0,10.08347826,0.007985771,2.611111111,1.0,9.96,1168.445443,9.0,1.0,0.0
2001.0,26.0,10.0625,0.003415152,2.818181818,1.0,10.1,1168.445443,9.0,4.0,0.0
2002.0,27.0,9.953333333,0.00815,1.666666667,1.0,9.99,1168.445443,9.0,3.0,0.0
2003.0,28.0,10.06666667,0.004616667,2.833333333,1.0,10.1,1168.445443,9.0,2.0,0.0
2004.0,29.0,10.219,0.002098889,2.5,1.0,10.14,1168.445443,9.0,1.0,0.0
2005.0,30.0,10.14571429,0.001747619,2.714285714,1.0,10.16,1168.445443,9.0,4.0,0.0
1989.0,21.66666667,10.01666667,0.003433333,2.0,1.0,10.14,1162.025794,10.0,4.0,0.0
1990.0,22.0,10.11,0.006823538,3.0,3.0,10.24,1162.025794,10.0,3.0,0.0
1991.0,23.6875,10.10375,0.008299583,2.6,1.0,10.01,1162.025794,10.0,2.0,0.0
1992.0,24.75,10.15583333,0.004111364,2.416666667,1.0,10.05,1162.025794,10.0,1.0,0.0
1993.0,25.75,10.125,0.004942917,2.9375,1.0,10.02,1162.025794,10.0,4.0,1.0
1994.0,26.18181818,10.077,0.003247273,2.8,1.0,10.08,1162.025794,10.0,3.0,1.0
1995.0,27.77272727,10.07136364,0.01107381,2.090909091,1.0,9.92,1162.025794,10.0,2.0,1.0
1996.0,28.66666667,10.19611111,0.006920588,3.705882353,1.0,10.03,1162.025794,10.0,1.0,1.0
1997.0,29.63636364,10.25,0.005656364,4.5,1.0,10.06,1162.025794,10.0,4.0,0.0
1998.0,30.70588235,10.09411765,0.010090441,3.5625,1.0,9.89,1162.025794,10.0,3.0,0.0
1999.0,31.5,10.02888889,0.015527124,1.5625,1.0,9.84,1162.025794,10.0,2.0,0.0
2000.0,32.38461538,10.05307692,0.004741026,2.0,1.0,10.05,1162.025794,10.0,1.0,0.0
2001.0,33.5,10.15916667,0.003838636,1.75,1.0,10.11,1162.025794,10.0,4.0,0.0
1980.0,19.0,10.1,0.0012,2.666666667,2.0,10.17,1168.445443,11.0,5.0,0.0
1981.0,20.0,10.16,0.0,1.5,1.0,10.21,1168.445443,11.0,4.0,1.0
1982.0,21.0,9.98,0.015490476,1.142857143,1.0,9.91,1168.445443,11.0,3.0,1.0
1983.0,22.0,10.05555556,0.012176471,1.277777778,1.0,9.93,1168.445443,11.0,2.0,1.0
1984.0,23.0,9.991818182,0.013749091,1.636363636,1.0,9.94,1168.445443,11.0,1.0,1.0
1985.0,24.0,10.155,0.003358333,2.0,1.0,10.1,1168.445443,11.0,4.0,1.0
1986.0,25.0,10.208,0.00051,2.0,1.0,10.19,1168.445443,11.0,3.0,1.0
1987.0,26.0,10.13357143,0.005934066,1.785714286,1.0,10.07,1168.445443,11.0,2.0,1.0
1988.0,27.0,9.992352941,0.013898246,1.368421053,1.0,9.87,1168.445443,11.0,1.0,1.0
1989.0,28.0,10.092,0.00867,1.4,1.0,10.05,1168.445443,11.0,4.0,0.0
1990.0,29.0,10.18222222,0.0056,2.555555556,1.0,10.04,1168.445443,11.0,3.0,0.0
1992.0,31.0,10.12,0.002266667,2.666666667,1.0,10.14,1168.445443,11.0,1.0,0.0
1993.0,32.0,10.102,0.00544,2.333333333,1.0,10.06,1168.445443,11.0,4.0,0.0
1994.0,33.0,10.2,0.001633333,5.666666667,4.0,10.22,1168.445443,11.0,3.0,0.0
1995.0,34.0,10.21,0.008969194,1.0,1.0,10.25,1168.445443,11.0,2.0,0.0
1996.0,35.0,10.07,0.008969194,4.0,4.0,10.25,1168.445443,11.0,1.0,0.0
1980.0,18.625,10.1975,0.001171429,2.25,1.0,10.21,1168.445443,12.0,5.0,0.0
1981.0,19.25,10.11166667,0.007860606,1.333333333,1.0,9.99,1168.445443,12.0,4.0,1.0
1982.0,20.5,9.956,0.007066667,1.166666667,1.0,10.0,1168.445443,12.0,3.0,1.0
1983.0,21.4,10.034,0.01356,1.1,1.0,9.93,1168.445443,12.0,2.0,1.0
1984.0,22.5,10.04666667,0.004051515,1.0,1.0,9.99,1168.445443,12.0,1.0,1.0
1985.0,23.4,9.958,0.01702,1.0,1.0,9.9,1168.445443,12.0,4.0,1.0
1986.0,24.25,9.98,0.011469643,1.5,1.0,9.91,1168.445443,12.0,3.0,1.0
1987.0,25.45454545,9.999090909,0.003247273,1.090909091,1.0,9.93,1168.445443,12.0,2.0,1.0
1988.0,26.73333333,9.879333333,0.014026667,1.266666667,1.0,9.78,1168.445443,12.0,1.0,1.0
1989.0,27.6,10.09,0.00112,1.2,1.0,10.05,1168.445443,12.0,4.0,0.0
1990.0,28.7,10.074,0.00541,1.555555556,1.0,10.05,1168.445443,12.0,3.0,0.0
1991.0,29.72727273,9.916363636,0.016687273,1.454545455,1.0,9.8,1168.445443,12.0,2.0,0.0
1992.0,30.66666667,10.01666667,0.0095,1.666666667,1.0,9.95,1168.445443,12.0,1.0,0.0
1993.0,31.66666667,9.950833333,0.007627273,2.5,1.0,9.9,1168.445443,12.0,4.0,0.0
1994.0,32.33333333,10.1,0.01,1.0,1.0,10.04,1168.445443,12.0,3.0,0.0
1995.0,33.5,9.79,0.04805,4.0,3.0,9.94,1168.445443,12.0,2.0,0.0
1996.0,34.125,9.94625,0.01025,3.142857143,1.0,9.94,1168.445443,12.0,1.0,0.0
2012.0,18.0,10.11,0.008969194,1.0,1.0,10.26,1150.210219,13.0,1.0,0.0
2014.0,20.0,10.1575,0.006225,2.3125,1.0,9.96,1150.210219,13.0,3.0,0.0
2015.0,21.0,10.05142857,0.005195604,3.214285714,1.0,9.96,1150.210219,13.0,2.0,0.0
2016.0,22.0,10.144,0.007248421,3.0,1.0,9.97,1150.210219,13.0,1.0,0.0
2017.0,23.0,10.02384615,0.008002564,1.846153846,1.0,9.95,1150.210219,13.0,5.0,0.0
2018.0,24.0,10.1225,0.001651515,4.166666667,1.0,10.06,1150.210219,13.0,4.0,0.0
2019.0,25.0,10.21,0.002306667,3.666666667,2.0,10.13,1150.210219,13.0,3.0,0.0
2020.0,26.0,10.12,0.005,1.5,1.0,10.17,1150.210219,13.0,2.0,0.0
2021.0,27.0,10.0325,0.001742857,2.125,1.0,10.03,1150.210219,13.0,1.0,0.0
2008.0,18.0,10.14,0.0008,1.5,1.0,10.26,1165.952586,14.0,1.0,0.0
2009.0,18.63636364,10.10090909,0.009007273,1.0,1.0,10.03,1165.952586,14.0,4.0,0.0
2010.0,19.78947368,10.10157895,0.007716374,1.631578947,1.0,9.97,1165.952586,14.0,3.0,0.0
2011.0,20.71428571,10.025,0.008422527,1.857142857,1.0,9.92,1165.952586,14.0,2.0,0.0
2012.0,21.81818182,9.987272727,0.005007273,1.818181818,1.0,9.94,1165.952586,14.0,1.0,0.0
2013.0,22.63636364,10.12545455,0.011147273,2.7,1.0,9.98,1165.952586,14.0,4.0,0.0
2014.0,24.0,10.088,0.002333333,2.5,1.0,10.1,1165.952586,14.0,3.0,0.0
2015.0,24.77777778,10.19333333,0.003144444,2.777777778,1.0,10.07,1165.952586,14.0,2.0,0.0
2016.0,25.57142857,10.08714286,0.00252381,2.428571429,1.0,10.07,1165.952586,14.0,1.0,0.0
2017.0,26.5,10.14,0.00045,3.5,1.0,10.18,1165.952586,14.0,5.0,0.0
2018.0,28.0,10.08,0.004598692,6.0,6.0,10.17,1165.952586,14.0,4.0,0.0
2019.0,29.0,10.22333333,3.33e-05,2.0,1.0,10.27,1165.952586,14.0,3.0,0.0
2002.0,18.0,10.17,0.007624549,1.0,1.0,10.3,1158.621951,15.0,3.0,0.0
2003.0,18.5,10.115,0.00045,1.5,1.0,10.26,1158.621951,15.0,2.0,0.0
2004.0,19.57142857,10.13714286,0.002814286,2.285714286,1.0,10.13,1158.621951,15.0,1.0,0.0
2005.0,20.5,10.04166667,0.011656667,1.833333333,1.0,9.93,1158.621951,15.0,4.0,0.0
2006.0,21.33333333,9.948,0.019626667,2.333333333,1.0,9.76,1158.621951,15.0,3.0,0.0
2007.0,22.8125,10.115625,0.002211667,2.5625,1.0,10.06,1158.621951,15.0,2.0,0.0
2008.0,23.8,10.105,0.013706667,3.5,1.0,9.93,1158.621951,15.0,1.0,0.0
2009.0,24.69230769,10.11615385,0.008119231,3.538461538,1.0,9.97,1158.621951,15.0,4.0,1.0
2010.0,25.33333333,9.991666667,0.008553788,2.833333333,1.0,9.92,1158.621951,15.0,3.0,1.0
2011.0,26.4,10.156,0.00316,3.3,1.0,10.1,1148.84058,15.0,2.0,1.0
2012.0,27.5,10.14833333,0.02575,2.166666667,1.0,9.91,1148.84058,15.0,1.0,1.0
2013.0,28.85714286,10.03285714,0.004295238,2.571428571,1.0,10.03,1148.84058,15.0,4.0,0.0
2014.0,29.55555556,10.15111111,0.003352778,3.333333333,1.0,10.13,1148.84058,15.0,3.0,0.0
2015.0,30.77777778,10.07333333,0.005075,2.888888889,1.0,10.06,1148.84058,15.0,2.0,0.0
2016.0,31.57142857,10.09,0.004668681,2.857142857,1.0,10.01,1148.84058,15.0,1.0,0.0
2017.0,32.0,10.064,0.01243,4.2,3.0,10.0,1148.84058,15.0,5.0,0.0
2018.0,33.66666667,10.16,0.002496667,3.166666667,1.0,10.16,1148.84058,15.0,4.0,0.0
2019.0,34.0,10.145,0.00125,3.0,2.0,10.19,1148.84058,15.0,3.0,0.0
2021.0,37.0,9.83,0.007624549,3.0,3.0,10.13,1148.84058,15.0,1.0,0.0
2000.0,22.0,9.84,0.003091667,1.666666667,1.0,10.09,1168.445443,16.0,1.0,0.0
2001.0,23.0,10.006,0.00365,2.2,1.0,10.14,1168.445443,16.0,4.0,0.0
2002.0,24.0,10.17416667,0.002736364,2.666666667,1.0,10.14,1168.445443,16.0,3.0,0.0
2003.0,25.0,10.0,0.01545,1.8,1.0,9.97,1168.445443,16.0,2.0,0.0
2004.0,26.0,10.00428571,0.01632381,2.833333333,1.0,9.89,1168.445443,16.0,1.0,0.0
2005.0,27.0,10.09,0.009619539,7.0,7.0,10.27,1168.445443,16.0,4.0,1.0
2006.0,28.0,10.165,0.005,2.0,1.0,10.19,1168.445443,16.0,3.0,1.0
2007.0,29.0,10.15866667,0.004102857,4.0,1.0,10.11,1168.445443,16.0,2.0,1.0
2008.0,30.0,9.96625,0.012533333,3.1875,1.0,9.84,1168.445443,16.0,1.0,1.0
2009.0,31.0,9.917647059,0.010876471,2.470588235,1.0,9.89,1168.445443,16.0,4.0,0.0
2010.0,32.0,10.17333333,0.0007,1.666666667,1.0,10.19,1168.445443,16.0,3.0,0.0
2011.0,33.0,9.964444444,0.006894444,3.0,1.0,9.94,1168.445443,16.0,2.0,0.0
2012.0,34.0,10.05071429,0.007295055,3.642857143,1.0,9.96,1168.445443,16.0,1.0,0.0
2013.0,35.0,9.886666667,0.0364,1.333333333,1.0,9.75,1168.445443,16.0,4.0,0.0
1994.0,18.0,10.15,0.0018,1.0,1.0,10.17,1146.033254,17.0,3.0,0.0
1995.0,19.0,10.09666667,0.01,2.0,1.0,10.02,1146.033254,17.0,2.0,0.0
1996.0,20.0,10.07125,0.003469643,2.875,1.0,10.11,1146.033254,17.0,1.0,0.0
1997.0,21.0,10.09785714,0.002917033,2.307692308,1.0,10.09,1146.033254,17.0,4.0,0.0
1998.0,22.0,10.05111111,0.004061111,1.625,1.0,10.08,1146.033254,17.0,3.0,0.0
1999.0,23.0,10.12272727,0.004685455,3.125,1.0,10.07,1146.033254,17.0,2.0,0.0
2000.0,24.0,10.12125,0.003507143,2.428571429,1.0,10.1,1146.033254,17.0,1.0,0.0
2001.0,25.0,10.14,0.004883929,1.75,1.0,10.07,1146.033254,17.0,4.0,0.0
2002.0,26.0,10.17526316,0.005811696,2.315789474,1.0,10.03,1146.033254,17.0,3.0,0.0
2003.0,27.0,10.10454545,0.007464069,2.090909091,1.0,9.95,1146.033254,17.0,2.0,0.0
2004.0,28.0,10.06818182,0.003676364,2.727272727,1.0,10.07,1146.033254,17.0,1.0,0.0
2005.0,29.0,10.16,0.001514286,4.285714286,1.0,10.19,1146.033254,17.0,4.0,0.0
2006.0,30.0,10.05888889,0.007044444,2.333333333,1.0,10.07,1146.033254,17.0,3.0,0.0
2007.0,31.0,10.05,0.004679629,3.0,3.0,10.22,1146.033254,17.0,2.0,0.0
2008.0,32.0,10.24,0.0002,2.0,2.0,10.26,1146.033254,17.0,1.0,0.0
1985.0,19.0,10.035,5e-05,1.5,1.0,10.21,1168.445443,18.0,4.0,1.0
1987.0,21.0,10.05285714,0.004895238,2.571428571,1.0,10.11,1168.445443,18.0,2.0,1.0
1988.0,22.0,10.03588235,0.008605556,1.944444444,1.0,9.86,1168.445443,18.0,1.0,1.0
1989.0,23.0,10.045,0.00776044,1.642857143,1.0,10.0,1168.445443,18.0,4.0,1.0
1990.0,24.0,10.09333333,0.004161111,1.875,1.0,10.05,1168.445443,18.0,3.0,1.0
1991.0,25.0,10.0945,0.00992619,1.736842105,1.0,9.91,1168.445443,18.0,2.0,1.0
1992.0,26.0,10.11416667,0.005899819,1.791666667,1.0,9.94,1168.445443,18.0,1.0,1.0
1993.0,27.0,10.01,0.015763187,1.714285714,1.0,9.85,1168.445443,18.0,4.0,1.0
1994.0,28.0,10.0575,0.00837808,1.541666667,1.0,9.94,1168.445443,18.0,3.0,1.0
1995.0,29.0,10.10363636,0.005369091,3.0,1.0,10.03,1168.445443,18.0,2.0,1.0
1996.0,30.0,10.05,0.009033385,2.0,1.0,9.91,1168.445443,18.0,1.0,1.0
1997.0,31.0,10.12944444,0.007252614,2.9375,1.0,10.01,1168.445443,18.0,4.0,1.0
1998.0,32.0,10.3,0.007293565,3.0,3.0,10.25,1168.445443,18.0,3.0,1.0
2000.0,34.0,10.14736842,0.004520468,2.6,1.0,10.04,1168.445443,18.0,1.0,1.0
2001.0,35.0,10.09461538,0.005092308,3.166666667,1.0,10.07,1168.445443,18.0,4.0,0.0
2004.0,21.0,9.885,0.005,5.5,5.0,10.19,1168.445443,18.0,1.0,0.0
1994.0,26.0,10.16411765,0.005959649,2.388888889,1.0,10.03,1162.025794,19.0,3.0,0.0
1995.0,27.0,10.05884615,0.008338462,1.576923077,1.0,9.91,1162.025794,19.0,2.0,0.0
1996.0,28.0,10.00481481,0.010862678,1.807692308,1.0,9.84,1162.025794,19.0,1.0,0.0
1997.0,29.0,10.05,0.010630065,1.875,1.0,9.91,1162.025794,19.0,4.0,1.0
1998.0,30.0,10.11076923,0.013739744,1.666666667,1.0,9.93,1162.025794,19.0,3.0,1.0
1999.0,31.0,10.0,0.002966667,2.75,2.0,10.19,1162.025794,19.0,2.0,1.0
2000.0,32.0,10.04714286,0.010318681,3.583333333,1.0,9.98,1162.025794,19.0,1.0,1.0
2001.0,33.0,10.10857143,0.003228571,1.714285714,1.0,10.11,1162.025794,19.0,4.0,0.0
1997.0,19.0,10.06666667,0.005696667,1.6,1.0,10.06,1150.210219,20.0,4.0,0.0
1998.0,20.0,10.21909091,0.007309091,3.0,1.0,10.03,1150.210219,20.0,3.0,0.0
1999.0,21.0,10.05666667,0.009426667,2.357142857,1.0,9.97,1150.210219,20.0,2.0,0.0
2000.0,22.0,10.18083333,0.006851515,3.4,1.0,10.08,1150.210219,20.0,1.0,0.0
2001.0,23.0,10.06166667,0.008047059,2.055555556,1.0,9.97,1150.210219,20.0,4.0,0.0
2006.0,28.0,10.05166667,0.004986667,3.166666667,1.0,10.07,1150.210219,20.0,3.0,0.0
2008.0,30.0,10.10333333,0.009919444,1.333333333,1.0,10.0,1150.210219,20.0,1.0,0.0
2009.0,31.0,10.16714286,0.00778022,1.714285714,1.0,10.0,1150.210219,20.0,4.0,0.0
2010.0,32.0,10.25357143,0.006221978,1.5,1.0,9.99,1150.210219,20.0,3.0,0.0
2011.0,33.0,10.14647059,0.008123529,1.647058824,1.0,10.01,1150.210219,20.0,2.0,0.0
2012.0,34.0,10.06,0.014477778,2.25,1.0,10.02,1150.210219,20.0,1.0,0.0
2013.0,35.0,10.03888889,0.006325,2.555555556,1.0,10.02,1150.210219,20.0,4.0,0.0
2014.0,36.0,10.12222222,0.006027778,3.444444444,1.0,10.06,1150.210219,20.0,3.0,0.0
2016.0,38.0,10.06666667,0.0093,4.333333333,1.0,10.11,1150.210219,20.0,1.0,0.0
1996.0,21.0,10.28142857,0.000390476,2.857142857,1.0,10.23,1142.260684,21.0,1.0,0.0
1997.0,22.0,10.15,0.004845714,2.333333333,1.0,10.06,1142.260684,21.0,4.0,0.0
1998.0,23.0,10.1375,0.004928439,2.117647059,1.0,10.03,1142.260684,21.0,3.0,0.0
1999.0,24.0,10.11958333,0.005638949,2.421052632,1.0,10.0,1142.260684,21.0,2.0,0.0
2002.0,27.0,10.2075,0.004825,2.25,1.0,10.15,1142.260684,21.0,3.0,0.0
2003.0,28.0,10.191,0.003185263,1.85,1.0,10.12,1142.260684,21.0,2.0,0.0
2004.0,29.0,10.22,0.003968974,2.0,2.0,10.27,1142.260684,21.0,1.0,0.0
2007.0,32.0,9.86,0.003968974,2.0,2.0,10.29,1142.260684,21.0,2.0,0.0
1996.0,17.0,10.15333333,0.005496667,1.0,1.0,10.12,1146.033254,22.0,1.0,0.0
1997.0,18.0,10.08166667,0.004360606,1.818181818,1.0,10.1,1146.033254,22.0,4.0,0.0
1998.0,19.0,10.05375,0.00551625,3.0,1.0,10.01,1146.033254,22.0,3.0,0.0
1999.0,20.0,10.07888889,0.006775,1.285714286,1.0,10.01,1146.033254,22.0,2.0,0.0
2000.0,21.0,10.081,0.008844444,2.666666667,1.0,9.97,1146.033254,22.0,1.0,0.0
