F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,L1,L2
0.000222868,0.000306406,0.00022358,0.000222136,0.000801919,0.000159821,0.000219707,0.000177187,8.85e-05,0.000224385,0.000270485,9,0
0.000218208,0.000306406,0.000218994,0.000217259,0.000558087,0.000159821,0.000105159,2.4e-05,8.85e-05,0.000225728,0.000257481,9,0
0.000223327,0.000207274,0.000225243,0.000226792,0.0,0.000799105,0.000488237,0.000238164,8.85e-05,0.000225728,0.000304295,9,0
0.000218543,0.000198262,0.000221197,0.000220141,0.000329074,0.000159821,0.000207501,5.25e-05,8.85e-05,0.000227038,0.000304295,9,0
0.000222084,0.000216286,0.000224897,0.000224796,0.000188061,0.000159821,0.000273413,0.000223629,8.85e-05,0.000222414,0.000304295,9,0
0.000224806,0.00023431,0.000224847,0.000224353,0.000352832,0.000159821,0.000273413,0.000229681,0.000354045,0.000225728,0.000243436,9,0
0.000224994,0.000225298,0.000224252,0.000222579,0.000435917,0.000159821,0.000244118,0.000191837,8.85e-05,0.000225728,0.000202863,9,0
0.000225937,0.000225298,0.000223922,0.000225461,0.0,0.000159821,9.76e-05,0.000144736,0.000265534,0.000225009,0.0,9,0
0.000224197,0.000288382,0.000226344,0.0002279,0.0,0.000159821,9.76e-05,0.000341662,8.85e-05,0.000222836,0.000304295,9,0
0.000230286,0.000180239,0.000224252,0.000224796,0.000224328,0.000159821,0.000488237,0.000174151,8.85e-05,0.000225728,0.0,9,0
0.000229525,0.000243322,0.000225904,0.000227013,4.43e-05,0.000319642,0.000341766,0.000299222,0.000177022,0.000224437,0.000152148,9,0
0.000224034,0.000207274,0.000226179,0.000227235,2.35e-05,0.000159821,0.000341766,0.000326917,8.85e-05,0.000220716,0.000304295,9,0
0.00022253,0.00023431,0.000225341,0.000225683,4.59e-05,0.000159821,0.000195295,0.000249645,0.000265534,0.000225728,0.000270485,9,0
0.000220259,0.000216286,0.000222907,0.000221028,0.000357191,0.000159821,0.000244118,0.000114884,8.85e-05,0.000224504,0.000304295,3,1
0.000226806,0.000171227,0.000226785,0.000228343,0.0,0.000319642,0.000195295,0.000393947,0.000354045,0.000225728,0.000304295,9,0
0.000224966,0.000180239,0.000224464,0.000222136,0.000247052,0.000159821,0.000255385,0.000195622,8.85e-05,0.000224385,0.000187259,9,0
0.000225284,0.000153203,0.000224803,0.000225018,0.000398806,0.000159821,9.76e-05,0.000219987,0.000442556,0.000225728,0.000304295,9,0
0.000227676,0.000252334,0.000226051,0.000226792,5.72e-05,0.000159821,0.000130196,0.000315551,0.000177022,0.000224849,0.000101432,9,0
0.000223037,0.000225298,0.000224546,0.000222136,0.00049943,0.000159821,0.000390589,0.000214894,0.000265534,0.000224666,0.000304295,9,0
0.000225665,0.000189251,0.000225629,0.000226792,8.77e-06,0.000159821,0.00026853,0.00027215,0.000265534,0.000222733,0.000228221,9,0
0.000223465,0.000189251,0.000224222,0.000223466,0.000205244,0.000159821,0.000266311,0.000177327,0.000265534,0.000225728,0.000221306,9,0
0.000221696,0.000270358,0.000223812,0.000222801,0.001465057,0.000159821,0.000195295,0.000192287,0.000265534,0.000226255,0.000304295,9,0
0.000225253,0.000198262,0.000224048,0.00022391,0.00026376,0.000159821,0.000111597,0.000169929,0.000177022,0.000221549,0.000173883,9,0
0.000224233,0.000243322,0.000225537,0.000225683,8.35e-05,0.000159821,0.000260393,0.000269145,8.85e-05,0.000221863,0.000253579,9,0
0.000225719,0.000198262,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000354045,0.000221863,0.000304295,9,0
0.000224849,0.000207274,0.000225574,0.000226792,2.49e-05,0.000319642,0.000195295,0.000267876,0.000354045,0.000225481,0.000304295,9,0
0.000230286,0.000252334,0.000225023,0.00022657,0.0,0.000159821,9.76e-05,0.000219894,0.000177022,0.000224385,0.0,9,0
0.000224849,0.00027937,0.000225904,0.000227457,0.0,0.000159821,9.76e-05,0.000297588,0.000265534,0.000220716,0.000304295,9,0
0.000228437,0.00023431,0.000226124,0.000227013,9.97e-05,0.000479463,0.000390589,0.000325364,0.000354045,0.000218903,0.0,9,0
0.000221687,0.000225298,0.000223638,0.000221693,0.00031234,0.000159821,0.000236409,0.000149446,0.000177022,0.000224479,0.000304295,9,0
0.000221732,0.000207274,0.000222161,0.000220362,0.000275564,0.000159821,0.000206144,7.86e-05,8.85e-05,0.000225728,0.000236674,9,0
0.000226009,0.000243322,0.000226491,0.000227678,1.29e-05,0.000159821,0.000162746,0.000360005,0.000177022,0.000228241,0.000304295,9,0
0.000219104,0.00023431,0.000219994,0.000216815,0.000776848,0.000159821,0.000185016,4.2e-05,8.85e-05,0.000225728,0.00028828,2,1
0.000223626,0.000333441,0.000224638,0.000222136,0.000415818,0.000159821,0.00026853,0.000218195,0.000265534,0.000227038,0.000304295,9,0
0.000223726,0.000198262,0.000225133,0.000224131,0.000170893,0.000159821,0.000240863,0.000242605,8.85e-05,0.000221549,0.00028739,9,0
0.000225773,0.000270358,0.000226124,0.000227235,2.58e-05,0.000479463,0.000415001,0.0003218,8.85e-05,0.000222414,0.000228221,9,0
0.000225139,0.000243322,0.00022539,0.000224796,0.000400652,0.000159821,0.000195295,0.000274443,0.000177022,0.000225728,0.000202863,9,0
0.000226806,0.000315418,0.000226124,0.00022657,0.00010524,0.000159821,0.000162746,0.00032689,0.000354045,0.000225728,0.000202863,9,0
0.000227604,0.000225298,0.000226124,0.000227457,5.54e-06,0.000159821,0.000195295,0.000319497,8.85e-05,0.000224849,0.000202863,9,0
0.000227676,0.000207274,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000354045,0.000221549,0.000304295,9,0
0.000226915,0.000252334,0.000226344,0.000227678,1.11e-05,0.000159821,0.000292942,0.000343035,0.000177022,0.000222733,0.000304295,9,0
0.000227278,0.000315418,0.000225317,0.00022524,0.000136628,0.000159821,0.000162746,0.000254487,0.000177022,0.000224479,0.000152148,9,0
0.000226328,0.000207274,0.000223262,0.000223023,0.00026864,0.000159821,0.000117177,0.000124641,0.000177022,0.000221549,0.000121718,9,0
0.000220293,0.000243322,0.000223072,0.000221249,0.000477035,0.000159821,0.00020861,0.000131316,0.000354045,0.000227038,0.000276632,9,0
0.000224686,0.000216286,0.000222821,0.000223466,0.000136628,0.000159821,0.000122059,9.69e-05,8.85e-05,0.000225728,0.000152148,9,0
0.000221606,0.00023431,0.000222583,0.000221249,0.000383154,0.000159821,0.000366178,0.000101102,0.000265534,0.000224483,0.000202863,9,0
0.000224342,0.000198262,0.000223408,0.000219697,0.001552388,0.000159821,0.00017902,0.000194619,0.000265534,0.000224849,0.000152148,9,0
0.000226698,0.000180239,0.000225023,0.00022524,0.000398806,0.000479463,0.000341766,0.000237036,0.000265534,0.000225728,0.000152148,9,0
0.000223925,0.000261346,0.000225849,0.000226792,3.83e-05,0.000159821,0.000244118,0.000294568,0.000354045,0.000227038,0.000304295,9,0
0.000225121,0.00027937,0.000226096,0.00022657,3.71e-05,0.000159821,0.000231912,0.000320182,8.85e-05,0.000222733,0.000266258,9,0
0.000222167,0.000198262,0.000224619,0.000224353,0.000229129,0.000159821,0.000195295,0.00020549,0.000265534,0.000220716,0.000304295,9,0
0.000227096,0.000243322,0.000224399,0.000224575,0.000149368,0.000159821,0.000211569,0.000184604,0.000265534,0.000222733,0.000101432,9,0
0.000219292,0.000207274,0.00022084,0.000218589,0.000930547,0.000159821,0.000219707,7.13e-05,0.000354045,0.000225728,0.00028739,1,1
0.000230612,0.000342453,0.000225243,0.000226126,9.97e-05,0.000159821,0.000195295,0.000241984,0.000177022,0.000221863,0.0,9,0
0.000225335,0.000207274,0.00022378,0.000222136,0.000293525,0.000159821,0.000241246,0.000156271,0.000177022,0.000225728,0.000161097,9,0
0.000226879,0.000207274,0.000225684,0.000226792,2.22e-05,0.000159821,0.000227844,0.000277943,8.85e-05,0.000225728,0.000202863,9,0
0.000221587,0.00027937,0.000222454,0.000220584,0.000526202,0.000159821,0.000162746,0.000102158,8.85e-05,0.000225728,0.000202863,9,0
0.000223689,0.000207274,0.000224876,0.000225461,7.94e-05,0.000159821,0.000162746,0.000213227,0.000354045,0.000225728,0.000304295,9,0
0.000228111,0.000189251,0.000225463,0.000227013,0.0,0.000159821,9.76e-05,0.000256782,0.000177022,0.000225728,0.0,9,0
0.000224414,0.00023431,0.000224319,0.000223466,0.000460842,0.000159821,0.000117177,0.000197792,0.000442556,0.000222414,0.000243436,9,0
0.000226861,0.000189251,0.000225023,0.000224353,0.000262178,0.000159821,0.000162746,0.000236262,0.000265534,0.000227038,0.000152148,9,0
0.000230721,0.00027937,0.000226564,0.000228122,0.0,0.000958926,0.000585884,0.000366828,0.000354045,0.000222414,0.0,9,0
0.000223979,0.000198262,0.000222821,0.000224353,0.0,0.000159821,9.76e-05,9.01e-05,0.000354045,0.000225073,0.000304295,9,0
0.000229198,0.000270358,0.000224142,0.000225683,0.0,0.000159821,9.76e-05,0.000157283,8.85e-05,0.000222414,0.0,9,0
0.000226698,0.000198262,0.000225463,0.000226792,1.11e-05,0.000159821,9.76e-05,0.000257293,0.000265534,0.000220576,0.000304295,9,0
0.00021906,0.000207274,0.000222161,0.000219919,0.000897313,0.000159821,0.000219707,0.000111516,0.000177022,0.000227038,0.000266258,9,0
0.000226698,0.000162215,0.000225243,0.000225683,0.000276948,0.000159821,0.000146471,0.000249473,0.000354045,0.000225728,0.000152148,9,0
0.000225937,0.000216286,0.000225463,0.000227013,0.0,0.000159821,9.76e-05,0.000256782,0.000177022,0.000225728,0.000304295,9,0
0.000221914,0.000207274,0.000224032,0.000224575,0.000224328,0.000319642,0.000195295,0.000159877,0.000177022,0.000225009,0.000304295,9,0
0.000220438,0.000189251,0.000222255,0.000220806,0.000287783,0.000159821,0.000313866,8.46e-05,0.000177022,0.000224385,0.000260824,9,0
0.000226763,0.000333441,0.000225243,0.000224353,0.000254793,0.000159821,0.000175765,0.000255044,0.000442556,0.000221029,0.000243436,9,0
0.000227839,0.000270358,0.000224913,0.000223244,0.000540973,0.000159821,0.000439413,0.00024369,0.000265534,0.000226255,0.000152148,9,0
0.000223979,0.000225298,0.000225463,0.000227013,0.0,0.000159821,9.76e-05,0.000256782,8.85e-05,0.00022389,0.000304295,9,0
0.000227187,0.000225298,0.000225849,0.000225905,0.000115857,0.000159821,0.000415001,0.000299676,0.000354045,0.000224849,0.000228221,9,0
0.00022147,0.000216286,0.000223075,0.000220362,0.000675612,0.000159821,0.000292942,0.000140394,0.000177022,0.000227038,0.000304295,9,0
0.00022255,0.000261346,0.000223513,0.000224131,7.1e-05,0.000159821,0.00034874,0.000126269,0.000177022,0.000226552,0.000304295,9,0
0.000224686,0.00023431,0.000225023,0.000225905,5.54e-05,0.000479463,0.000415001,0.000223276,8.85e-05,0.000227038,0.000228221,9,0
0.000229996,0.000189251,0.000224656,0.000223023,0.000854847,0.000159821,0.000130196,0.000236318,8.85e-05,0.000225728,0.0,9,0
0.000226045,0.000180239,0.000223592,0.00022391,0.000335108,0.000319642,0.000195295,0.000138235,0.000177022,0.000225728,0.000152148,9,0
0.000227133,0.000207274,0.000225904,0.000227013,4.43e-05,0.000319642,0.000439413,0.000299222,0.000265534,0.000224385,0.000152148,9,0
0.000224523,0.000198262,0.000224363,0.00022524,9.97e-05,0.000479463,0.000439413,0.000176152,0.000177022,0.000225728,0.000152148,9,0
0.00022498,0.000225298,0.000225287,0.000226126,4.54e-05,0.000319642,0.00037106,0.000244557,0.000265534,0.000226255,0.000243436,9,0
0.000222218,0.000270358,0.000225001,0.000224796,0.000116257,0.000159821,0.000244118,0.000227052,8.85e-05,0.000225728,0.000304295,9,0
0.000223375,0.000243322,0.000224191,0.000224353,0.000269717,0.000159821,0.000173595,0.000180699,8.85e-05,0.00022452,0.000270485,9,0
0.000224942,0.000207274,0.000223104,0.000221693,0.000394586,0.000159821,0.000390589,0.000125116,8.85e-05,0.000225728,0.000173883,9,0
0.000223262,0.000189251,0.000224208,0.000223244,0.000310244,0.000159821,0.000214824,0.000183827,0.000442556,0.000227038,0.000243436,9,0
0.000225595,0.000270358,0.000224488,0.000224353,0.000300687,0.000159821,0.000306892,0.000202049,8.85e-05,0.000225728,0.000260824,9,0
0.000223762,0.000207274,0.00022395,0.000223466,0.000222251,0.000159821,0.000278992,0.000161069,0.000265534,0.000225728,0.000266258,9,0
0.000225067,0.000216286,0.000223922,0.000225461,0.0,0.000319642,0.000195295,0.000144736,0.000265534,0.000225728,0.000304295,9,0
0.000227024,0.000207274,0.000225353,0.000225683,0.000335108,0.000159821,0.000341766,0.000262056,0.000177022,0.000226255,0.000152148,9,0
0.000221261,0.000252334,0.000223592,0.000225018,2.77e-06,0.000159821,9.76e-05,0.000126571,0.000265534,0.000225728,0.000304295,9,0
0.000222892,0.000216286,0.000225463,0.000226348,9.97e-05,0.000159821,0.000146471,0.00026091,8.85e-05,0.000222241,0.000304295,9,0
0.000224284,0.000288382,0.000224671,0.000225018,7.92e-05,0.000159821,0.000214824,0.000198571,8.85e-05,0.000224479,0.000243436,9,0
0.000225545,0.000189251,0.000223218,0.000223023,0.000491306,0.000159821,0.000273413,0.000138,8.85e-05,0.000226552,0.000121718,9,0
0.000225284,0.000270358,0.000226785,0.000228343,0.0,0.000159821,0.000244118,0.000393947,0.000265534,0.000225009,0.000304295,9,0
0.000230286,0.000198262,0.000224913,0.000225905,6.92e-05,0.000159821,0.000292942,0.000213876,0.000265534,0.000225728,0.0,9,0
0.000225284,0.000198262,0.000225243,0.000226792,0.0,0.000319642,0.000195295,0.000238164,0.000177022,0.000227038,0.000304295,9,0
0.00022407,0.000189251,0.000225041,0.000224353,0.000212957,0.000159821,0.000219707,0.000238456,0.000177022,0.000224437,0.000278937,9,0
0.00022224,0.000216286,0.000225023,0.00022657,0.0,0.000159821,9.76e-05,0.000219894,0.000265534,0.000225728,0.000304295,9,0
0.000223762,0.000225298,0.00022368,0.000222579,0.000197495,0.000159821,0.00037106,0.000143159,8.85e-05,0.000225728,0.000213007,9,0
0.000225502,0.000189251,0.000222821,0.000224353,0.0,0.001118747,0.000683531,9.01e-05,8.85e-05,0.000221863,0.0,9,0
0.000229198,0.000270358,0.000223702,0.000222358,0.000769917,0.000159821,9.76e-05,0.000167215,0.000177022,0.000224385,0.000101432,9,0
0.000223907,0.000198262,0.000225023,0.000225461,0.00021602,0.000159821,9.76e-05,0.000232648,0.000442556,0.000224849,0.000304295,9,0
0.000227024,0.000216286,0.000225684,0.000227235,0.0,0.000159821,9.76e-05,0.000276423,0.000265534,0.000225728,0.000304295,9,0
0.000226589,0.000189251,0.000224363,0.000225018,0.000177247,0.000319642,0.000244118,0.000179448,0.000177022,0.000225728,0.000152148,9,0
0.000222965,0.000198262,0.000226197,0.000227013,5.17e-05,0.000159821,0.00035804,0.000330797,0.000354045,0.000220309,0.000304295,9,0
0.000226371,0.000216286,0.000224473,0.00022391,0.000999784,0.000159821,0.000195295,0.00022036,0.000442556,0.000225728,0.000152148,9,0
0.00022436,0.000171227,0.000225574,0.000225905,8.31e-05,0.000159821,0.000244118,0.000271661,8.85e-05,0.000225728,0.000304295,9,0
0.000230721,0.000261346,0.000224803,0.000226348,0.0,0.000799105,0.000488237,0.000202579,8.85e-05,0.000221549,0.0,9,0
0.000223234,0.000180239,0.000225149,0.000224575,0.000210217,0.000159821,9.76e-05,0.000245442,0.000354045,0.000225728,0.000304295,9,0
0.000223197,0.000333441,0.000224069,0.000222579,0.000366099,0.000159821,0.000167395,0.000179757,0.000354045,0.000224385,0.000243436,9,0
0.000218217,0.000288382,0.000221152,0.000217924,0.000655067,0.000159821,0.000146471,6.41e-05,8.85e-05,0.000224246,0.000304295,6,1
0.000226024,0.000270358,0.000225904,0.000226792,3.32e-05,0.000159821,0.000117177,0.0002999,0.000265534,0.000227038,0.000304295,9,0
0.000227241,0.000207274,0.000226564,0.000228122,0.0,0.001278568,0.000781179,0.000366828,0.000177022,0.000225728,0.000304295,9,0
0.000222838,0.000207274,0.000225574,0.000226348,3.88e-05,0.000159821,9.76e-05,0.000269048,0.000354045,0.000224246,0.000304295,9,0
0.000225012,0.000225298,0.000226124,0.000226792,4.06e-05,0.000159821,0.000244118,0.000322079,0.000354045,0.00022142,0.000228221,9,0
0.000223653,0.000288382,0.000225684,0.000226126,0.000276948,0.000159821,0.000244118,0.000290163,8.85e-05,0.000222733,0.000304295,9,0
0.000226589,0.000252334,0.000226454,0.000227678,2.49e-05,0.000159821,9.76e-05,0.000356594,8.85e-05,0.000227038,0.000304295,9,0
0.000225429,0.000252334,0.000226418,0.000227678,1.29e-05,0.000159821,0.000390589,0.000351617,0.000354045,0.000222836,0.000304295,9,0
0.000221864,0.000225298,0.000224903,0.000222358,0.000390346,0.000159821,0.00032845,0.00023878,0.000265534,0.000225728,0.000276632,9,0
0.000222892,0.000171227,0.000225684,0.000227235,0.0,0.000159821,9.76e-05,0.000276423,0.000265534,0.000223077,0.000304295,9,0
0.000224228,0.000198262,0.000223922,0.000220584,0.000740375,0.000159821,0.000209244,0.000186315,0.000177022,0.000226255,0.000173883,9,0
0.000229633,0.000207274,0.000225552,0.000225461,0.000115211,0.000159821,0.000332001,0.000272609,0.000442556,0.000226249,6.09e-05,9,0
0.000221153,0.000225298,0.000226124,0.000227678,0.0,0.000159821,9.76e-05,0.000319242,0.000265534,0.000221538,0.000304295,3,1
0.000219886,0.000288382,0.000220503,0.000219254,0.000602444,0.000159821,0.000241246,5.11e-05,0.000354045,0.000225728,0.000214797,9,0
0.000221986,0.000216286,0.000223041,0.000219697,0.000811711,0.000159821,0.00017902,0.000142739,0.000442556,0.000224246,0.000253579,9,0
0.000228329,0.000171227,0.000224583,0.000226126,0.0,0.000159821,9.76e-05,0.000186379,0.000265534,0.000225728,0.0,9,0
0.000222457,0.000252334,0.000225023,0.000226126,4.43e-05,0.000479463,0.000390589,0.000221581,0.000442556,0.000227038,0.000304295,9,0
0.000225012,0.000243322,0.000226014,0.000225905,0.000142167,0.000159821,0.000146471,0.000318352,8.85e-05,0.000221863,0.000228221,9,0
0.000226154,0.00023431,0.00022608,0.000227235,1.77e-05,0.000159821,0.000273413,0.000316116,8.85e-05,0.000225968,0.000243436,9,0
0.000224197,0.000207274,0.000224803,0.000226348,0.0,0.000159821,9.76e-05,0.000202579,0.000354045,0.000220892,0.000304295,9,0
0.000227459,0.000207274,0.000225463,0.00022524,0.000207711,0.000159821,0.000234354,0.000271646,0.000354045,0.000222095,0.000182577,9,0
0.000224414,0.000207274,0.000225243,0.000226792,0.0,0.000159821,9.76e-05,0.000238164,0.000354045,0.000220617,0.000304295,9,0
0.000223043,0.000198262,0.000223787,0.000221914,0.000569164,0.000159821,0.000165249,0.000175204,0.000265534,0.000227038,0.000257481,9,0
0.000224023,0.000261346,0.000225045,0.000224796,0.000169185,0.000159821,0.000146471,0.000234699,8.85e-05,0.000223077,0.000304295,9,0
0.000226535,0.00023431,0.000225629,0.000225461,0.000163861,0.000159821,0.000170883,0.000282412,8.85e-05,0.000225728,0.000228221,9,0
0.000225067,0.000171227,0.000223702,0.00022524,0.0,0.000319642,0.000195295,0.000132409,8.85e-05,0.000225728,0.000304295,9,0
0.000222512,0.000144191,0.000226674,0.0002279,5.54e-06,0.000159821,0.000122059,0.000380876,0.000177022,0.000222414,0.000304295,9,0
0.000225937,0.000198262,0.000225463,0.000227013,0.0,0.000319642,0.000195295,0.000256782,0.000177022,0.000222733,0.000304295,9,0
0.000224762,0.000243322,0.000222425,0.000221693,0.000729482,0.000159821,0.000156236,0.000111809,0.000177022,0.000223807,0.000121718,9,0
0.000223218,0.000252334,0.000225133,0.000225905,0.000135705,0.000159821,0.000146471,0.00023428,8.85e-05,0.000221349,0.000304295,9,0
0.000223436,0.000225298,0.000225463,0.000226126,0.000177247,0.000159821,0.000244118,0.000264021,0.000354045,0.000225728,0.000304295,9,0
0.000221467,0.000297394,0.000222271,0.000218811,0.000688298,0.000159821,0.000119347,0.000106144,0.000354045,0.000224385,0.000270485,9,0
0.000229742,0.000198262,0.000224583,0.000225018,0.000276948,0.000159821,9.76e-05,0.000198578,0.000177022,0.000225728,0.0,9,0
0.000222675,0.00023431,0.000223262,0.000224796,0.0,0.000319642,0.000195295,0.000110139,0.000265534,0.000222733,0.000304295,9,0
0.000224958,0.000270358,0.000225463,0.000226792,1.11e-05,0.000159821,0.000244118,0.000257293,0.000442556,0.000221063,0.000304295,9,0
0.000223979,0.000261346,0.000226564,0.000228122,0.0,0.000159821,9.76e-05,0.000366828,0.000177022,0.000221877,0.000304295,9,0
0.000223218,0.000351465,0.000225023,0.000223688,0.000272201,0.000159821,0.000292942,0.000240237,0.000354045,0.000223105,0.000266258,9,0
0.000221829,0.000270358,0.000223531,0.000221693,0.000549435,0.000159821,0.000130196,0.000156823,8.85e-05,0.000224385,0.000304295,9,0
0.000224922,0.000243322,0.000225684,0.000226126,0.000138474,0.000159821,0.000325491,0.000285583,0.000265534,0.00022389,0.000202863,9,0
0.000227404,0.000189251,0.000222711,0.000223688,7.57e-05,0.000319642,0.000292942,8.98e-05,8.85e-05,0.000225728,0.0,9,0
0.000229053,0.00023431,0.000226051,0.000227235,1.29e-05,0.000159821,0.000130196,0.000312442,0.000265534,0.000224849,0.000101432,9,0
0.000227749,0.000207274,0.00022583,0.000226348,9.6e-05,0.000159821,0.000260393,0.000296216,0.000265534,0.000224385,0.000101432,9,0
0.00022909,0.000261346,0.000223152,0.00022391,0.000135705,0.000159821,0.000244118,0.000109313,8.85e-05,0.000222682,0.000152148,9,0
0.000225121,0.000288382,0.000224142,0.000223023,0.000564975,0.000159821,0.000317354,0.000190795,0.000354045,0.000225728,0.000152148,9,0
0.00022109,0.000225298,0.000223293,0.000221693,0.00048822,0.000159821,9.76e-05,0.000138461,0.000442556,0.000222414,0.000304295,9,0
0.000219935,0.000198262,0.000219695,0.000220141,0.000316829,0.000159821,0.000136706,2.48e-05,0.000177022,0.000225728,0.000243436,9,0
0.000222783,0.000180239,0.000225207,0.00022524,0.000118349,0.000159821,0.000195295,0.000243474,0.000354045,0.000225728,0.000304295,9,0
0.000225545,0.000315418,0.000225397,0.000224353,0.000183463,0.000159821,0.000283177,0.000265558,0.000177022,0.000221549,0.000213007,9,0
0.000224994,0.000180239,0.000225684,0.000226126,0.000138474,0.000319642,0.00035804,0.000285583,0.000177022,0.000225339,0.000304295,9,0
0.000226698,0.000288382,0.000223372,0.000224353,6.92e-05,0.000319642,0.000195295,0.000117396,8.85e-05,0.000222733,0.000152148,9,0
0.000225683,0.000216286,0.000224986,0.000225461,9.18e-05,0.000159821,0.000156236,0.000223534,8.85e-05,0.000221029,0.000253579,9,0
0.000225502,0.000243322,0.000225463,0.000227013,0.0,0.000159821,9.76e-05,0.000256782,8.85e-05,0.000221863,0.000304295,9,0
0.000226468,0.000252334,0.000224436,0.000222579,0.000304643,0.000159821,0.000260393,0.000197918,0.000442556,0.00022452,0.000169053,9,0
0.000225175,0.00023431,0.000225684,0.000226792,4.43e-05,0.000319642,0.000292942,0.000278703,0.000354045,0.000221618,0.000304295,9,0
0.000224414,0.00023431,0.000226785,0.000228343,0.0,0.000319642,0.000195295,0.000393947,8.85e-05,0.000222836,0.000304295,9,0
0.000227622,0.000261346,0.000224252,0.000223688,0.000385881,0.000319642,0.000292942,0.000188039,0.000354045,0.000223075,7.61e-05,9,0
0.000226371,0.000261346,0.000226564,0.000228122,0.0,0.000319642,0.000195295,0.000366828,0.000177022,0.000225339,0.000304295,9,0
0.000223414,0.000216286,0.000225816,0.000227013,1.83e-05,0.000159821,0.000175765,0.000290178,0.000177022,0.000222836,0.000304295,9,0
0.000222022,0.000180239,0.000224069,0.000225018,0.000118165,0.000159821,9.76e-05,0.000159877,0.000177022,0.000223077,0.000304295,9,0
0.000225719,0.000207274,0.000226234,0.000227235,6.92e-05,0.000159821,0.000146471,0.000335185,8.85e-05,0.000223077,0.000304295,9,0
0.000229126,0.000225298,0.000225904,0.000226348,5.1e-05,0.000159821,0.000244118,0.000301631,0.000177022,0.000225728,0.000152148,9,0
0.000222849,0.000180239,0.000222557,0.000218811,0.001396928,0.000159821,9.76e-05,0.000140249,0.000177022,0.000222414,0.000182577,9,0
0.000221939,0.000171227,0.000223838,0.000222801,0.000346683,0.000159821,0.000157738,0.00016347,8.85e-05,0.000224385,0.000304295,9,0
0.00022192,0.000270358,0.000224052,0.000223466,0.000373921,0.000159821,0.000269966,0.000180301,0.000354045,0.000224385,0.000304295,9,0
0.000219372,0.000207274,0.000220867,0.000217924,0.000716281,0.000159821,0.000146471,6.03e-05,0.000177022,0.000223075,0.000266258,9,0
0.000227894,0.000216286,0.000226344,0.0002279,0.0,0.000799105,0.000488237,0.000341662,0.000177022,0.000221349,0.000304295,9,0
0.000226806,0.00023431,0.000223262,0.000222579,0.000437578,0.000159821,9.76e-05,0.000128315,0.000177022,0.000224849,0.000101432,9,0
0.000224458,0.000216286,0.000225111,0.000225018,0.000145675,0.000159821,0.000312471,0.000236905,8.85e-05,0.000224849,0.000243436,9,0
0.000225991,0.000207274,0.000224032,0.000222358,0.00055205,0.000159821,0.000122059,0.000179661,0.000177022,0.000225728,0.000228221,9,0
0.000222737,0.000216286,0.000222601,0.000219697,0.00121488,0.000479463,0.000404539,0.00013826,0.000177022,0.000225728,0.000217354,9,0
0.000223505,0.00023431,0.000224563,0.000223023,0.000297392,0.000159821,0.000244118,0.000207949,0.000265534,0.000225073,0.000248969,9,0
0.000224197,0.000180239,0.000222601,0.000220584,0.002835952,0.000319642,0.000292942,0.000165249,0.000177022,0.000225728,0.000152148,9,0
0.000225121,0.000189251,0.000225463,0.000225461,0.00012555,0.000319642,0.000366178,0.000264911,0.000265534,0.000226255,0.000304295,9,0
0.000226969,0.000252334,0.000225078,0.000223688,0.000466658,0.000159821,0.000170883,0.000253715,0.000265534,0.000226255,0.000228221,9,0
0.000225154,0.00023431,0.000225331,0.000225018,0.000162292,0.000159821,0.000312471,0.000256696,0.000354045,0.000222836,0.000243436,9,0
0.000226299,0.000198262,0.000225243,0.000223688,0.000330122,0.000159821,0.000260393,0.000260722,0.000354045,0.000221349,0.000202863,9,0
0.000233113,0.000306406,0.000226564,0.000228122,0.0,0.000479463,0.000292942,0.000366828,0.000177022,0.000224437,0.0,9,0
0.000229416,0.000207274,0.000224876,0.000225905,3.51e-05,0.000319642,0.000423138,0.00021011,0.000265534,0.000225728,0.0,9,0
0.00022561,0.000207274,0.000225574,0.000226348,0.000135705,0.000159821,0.000341766,0.000272121,0.000354045,0.000225728,0.000304295,9,0
0.000224143,0.00027937,0.000222684,0.000223023,0.000134419,0.000159821,0.000146471,9.25e-05,0.000354045,0.000224972,0.000114111,9,0
0.000223508,0.000180239,0.000225225,0.00022391,0.000215978,0.000159821,0.000260393,0.000253434,8.85e-05,0.000224385,0.000304295,9,0
0.000219291,0.000180239,0.000219078,0.000216372,0.000635874,0.000159821,0.000134265,2.81e-05,0.000177022,0.000225728,0.000190185,8,1
0.000225067,0.000207274,0.000226564,0.000228122,0.0,0.000159821,0.000146471,0.000366828,0.000442556,0.000220746,0.000304295,9,0
0.000226915,0.000162215,0.000225023,0.00022657,0.0,0.000159821,0.000292942,0.000219894,0.000177022,0.000227038,0.000152148,6,1
0.000228329,0.000171227,0.000225463,0.000224796,0.000210481,0.000159821,0.000195295,0.000271004,0.000354045,0.000221015,0.000182577,9,0
0.000223827,0.000252334,0.000224539,0.000223466,0.000367787,0.000159821,0.000126942,0.000210456,8.85e-05,0.000223075,0.000273866,9,0
0.000221877,0.000216286,0.000224509,0.000222801,0.000899159,0.000159821,0.000130196,0.000227387,0.000177022,0.000225728,0.000304295,9,0
